*DESCRIPTION
*1HR
*8HR
*24HR
*DMAX1HR
*DAILYMEAN
************DESCRIPTION************
"File Generated On:","2/11/2026"
"",""
"Annual Summary Report",""
"Pollutant: PM2.5",""
"Units: micrograms per cubic metre (µg/m3)",""
"Day: from midnight to midnight.",""
"All data reported in standard local time",""
" ",""
"Reporting Criteria for 1hr report:",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 8hr report:",""
"Running 8 hour averages are calculated with reporting hour being end hour (eg. 8pm = average of 1pm to 8pm)",""
"8 hour averages are valid if at least 6 of the 8 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 8-hour average",""
"Annual average and standard deviation are reported if 50% of running 8-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 24hr report:",""
"Running 24 hour averages are calculated with reporting hour being end hour (eg. 8pm = 24 hour average from 9pm previous day to 8pm)",""
"24 hour averages are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 24-hour average",""
"Annual average and standard deviation are reported if 50% of running 24-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DMax1hr report:",""
"Daily max 1-hour only valid if at least 18 of 24 hours have valid data",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily 1-hr max",""
"Annual average and standard deviation are reported if 50% of days have valid daily 1-hr max and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DailyMean report:",""
"Daily means are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily mean",""
"Annual average and standard deviation are reported if 50% of days have daily mean and each quarter has at least 2 valid months",""
************1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"040901","St. Andrews","NB","Marine Science Drive, Route 127","45.086912","-67.074036","25","1HR","0","2","4","5","6","7","9","10","13","15","21","41","97.74590164","5","6","5","5","4","4","7","5","5","4","6","6","5","3.019857467","",""
"041302","Bathurst","NB","1255 Rough Waters Drive","47.609693","-65.633509","16","1HR","0","2","5","6","8","9","11","15","18","23","40","58","98.85018215","7","7","6","6","7","8","8","6","7","6","7","6","7","4.331893685","",""
"050103","Montréal","QC","1050 A, Boul. Saint-Jean-Baptiste","45.641026","-73.499682","19","1HR","0","2","4","5","8","10","13","17","22","25","44","68","98.56557377","10","7","8","6","7","7","6","6","6","5","8","8","7","5.197562852","",""
"050109","Montréal","QC","2495 Duncan / Decarie, Mt-Royal","45.502648","-73.663913","41","1HR","0","3","5","7","10","13","17","21","26","32","47","56","99.36247723","12","8","11","7","9","9","8","8","7","7","11","10","9","6.291629169","",""
"050113","Laval","QC","1160 Boul Pie-Ix","45.547463","-73.748317","35","1HR","0","3","5","7","10","12","16","20","27","32","46","67","96.39116576","14","9","10","6","6","7","7","9","8","7","10","10","9","6.292662456","",""
"050119","Longueuil","QC","Face Au 1819 Rue Victoria","45.52207","-73.4881","32","1HR","0","3","5","7","10","12","15","18","22","26","40","54","94.5924408","10","7","8","6","8","10","9","9","8","7","8","8","8","5.440329435","",""
"050121","Longueuil","QC","8361 Rue Oceanie - Brossard","45.44298","-73.468631","15","1HR","0","0","3","6","9","11","17","26","31","35","44","44","6.898907104","8","","","","","","","","","","","","","","",""
"050122","Brossard","QC","En Face Du 8400 Avenue Sorbonne","45.448663","-73.480819","17","1HR","0","2","5","7","9","11","14","17","21","24","32","41","85.22313297","","7","8","6","7","9","8","10","9","6","7","7","8","4.971150972","",""
"050126","Montréal","QC","20965 Ch. Sainte-Marie","45.426542","-73.928929","39","1HR","0","1","3","5","7","9","12","15","21","26","44","56","98.52003643","9","6","7","5","6","6","5","5","5","4","7","7","6","5.148896632","",""
"050128","Montréal","QC","90-A Rue Herve-Saint-Martin, Dorval","45.468322","-73.741198","33","1HR","0","2","4","6","9","11","14","17","22","26","39","53","93.70446266","9","7","9","5","7","7","7","7","6","5","9","9","7","5.497319984","",""
"050129","Montréal","QC","12400 Wilfrid-Ouellette (R-D-P)","45.651691","-73.573825","29","1HR","0","1","3","5","7","9","13","17","24","29","45","61","96.4708561","10","7","8","6","7","6","5","4","4","4","8","8","6","5.692300085","",""
"050131","Montréal","QC","3259 Ste-Catherine Est","45.539928","-73.540388","25","1HR","0","3","5","7","10","13","17","21","27","33","59","143","75.54644809","12","9","11","7","8","7","6","","","","11","9","","","",""
"050133","Montréal","QC","8200a Rue Chenier, Arena Chenier","45.60176","-73.541992","41","1HR","0","2","4","6","8","10","14","17","22","26","36","55","99.59016393","10","8","9","6","7","7","6","6","6","5","9","8","7","5.179140881","",""
"050134","Montréal","QC","2580 Saint-Joseph Est","45.54271","-73.57176","53","1HR","0","2","4","6","8","10","13","16","21","24","35","43","98.72495446","9","6","8","5","7","7","7","7","7","5","7","8","7","4.993569342","",""
"050135","Montréal","QC","4240 Rue Charleroi","45.5934","-73.63726","41","1HR","0","2","5","7","10","12","15","19","24","28","40","72","98.04189435","9","6","7","6","9","7","7","8","8","8","12","11","8","5.776689341","",""
"050136","Montréal","QC","75 Rue Ontario Est","45.512189","-73.566842","32","1HR","0","2","4","5","8","9","12","15","19","22","39","365","91.84881603","","7","8","6","7","6","6","6","6","5","9","7","7","6.684045213","",""
"050137","Terrebonne","QC","Rues Vaillant Et De Grand-Champ","45.70476","-73.65776","34","1HR","0","5","7","11","15","17","22","26","32","35","51","54","11.94216758","","","","","","","","","","","","12","","","",""
"050138","Montréal","QC","1540 Roberval","45.464611","-73.582583","25","1HR","0","2","4","6","8","10","13","16","21","25","50","118","55.95400729","","","","","","9","6","6","6","6","9","8","","","",""
"050204","Gatineau","QC","255 St-Redempteur, Hull","45.435987","-75.723429","62","1HR","0","1","4","6","8","10","13","17","22","26","35","60","91.81466302","10","7","7","6","8","7","","7","5","5","7","5","7","5.163810462","",""
"050308","Québec","QC","600 Rue Des Sables","46.821177","-71.220495","8","1HR","0","3","6","8","10","13","17","21","27","33","52","66","94.20537341","13","11","12","9","9","8","8","6","6","8","9","11","9","6.388652371","",""
"050310","Québec","QC","1150 Boul. Rene-Levesque O.","46.794873","-71.246387","69","1HR","0","2","5","7","9","11","15","19","24","29","42","48","93.61338798","11","9","10","9","8","7","5","6","6","7","7","7","8","5.791942414","",""
"050311","Québec","QC","1465, Rue Felix-Antoine-Savard","46.774167","-71.369722","26","1HR","0","2","4","6","9","11","16","22","29","35","53","67","92.2928051","12","8","8","5","6","7","5","6","7","8","8","13","8","6.957263232","",""
"050404","Sherbrooke","QC","655, Rue Papineau","45.41231","-71.8746","211","1HR","0","0","2","4","6","8","10","13","18","23","40","66","97.15391621","9","5","6","4","4","4","5","4","4","3","6","6","5","4.877747625","",""
"050504","Saguenay","QC","789 Boul Des Etudiants, Chicoutimi","48.416374","-71.052412","82","1HR","0","2","4","6","8","10","12","16","21","25","44","86","89.1507286","9","9","8","7","7","6","7","7","5","6","6","7","7","5.122196146","",""
"050604","Rouyn-Noranda","QC","1570 Rue Paradis","48.234087","-78.982778","289","1HR","0","2","4","5","7","8","10","13","21","30","60","83","94.00045537","8","9","6","6","5","6","5","7","4","4","5","7","6","5.518271513","",""
"050803","Trois Rivières","QC","Rue Whitehead","46.357175","-72.546187","12","1HR","0","1","4","6","8","10","14","19","25","33","53","64","93.19216758","11","8","9","6","6","7","8","7","5","5","7","7","7","6.313066088","",""
"051501","St. Zéphirin-De-Courval","QC","701 Rang Saint-Michel","46.042233","-72.659761","50","1HR","0","1","4","6","8","9","12","15","19","21","29","44","69.77459016","7","4","7","5","6","7","","","","","7","9","","","",""
"052001","Charette","QC","Au Nord Du 170 2e Rang","46.4416","-72.89241","114","1HR","0","0","2","4","7","8","12","16","22","26","36","106","95.28688525","10","7","6","5","6","5","3","4","4","4","6","8","6","5.515287211","",""
"052201","Saint-Simon","QC","Derriere Le 83, 4e Rang Est","45.715614","-72.840249","38","1HR","0","1","3","5","7","9","11","13","18","21","28","37","94.29644809","9","5","6","6","6","7","7","7","5","3","5","5","6","4.272146426","",""
"052301","Saint-Faustin-Lac-Carré","QC","4507 Chemin Du Lac (Caribou)","46.035","-74.48083","413","1HR","0","1","3","4","6","7","9","11","14","16","21","29","95.71948998","5","4","4","4","6","6","7","7","4","3","4","4","5","3.449692379","",""
"052401","La Pêche","QC","Lac Philippe - Masham","45.622378","-76.018046","191","1HR","0","0","2","4","6","7","9","12","15","17","24","41","90.00455373","7","5","5","3","5","4","5","","3","3","4","5","4","3.7980601","",""
"052601","Varennes","QC","4744 Montee Baronie","45.722896","-73.376808","17","1HR","0","2","4","6","8","9","12","15","19","23","33","62","74.74954463","9","7","9","6","6","5","6","5","6","","","","","","",""
"052801","Auclair","QC","66 Rang St-Gregoire Nord","47.73333","-68.70722","301","1HR","0","0","2","3","5","6","7","9","11","14","20","22","91.74635701","2","2","2","4","5","","5","5","4","4","5","3","4","2.977140293","",""
"053201","La Doré","QC","Route 167- La Dore","48.80972","-72.73889","222","1HR","0","1","2","4","5","6","8","9","11","13","18","37","91.09744991","5","5","4","4","4","4","3","4","5","3","4","4","4","2.885190582","",""
"053301","Deschambault","QC","334, 3 E Rang - Deshambault","46.682373","-71.965903","48","1HR","0","1","3","5","7","8","10","13","17","19","30","58","94.12568306","8","6","4","4","6","5","4","5","5","6","6","8","5","4.156986266","",""
"053601","Notre-Dame-Du-Rosaire","QC","Rang St-Louis","46.84889","-70.45418","411","1HR","0","1","3","5","6","7","9","11","14","16","20","27","95.38934426","5","4","4","4","4","5","5","6","5","6","6","6","5","3.329899516","",""
"053701","St-Hilaire-De-Dorset","QC","Rang Dorset","45.824861","-70.856025","497","1HR","0","1","3","5","6","7","9","10","13","14","19","34","94.54690346","6","5","4","4","4","4","4","4","4","5","6","8","5","3.134920308","",""
"053801","Tingwick","QC","Chemin Du Radar Et Warwick","45.905785","-71.948695","243","1HR","0","0","2","4","6","7","9","11","14","17","22","42","97.41575592","6","4","4","3","6","6","5","5","3","2","4","5","4","3.582583764","",""
"053901","Lac-Édouard","QC","Derriere L'hopital Village","47.64722","-72.29056","366","1HR","0","0","2","3","5","6","8","10","12","15","30","77","83.43579235","5","4","4","4","5","4","4","4","3","3","3","4","4","3.525726853","",""
"054401","Saint-Anicet","QC","1128 De La Guerre","45.120624","-74.2896","50","1HR","0","1","4","6","8","10","12","14","18","23","51","128","99.12340619","7","4","5","3","4","7","10","10","6","6","9","8","6","5.260463684","",""
"054501","L'assomption","QC","801 St-Etienne/Route 344","45.80942","-73.43473","10","1HR","0","1","3","5","8","10","12","16","21","25","33","37","94.34198543","9","6","8","6","7","7","6","6","6","5","6","7","6","5.031644605","",""
"054801","Stukely-Sud","QC","Chemin Montbel","45.365683","-72.265099","334","1HR","0","2","4","5","7","8","10","12","15","17","24","28","65.36885246","5","4","5","6","6","5","5","8","","","","","","","",""
"054901","Ditton","QC","Chemin Du Petit-Canada Ouest","45.37333","-71.250167","475","1HR","0","0","2","3","5","6","7","9","10","12","19","23","95.15027322","4","3","3","3","5","5","5","5","3","2","3","4","4","2.801195204","",""
"055001","Mont Saint-Michel","QC","215 4 Ieme Rang De Gravel","46.76866","-75.432728","256","1HR","0","1","3","4","6","7","9","11","13","15","21","24","94.58105647","5","5","4","4","7","4","7","7","4","3","4","5","5","3.35216435","",""
"055101","Senneterre","QC","Chemin Riviere Bell","48.431648","-77.196674","299","1HR","0","1","2","4","5","6","8","10","13","16","34","51","86.97632058","5","6","5","5","","4","4","5","3","3","3","4","4","3.548487684","",""
"055201","Lemieux","QC","1290 Rte Des Atocas","46.3037","-72.060685","92","1HR","0","2","6","9","13","16","20","24","27","29","39","46","70.78779599","8","7","9","4","7","12","14","16","14","","","","","","",""
"055301","Saint-Jean-Sur-Richelieu","QC","Ferme Exp., 1134 Route 219","45.29413","-73.34857","35","1HR","0","1","4","6","8","9","11","14","18","22","36","70","86.32741348","7","4","6","","6","7","7","7","6","5","7","7","6","4.596339983","",""
"055702","Lévis","QC","200 Rue Des Commandeurs","46.806029","-71.167506","106","1HR","0","1","3","5","7","9","12","16","20","23","37","65","86.93078324","8","6","6","4","6","5","6","7","4","","9","8","6","5.083203118","",""
"060104","Ottawa","ON","Rideau & Wurtemburg","45.43433","-75.676","68","1HR","0","2","3","5","7","8","12","15","19","23","32","37","98.59972678","9","6","7","5","6","5","5","5","5","4","7","7","6","4.478481032","",""
"060106","Ottawa","ON","960 Carling Ave (Cow Lane)","45.38287","-75.71387","79","1HR","0","2","3","4","7","8","12","15","20","23","31","41","96.68715847","9","7","7","4","5","5","4","4","4","4","7","7","6","4.639824161","",""
"060204","Windsor","ON","467 University Ave. West","42.315778","-83.043667","176","1HR","0","2","4","7","10","12","15","19","23","26","38","64","99.6129326","10","8","8","7","9","7","8","7","7","6","10","10","8","5.548956687","",""
"060211","Windsor","ON","College & South St. / 928 South St.","42.292889","-83.073139","180","1HR","0","3","5","7","10","12","16","19","24","27","37","106","99.59016393","11","9","9","7","9","8","8","7","7","7","11","10","9","5.609857906","",""
"060304","Kingston","ON","Near 23 Beechgrove Lane","44.21987","-76.52113","84","1HR","-1","2","3","5","7","8","11","13","16","19","25","28","98.81602914","7","5","7","5","7","5","6","6","5","5","7","5","6","3.765568773","",""
"060410","Toronto","ON","Lawrence & Kennedy","43.74792","-79.27406","168","1HR","-1","3","4","6","8","10","13","17","22","25","34","54","97.71174863","9","7","8","6","8","6","7","6","5","5","9","8","7","4.94969179","",""
"060421","Toronto","ON","Yonge St. & Hendon Ave.","43.781584","-79.41773","190","1HR","-1","2","4","6","9","11","14","18","22","26","33","46","98.04189435","10","8","9","6","8","6","7","6","6","5","8","8","7","5.31842686","",""
"060428","Brampton","ON","525 Main St. N./ Peel Manor","43.69875","-79.78092","229","1HR","-1","2","4","5","8","10","14","18","23","27","37","45","98.29234973","9","7","8","6","7","5","6","5","6","6","9","8","7","5.341726657","",""
"060430","Toronto","ON","125 Resources Road","43.709444","-79.5435","141","1HR","-1","2","4","6","8","10","13","17","22","25","33","43","99.13479053","9","6","8","6","8","6","6","6","6","5","9","8","7","4.904911701","",""
"060433","Toronto","ON","Bay/Wellesey St.","43.66417","-79.38722","105","1HR","-1","2","4","6","8","10","13","17","20","23","29","36","98.42896175","9","7","8","6","8","7","7","6","5","5","8","7","7","4.694922055","",""
"060434","Mississauga","ON","3359 Mississauga Road","43.54697","-79.65869","105","1HR","-1","2","4","6","9","11","14","17","23","26","38","47","99.22586521","9","6","8","6","8","7","8","7","6","5","9","8","7","5.398906002","",""
"060435","Toronto","ON","461 Kipling Avenue","43.610761","-79.52194","92","1HR","1","3","5","7","9","11","15","18","24","28","42","53","99.93169399","10","8","10","7","9","7","7","7","7","6","10","9","8","5.283675348","",""
"060438","Toronto","ON","401w - 125 Resources Rd.","43.711106","-79.543425","139","1HR","0","3","5","8","10","13","17","22","28","33","44","67","97.83697632","11","9","11","8","10","8","9","8","8","7","11","10","9","6.400217495","",""
"060450","Brampton","ON","109 Mclaughlin Rd. S.","43.669567","-79.76567","217","1HR","4","4","4","5","7","8","8","8","8","8","8","8","0.125227687","","","","","","","","","","","","","","","",""
"060512","Hamilton","ON","Elgin & Kelly","43.25778","-79.86167","90","1HR","0","2","4","7","10","12","16","20","27","30","38","47","99.49908925","10","8","10","8","10","7","8","7","7","6","10","8","8","6.005251066","",""
"060513","Hamilton","ON","Vickers Rd. & East 18th. St.","43.22942","-79.86278","209","1HR","-1","2","4","6","9","11","14","17","22","26","39","48","99.65846995","8","7","8","8","9","8","7","6","6","5","8","8","7","5.377126771","",""
"060515","Hamilton","ON","Main St. & Hwy 403","43.25744","-79.90775","96","1HR","0","2","4","7","9","11","15","19","24","29","37","42","99.3852459","10","8","9","8","10","7","8","7","6","6","9","8","8","5.571490467","",""
"060610","Sudbury","ON","155 Elm Street","46.49194","-81.00311","271","1HR","-1","2","3","4","6","8","11","13","18","21","32","64","99.39663024","6","5","6","6","6","5","5","5","4","4","6","5","5","4.184296819","",""
"060709","Sault Ste. Marie","ON","443 Northern Ave., Sault College","46.53319","-84.30992","244","1HR","0","2","3","4","6","7","10","12","16","19","31","58","99.06648452","6","4","5","5","5","5","5","5","4","3","6","5","5","3.870310179","",""
"060809","Thunder Bay","ON","421 James Street South","48.37939","-89.29017","192","1HR","0","2","3","4","6","7","9","11","13","15","23","32","97.87112933","5","6","6","6","3","4","5","5","3","4","6","4","5","3.131399063","",""
"060904","London","ON","42 St. Julien Street","42.97446","-81.20086","244","1HR","0","2","4","6","9","10","13","17","21","25","35","40","98.45173042","9","7","8","7","8","7","7","7","6","6","8","8","7","5.018251914","",""
"061009","Sarnia","ON","700 Christina St. N.","42.990263","-82.395341","182","1HR","0","2","4","6","8","10","13","16","20","24","37","44","72.63205829","","","","7","7","6","7","6","6","5","9","9","","","",""
"061104","Peterborough","ON","10 Hospital Drive","44.301833","-78.346386","226","1HR","-1","1","3","5","7","9","12","15","19","22","28","38","96.8579235","8","6","7","5","6","5","5","5","4","4","7","6","6","4.577553932","",""
"061201","Cornwall","ON","Bedford & Third St.","45.017981","-74.735314","55","1HR","-2","2","4","5","7","9","12","15","20","25","40","55","99.27140255","9","6","7","6","6","6","6","6","6","5","8","6","6","4.767525661","",""
"061302","St. Catharines","ON","62 Argyle Crescent/ Pump Stn.","43.16006","-79.23475","105","1HR","-1","2","4","6","8","10","13","16","20","24","31","38","91.65528233","9","7","7","6","8","7","7","6","6","","7","7","7","4.84095942","",""
"061402","Brantford","ON","324 Grand River Ave.","43.13861","-80.29264","205","1HR","0","2","4","6","9","10","14","17","22","25","39","96","99.47632058","9","7","8","7","9","7","7","6","6","6","8","8","7","5.186883936","",""
"061502","Kitchener","ON","West Ave. & Homewood","43.44383","-80.50381","325","1HR","0","2","4","6","9","11","14","17","22","26","36","41","96.92622951","10","7","8","7","8","7","7","6","6","6","9","9","7","5.233971573","",""
"061603","Oakville","ON","8th Line And Glenashton Dr., Halton Reservoir","43.48692","-79.70228","165","1HR","0","2","4","6","8","10","13","17","22","26","35","42","99.30555556","9","7","8","6","8","6","7","6","6","6","8","7","7","5.096520806","",""
"061702","Oshawa","ON","2000 Simcoe Street North","43.94594","-78.89492","155","1HR","-2","1","3","5","7","9","12","16","20","23","31","70","98.41757741","8","6","7","5","7","5","6","5","5","4","7","6","6","4.938761267","",""
"061802","Guelph","ON","Exhibition Park & Clark St. W.","43.551636","-80.264156","330","1HR","0","2","4","6","8","10","13","17","22","26","33","40","98.38342441","9","7","8","6","8","6","6","6","5","6","8","8","7","5.008736859","",""
"062001","North Bay","ON","540 Chippewa St. W./Dept. Of National Defence","46.32323","-79.44928","219","1HR","0","1","2","4","5","7","9","12","15","17","23","28","99.73816029","6","4","5","4","5","5","5","4","4","3","5","4","5","3.557499162","",""
"062501","Tiverton","ON","Bruce Nuclear Visitor Ctr","44.31447","-81.54972","226","1HR","-1","1","2","4","6","8","10","14","18","20","27","35","96.76684882","6","4","6","5","6","5","6","4","4","4","5","5","5","4.139089578","",""
"062601","Simcoe","ON","Experimental Farm","42.85685","-80.26964","236","1HR","0","1","3","5","8","10","14","18","22","25","35","53","98.56557377","8","6","7","6","7","7","7","6","6","6","8","7","7","5.425145361","",""
"063001","Burlington","ON","North Shore Blvd E. And Lakeshore Rd.,","43.314575","-79.802756","78","1HR","-1","2","4","6","9","11","15","18","23","27","39","45","99.64708561","10","8","8","7","8","6","7","6","6","6","9","8","8","5.565420145","",""
"063301","Dorset","ON","District Road 117 And Paint Lake Rd.","45.224278","-78.932944","318","1HR","0","1","2","4","6","7","9","12","15","17","26","35","97.25637523","6","5","5","4","5","4","4","5","5","3","6","4","5","3.588327421","",""
"063701","Grand Bend","ON","Point Blake Conservation Area","43.333186","-81.742822","185","1HR","-2","2","3","5","7","9","12","15","18","22","28","30","99.10063752","8","6","7","6","6","5","6","5","5","5","6","7","6","4.344863926","",""
"065001","Barrie","ON","83 Perry Street","44.382314","-79.702431","226","1HR","-1","2","3","5","8","10","13","17","23","27","42","55","99.39663024","9","7","8","6","7","5","6","6","5","5","8","7","7","5.48457672","",""
