NAPS ID,City,P/T,Location,Latitude,Longitude,Elevation,ID,Minimum,Maximum,January,February,March,April,May,June,July,August,September,October,November,December,Mean,Standard Deviation
090133,Edmonton,AB,,53.56441116,-113.5625839,670,1HR,0,12.4,0.9,0.4,0.6,0.3,0.3,0.4,0.3,0.3,0.3,0.5,0.4,0.4,0.4,0.757882968
090134,Sherwood Park,AB,Ottwell House Park,53.53209305,-113.3209839,709,1HR,0,54.4,2,1.6,1.3,1.5,1.2,1.7,1.8,1.5,1.6,2.4,1.4,1,1.6,3.522304369
090135,Ardrossan,AB,,53.55469131,-113.1449051,707,1HR,0,25.9,0.9,1,1,0.7,0.3,0.6,0.5,0.5,0.4,0.7,0.7,1.1,0.7,1.393069466
090229,Calgary,AB,4700 110 Avenue Se,50.9551239,-113.9697418,1032,1HR,0,7.1,0.5,0.4,0.3,0.2,0.2,0.2,0.2,0.3,0.2,0.2,0.3,0.4,0.3,0.369778395
090302,Red Deer,AB,73 Street & Riverside Drive,52.29867172,-113.7935181,858,1HR,0,5.8,0.5,0.3,0.3,0.2,0.1,0.2,0.2,0.3,0.2,0.1,0.3,,0.2,0.350189137
090304,Red Deer,AB,11 Lancaster Drive,52.24095154,-113.7654419,907,1HR,0,6.1,0.7,0.6,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.3,0.4,0.3,0.409841881
090502,Lethbridge,AB,,49.71620941,-112.8005981,918,1HR,0,4,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.168638555
090601,Fort Saskatchewan,AB,9209a-96 Ave,53.6987381,-113.222847,628,1HR,0,20.4,0.4,0.6,0.7,0.4,0.3,0.4,0.3,0.2,0.3,0.3,0.3,0.3,0.4,0.923176449
090603,Fort Saskatchewan,AB,100 Ave East Of 109st.,53.71622086,-113.1999435,620,1HR,0,28.2,0.5,0.6,0.9,0.6,0.5,0.7,0.2,0.3,0.1,0.3,0.3,0.4,0.5,1.341774993
090607,Gibbons,AB,Behind 4807 50 Ave,53.82723999,-113.3271713,673,1HR,0,22,0.8,0.3,0.3,0.3,0.4,0.6,0.3,0.3,0.4,0.3,0.5,0.4,0.4,0.993748279
090608,Redwater,AB,4704-49 Ave,53.95183182,-113.1058578,627,1HR,0,35.1,0.5,0.3,0.4,0.3,0.3,0.5,0.5,0.4,0.6,0.1,0.2,0.2,0.4,0.966274232
090609,Bruderheim,AB,5321 48 Street,53.80562973,-112.9258499,630,1HR,0,96.1,0.9,1.4,0.9,0.6,0.3,0.5,0.6,0.5,0.8,0.7,1.1,1.6,0.8,1.785651254
090701,Fort Mcmurray,AB,Franklin Avenue,56.73340988,-111.3904724,260,1HR,0,34.7,0.6,1,1.5,0.8,0.6,0.5,0.6,0.3,0.5,0.4,0.7,0.6,0.7,1.972434455
090702,Fort Mcmurray,AB,Timberlea Subdivision,56.75138855,-111.4766235,355,1HR,0,70.6,1.4,1.7,2.1,1.4,1.4,1,1.1,0.6,0.8,0.5,1.1,1.1,1.2,3.126568593
090801,Fort Mackay,AB,Main Street,57.18941116,-111.6405029,268,1HR,0,109.4,0.8,1.1,1.9,1.4,0.8,1,1,0.9,1.2,0.6,0.6,0.5,1,3.579868622
090802,Fort Mackay,AB,Lower Camp,57.02680969,-111.5007019,247,1HR,0,105.3,2.2,3.2,2.5,3,2.6,3.7,3,3,2.3,3.4,2.5,1.5,2.7,6.721676993
090805,Fort Mackay,AB,Buffalo Viewpoint,56.99647141,-111.5929489,336,1HR,0,136.4,0.5,0.9,2.5,1.8,1.7,2.2,1.4,0.6,1.5,0.5,0.4,0.4,1.2,5.012897409
090806,Fort Mackay,AB,,57.14920044,-111.6424026,342,1HR,0,143.6,0.7,1.1,1.5,1.4,1,1,1.4,0.8,1.3,0.6,0.7,0.4,1,3.706463456
090807,Wapasu,AB,Located Oustide Approval Boundaries At Pti Camp,57.26176071,-111.0370026,429,1HR,0,59.6,1.1,1.8,1.2,1.3,0.5,1,0.7,1,1.1,0.4,0.9,2.2,1.1,2.651721891
090808,Conklin,AB,1-33-076-08 W4,55.62140656,-111.1726913,673,1HR,0,12.1,1.2,0.5,0.5,0.4,0.3,0.3,0.3,0.3,0.3,0.3,0.6,0.5,0.5,0.832057996
091101,Elk Island,AB,National Park,53.68238068,-112.8681183,714,1HR,0,21.7,0.5,0.8,0.7,0.5,0.2,0.4,0.2,0.2,0.4,0.5,0.3,0.6,0.4,1.053603967
091301,Tomahawk,AB,Se 2 51 6 W5,53.37255096,-114.7683487,789,1HR,0,31.9,0.5,0.2,0.6,0.3,0.3,0.3,0.2,0.3,0.1,0.2,0.4,0.2,0.3,0.864124299
091401,Violet Grove,AB,Se 17 48 08 W5,53.14221954,-115.1380615,1000,1HR,0,28.5,0.8,0.4,0.4,0.2,0.2,0.5,0.7,0.5,0.4,0.3,0.2,0.2,0.4,0.659883071
091501,Beaverlodge,AB,Beaverlodge Research Farm,55.19633865,-119.3968201,762,1HR,0,20.7,1.3,0.7,0.6,0.3,0.2,0.1,0.1,0.1,0.3,0.3,0.6,0.4,0.4,0.952943701
091601,Carrot Creek,AB,Se 31 53 13 W5,53.62106323,-115.8691559,800,1HR,0,11.5,0.4,0.1,0.2,0.3,0.2,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.2,0.448646351
091701,Steeper,AB,Ne 12 48 22 W5,53.13249969,-117.0911102,1400,1HR,0,22.3,0.2,0.1,0.1,0.3,0.3,0.3,0.3,0.3,0.4,0.3,0.3,0.3,0.3,0.323556996
091801,Fort Chipewyan,AB,Fort Chipewyan,58.70878983,-111.1768265,238,1HR,0,11.5,0.5,0.3,0.3,0.2,0,0.1,0.1,0.1,0.2,0.2,0.5,0.3,0.2,0.688234352
091901,Caroline,AB,16-30-034-5 W5,51.9468689,-114.6974411,1140,1HR,0.1,11.3,1.5,1.5,1.3,1,1,0.7,0.9,1,0.9,0.7,0.7,0.6,1,0.564996522
092001,Grande Prairie,AB,10327 - 107 Avenue,55.17660141,-118.8078003,658,1HR,0,28,1.4,0.5,0.4,0.2,0,0.1,0.1,0.1,0.2,0.3,0.3,0.3,0.3,0.948277595
092201,Lamont,AB,Rge Rd 203 & Twp Rd 550,53.76036072,-112.8801727,767,1HR,0,69.6,1.2,1.5,1,0.9,0.3,0.5,0.5,0.4,1,0.9,1.3,1.7,0.9,1.920189443
092601,Breton,AB,Hwy 20,53.09030151,-114.4606094,900,1HR,0,9.9,0.5,0.3,0.5,0.2,0.2,0.2,0.1,0.2,0.3,0.2,0.2,0.2,0.3,0.555214032
092901,Edson,AB,7 Ave,53.59377289,-116.3958206,894,1HR,0,9.1,0.4,0.1,0.2,0.4,0.2,0.3,0.3,0.4,0.2,0.3,0.5,0.5,0.3,0.446466881
093001,Grande Prairie,AB,,55.11719894,-118.7647018,645,1HR,0,44.1,1.1,0.3,0.4,0.2,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.3,1.029397271
093101,Genesee,AB,Range Road 15,53.30160141,-114.2210999,772,1HR,0,40.3,1.2,0.8,0.7,1,1,1.2,1.1,1,1,1.1,0.5,0.4,0.9,2.239381004
093202,Hinton,AB,Private Road,53.4272995,-117.5440674,1215,1HR,0,17,0.4,1,0.5,0.4,0.3,0.8,0.5,0.5,0.6,0.4,0.9,1,0.6,1.32413954
093801,Warbug,AB,Range Road 34,53.52999878,-114.6361008,753,1HR,0,28,0.9,0.6,0.5,0.5,0.7,0.8,0.6,1,0.6,0.6,0.8,0.7,0.7,1.244183651
093901,Thorsby,AB,Range Road 35,53.63299942,-114.419899,774,1HR,0,17.2,0.9,0.3,0.3,0.3,0.3,0.5,0.6,0.6,0.3,0.4,0.3,0.3,0.4,0.868253124
094001,Debolt,AB,Goodwin Road,55.40265656,-118.2809448,638,1HR,0,28.5,1.1,0.7,0.6,0.4,0.1,0.2,0.5,0.3,0.4,0.3,0.2,0.4,0.4,1.064465358
094202,Sunnybrook,AB,,53.42430115,-114.3749008,684,1HR,0,17.4,0.3,0.2,0.5,0.6,0.7,0.6,0.6,0.7,0.2,0.6,0.5,0.4,0.5,1.303603507
094301,Cold Lake,AB,15 Ave,54.41401291,-110.2329407,556,1HR,0,5,0.2,0.3,0.2,0.2,0,0,0,0,0.1,0.1,0.2,0.3,0.1,0.430820384
094401,St Lina,AB,,54.21649933,-111.5026016,679,1HR,0,15,0.4,0.4,0.2,0.1,0,0,0,0,0,0.1,0.3,0.3,0.2,0.528471746
094601,Anzac,AB,264 Stony Mountain Rd.,56.44927979,-111.0372162,0,1HR,0,29.9,1,0.9,0.9,0.8,0.5,0.2,0.4,0.3,0.4,0.3,0.4,0.6,0.6,1.226897355
100110,Metro Van - Burnaby,BC,700 Hammarskjold Drive,49.27921295,-122.9707108,104,1HR,0,7.1,0.3,0.2,0.3,0.4,0.4,0.3,0.3,0.3,0.4,0.3,0.2,0.2,0.3,0.311355479
100111,Metro Van - Port Moody,BC,Moody & Esplanade St.,49.28089142,-122.8492889,6,1HR,0,42.7,0.1,0.1,0.2,0.2,0.6,0.2,0.4,0.4,0.4,0.2,0.1,0.2,0.3,0.826310868
100112,Metro Van - Vancouver,BC,Robson/Hornby,49.28227234,-123.1218796,32,1HR,0,30.2,0.2,0.2,0.2,0.3,0.3,0.4,0.3,0.4,0.4,0.3,0.4,0.6,0.3,0.561868624
100119,Metro Van - Burnaby,BC,5455 Rumble Street,49.21519089,-122.9856644,122,1HR,0,5.7,0.2,0.3,0.2,0.3,0.3,0.3,0.4,0.3,0.4,0.2,0.2,0.1,0.3,0.310361108
100121,Metro Van - North Vancouver,BC,75 Riverside Dr.,49.30147171,-123.0204163,4,1HR,0,14.6,0.2,0.2,0.3,0.4,0.3,0.2,0.2,0.3,0.3,0.2,0.2,0.3,0.3,0.304617591
100128,Metro Van - Richmond,BC,10371 Aragon Rd,49.14143753,-123.1082153,4,1HR,0,2.8,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.1,0.194986829
100132,Metro Van - North Vancouver,BC,16th St. & Jones Ave,49.32399368,-123.0834961,71,1HR,0,23.6,0.1,0.2,0.2,0.4,0.2,0.3,0.3,0.3,0.3,0.3,0.1,0.2,0.2,0.476616067
100134,Metro Van - Richmond,BC,3153 Templeton Street,49.18626404,-123.15242,1,1HR,0,19.9,0.2,0.3,0.3,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.3,0.2,0.374129954
100136,Metro Van - Burnaby,BC,Grosvenor Cresent,49.2878685,-122.9856262,200,1HR,0,27.6,0.1,0.1,0.2,0.3,0.3,0.2,0.3,0.4,0.7,0.3,0.2,0.3,0.3,0.95748087
100137,Metro Van - Burnaby,BC,Eton And Madison Ave Burnaby,49.28748322,-123.0079727,70,1HR,0,27.6,0.3,0.1,0.1,0.5,0.6,0.5,0.5,0.4,0.6,0.4,0.7,1.4,0.5,1.118135595
100140,Metro Van - Delta,BC,411 Milsom Wynd,49.00987625,-123.0820007,52,1HR,0,3.6,0.1,0.1,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.172262261
100141,Metro Van - Vancouver,BC,"1290 East 11th Ave,",49.26026535,-123.077774,29,1HR,0,9.5,0.2,0.2,0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.3,0.3,0.5,0.3,0.340171807
100202,Prince George,BC,"Plaza 400, 1011 4th Avenue",53.91471863,-122.7419434,588,1HR,0,55.9,2.1,0.6,1.1,0.7,1.4,0.8,0.4,0.8,1.5,0.7,0.7,1,1,2.365414092
100210,Prince George,BC,,53.90333176,-122.7036133,733,1HR,0,151.4,4.5,1.5,4.6,2.9,4.5,1.6,0.7,2.5,3.3,,,,,
100211,Prince George,BC,775 E Highway 16,53.90800858,-122.7133408,616,1HR,0,120.9,3.6,1.9,3.9,2.4,6.4,1.3,0.8,2,3.1,3.8,3.2,3.9,3,7.506885935
100212,Prince George,BC,"Marsulex Acid Plant, 8901 Penn Road",53.84159851,-122.7343979,604,1HR,0,22.8,1.1,1.1,1.1,1.1,1.4,0.6,0.6,0.6,0.8,0.8,1.3,1.8,1,1.143049207
100304,Victoria,BC,"Sj Willis School, 923 Topaz Ave.",48.44194031,-123.3631668,29,1HR,0,5.5,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.335184641
100401,Kamloops,BC,317 Seymour St.,50.67477036,-120.3340149,381,1HR,0,5.3,0.3,0.4,0.5,0.4,0.3,0.3,0.4,0.4,0.2,0.2,0.3,0.3,0.3,0.277180787
100703,Kelowna,BC,1450 Klo Road,49.86211777,-119.4674606,,1HR,0,2.8,0.4,0.4,0.3,0.3,0.3,0.2,0.2,0.3,0.3,0.3,0.4,0.3,0.3,0.187927731
101003,Metro Van - Abbotsford,BC,32995 Bevan Ave.,49.04257965,-122.3098221,58,1HR,0,3.2,0,0.1,0.2,0.3,0.3,0.2,0.2,0.2,0.1,0.2,0.1,0.1,0.2,0.164560393
101005,Metro Van - Abbotsford,BC,1073 Columbia Street,49.02155304,-122.3265228,65,1HR,0,3.1,0.4,0.3,0.4,0.3,0.4,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.20372098
101101,Metro Van-Chilliwack,BC,46360 Airport Road,49.15584946,-121.9402771,12,1HR,0,2.9,0,0,0.1,0.1,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.132816315
101202,Metro Van-Pitt Meadows,BC,18477 Dewdny Trunk,49.24523163,-122.7088928,5,1HR,0,5.1,0.3,0.4,0.3,0.2,0.3,0.3,0.4,0.3,0.4,0.3,0.2,0.1,0.3,0.291956577
101301,Metro Van-Langley,BC,23752 52nd Avenue,49.09561157,-122.5671005,88,1HR,0,2.5,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.153526331
101603,Squamish,BC,38370 Buckley Avenue,49.70515823,-123.151329,6,1HR,0,6.9,0.2,0.2,0.2,0.2,0.1,0.2,0.3,0.3,0.3,0.4,0.3,0.2,0.2,0.254437663
101701,Quesnel,BC,585 Callanan Street,52.98168564,-122.4932251,490,1HR,0,3.6,0.6,0.4,0.6,0.6,,,,,,,,,,
101705,Quesnel,BC,,52.97951126,-122.4936371,,1HR,0,4.7,,,,,0.5,0.4,0.4,0.2,0.2,0.3,0.3,0.3,,
102201,Trail,BC,1875 Columbia Ave.,49.09621811,-117.6978302,422,1HR,0,302.9,5.9,5.8,7.6,8.5,5.6,7.8,9,5.7,4.8,3.7,2.8,3.5,5.9,13.82535589
102210,Trail,BC,8995 Highway 22a,49.04640579,-117.6071091,0,1HR,0,75,4.2,2.8,3,2.1,2.8,3.2,3,2.3,2.4,2.1,2,2.3,2.7,5.138167786
102220,Trail,BC,395 Schofield Highway,49.09519958,-117.7469025,0,1HR,0,465,4.7,11.9,10.9,8.5,6.2,8.4,7.7,10,7.7,6.4,6.2,5.9,7.9,20.37335931
102230,Trail,BC,S End,49.15785599,-117.7331238,0,1HR,0,143.3,,8.7,5.5,3.5,3.1,3,2.6,4.3,4.4,4.4,9.9,11.5,5.7,10.14755878
102503,Terrace,BC,3411 Munroe Street,54.5216713,-128.6074982,81,1HR,0,5.5,0.3,0.4,0.6,0.5,0.6,0.6,0.8,0.6,0.3,0.3,,0.4,0.5,0.542511808
103502,Castlegar,BC,801 9th Avenue,49.31769943,-117.6615295,407,1HR,0,59.9,1.8,2.4,1.4,0.9,0.9,1.1,0.7,1.2,1.5,1.4,3.5,4,1.7,4.100928283
103901,Kitimat,BC,651 Columbia Ave W,54.05389023,-128.6714325,18,1HR,0,41,0.3,0.7,0.8,0.7,0.4,0.4,0.3,0.4,0.8,0.3,0.4,0.2,0.5,1.487800839
103902,Kitimat,BC,Haulage Road,54.02919388,-128.7026825,11,1HR,0,114.4,3.8,5.4,6.6,5.2,2.5,3.1,5.6,7.2,3.5,2.2,3,1.8,4.2,8.599509507
103904,Kitimat,BC,1332 Lahakas Blvd North,54.06690979,-128.6391296,94,1HR,0,29.1,0.2,0.4,0.3,0.3,0.3,0.4,,0.1,0.6,0.3,0.2,0.1,0.3,1.059449934
103905,Kitimat,BC,347 Haisla Avenue,53.97322845,-128.6507721,5,1HR,0,42.6,0.1,0.3,0.3,0.3,0.2,0.3,0.2,0.2,0.5,0.3,0.2,0.1,0.3,1.011563633
