*DESCRIPTION
*1HR
*8HR
*24HR
*DMAX1HR
*DAILYMEAN
************DESCRIPTION************
"File Generated On:","2024-03-25"
"",""
"Annual Summary Report",""
"Pollutant: PM10",""
"Units: ug/m3",""
"Day: from midnight to midnight.",""
"All data reported in standard local time",""
"",""
"Reporting Criteria for 1hr report:",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for 8hr report:",""
"Running 8 hour averages are calculated with reporting hour being end hour (eg. 8pm = average of 1pm to 8pm)",""
"8 hour averages are valid if at least 6 of the 8 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 8-hour average",""
"Annual average and standard deviation are reported if 50% of running 8-hour averages are valid and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for 24hr report:",""
"Running 24 hour averages are calculated with reporting hour being end hour (eg. 8pm = 24 hour average from 9pm previous day to 8pm)",""
"24 hour averages are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 24-hour average",""
"Annual average and standard deviation are reported if 50% of running 24-hour averages are valid and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for DMax1hr report:",""
"Daily max 1-hour only valid if at least 18 of 24 hours have valid data",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily 1-hr max",""
"Annual average and standard deviation are reported if 50% of days have valid daily 1-hr max and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for DailyMean report:",""
"Daily means are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily mean",""
"Annual average and standard deviation are reported if 50% of days have daily mean and each quarter has at least 2 valid months",""
************1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"100134","Metro Van - Richmond","BC","3153 Templeton Street","49.18626404","-123.15242","1","1HR","0","4","7","9","12","15","22","32","55","96","169","278","91.86073059","7","8","9","8","11","11","15","34","15","17","12","9","13","15.98397512","",""
"100137","Metro Van - Burnaby","BC","Eton And Madison Ave Burnaby","49.28748322","-123.0079727","70","1HR","0","4","6","8","12","15","21","29","45","66","163","186","98.56164384","6","6","8","9","14","10","15","32","12","12","9","6","12","13.16607531","",""
"100202","Prince George","BC","Plaza 400, 1011 4th Avenue","53.91471863","-122.7419434","588","1HR","0","4","8","13","24","33","56","97","163","214","451","638","81.41552511","","12","17","30","20","14","19","95","19","25","","","","","",""
"100701","Kelowna","BC","3333 College Way","49.86233521","-119.4773636","347","1HR","0","5","8","12","17","22","33","57","96","139","375","433","99.44063927","10","11","20","14","14","10","16","70","14","17","16","12","19","29.85012944","",""
"101003","Metro Van - Abbotsford","BC","32995 Bevan Ave.","49.04257965","-122.3098221","58","1HR","0","3","6","8","12","15","21","29","42","73","152","194","95.34246575","5","6","9","9","12","9","14","31","11","13","9","7","12","13.64248746","",""
"101005","Metro Van - Abbotsford","BC","1073 Columbia Street","49.02155304","-122.3265228","65","1HR","0","3","6","8","12","16","22","30","42","64","129","178","98.11643836","7","8","12","9","13","10","15","27","9","11","7","6","11","12.38302571","",""
"101101","Metro Van-Chilliwack","BC","46360 Airport Road","49.15584946","-121.9402771","12","1HR","0","3","6","8","11","14","20","28","47","76","163","193","99.00684932","6","6","8","8","12","9","14","33","11","12","8","7","11","13.5737731","",""
"101301","Metro Van-Langley","BC","23752 52nd Avenue","49.09561157","-122.5671005","88","1HR","0","4","6","9","12","15","20","27","42","66","140","201","99.02968037","6","7","7","10","11","10","13","29","10","15","11","7","11","12.31725365","",""
"101401","Metro Van-Hope","BC","62715 Airport Road","49.36988831","-121.4991226","40","1HR","0","4","6","8","11","13","20","31","58","96","281","346","98.64155251","6","6","7","7","13","9","15","44","11","10","8","6","12","19.28576082","",""
"101701","Quesnel","BC","585 Callanan Street","52.98168564","-122.4932251","490","1HR","0","5","10","16","25","35","55","94","160","217","368","501","93.11643836","11","","28","34","26","17","21","98","19","21","18","15","28","39.94485276","",""
"102302","Powell River","BC","6105 Lund St.","49.88689423","-124.5581055","136","1HR","0","2","3","4","5","6","7","8","10","10","13","13","8.344748858","4","","","","","","","","","","","","","","",""
"102303","Powell River","BC","6388 Sutherland Drive","49.88929749","-124.5624008","125","1HR","0","2","4","6","8","10","14","20","35","79","154","163","85.67351598","4","5","6","7","9","7","11","20","9","8","8","6","9","12.59586448","",""
"102401","Smithers","BC","4020 Broadway Avenue","54.78330612","-127.1773224","495","1HR","0","3","6","10","15","20","28","37","53","66","228","1120","87.93378995","9","13","16","17","","8","14","18","12","15","15","","14","20.61649475","",""
"103202","Golden","BC","835 9th Avenue South","51.2974968","-116.9668503","791","1HR","0","4","9","14","21","28","42","67","96","119","264","316","96.44977169","13","14","26","20","20","12","19","59","16","20","17","13","21","24.57822325","",""
"103502","Castlegar","BC","801 9th Avenue","49.31769943","-117.6615295","407","1HR","0","5","8","12","18","24","40","77","160","221","438","505","99.14383562","8","11","19","14","16","12","17","100","32","17","16","10","23","41.42977987","",""
"103901","Kitimat","BC","651 Columbia Ave W","54.05389023","-128.6714325","18","1HR","0","3","5","7","9","11","16","20","31","43","92","133","53.10502283","","","","","","","10","11","8","8","8","8","","","",""
"104003","Vernon","BC","2704 Highway 6","50.2606163","-119.2707214","476","1HR","0","6","11","16","26","35","61","86","140","186","345","432","99.46347032","13","20","52","24","20","13","19","76","17","24","26","25","28","36.68919813","",""
"105101","Houston","BC","Firehall, 3382 11 Street","54.3985939","-126.6468353","602","1HR","0","2","5","10","17","25","42","63","105","153","420","652","72.61415525","","","","56","19","10","15","34","14","14","12","13","","","",""
"105201","Burns Lake","BC","#8 4th Ave., Fire Centre","54.23073196","-125.7643509","710","1HR","0","1","4","9","16","23","38","59","106","174","1022","1433","94.10958904","7","6","15","38","14","6","18","67","16","15","11","11","19","55.07348742","",""
"105504","Fort St. John","BC","10511 99 Avenue","56.2447319","-120.856102","679","1HR","0","4","6","10","18","26","43","66","117","165","334","380","99.30365297","7","7","12","26","36","16","19","53","16","29","10","8","20","30.97450315","",""
"129003","Yellowknife","NT","52nd Ave & 49t Street, Sir John Franklin High School","62.45206833","-114.3639984","193","1HR","0","6","8","11","16","19","27","37","69","97","186","367","96.28995434","10","13","17","38","19","14","18","15","14","11","9","9","16","17.51853391","",""
"129102","Norman Wells","NT","#7 Forestry Road N. Wells","65.27925873","-126.8130569","60","1HR","0","3","6","8","13","18","29","46","70","97","330","669","75.456621","","","9","16","20","23","17","8","16","13","9","11","","","",""
"129203","Inuvik","NT","Bompas Road (Block21, Lot 4084)","68.35701752","-133.7140503","30","1HR","0","0","0","2","7","13","26","41","62","84","133","223","38.82420091","","","","","","","","11","17","10","4","4","","","",""
"129601","Fort Smith","NT","95 Conibear Crescent","60.00455093","-111.8932419","358","1HR","0","0","2","4","6","9","13","18","33","44","88","103","31.81506849","","","","","","","","","6","8","5","5","","","",""
************8HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"070119","Winnipeg","MB","65 Ellen Street","49.89799118","-97.14653015","229","8HR","1","4","6","9","13","17","22","29","43","62","144","249","99.8630137","8","8","11","23","19","13","14","23","8","7","5","6","12","12.74676211","",""
"070203","Brandon","MB","1430 Victoria Avenue East (Assiniboine Community College)","49.83917999","-99.92060089","385","8HR","1","3","4","6","9","11","16","20","30","40","54","79","99.94292237","4","4","6","9","12","11","9","18","6","7","4","4","8","7.06187618","",""
"070301","Flin Flon","MB","143 Main Street","54.76852036","-101.8774719","339","8HR","0","3","4","7","13","17","26","36","56","79","153","186","99.74885845","5","5","10","20","22","15","16","21","9","11","6","4","12","14.89164718","",""
"070501","Thompson","MB","48 Thompson Drive N","55.74718857","-97.87352753","205","8HR","0","2","4","6","9","12","17","25","37","50","132","143","92.60273973","7","6","11","11","15","11","6","","10","7","6","6","9","10.69611236","",""
"080111","Regina","SK","1621 Albert St.","50.45270157","-104.6159973","585","8HR","3","9","13","19","28","36","56","81","111","126","175","179","56.68949772","","","","","","29","25","60","21","26","16","12","","","",""
"080211","Saskatoon","SK","511 1st Avenue North","52.13613129","-106.6629333","483","8HR","2","9","15","22","34","45","69","103","140","175","277","305","50.73059361","","","","","","","32","68","27","38","18","15","","","",""
"080402","Prince Albert","SK","63 - 12th Street East","53.20169449","-105.7520294","436","8HR","1","6","11","17","26","33","52","80","123","148","349","372","45.2739726","","","","","","","","54","21","28","12","14","","","",""
"080502","Estevan","SK","528 1a Street","49.13235092","-102.984993","563","8HR","2","8","13","18","27","35","52","68","94","114","152","157","99.36073059","14","15","18","24","36","25","26","62","26","28","15","9","25","21.48573414","",""
"081001","Swift Current","SK","1200 Begg St. W","50.28583145","-107.8168869","753","8HR","2","7","11","16","26","36","54","81","124","160","217","230","55.11415525","","","","","","27","22","65","21","25","13","10","","","",""
"082002","Buffalo Narrows","SK","Buffalo Narrows Forest Protection Base","55.83456421","-108.4033356","425","8HR","1","2","5","8","12","15","24","44","73","98","320","398","62.1803653","","","","","","14","11","35","6","7","8","7","","","",""
"100110","Metro Van - Burnaby","BC","700 Hammarskjold Drive","49.27921295","-122.9707108","104","8HR","0","3","5","6","7","8","11","15","28","47","96","111","98.10502283","5","5","5","5","8","6","9","20","6","7","5","4","7","7.669576938","",""
"100111","Metro Van - Port Moody","BC","Moody & Esplanade St.","49.28089142","-122.8492889","6","8HR","1","5","7","10","14","18","25","32","53","77","162","176","86.14155251","7","8","9","10","15","","21","35","14","16","10","8","14","13.70007544","",""
"100119","Metro Van - Burnaby","BC","5455 Rumble Street","49.21519089","-122.9856644","122","8HR","1","4","6","8","11","13","17","23","36","67","148","166","99.13242009","6","6","7","8","12","9","13","29","9","12","9","6","11","11.43516253","",""
"100134","Metro Van - Richmond","BC","3153 Templeton Street","49.18626404","-123.15242","1","8HR","1","5","7","9","12","15","21","32","53","81","153","169","91.65525114","7","8","9","8","11","11","15","34","15","","13","9","13","14.57222585","",""
"100137","Metro Van - Burnaby","BC","Eton And Madison Ave Burnaby","49.28748322","-123.0079727","70","8HR","2","4","6","9","12","15","20","26","42","73","154","173","98.72146119","6","6","8","9","14","10","15","32","12","12","9","6","12","12.35312377","",""
"100202","Prince George","BC","Plaza 400, 1011 4th Avenue","53.91471863","-122.7419434","588","8HR","0","6","9","15","25","34","54","86","154","214","431","494","81.59817352","","12","17","30","20","14","19","95","19","25","","","","","",""
"100701","Kelowna","BC","3333 College Way","49.86233521","-119.4773636","347","8HR","0","6","9","12","18","22","31","54","89","135","380","407","99.543379","10","11","20","14","14","10","16","71","14","17","16","12","19","28.84991492","",""
"101003","Metro Van - Abbotsford","BC","32995 Bevan Ave.","49.04257965","-122.3098221","58","8HR","0","4","6","9","12","15","20","26","38","68","155","176","95.70776256","5","6","9","9","13","9","14","32","11","13","9","7","12","12.70571851","",""
"101005","Metro Van - Abbotsford","BC","1073 Columbia Street","49.02155304","-122.3265228","65","8HR","1","4","6","8","12","15","21","26","37","60","118","125","98.47031963","7","8","12","10","13","10","15","27","9","11","7","6","11","11.0009498","",""
"101101","Metro Van-Chilliwack","BC","46360 Airport Road","49.15584946","-121.9402771","12","8HR","1","4","6","8","11","14","19","25","45","77","157","172","99.31506849","6","6","8","8","12","9","14","33","11","12","8","7","11","12.83572616","",""
"101301","Metro Van-Langley","BC","23752 52nd Avenue","49.09561157","-122.5671005","88","8HR","0","5","7","9","12","15","19","25","40","59","129","168","99.06392694","6","7","7","10","11","10","13","29","10","15","11","7","11","11.59667708","",""
"101401","Metro Van-Hope","BC","62715 Airport Road","49.36988831","-121.4991226","40","8HR","1","4","6","8","11","13","19","29","57","95","194","332","98.68721461","6","6","7","7","13","9","14","44","11","10","8","6","12","17.86326254","",""
"101701","Quesnel","BC","585 Callanan Street","52.98168564","-122.4932251","490","8HR","0","7","11","17","26","34","53","83","151","201","359","385","93.19634703","11","","28","34","26","17","21","98","19","21","18","15","28","37.25218548","",""
"102302","Powell River","BC","6105 Lund St.","49.88689423","-124.5581055","136","8HR","2","3","4","4","5","6","7","7","8","8","9","9","8.321917808","4","","","","","","","","","","","","","","",""
"102303","Powell River","BC","6388 Sutherland Drive","49.88929749","-124.5624008","125","8HR","0","3","5","6","8","10","13","18","30","82","142","158","85.2283105","4","5","6","7","9","7","11","20","9","8","8","6","9","11.99069874","",""
"102401","Smithers","BC","4020 Broadway Avenue","54.78330612","-127.1773224","495","8HR","1","5","7","11","16","20","27","34","43","51","220","270","88.12785388","9","13","16","17","","8","14","18","12","15","15","","14","13.87631477","",""
"103202","Golden","BC","835 9th Avenue South","51.2974968","-116.9668503","791","8HR","1","6","10","15","22","27","38","59","90","114","256","299","96.02739726","13","14","26","20","20","12","19","59","16","19","17","13","21","22.22290216","",""
"103502","Castlegar","BC","801 9th Avenue","49.31769943","-117.6615295","407","8HR","2","6","9","13","19","24","37","70","150","214","440","464","99.25799087","8","11","19","14","16","12","17","100","32","17","16","10","23","39.80468692","",""
"103901","Kitimat","BC","651 Columbia Ave W","54.05389023","-128.6714325","18","8HR","1","4","6","7","9","11","14","19","26","35","85","89","53.12785388","","","","","","","10","11","8","8","8","8","","","",""
"104003","Vernon","BC","2704 Highway 6","50.2606163","-119.2707214","476","8HR","1","7","12","17","27","36","59","86","131","160","338","348","99.6803653","13","21","52","25","20","13","19","76","17","23","26","25","28","33.20699609","",""
"105101","Houston","BC","Firehall, 3382 11 Street","54.3985939","-126.6468353","602","8HR","0","3","7","11","18","25","38","61","94","129","381","510","72.69406393","","","","56","19","10","15","34","14","14","12","13","","","",""
"105201","Burns Lake","BC","#8 4th Ave., Fire Centre","54.23073196","-125.7643509","710","8HR","0","2","6","10","16","23","38","56","97","161","988","1246","93.99543379","7","6","15","38","14","6","18","67","16","15","11","11","19","51.43028841","",""
"105504","Fort St. John","BC","10511 99 Avenue","56.2447319","-120.856102","679","8HR","0","5","7","11","20","28","42","63","108","150","231","253","99.44063927","7","7","12","26","36","16","19","53","16","29","11","8","20","26.48495719","",""
"129003","Yellowknife","NT","52nd Ave & 49t Street, Sir John Franklin High School","62.45206833","-114.3639984","193","8HR","2","7","10","12","16","19","25","35","64","87","138","173","96.28995434","10","13","17","38","19","14","18","15","14","12","9","9","16","14.11646919","",""
"129102","Norman Wells","NT","#7 Forestry Road N. Wells","65.27925873","-126.8130569","60","8HR","0","4","7","9","14","19","29","39","56","74","212","347","75.52511416","","","9","16","20","24","17","8","17","13","9","11","","","",""
"129203","Inuvik","NT","Bompas Road (Block21, Lot 4084)","68.35701752","-133.7140503","30","8HR","0","0","1","3","9","15","26","38","52","60","94","104","38.78995434","","","","","","","","11","17","10","4","4","","","",""
"129601","Fort Smith","NT","95 Conibear Crescent","60.00455093","-111.8932419","358","8HR","0","1","3","4","7","9","13","17","28","33","52","56","31.74657534","","","","","","","","","6","8","5","5","","","",""
************24HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"070119","Winnipeg","MB","65 Ellen Street","49.89799118","-97.14653015","229","24HR","2","4","6","9","14","17","21","28","44","58","110","112","99.80593607","8","8","11","23","19","13","14","22","8","7","5","6","12","10.29010295","",""
"070203","Brandon","MB","1430 Victoria Avenue East (Assiniboine Community College)","49.83917999","-99.92060089","385","24HR","1","3","4","6","9","12","15","18","25","37","48","50","99.80593607","4","4","5","9","12","11","9","18","6","7","4","4","8","6.218375057","",""
"070301","Flin Flon","MB","143 Main Street","54.76852036","-101.8774719","339","24HR","1","3","5","8","14","18","25","35","47","63","102","104","99.5890411","5","5","9","21","22","15","16","21","9","11","7","4","12","11.87996804","",""
"070501","Thompson","MB","48 Thompson Drive N","55.74718857","-97.87352753","205","24HR","1","3","4","6","10","12","17","22","32","47","74","76","92.43150685","7","6","11","11","15","11","6","","10","7","6","6","9","8.23023933","",""
"080111","Regina","SK","1621 Albert St.","50.45270157","-104.6159973","585","24HR","4","10","14","20","27","34","57","76","109","118","151","155","56.46118721","","","","","","29","25","60","21","26","16","12","","","",""
"080211","Saskatoon","SK","511 1st Avenue North","52.13613129","-106.6629333","483","24HR","4","10","16","23","34","45","64","104","130","164","194","196","50.59360731","","","","","","","32","68","27","38","18","15","","","",""
"080402","Prince Albert","SK","63 - 12th Street East","53.20169449","-105.7520294","436","24HR","2","8","12","18","27","32","46","80","117","153","230","232","45.19406393","","","","","","","","54","21","28","12","14","","","",""
"080502","Estevan","SK","528 1a Street","49.13235092","-102.984993","563","24HR","4","9","13","19","28","35","49","65","85","109","119","130","99.39497717","14","14","19","24","36","25","26","62","27","28","15","9","25","19.48489658","",""
"081001","Swift Current","SK","1200 Begg St. W","50.28583145","-107.8168869","753","24HR","3","8","12","17","27","36","50","79","115","135","192","198","54.97716895","","","","","","27","22","65","21","24","13","10","","","",""
"082002","Buffalo Narrows","SK","Buffalo Narrows Forest Protection Base","55.83456421","-108.4033356","425","24HR","1","3","5","8","12","15","24","43","74","95","196","203","62.4086758","","","","","","14","11","35","6","7","8","7","","","",""
"100110","Metro Van - Burnaby","BC","700 Hammarskjold Drive","49.27921295","-122.9707108","104","24HR","2","4","5","5","7","8","11","14","26","49","78","82","97.64840183","5","5","5","5","8","6","9","21","6","7","5","4","7","7.141292551","",""
"100111","Metro Van - Port Moody","BC","Moody & Esplanade St.","49.28089142","-122.8492889","6","24HR","2","5","8","10","14","18","23","31","48","81","127","132","86.40410959","7","8","9","10","15","","21","35","14","16","10","8","14","12.67134766","",""
"100119","Metro Van - Burnaby","BC","5455 Rumble Street","49.21519089","-122.9856644","122","24HR","2","5","7","8","10","12","17","21","34","68","126","131","99.00684932","6","6","7","8","12","9","13","29","9","12","9","6","11","10.83510501","",""
"100134","Metro Van - Richmond","BC","3153 Templeton Street","49.18626404","-123.15242","1","24HR","2","6","7","10","12","15","21","30","51","66","140","147","91.35844749","7","8","8","8","11","11","14","34","15","","13","9","13","13.6539915","",""
"100137","Metro Van - Burnaby","BC","Eton And Madison Ave Burnaby","49.28748322","-123.0079727","70","24HR","2","5","7","9","12","15","19","24","38","77","124","130","98.37899543","6","6","8","9","14","10","15","32","12","12","9","6","12","11.45616428","",""
"100202","Prince George","BC","Plaza 400, 1011 4th Avenue","53.91471863","-122.7419434","588","24HR","1","7","11","15","24","35","48","84","155","189","359","374","81.43835616","","12","17","30","20","14","18","95","19","25","","","","","",""
"100701","Kelowna","BC","3333 College Way","49.86233521","-119.4773636","347","24HR","2","7","9","12","17","21","29","49","93","131","355","369","99.52054795","10","11","20","14","14","10","15","71","14","17","16","12","19","27.59170929","",""
"101003","Metro Van - Abbotsford","BC","32995 Bevan Ave.","49.04257965","-122.3098221","58","24HR","2","5","7","9","12","14","20","24","40","63","135","141","95.93607306","5","6","9","9","12","10","13","32","11","13","9","7","12","12.01458769","",""
"101005","Metro Van - Abbotsford","BC","1073 Columbia Street","49.02155304","-122.3265228","65","24HR","3","5","6","9","12","15","20","24","33","55","104","106","98.74429224","7","8","12","10","13","10","15","27","9","11","7","6","11","10.19224621","",""
"101101","Metro Van-Chilliwack","BC","46360 Airport Road","49.15584946","-121.9402771","12","24HR","2","5","6","8","11","14","19","24","47","74","139","147","99.26940639","6","6","8","8","12","9","13","33","11","12","8","7","11","12.12696843","",""
"101301","Metro Van-Langley","BC","23752 52nd Avenue","49.09561157","-122.5671005","88","24HR","3","5","7","9","12","14","19","25","35","63","119","130","98.83561644","6","7","7","10","11","10","13","29","10","15","11","7","11","10.96462989","",""
"101401","Metro Van-Hope","BC","62715 Airport Road","49.36988831","-121.4991226","40","24HR","3","5","6","8","11","13","18","30","65","95","218","237","98.18493151","6","6","7","7","13","9","14","45","11","10","8","6","12","17.46673673","",""
"101701","Quesnel","BC","585 Callanan Street","52.98168564","-122.4932251","490","24HR","1","8","12","18","26","33","50","77","149","199","337","346","93.03652968","11","","27","33","26","17","20","98","20","21","18","15","28","35.01514786","",""
"102302","Powell River","BC","6105 Lund St.","49.88689423","-124.5581055","136","24HR","2","3","4","4","5","5","6","6","7","7","7","7","8.230593607","4","","","","","","","","","","","","","","",""
"102303","Powell River","BC","6388 Sutherland Drive","49.88929749","-124.5624008","125","24HR","2","4","5","6","8","10","12","17","28","77","122","128","84.33789954","4","5","6","7","9","7","11","20","9","8","8","6","9","11.31281233","",""
"102401","Smithers","BC","4020 Broadway Avenue","54.78330612","-127.1773224","495","24HR","2","5","8","11","16","19","25","29","39","46","122","128","87.88812785","9","13","16","17","","8","14","19","12","15","15","","14","10.49148012","",""
"103202","Golden","BC","835 9th Avenue South","51.2974968","-116.9668503","791","24HR","2","7","11","16","21","26","35","59","91","104","214","232","95.1369863","12","14","26","19","20","12","18","60","16","19","18","13","21","20.39596807","",""
"103502","Castlegar","BC","801 9th Avenue","49.31769943","-117.6615295","407","24HR","3","7","10","13","18","23","34","79","147","210","417","430","99.06392694","8","11","19","14","16","12","17","100","33","17","16","10","23","38.01619972","",""
"103901","Kitimat","BC","651 Columbia Ave W","54.05389023","-128.6714325","18","24HR","1","5","6","7","9","11","13","18","24","33","66","67","52.89954338","","","","","","","10","11","8","8","8","8","","","",""
"104003","Vernon","BC","2704 Highway 6","50.2606163","-119.2707214","476","24HR","3","8","12","18","28","36","57","80","115","145","320","329","99.53196347","13","21","52","25","20","13","18","76","17","23","26","25","28","30.93516484","",""
"105101","Houston","BC","Firehall, 3382 11 Street","54.3985939","-126.6468353","602","24HR","1","4","8","12","18","25","39","59","92","122","291","325","72.56849315","","","","56","20","10","14","34","14","14","12","13","","","",""
