NAPS ID,City,P/T,Location,Latitude,Longitude,Elevation,ID,Minimum,Maximum,January,February,March,April,May,June,July,August,September,October,November,December,Mean,Standard Deviation
103902,Kitimat,BC,Haulage Road,54.02919388,-128.7026825,11,1HR,0,94.9,1.1,3.4,4.2,4.2,5.4,5.4,5.1,5.5,3.3,4.1,2.2,1.3,3.8,7.59315703
103904,Kitimat,BC,1332 Lahakas Blvd North,54.06690979,-128.6391296,94,1HR,0,40.7,0.3,0.4,0.4,0.5,0.6,0.8,0.5,0.6,0.6,0.1,0.1,0.1,0.4,1.32680484
103905,Kitimat,BC,347 Haisla Avenue,53.97322845,-128.6507721,5,1HR,0,14.1,0.2,0.4,0.2,0.4,0.3,0.4,0.2,0.3,0.4,0.3,0.2,0.2,0.3,0.664426324
104301,Taylor,BC,Mcmahon Complex,56.15018463,-120.6869812,474,1HR,0,56,0.3,0.3,1.1,1.5,1,0.3,0.4,0.8,0.7,0.4,0.7,0.4,0.7,2.500951764
104302,Taylor,BC,Pingle Creek Road,56.10586929,-120.6627808,689,1HR,0,40.1,0.4,0.7,0.5,0.3,0.2,0.1,0.3,0.2,0.3,0.3,0.4,0.4,0.3,1.047690849
104303,Bessborough,BC,237 Road,55.79190063,-120.4835968,665,1HR,0,15.3,0.6,0.5,0.7,0.4,0.4,0.2,0.2,0.3,0.2,0.2,0.2,0.5,0.4,0.594713856
105301,Langdale,BC,1551 Johnson Rd.,49.43884659,-123.479187,90,1HR,0,29.3,1.3,0.9,0.7,0.7,0.4,0.7,1,0.8,1,0.6,0.5,0.3,0.7,1.013424266
105504,Fort St. John,BC,10511 99 Avenue,56.2447319,-120.856102,679,1HR,0,12.7,0.6,0.5,0.5,0.5,0.5,0.2,0.2,0.2,0.3,0.1,0.3,0.2,0.3,0.433117662
106702,Crofton,BC,1427 Georgia Park Heights Rd,48.84964752,-123.6370316,150,1HR,0,133,1.6,2.1,1.2,1.7,2.4,1.6,1.7,4.1,3.4,3.9,0.5,0.9,2.2,5.764076458
106800,Ucluelet,BC,Coast Guard Drive,48.92179871,-125.5412064,14,1HR,-1.4,12,0.1,0.1,0,0.1,0.1,0.1,0,,,,,,,
129003,Yellowknife,NT,"52nd Ave & 49t Street, Sir John Franklin High School",62.45206833,-114.3639984,193,1HR,0,1.8,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.1,0.1,0.18812814
129102,Norman Wells,NT,#7 Forestry Road N. Wells,65.27925873,-126.8130569,60,1HR,0,1.2,0.3,0.5,0.2,0.2,0.3,0.3,0.2,0.3,0.2,0.3,0.3,0,0.2,0.285659392
129203,Inuvik,NT,"Bompas Road (Block21, Lot 4084)",68.35701752,-133.7140503,30,1HR,0,1.8,0.2,0,0.1,0.1,0.2,0.1,0.1,0.2,0.3,0.2,0.2,0.2,0.2,0.16934955
129303,Iqaluit,NU,Water Lab (1307 Federal Road),63.75161743,-68.52243042,35,1HR,-0.7,8.2,0.4,0.6,,,,1.9,2,2,1.9,2,2,1.9,,
129601,Fort Smith,NT,95 Conibear Crescent,60.00455093,-111.8932419,358,1HR,0,2.1,0.3,0.2,,,0.5,0,0.3,0.3,0.1,0.3,0.1,0,0.2,0.302369338
