NAPS ID,City,P/T,Location,Latitude,Longitude,Elevation,ID,Minimum,Maximum,January,February,March,April,May,June,July,August,September,October,November,December,Mean,Standard Deviation
050103,Montréal,QC,"1050 A, Boul. Saint-Jean-Baptiste",45.64102554,-73.49967957,19,1HR,0,75.5,1.7,1.5,1.4,1.3,1.2,1.6,0.9,1.3,1.5,1.3,0.9,1.3,1.3,2.780504131
050121,Longueuil,QC,8361 Rue Oceanie - Brossard,45.44298172,-73.46862793,15,1HR,0,6.2,0.4,,,,,,,,,,,,,
050122,Brossard,QC,En Face Du 8400 Avenue Sorbonne,45.4486618,-73.4808197,17,1HR,0,18.4,,0.5,0.6,0.5,0.5,0.5,0.4,0.5,0.7,0.2,0.3,0.4,0.5,0.799749968
050133,Montréal,QC,"8200a Rue Chenier, Arena Chenier",45.60176086,-73.54199219,41,1HR,0,33.6,0.8,0.7,0.8,1.2,1.1,0.6,0.4,0.5,0.6,0.5,0.5,0.7,0.7,1.405484048
050134,Montréal,QC,2580 Saint-Joseph Est,45.54270935,-73.57176208,53,1HR,0,20.8,1.1,0.7,0.9,1,0.9,0.4,0.4,0.6,0.5,0.4,0.6,0.9,0.7,1.286093344
050136,Montréal,QC,75 Rue Ontario Est,45.51218796,-73.56684113,32,1HR,0,19.6,,0.6,0.6,0.6,0.6,0.4,0.5,0.6,0.8,0.6,0.4,0.4,0.6,1.214399374
050204,Gatineau,QC,"255 St-Redempteur, Hull",45.43598557,-75.72342682,62,1HR,0,16.1,0.2,0.2,0.3,0.3,0.3,0.3,0.2,0.2,0.1,0.2,0.2,0.1,0.2,0.460404411
050308,Quebec,QC,600 Rue Des Sables,46.82117844,-71.22049713,8,1HR,0,10.3,0.3,0.2,0.2,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.3,0.2,0.359448194
050604,Rouyn-Noranda,QC,1570 Rue Paradis,48.2340889,-78.98278046,289,1HR,0,125.4,1.8,2.3,1.4,1.5,2.7,3.6,2.3,3.1,1,2.9,1.9,3.3,2.3,8.588603809
050803,Trois Rivières,QC,Rue Whitehead,46.35717392,-72.54618835,12,1HR,0,27.3,0.3,0.4,0.4,0.3,0.5,0.2,0.1,0.1,0.1,0.3,0.2,0.2,0.3,0.803066885
050902,Saguenay,QC,"2885 Berthier (Arvida), Jonquiere",48.4338913,-71.18453979,93,1HR,0,142.6,7.9,6,6,3.3,8.1,4.4,4.1,3.9,5.8,5.3,8.1,6.4,5.8,12.5996056
054401,Saint-Anicet,QC,1128 De La Guerre,45.12062454,-74.28959656,50,1HR,0,32.4,0.7,0.8,0.6,0.5,0.4,0.2,0.3,0.2,0.4,0.3,0.5,0.7,0.5,1.548303813
055702,Levis,QC,200 Rue Des Commandeurs,46.80603027,-71.16750336,106,1HR,0,15.1,0.5,0.5,0.5,0.3,0.3,0.4,0.4,0.4,0.5,0.4,0.4,0.4,0.4,0.700478982
060104,Ottawa,ON,Rideau & Wurtemburg,45.43432999,-75.6760025,68,1HR,-0.2,16.1,0.1,0,0,0.1,-0.1,-0.1,0,0,0,0.1,0.1,0.2,0,0.372234515
060204,Windsor,ON,467 University Ave. West,42.31577682,-83.04367065,176,1HR,-0.1,44.1,1.8,1.1,0.8,0.7,1.5,1.1,1.3,0.6,1.1,0.6,1.5,2.2,1.2,2.491952537
060211,Windsor,ON,College & South St. / 928 South St.,42.29288864,-83.07313538,180,1HR,-0.7,32.9,2.2,2.4,0.7,3.8,1.2,1.2,1.3,0.3,0.4,0.3,0.7,1.7,1.3,2.670398323
060430,Toronto,ON,125 Resources Road,43.70944214,-79.54350281,141,1HR,0,9.5,0.9,0.7,0.7,0.7,0.7,0.8,0.8,0.8,0.9,0.1,0.2,0.1,0.6,0.695022547
060434,Mississauga,ON,3359 Mississauga Road,43.54697037,-79.65869141,105,1HR,-1,20.2,0.7,0.7,0.9,1.1,1.8,,,,,,,,,
060438,Toronto,ON,401w - 125 Resources Rd.,43.71110535,-79.54342651,139,1HR,-0.1,9.8,0.7,0.5,0.5,0.6,0.6,0.4,0.4,0.3,0.4,0.3,0.5,0.2,0.5,0.688835063
060512,Hamilton,ON,Elgin & Kelly,43.25777817,-79.86167145,90,1HR,-0.1,80.3,1.2,1.7,3.7,5.6,6.3,4.9,4.4,3.5,3.3,1.9,1.3,0.8,3.2,6.628472359
060513,Hamilton,ON,Vickers Rd. & East 18th. St.,43.22941971,-79.86277771,209,1HR,-0.3,57.4,0.8,0.7,1.7,3.9,3.4,3.5,3,1.4,1.5,0.7,0.7,0.1,1.8,4.504199391
060610,Sudbury,ON,155 Elm Street,46.49193954,-81.00311279,271,1HR,-0.3,242.8,1.7,1.8,2,1.8,2.5,2.6,2.4,2.7,2.6,0.6,1.7,2.5,2.1,8.419089698
060709,Sault Ste. Marie,ON,"443 Northern Ave., Sault College",46.53319168,-84.30992126,244,1HR,0,32.1,0.9,0.6,0.4,0.4,0.6,0.8,0.5,0.4,0.4,0.3,0.7,2,0.7,2.474646665
061009,Sarnia,ON,700 Christina St. N.,42.99026489,-82.39533997,182,1HR,-2.6,71.3,,,,0.6,1.7,1.3,2.3,1.3,1.1,2,2.4,1.9,,
062601,Simcoe,ON,Experimental Farm,42.85684967,-80.26963806,236,1HR,-0.8,12.3,0.5,0.3,0.2,0.5,0.3,0.3,0.1,0,0,0,0,-0.4,0.1,0.579022828
070119,Winnipeg,MB,65 Ellen Street,49.89799118,-97.14653015,229,1HR,0,10,0.1,0.1,0.1,0.2,0,0,0,,,0.1,0,0.2,,
070501,Thompson,MB,48 Thompson Drive N,55.74718857,-97.87352753,205,1HR,0,864,1,1.1,6.9,5.3,1.7,6.5,2.8,0.3,3.7,0,1,1.5,2.6,22.28179963
080111,Regina,SK,1621 Albert St.,50.45270157,-104.6159973,585,1HR,0,8.5,0.2,0.2,0.3,0.3,0.2,,,,,0.3,0.5,0.2,,
080211,Saskatoon,SK,511 1st Avenue North,52.13613129,-106.6629333,483,1HR,0,1.8,0.1,0.1,0.1,0.2,0.1,0.1,0,0,0.1,0.1,0.1,0.2,0.1,0.11765522
080402,Prince Albert,SK,63 - 12th Street East,53.20169449,-105.7520294,436,1HR,0,0.8,0.2,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.085570798
081001,Swift Current,SK,1200 Begg St. W,50.28583145,-107.8168869,753,1HR,0,1.3,0.1,0.1,0.1,0,0,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.067538403
090120,Edmonton,AB,6240 113 Street,53.50022125,-113.5260544,681,1HR,0,22,0.7,0.4,0.5,0.1,0.4,0.5,0.5,0.3,0.3,0.5,0.4,0.2,0.4,1.132543767
090121,Edmonton,AB,17 Street & 105 Avenue,53.54822922,-113.3681107,670,1HR,0,100,1.2,0.8,0.7,0.7,1.6,1.4,1.4,0.7,0.8,0.8,0.6,1.1,1,2.550314323
090133,Edmonton,AB,,53.56441116,-113.5625839,670,1HR,0,18,0.7,0.7,0.5,0.3,0.3,0.4,0.4,0.5,0.4,0.3,0.2,0.4,0.4,0.94167618
090134,Sherwood Park,AB,Ottwell House Park,53.53209305,-113.3209839,709,1HR,0,44,1.2,1.4,1,0.9,1.9,1.5,0.8,1.4,1.4,1.1,1,2,1.3,3.160121927
090135,Ardrossan,AB,,53.55469131,-113.1449051,707,1HR,0,40,1.7,1.1,0.7,0.4,0.5,0.9,0.4,0.4,0.8,0.6,0.5,,0.7,1.88914891
090229,Calgary,AB,4700 110 Avenue Se,50.9551239,-113.9697418,1032,1HR,0,6,0.7,0.3,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.5,0.3,0.545125736
090302,Red Deer,AB,73 Street & Riverside Drive,52.29867172,-113.7935181,858,1HR,0,14,0.1,0,0,0,0,0,0,0,0,0.1,0.1,0.1,0,0.318422767
090304,Red Deer,AB,11 Lancaster Drive,52.24095154,-113.7654419,907,1HR,0,13,0.7,0.3,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.3,0.4,0.4,0.3,0.618502527
090502,Lethbridge,AB,,49.71620941,-112.8005981,918,1HR,0,9,0.2,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0.246286456
090601,Fort Saskatchewan,AB,9209a-96 Ave,53.6987381,-113.222847,628,1HR,0,26,1.6,1.6,0.3,0.3,0.4,0.7,0.8,0.4,0.2,0.1,0.2,0.3,0.6,1.19384755
090602,Fort Saskatchewan,AB,Rge Rd 220 & River Road,53.7523613,-113.1258926,625,1HR,0,30,0.6,0.6,0.5,0.2,0.9,0.7,0.2,0.3,0.4,0.3,0.5,0.8,0.5,1.114496294
090603,Fort Saskatchewan,AB,100 Ave East Of 109st.,53.71622086,-113.1999435,620,1HR,0,113,1.1,1,1,0.6,0.5,0.5,0.5,0.6,0.4,0.8,0.5,0.6,0.7,2.311773131
090606,Bruderheim,AB,,53.79998779,-112.9278107,632,1HR,0,11,1.1,1,,,,,,,,,,,,
090607,Gibbons,AB,Behind 4807 50 Ave,53.82723999,-113.3271713,673,1HR,0,12,,0.4,0.6,0.3,0.3,0.5,0.4,0.3,0.4,0.7,0.3,0.7,0.4,1.023184047
090609,Bruderheim,AB,5321 48 Street,53.80562973,-112.9258499,630,1HR,0,16,,,,0.3,0.4,0.7,0.6,0.6,0.9,0.4,0.6,1,,
090701,Fort Mcmurray,AB,Franklin Avenue,56.73340988,-111.3904724,260,1HR,0,36,0.6,1,1.4,0.5,1,0.7,1.3,0.8,0.5,0.4,0.4,0.3,0.8,2.173115869
090702,Fort Mcmurray,AB,Timberlea Subdivision,56.75138855,-111.4766235,355,1HR,0,56,1,1.6,1.7,0.7,0.6,0.8,1.8,0.8,0.5,0.6,0.3,0.6,0.9,2.620974823
090801,Fort Mackay,AB,Main Street,57.18941116,-111.6405029,268,1HR,0,78,0.8,1.1,1.6,1.2,0.5,1.3,0.6,0.6,1.1,0.3,0.7,0.6,0.8,3.097234472
090802,Fort Mackay,AB,Lower Camp,57.02680969,-111.5007019,247,1HR,0,148,2,1.8,2.3,2.1,2.8,4.3,3.5,2.9,3.7,3.5,3.8,1.7,2.9,8.806977607
090804,Fort Mackay,AB,Mannix,56.96791077,-111.482399,331,1HR,0,185,1.7,4,5.9,1.8,1.1,1.8,3.9,3.4,2,3.4,0.7,1.7,2.6,8.253245253
090805,Fort Mackay,AB,Buffalo Viewpoint,56.99647141,-111.5929489,336,1HR,0,113,0.4,0.6,1.6,0.5,0.3,0.8,1.5,1.4,0.5,0.2,0.3,0.3,0.7,3.375949982
090806,Fort Mackay,AB,,57.14920044,-111.6424026,342,1HR,0,87,0.4,0.9,1.8,1.1,0.4,1.4,0.6,0.8,0.9,0.4,0.7,0.4,0.8,3.170268156
090807,Wapasu,AB,Located Oustide Approval Boundaries At Pti Camp,57.26176071,-111.0370026,429,1HR,0,61,1.4,0.8,0.4,0.2,0.4,0.4,0.6,0.8,0.9,0.6,1.5,1.5,0.8,2.533064101
090808,Conklin,AB,1-33-076-08 W4,55.62140656,-111.1726913,673,1HR,0,6,,,,0.2,0.1,0,0.1,0.1,0.1,0,0.2,0.2,,
091101,Elk Island,AB,National Park,53.68238068,-112.8681183,714,1HR,0,22,0.5,0.3,0.2,0.2,0.2,0.3,0.1,0.1,0.1,0.1,0.2,0.6,0.2,0.856987674
091301,Tomahawk,AB,Se 2 51 6 W5,53.37255096,-114.7683487,789,1HR,0,43,0.4,0.3,0.6,0.4,0.2,0.4,0.3,0.3,0.1,0.5,0.3,0.2,0.3,1.231961514
091401,Violet Grove,AB,Se 17 48 08 W5,53.14221954,-115.1380615,1000,1HR,0,14,0.5,0.3,0.3,0.3,0.2,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.683878827
091501,Beaverlodge,AB,Beaverlodge Research Farm,55.19633865,-119.3968201,762,1HR,0,25,1.1,0.1,0.2,0.1,0,0,0,0,0.1,0,0.1,0.1,0.2,0.876496558
091601,Carrot Creek,AB,Se 31 53 13 W5,53.62106323,-115.8691559,800,1HR,0,12,0.4,0.2,0.1,0.1,0.1,0,0,0.1,0.1,0.1,0,0.2,0.1,0.517783978
091701,Steeper,AB,Ne 12 48 22 W5,53.13249969,-117.0911102,1400,1HR,0,6,0,0,0,0,0.1,0,0,0,0,0.1,0,0.1,0,0.203600115
091801,Fort Chipewyan,AB,Fort Chipewyan,58.70878983,-111.1768265,238,1HR,0,21,0.5,0.1,0,0,0,0,0.1,0,0.2,0.1,0.4,0.8,0.2,0.878979415
091901,Caroline,AB,16-30-034-5 W5,51.9468689,-114.6974411,1140,1HR,0,48,1.1,0.9,1,1,0.8,0.9,1.1,1.1,1,1.2,1.2,1.2,1.1,1.251026344
092001,Grande Prairie,AB,10327 - 107 Avenue,55.17660141,-118.8078003,658,1HR,0,36,0.6,0,0.1,0,0.1,0,0,0,0,0,0,0.2,0.1,0.717640023
092201,Lamont,AB,Rge Rd 203 & Twp Rd 550,53.76036072,-112.8801727,767,1HR,0,21,1.7,1.4,0.8,0.2,0.4,0.7,0.8,1,1,0.5,0.8,1.3,0.9,1.504184974
092301,Redwater,AB,"Hwy 643, South Of Twp Rd 564",53.84368896,-113.0992203,631,1HR,0,552,5.8,5.1,12.7,10,,3.3,2.4,5,1.5,15.4,9.2,4.1,6.8,27.42359595
092601,Breton,AB,Hwy 20,53.09030151,-114.4606094,900,1HR,0,15,0.3,0.1,0.1,0.3,0.2,0.2,0.3,0.1,0.1,0.4,0.3,0.1,0.2,0.897780298
092901,Edson,AB,7 Ave,53.59377289,-116.3958206,894,1HR,0,6,0.7,0.4,0.2,0.2,0.2,0,0.1,0.1,0.1,0.1,0.2,0.3,0.2,0.526720301
093001,Grande Prairie,AB,,55.11719894,-118.7647018,645,1HR,0,21,0.3,0.1,0.1,0.1,0,0,0,0,0,0,0,0.1,0.1,0.438037613
093101,Genesee,AB,Range Road 15,53.30160141,-114.2210999,772,1HR,0,37,0.2,0.2,0.7,1.1,1.1,1.7,1,1.6,1,0.7,0.7,0.5,0.9,2.602037804
093202,Hinton,AB,Private Road,53.4272995,-117.5440674,1215,1HR,0,19,0.3,0.5,0.1,0.3,0.2,,0.3,0.1,0.3,0.2,0.4,0.8,0.3,1.080506327
093801,Warbug,AB,Range Road 34,53.52999878,-114.6361008,753,1HR,0,54,0.9,0.5,1.1,0.9,0.5,0.6,0.5,0.8,0.4,1.1,0.9,0.4,0.7,2.554704006
093901,Thorsby,AB,Range Road 35,53.63299942,-114.419899,774,1HR,0,84,1.1,0.4,0.8,0.5,0.5,0.3,0.4,0.3,0.4,0.4,0.5,0.2,0.5,2.102950771
094001,Debolt,AB,Goodwin Road,55.40265656,-118.2809448,638,1HR,0,55,0.7,0.4,0.2,0.1,0.2,,0.2,0.2,0.1,0.1,,0.4,0.3,1.017368456
094202,Sunnybrook,AB,,53.42430115,-114.3749008,684,1HR,0,50,0.8,0.4,,,,1.8,0.9,1.2,1.1,0.5,0.4,1,,
094301,Cold Lake,AB,15 Ave,54.41401291,-110.2329407,556,1HR,0,2,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.186226765
094401,St Lina,AB,,54.21649933,-111.5026016,679,1HR,0,5,0.1,0.1,0,0,0,0,0,0,0,0,0.1,0.2,0,0.269812242
094601,Anzac,AB,264 Stony Mountain Rd.,56.44927979,-111.0372162,0,1HR,0,69,0.8,0.5,0.6,0.3,1,0.5,0.5,0.2,0.2,0.2,0.2,0.5,0.4,1.393885923
100110,Metro Van - Burnaby,BC,700 Hammarskjold Drive,49.27921295,-122.9707108,104,1HR,0,7.9,0.2,0.2,0.2,0.5,0.4,0.4,0.4,0.6,0.4,0.2,0.2,0.2,0.3,0.436727837
100111,Metro Van - Port Moody,BC,Moody & Esplanade St.,49.28089142,-122.8492889,6,1HR,0,64.7,0.3,0.3,0.3,0.5,0.4,0.4,0.4,0.6,0.6,0.1,0.1,0.1,0.3,1.071585936
100112,Metro Van - Vancouver,BC,Robson/Hornby,49.28227234,-123.1218796,32,1HR,0,6.1,0.5,0.5,,0.4,0.2,0.3,0.3,0.5,0.5,,,,,
100119,Metro Van - Burnaby,BC,5455 Rumble Street,49.21519089,-122.9856644,122,1HR,0,5.2,0.2,0.2,0.2,0.3,0.4,0.5,0.4,0.5,0.4,0.2,0.2,0.2,0.3,0.39577732
100121,Metro Van - North Vancouver,BC,75 Riverside Dr.,49.30147171,-123.0204163,4,1HR,0,16,0.3,0.4,0.5,0.5,0.4,0.5,0.4,0.5,0.4,0.4,0.4,0.3,0.4,0.541490854
100128,Metro Van - Richmond,BC,10371 Aragon Rd,49.14143753,-123.1082153,4,1HR,0,6.9,0.4,0.3,0.4,0.3,0.4,0.4,0.4,0.4,0.3,0.2,0.2,0.5,0.3,0.350628497
100132,Metro Van - North Vancouver,BC,16th St. & Jones Ave,49.32399368,-123.0834961,71,1HR,0,21.9,0.3,0.2,0.2,0.4,0.3,0.4,0.3,0.4,0.4,0.2,0.2,0.2,0.3,0.44706759
100134,Metro Van - Richmond,BC,3153 Templeton Street,49.18626404,-123.15242,1,1HR,0,3.4,0.2,0.2,0.3,0.4,0.4,0.4,0.3,0.2,0.1,0.2,0.1,0.2,0.2,0.319259245
100136,Metro Van - Burnaby,BC,Grosvenor Cresent,49.2878685,-122.9856262,200,1HR,0,52,0.7,0.6,0.4,0.7,0.6,0.5,0.4,0.9,0.6,0.2,0.2,0.4,0.5,1.790321103
100137,Metro Van - Burnaby,BC,Eton And Madison Ave Burnaby,49.28748322,-123.0079727,70,1HR,0,45.2,1.3,1.3,1.4,0.8,0.7,0.7,0.6,1.1,0.9,1.1,1.2,1.1,1,1.598152655
100140,Metro Van - Delta,BC,411 Milsom Wynd,49.00987625,-123.0820007,52,1HR,0,7.7,0.4,0.3,0.4,0.4,0.3,0.4,0.4,0.4,0.3,0.3,0.3,0.4,0.4,0.301734115
100202,Prince George,BC,"Plaza 400, 1011 4th Avenue",53.91471863,-122.7419434,588,1HR,0,47,2.4,1.9,2.6,1.8,1.9,1.1,0.7,1.5,1.8,2.7,1.9,2.5,1.9,3.271730107
100210,Prince George,BC,,53.90333176,-122.7036133,733,1HR,0,185,3.8,1.8,3.2,1.9,3.4,4.3,1.5,3.2,3,4.2,1.6,2.9,2.9,8.555566822
100211,Prince George,BC,775 E Highway 16,53.90800858,-122.7133408,616,1HR,0,106.6,3.7,2.3,3.8,2.3,3.6,4.5,1.1,3.1,2.5,7.1,2.6,2.3,3.3,7.417930321
100212,Prince George,BC,"Marsulex Acid Plant, 8901 Penn Road",53.84159851,-122.7343979,604,1HR,0,35.1,3.4,1.4,1.4,0.9,1.2,1.3,1.1,1.6,0.6,1.5,0.9,1,1.4,2.125443236
100304,Victoria,BC,"Sj Willis School, 923 Topaz Ave.",48.44194031,-123.3631668,29,1HR,0,6.9,0.9,0.9,0.9,0.9,1,0.4,1.3,1.5,0.6,0.6,0.8,0.3,0.8,0.546618288
100308,Victoria,BC,3300 Wishart Road,48.4236908,-123.4943237,86,1HR,0,4.9,0.7,0.6,0.9,0.6,1.2,0.3,0.4,0.5,0.5,0.7,0.6,0.3,0.6,0.407119391
100318,Victoria,BC,21 Erie St.,48.42141724,-123.3841782,0,1HR,0,15.7,0.2,0.2,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0,0,0.1,0.1,0.287600984
100401,Kamloops,BC,317 Seymour St.,50.67477036,-120.3340149,381,1HR,0,7.7,0.7,0.4,0.5,0.4,0.6,0.3,0.3,0.9,0.8,0.9,0.6,0.9,0.6,0.568839808
100701,Kelowna,BC,3333 College Way,49.86233521,-119.4773636,347,1HR,0,2.5,0.6,0.3,0.2,0.4,0.4,0.4,0.5,0.2,0.3,0.3,0.4,0.2,0.3,0.234566449
101003,Metro Van - Abbotsford,BC,32995 Bevan Ave.,49.04257965,-122.3098221,58,1HR,0,5.8,0.1,0.1,0.2,0.2,0.3,0.2,0.2,0.4,0.2,0.1,0.1,0.1,0.2,0.322965193
101005,Metro Van - Abbotsford,BC,1073 Columbia Street,49.02155304,-122.3265228,65,1HR,0,8.3,0.1,0.2,0.2,0.2,0.2,0.2,0.2,0.3,0.2,0,0,0.1,0.2,0.334567207
101101,Metro Van-Chilliwack,BC,46360 Airport Road,49.15584946,-121.9402771,12,1HR,0,81.2,0,0,0,0.1,0.2,0.2,0.3,0.4,0.2,0,0.1,0,0.1,0.906676738
101202,Metro Van-Pitt Meadows,BC,18477 Dewdny Trunk,49.24523163,-122.7088928,5,1HR,0,4.7,0.4,0.3,0.2,0.4,0.3,0.3,0.3,0.4,0.3,0.2,0.1,0.4,0.3,0.360230707
101301,Metro Van-Langley,BC,23752 52nd Avenue,49.09561157,-122.5671005,88,1HR,0,10,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.2,0,0,0,0.1,0.285296934
101603,Squamish,BC,38370 Buckley Avenue,49.70515823,-123.151329,6,1HR,0,5.3,1,0.9,1.1,0.8,0.7,0.7,0.3,0.7,1.2,1.2,1.2,1.2,0.9,0.517199436
101701,Quesnel,BC,585 Callanan Street,52.98168564,-122.4932251,490,1HR,0,16.4,0.2,0.1,0.2,0.3,0.3,0.5,0.3,0.3,0.2,0.1,0.1,0.1,0.2,0.711684977
102201,Trail,BC,1875 Columbia Ave.,49.09621811,-117.6978302,422,1HR,0,286.9,13.4,7.2,11,13.1,10.7,12.7,14.7,17.2,11.3,11.7,7.2,9.4,11.7,23.76098847
102210,Trail,BC,8995 Highway 22a,49.04640579,-117.6071091,0,1HR,0,123.2,6.9,5.3,5.9,3.8,3,5.5,4.7,5.3,5.1,4.4,5.1,3.7,4.9,8.731630415
102220,Trail,BC,395 Schofield Highway,49.09519958,-117.7469025,0,1HR,0,313.1,6,7.7,7.7,6.1,4.7,5.5,10.4,10.7,8.5,3.6,6.8,7.2,7.1,19.37448957
102230,Trail,BC,S End,49.15785599,-117.7331238,0,1HR,0,151.2,8.7,8.6,7.9,4.4,2.1,2.8,4.3,3.9,5.3,2.9,10.4,20.2,6.8,13.83270976
102503,Terrace,BC,3411 Munroe Street,54.5216713,-128.6074982,81,1HR,0,5.5,0.2,0.6,0.6,0.7,0.6,0.7,0.7,0.4,0.4,0.2,0.4,0.4,0.5,0.610884948
102602,Port Alberni,BC,4645 Helen Street,49.26101303,-124.8066254,21,1HR,0,9.4,0.4,0.4,0.7,0.6,0.6,0.7,1.2,1.3,0.5,0.4,0.4,0.4,0.6,0.574485604
102701,Williams Lake,BC,1045 Western Avenue,52.14427948,-122.1503906,631,1HR,0,1.9,,,,,,,,,,,0.3,0.3,,
103502,Castlegar,BC,801 9th Avenue,49.31769943,-117.6615295,407,1HR,0,93.8,2.4,2.9,1.8,1.2,0.7,0.8,1,1.2,1.6,0.7,3,8.7,2.2,5.56686308
103702,Pine River,BC,Gas Plant Site,55.57453156,-121.9212494,1159,1HR,0,197,4.3,8.4,5.8,8.3,4.8,5.9,1.8,2.1,2.6,1.6,2.6,5.1,4.5,9.298503664
103704,Pine River,BC,Pine River Gas Plant,55.60559845,-121.9721985,610,1HR,0,11.4,0.1,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.2,0.3,0.4,0.3,0.3,0.271716786
103901,Kitimat,BC,651 Columbia Ave W,54.05389023,-128.6714325,18,1HR,0,31.8,0.2,0.7,0.5,0.6,0.6,0.6,0.5,0.6,0.6,0.3,0.2,0.4,0.5,1.246429192
103902,Kitimat,BC,Haulage Road,54.02919388,-128.7026825,11,1HR,0,94.1,1.4,4.8,2.8,5.7,5.1,6.9,5,3.5,4.9,0.7,1.5,8.1,4.2,8.914704196
103904,Kitimat,BC,1332 Lahakas Blvd North,54.06690979,-128.6391296,94,1HR,0,37,0.4,0.6,0.6,0.7,0.4,0.5,0.7,0.6,0.5,0.5,0.5,0.4,0.5,1.077120154
103905,Kitimat,BC,347 Haisla Avenue,53.97322845,-128.6507721,5,1HR,0,36.6,0.5,0.7,0.4,0.3,0.5,0.1,0.2,0.5,0.3,0.3,0.3,0.5,0.4,0.970110079
104301,Taylor,BC,Mcmahon Complex,56.15018463,-120.6869812,474,1HR,0,31.3,0.9,1.1,0.8,1.2,0.8,0.4,0.3,0.3,0.5,0.4,0.8,0.6,0.7,1.602322507
