*DESCRIPTION
*1HR
*8HR
*24HR
*DMAX1HR
*DAILYMEAN
************DESCRIPTION************
"File Generated On:","2024-04-04"
"",""
"Annual Summary Report",""
"Pollutant: PM10",""
"Units: ug/m3",""
"Day: from midnight to midnight.",""
"All data reported in standard local time",""
"",""
"Reporting Criteria for 1hr report:",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for 8hr report:",""
"Running 8 hour averages are calculated with reporting hour being end hour (eg. 8pm = average of 1pm to 8pm)",""
"8 hour averages are valid if at least 6 of the 8 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 8-hour average",""
"Annual average and standard deviation are reported if 50% of running 8-hour averages are valid and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for 24hr report:",""
"Running 24 hour averages are calculated with reporting hour being end hour (eg. 8pm = 24 hour average from 9pm previous day to 8pm)",""
"24 hour averages are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 24-hour average",""
"Annual average and standard deviation are reported if 50% of running 24-hour averages are valid and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for DMax1hr report:",""
"Daily max 1-hour only valid if at least 18 of 24 hours have valid data",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily 1-hr max",""
"Annual average and standard deviation are reported if 50% of days have valid daily 1-hr max and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for DailyMean report:",""
"Daily means are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily mean",""
"Annual average and standard deviation are reported if 50% of days have daily mean and each quarter has at least 2 valid months",""
************1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"100134","Metro Van - Richmond","BC","3153 Templeton Street","49.18626404","-123.15242","1","1HR","0","5","8","10","13","16","20","24","31","37","68","126","94.39497717","12","12","14","10","14","12","10","13","9","12","16","8","12","7.3581385","",""
"100137","Metro Van - Burnaby","BC","Eton And Madison Ave Burnaby","49.28748322","-123.0079727","70","1HR","0","4","6","9","12","14","18","22","27","31","42","59","99.29223744","7","9","10","9","14","12","10","13","10","10","10","6","10","6.181168307","",""
"100202","Prince George","BC","Plaza 400, 1011 4th Avenue","53.91471863","-122.7419434","588","1HR","0","4","8","12","18","24","38","54","83","116","235","374","98.03652968","14","14","38","26","21","14","13","16","14","18","20","10","18","22.46970883","",""
"100701","Kelowna","BC","3333 College Way","49.86233521","-119.4773636","347","1HR","0","5","8","11","16","20","28","36","49","63","85","113","41.42694064","12","12","21","14","15","","","","","","","","","","",""
"101003","Metro Van - Abbotsford","BC","32995 Bevan Ave.","49.04257965","-122.3098221","58","1HR","0","4","6","9","12","14","18","21","26","31","43","74","98.45890411","9","10","11","8","13","10","9","13","9","10","10","6","10","6.18119673","",""
"101005","Metro Van - Abbotsford","BC","1073 Columbia Street","49.02155304","-122.3265228","65","1HR","0","3","7","10","14","17","23","28","37","45","68","164","97.61415525","9","10","13","10","17","12","12","16","10","10","14","8","12","9.124923482","",""
"101101","Metro Van-Chilliwack","BC","46360 Airport Road","49.15584946","-121.9402771","12","1HR","0","4","6","8","11","13","17","21","27","31","67","80","99.08675799","7","13","10","7","14","9","9","12","9","10","11","6","10","6.485720325","",""
"101301","Metro Van-Langley","BC","23752 52nd Avenue","49.09561157","-122.5671005","88","1HR","0","4","6","9","11","13","17","20","25","29","57","86","99.49771689","9","9","11","10","13","9","9","11","8","13","12","6","10","5.828667942","",""
"101401","Metro Van-Hope","BC","62715 Airport Road","49.36988831","-121.4991226","40","1HR","0","4","6","8","11","12","16","19","23","27","40","50","98.96118721","6","9","9","7","13","9","10","12","10","9","9","6","9","5.184808652","",""
"101701","Quesnel","BC","585 Callanan Street","52.98168564","-122.4932251","490","1HR","0","4","8","11","17","22","32","47","75","96","308","498","99.29223744","12","15","43","22","22","13","13","14","11","13","13","8","17","21.95605592","",""
"102303","Powell River","BC","6388 Sutherland Drive","49.88929749","-124.5624008","125","1HR","1","2","4","6","7","8","9","10","11","11","11","11","0.742009132","","","","","","","","","","","","","","","",""
"102701","Williams Lake","BC","1045 Western Avenue","52.14427948","-122.1503906","631","1HR","0","1","2","3","4","6","6","8","9","9","9","9","0.262557078","","","","","","","","","","","","","","","",""
"103202","Golden","BC","835 9th Avenue South","51.2974968","-116.9668503","791","1HR","0","5","9","13","19","23","33","44","61","79","160","185","99.29223744","12","15","34","20","17","13","13","16","13","22","18","11","17","15.61540737","",""
"103502","Castlegar","BC","801 9th Avenue","49.31769943","-117.6615295","407","1HR","0","5","8","11","15","17","23","30","42","52","92","203","98.00228311","12","11","21","14","16","11","12","14","10","13","16","11","13","9.803244827","",""
"103901","Kitimat","BC","651 Columbia Ave W","54.05389023","-128.6714325","18","1HR","0","3","5","7","10","12","16","21","28","36","91","180","98.01369863","6","8","10","8","13","9","8","11","10","8","8","7","9","7.648733621","",""
"104003","Vernon","BC","2704 Highway 6","50.2606163","-119.2707214","476","1HR","0","6","10","14","21","28","43","65","94","123","238","478","87.69406393","22","25","48","25","19","13","13","17","12","18","27","","22","24.4308429","",""
"105101","Houston","BC","Firehall, 3382 11 Street","54.3985939","-126.6468353","602","1HR","0","1","4","9","16","23","36","50","80","108","236","359","70.03424658","7","13","37","15","16","","","","","17","13","8","","","",""
"105201","Burns Lake","BC","#8 4th Ave., Fire Centre","54.23073196","-125.7643509","710","1HR","0","1","4","8","13","17","27","49","99","145","292","529","98.77853881","6","8","53","19","15","8","9","12","9","15","12","7","14","27.59151702","",""
"105504","Fort St. John","BC","10511 99 Avenue","56.2447319","-120.856102","679","1HR","0","4","8","12","21","27","41","55","83","106","365","514","85.07990868","7","7","46","19","30","16","17","17","20","23","16","","19","25.94284807","",""
"129003","Yellowknife","NT","52nd Ave & 49t Street, Sir John Franklin High School","62.45206833","-114.3639984","193","1HR","0","3","6","9","13","17","28","48","85","116","277","1037","99.61187215","10","10","22","37","24","15","14","10","9","9","7","13","15","25.39116416","",""
"129102","Norman Wells","NT","#7 Forestry Road N. Wells","65.27925873","-126.8130569","60","1HR","0","2","5","8","13","20","38","59","97","129","364","455","96.02739726","12","9","19","25","24","16","34","16","25","6","5","6","16","28.62864644","",""
"129203","Inuvik","NT","Bompas Road (Block21, Lot 4084)","68.35701752","-133.7140503","30","1HR","0","0","0","4","10","17","31","50","81","102","207","418","93.88127854","3","","7","29","24","13","17","12","14","3","3","3","12","22.13334381","",""
"129601","Fort Smith","NT","95 Conibear Crescent","60.00455093","-111.8932419","358","1HR","0","2","4","7","11","14","19","27","44","56","115","239","51.42694064","5","7","","","","","","11","13","9","8","15","","","",""
************8HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"010901","Burin","NL","18 Hwy 220 (Main St.)","47.09899139","-55.19852066","1","8HR","1","3","6","8","11","13","16","19","22","25","32","38","98.72146119","10","10","11","10","7","7","8","9","9","8","11","9","9","5.06836876","",""
"080111","Regina","SK","1621 Albert St.","50.45270157","-104.6159973","585","8HR","2","9","13","18","25","31","41","50","61","71","93","103","98.80136986","17","16","25","30","37","24","22","25","18","21","12","14","22","14.08365711","",""
"080211","Saskatoon","SK","511 1st Avenue North","52.13613129","-106.6629333","483","8HR","2","9","14","20","28","36","52","68","88","105","222","327","98.77853881","16","15","36","47","39","25","23","29","22","27","14","17","26","22.1834068","",""
"080402","Prince Albert","SK","63 - 12th Street East","53.20169449","-105.7520294","436","8HR","1","7","11","16","22","28","39","51","69","79","159","222","99.84018265","10","11","28","29","32","24","20","19","21","21","13","14","20","16.17546507","",""
"080502","Estevan","SK","528 1a Street","49.13235092","-102.984993","563","8HR","0","8","12","16","23","29","38","47","58","64","94","105","99.80593607","15","13","21","18","31","25","28","26","18","23","11","12","20","13.09586976","",""
"081001","Swift Current","SK","1200 Begg St. W","50.28583145","-107.8168869","753","8HR","1","7","11","15","21","26","35","44","57","68","92","126","99.01826484","14","12","18","25","27","23","20","22","20","20","11","11","19","13.0203404","",""
"082002","Buffalo Narrows","SK","Buffalo Narrows Forest Protection Base","55.83456421","-108.4033356","425","8HR","0","2","4","6","9","11","15","19","31","51","91","107","87.12328767","5","5","6","7","18","13","11","9","","4","4","8","8","8.536143963","",""
"100110","Metro Van - Burnaby","BC","700 Hammarskjold Drive","49.27921295","-122.9707108","104","8HR","1","3","4","5","6","7","8","9","10","11","15","16","98.85844749","5","6","5","4","6","6","6","7","5","5","6","4","5","1.747047461","",""
"100111","Metro Van - Port Moody","BC","Moody & Esplanade St.","49.28089142","-122.8492889","6","8HR","0","5","8","10","13","15","17","20","24","29","61","101","97.34018265","9","13","12","9","13","12","12","14","10","11","12","7","11","5.883722078","",""
"100119","Metro Van - Burnaby","BC","5455 Rumble Street","49.21519089","-122.9856644","122","8HR","1","5","6","8","10","11","14","16","18","20","25","28","78.68721461","8","8","8","8","11","9","","","8","9","11","6","","","",""
"100134","Metro Van - Richmond","BC","3153 Templeton Street","49.18626404","-123.15242","1","8HR","0","6","8","11","13","16","19","22","27","31","44","48","94.46347032","12","12","14","10","14","12","10","13","9","12","16","8","12","5.668099229","",""
"100137","Metro Van - Burnaby","BC","Eton And Madison Ave Burnaby","49.28748322","-123.0079727","70","8HR","1","5","7","9","12","14","17","20","23","25","31","36","99.37214612","7","9","10","9","14","12","10","13","10","10","10","6","10","4.972332341","",""
"100202","Prince George","BC","Plaza 400, 1011 4th Avenue","53.91471863","-122.7419434","588","8HR","1","5","9","13","19","25","36","50","78","100","170","190","98.04794521","14","14","38","27","21","15","13","16","14","18","20","10","18","18.46891154","",""
"100701","Kelowna","BC","3333 College Way","49.86233521","-119.4773636","347","8HR","1","6","9","12","16","20","27","35","44","51","62","65","41.39269406","12","12","21","14","15","","","","","","","","","","",""
"101003","Metro Van - Abbotsford","BC","32995 Bevan Ave.","49.04257965","-122.3098221","58","8HR","0","5","7","9","12","14","16","19","22","24","32","42","99.39497717","8","10","11","8","13","10","9","13","9","10","11","6","10","4.715846371","",""
"101005","Metro Van - Abbotsford","BC","1073 Columbia Street","49.02155304","-122.3265228","65","8HR","0","5","7","10","14","17","21","25","31","35","47","51","97.97945205","8","10","13","10","17","13","12","16","10","10","14","8","12","6.905622231","",""
"101101","Metro Van-Chilliwack","BC","46360 Airport Road","49.15584946","-121.9402771","12","8HR","0","5","7","9","11","13","16","19","23","28","65","73","99.38356164","7","13","10","7","14","9","9","12","9","9","11","6","10","5.449066807","",""
"101301","Metro Van-Langley","BC","23752 52nd Avenue","49.09561157","-122.5671005","88","8HR","1","5","7","9","12","13","16","18","22","26","46","53","99.53196347","9","9","11","10","13","9","9","11","8","13","12","6","10","4.900840791","",""
"101401","Metro Van-Hope","BC","62715 Airport Road","49.36988831","-121.4991226","40","8HR","1","5","6","8","11","12","15","17","20","23","30","35","99.24657534","6","9","9","7","13","9","10","12","10","9","9","6","9","4.257211547","",""
"101701","Quesnel","BC","585 Callanan Street","52.98168564","-122.4932251","490","8HR","1","6","9","12","17","21","30","42","63","84","211","264","99.45205479","12","15","42","22","22","13","13","14","11","13","13","8","17","17.79235194","",""
"102303","Powell River","BC","6388 Sutherland Drive","49.88929749","-124.5624008","125","8HR","2","2","3","6","8","8","8","8","9","9","9","9","0.707762557","","","","","","","","","","","","","","","",""
"102701","Williams Lake","BC","1045 Western Avenue","52.14427948","-122.1503906","631","8HR","2","2","3","3","4","5","5","6","6","6","6","6","0.228310502","","","","","","","","","","","","","","","",""
"103202","Golden","BC","835 9th Avenue South","51.2974968","-116.9668503","791","8HR","2","6","10","14","19","23","30","40","53","66","114","151","99.29223744","12","15","34","21","16","13","13","16","13","22","18","11","17","12.34869048","",""
"103502","Castlegar","BC","801 9th Avenue","49.31769943","-117.6615295","407","8HR","2","6","9","12","15","17","21","27","37","44","65","70","98.21917808","12","11","21","14","16","11","12","14","10","13","16","11","13","7.599728225","",""
"103901","Kitimat","BC","651 Columbia Ave W","54.05389023","-128.6714325","18","8HR","0","4","6","8","10","12","15","19","25","29","51","68","97.94520548","6","8","10","8","13","9","8","11","10","8","8","7","9","5.561239171","",""
"104003","Vernon","BC","2704 Highway 6","50.2606163","-119.2707214","476","8HR","0","7","11","15","22","28","43","64","88","105","159","166","87.7739726","22","25","48","26","19","13","13","17","12","18","27","","22","19.69195896","",""
"105101","Houston","BC","Firehall, 3382 11 Street","54.3985939","-126.6468353","602","8HR","0","2","6","10","17","23","34","45","70","101","142","155","70.10273973","7","12","37","15","16","","","","","17","13","8","","","",""
"105201","Burns Lake","BC","#8 4th Ave., Fire Centre","54.23073196","-125.7643509","710","8HR","0","2","5","9","13","16","25","45","105","137","252","312","98.73287671","6","8","53","20","15","8","9","12","9","15","12","7","14","24.1839033","",""
"105504","Fort St. John","BC","10511 99 Avenue","56.2447319","-120.856102","679","8HR","1","5","9","14","21","28","40","51","74","92","283","351","85.06849315","7","7","46","20","30","17","17","17","20","23","16","","20","21.45665072","",""
"129003","Yellowknife","NT","52nd Ave & 49t Street, Sir John Franklin High School","62.45206833","-114.3639984","193","8HR","1","4","7","10","13","17","29","47","85","110","168","184","99.70319635","10","10","22","37","24","15","14","10","9","9","7","13","15","18.75724401","",""
"129102","Norman Wells","NT","#7 Forestry Road N. Wells","65.27925873","-126.8130569","60","8HR","0","3","6","9","15","23","38","55","81","103","277","329","96.00456621","12","9","19","25","24","16","34","16","25","6","5","6","16","22.51593857","",""
"129203","Inuvik","NT","Bompas Road (Block21, Lot 4084)","68.35701752","-133.7140503","30","8HR","0","0","2","5","12","18","32","46","65","81","132","161","94.31506849","3","","7","29","24","13","17","13","14","3","3","3","12","16.91257149","",""
"129601","Fort Smith","NT","95 Conibear Crescent","60.00455093","-111.8932419","358","8HR","0","3","5","8","12","14","19","26","37","49","74","88","50.73059361","5","7","","","","","","11","13","9","8","15","","","",""
************24HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"010901","Burin","NL","18 Hwy 220 (Main St.)","47.09899139","-55.19852066","1","24HR","1","4","7","8","11","12","15","18","20","22","28","29","98.49315068","10","10","11","10","7","7","8","9","9","8","11","9","9","4.333206377","",""
"080111","Regina","SK","1621 Albert St.","50.45270157","-104.6159973","585","24HR","3","10","14","18","26","31","38","47","56","63","71","73","98.47031963","17","16","25","31","37","24","21","25","18","21","12","14","22","12.21048815","",""
"080211","Saskatoon","SK","511 1st Avenue North","52.13613129","-106.6629333","483","24HR","2","10","15","20","29","37","50","61","72","95","147","152","98.77853881","16","15","35","47","38","26","23","29","22","27","14","17","26","18.28201495","",""
"080402","Prince Albert","SK","63 - 12th Street East","53.20169449","-105.7520294","436","24HR","3","7","12","17","23","28","36","46","64","72","94","97","99.80593607","10","11","28","29","32","24","20","19","21","21","13","13","20","13.55541434","",""
"080502","Estevan","SK","528 1a Street","49.13235092","-102.984993","563","24HR","1","8","13","17","24","29","36","43","49","53","66","68","99.80593607","15","13","21","18","30","25","27","26","18","22","11","12","20","11.17241049","",""
"081001","Swift Current","SK","1200 Begg St. W","50.28583145","-107.8168869","753","24HR","2","8","12","16","22","26","33","41","49","54","80","82","98.82420091","14","12","18","25","27","24","19","22","20","19","11","11","19","10.87675649","",""
"082002","Buffalo Narrows","SK","Buffalo Narrows Forest Protection Base","55.83456421","-108.4033356","425","24HR","0","3","4","6","9","11","15","18","26","49","73","79","87.23744292","5","5","6","7","18","13","11","9","","4","4","8","8","7.663820479","",""
"100110","Metro Van - Burnaby","BC","700 Hammarskjold Drive","49.27921295","-122.9707108","104","24HR","2","4","5","5","6","6","7","8","9","10","11","11","98.99543379","5","6","5","4","5","6","6","7","5","5","6","4","5","1.435556701","",""
"100111","Metro Van - Port Moody","BC","Moody & Esplanade St.","49.28089142","-122.8492889","6","24HR","3","6","8","10","13","14","16","19","22","28","47","48","97.5","9","13","12","9","13","12","11","13","10","10","12","7","11","4.660525128","",""
"100119","Metro Van - Burnaby","BC","5455 Rumble Street","49.21519089","-122.9856644","122","24HR","3","5","7","8","10","11","13","15","16","17","20","21","78.63013699","8","8","8","8","11","9","","","8","9","11","7","","","",""
"100134","Metro Van - Richmond","BC","3153 Templeton Street","49.18626404","-123.15242","1","24HR","3","7","9","11","13","15","18","21","24","26","35","38","94.32648402","12","12","14","10","14","12","10","13","9","11","16","9","12","4.70847669","",""
"100137","Metro Van - Burnaby","BC","Eton And Madison Ave Burnaby","49.28748322","-123.0079727","70","24HR","2","5","7","10","12","13","15","17","20","21","27","29","99.53196347","7","9","10","9","14","12","10","13","10","9","10","6","10","4.045644137","",""
"100202","Prince George","BC","Plaza 400, 1011 4th Avenue","53.91471863","-122.7419434","588","24HR","3","7","10","14","19","25","35","46","78","101","115","117","97.87671233","14","14","38","27","21","15","13","16","14","17","20","10","18","16.18316449","",""
"100701","Kelowna","BC","3333 College Way","49.86233521","-119.4773636","347","24HR","3","7","10","12","16","20","25","30","41","49","54","55","41.28995434","12","12","21","14","15","","","","","","","","","","",""
"101003","Metro Van - Abbotsford","BC","32995 Bevan Ave.","49.04257965","-122.3098221","58","24HR","2","5","7","9","12","13","15","17","19","21","26","26","99.79452055","8","10","11","8","13","10","9","13","9","9","11","6","10","3.856387553","",""
"101005","Metro Van - Abbotsford","BC","1073 Columbia Street","49.02155304","-122.3265228","65","24HR","2","6","8","11","14","16","20","23","26","27","32","37","98.37899543","8","10","13","10","16","13","12","16","10","10","14","8","12","5.657317524","",""
"101101","Metro Van-Chilliwack","BC","46360 Airport Road","49.15584946","-121.9402771","12","24HR","2","5","7","9","11","13","15","18","21","23","53","57","99.55479452","7","13","10","8","14","9","9","12","9","9","11","6","10","4.667109736","",""
"101301","Metro Van-Langley","BC","23752 52nd Avenue","49.09561157","-122.5671005","88","24HR","2","5","7","9","12","13","15","17","20","23","30","31","99.44063927","8","9","11","10","13","9","9","11","8","13","12","6","10","4.047369253","",""
"101401","Metro Van-Hope","BC","62715 Airport Road","49.36988831","-121.4991226","40","24HR","3","5","7","8","10","12","14","16","19","20","23","24","98.99543379","6","9","9","8","13","10","10","12","10","9","9","6","9","3.564179095","",""
"101701","Quesnel","BC","585 Callanan Street","52.98168564","-122.4932251","490","24HR","2","6","10","13","17","20","30","38","58","101","149","154","99.30365297","12","15","42","22","22","13","13","14","11","13","13","8","17","15.43725147","",""
"102303","Powell River","BC","6388 Sutherland Drive","49.88929749","-124.5624008","125","24HR","4","4","4","5","7","8","8","8","8","8","8","8","0.616438356","","","","","","","","","","","","","","","",""
"102701","Williams Lake","BC","1045 Western Avenue","52.14427948","-122.1503906","631","24HR","3","3","3","3","3","3","3","3","3","3","3","3","0.136986301","","","","","","","","","","","","","","","",""
"103202","Golden","BC","835 9th Avenue South","51.2974968","-116.9668503","791","24HR","2","8","11","14","19","22","29","37","51","58","91","94","99.31506849","12","15","34","21","16","13","13","16","13","21","18","11","17","10.59523079","",""
"103502","Castlegar","BC","801 9th Avenue","49.31769943","-117.6615295","407","24HR","3","7","10","12","15","17","21","27","32","34","36","36","98.08219178","12","11","21","14","16","11","12","14","10","13","16","11","13","6.043324593","",""
"103901","Kitimat","BC","651 Columbia Ave W","54.05389023","-128.6714325","18","24HR","1","5","7","8","10","12","14","17","22","25","39","40","98.15068493","6","8","11","8","13","9","8","11","10","8","8","7","9","4.447937871","",""
"104003","Vernon","BC","2704 Highway 6","50.2606163","-119.2707214","476","24HR","3","9","12","16","22","28","42","61","88","96","108","111","87.73972603","22","26","48","26","19","13","13","17","12","18","27","","22","17.47568906","",""
"105101","Houston","BC","Firehall, 3382 11 Street","54.3985939","-126.6468353","602","24HR","0","4","7","11","18","22","29","46","69","81","95","97","69.78310502","7","12","37","15","16","","","","","16","13","8","","","",""
"105201","Burns Lake","BC","#8 4th Ave., Fire Centre","54.23073196","-125.7643509","710","24HR","0","3","6","9","12","16","23","43","106","135","205","231","98.94977169","6","8","53","20","15","8","9","11","9","15","12","7","14","22.47396406","",""
"105504","Fort St. John","BC","10511 99 Avenue","56.2447319","-120.856102","679","24HR","2","6","10","15","23","28","37","46","66","90","204","211","85.05707763","7","7","47","20","28","18","17","17","20","22","16","","20","17.5756713","",""
"129003","Yellowknife","NT","52nd Ave & 49t Street, Sir John Franklin High School","62.45206833","-114.3639984","193","24HR","1","5","8","10","14","18","31","49","69","78","93","94","99.80593607","10","10","22","37","24","15","14","10","9","9","7","13","15","14.72505337","",""
"129102","Norman Wells","NT","#7 Forestry Road N. Wells","65.27925873","-126.8130569","60","24HR","1","4","7","10","17","25","38","53","70","84","156","162","95.53652968","12","9","19","25","24","16","34","17","24","7","5","6","16","18.16940564","",""
"129203","Inuvik","NT","Bompas Road (Block21, Lot 4084)","68.35701752","-133.7140503","30","24HR","0","1","3","7","14","19","30","36","55","67","78","87","94.14383562","3","","7","29","24","14","16","13","14","3","3","3","12","13.39837282","",""
"129601","Fort Smith","NT","95 Conibear Crescent","60.00455093","-111.8932419","358","24HR","1","3","6","9","12","15","19","24","29","40","49","50","49.71461187","6","7","","","","","","11","13","9","8","15","","","",""
************DMAX1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"010901","Burin","NL","18 Hwy 220 (Main St.)","47.09899139","-55.19852066","1","DMax1HR","3","8","12","14","18","21","25","29","36","48","57","57","98.63013699","19","18","18","17","13","13","13","15","16","14","19","17","16","7.68563205","",""
"080111","Regina","SK","1621 Albert St.","50.45270157","-104.6159973","585","DMax1HR","8","16","24","34","54","63","88","111","141","163","201","201","98.35616438","29","28","54","67","77","48","43","54","39","47","22","24","45","32.48023542","",""
"080211","Saskatoon","SK","511 1st Avenue North","52.13613129","-106.6629333","483","DMax1HR","4","17","27","37","66","87","123","152","224","426","641","641","98.90410959","31","26","105","135","95","50","46","65","49","58","33","30","61","68.94022096","",""
