NAPS ID,City,P/T,Location,Latitude,Longitude,Elevation,ID,Minimum,Maximum,January,February,March,April,May,June,July,August,September,October,November,December,Mean,Standard Deviation
054401,Saint-Anicet,QC,1128 De La Guerre,45.12062454,-74.28959656,50,1HR,0,22,0.5,0.4,0.2,0.4,0.2,0.2,0.2,0.1,0.1,0.2,0.1,0.5,0.3,0.924078426
055702,Levis,QC,200 Rue Des Commandeurs,46.80603027,-71.16750336,106,1HR,0,18.4,0.3,0.4,0.4,0.1,0.2,0.2,0.1,0.1,0.2,0.1,0.2,0.2,0.2,0.492388536
060104,Ottawa,ON,Rideau & Wurtemburg,45.43432999,-75.6760025,68,1HR,0,4.6,0.1,0.2,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.4,0.2,0.184263569
060204,Windsor,ON,467 University Ave. West,42.31577682,-83.04367065,176,1HR,0,20.2,0.2,0.4,0.7,0.5,0.8,0.5,0.3,0.2,0.2,0.3,0.3,0.3,0.4,1.034248266
060211,Windsor,ON,College & South St. / 928 South St.,42.29288864,-83.07313538,180,1HR,0,22.8,0.7,0.8,0.9,0.5,0.8,0.7,0.5,0.5,0.7,0.4,0.7,0.8,0.7,1.415130507
060430,Toronto,ON,125 Resources Road,43.70944214,-79.54350281,141,1HR,0,11.8,0.1,0.3,0.6,0.3,0.4,0.3,0,0.1,0.1,0.1,0.3,0.4,0.2,0.550498019
060438,Toronto,ON,401w - 125 Resources Rd.,43.71110535,-79.54342651,139,1HR,0,11.3,0.1,0.2,0.4,0.3,0.4,0.3,0.2,0.1,0.2,0.1,0.3,0.2,0.2,0.426539598
060440,Toronto,ON,4905 Dufferin Street,43.7804184,-79.46752167,,1HR,0,9.2,0.1,0.1,0.4,0.2,0.3,0.3,0.1,0.2,0.1,0.1,0.1,0.1,0.2,0.481829804
060512,Hamilton,ON,Elgin & Kelly,43.25777817,-79.86167145,90,1HR,0,108.5,1.6,0.9,5.8,7.7,8.7,5.1,4.7,3.7,3.3,2.3,0.5,1.7,3.8,9.765958785
060521,Hamilton,ON,250 Fennell Ave W.,43.24132156,-79.88941193,195,1HR,0,117.6,0.9,0.7,5,7.9,5.5,3.8,3.7,3,2.4,2.9,0.5,1.4,3.2,7.465492538
060610,Sudbury,ON,155 Elm Street,46.49193954,-81.00311279,271,1HR,0,77.9,1,1.6,1.3,1.2,1.3,0.4,0.4,0.4,0.3,1,0.3,1.1,0.9,3.07064499
060709,Sault Ste. Marie,ON,"443 Northern Ave., Sault College",46.53319168,-84.30992126,244,1HR,0.2,40.4,0.6,1.4,0.7,0.8,1.3,1.1,0.9,0.9,0.6,0.5,0.7,0.8,0.8,2.00874894
061007,Sarnia,ON,1300 Tashmoo Ave./ Lasalle Line,42.91254425,-82.41681671,180,1HR,0,98.4,0.9,1.3,2.7,2,3.5,3,2.9,2.4,1.1,0.5,0.9,1,1.8,5.11777899
061009,Sarnia,ON,700 Christina St. N.,42.99026489,-82.39533997,182,1HR,0,84.2,1.1,0.8,3,1.7,2.5,5,1.5,2.2,1.3,1.9,3.2,2.3,2.2,6.679096338
062601,Simcoe,ON,Experimental Farm,42.85684967,-80.26963806,236,1HR,0,19.8,0.6,0.2,0.4,0.6,0.2,0.4,0.2,0.4,0.4,0.5,0.7,0.6,0.4,0.482277423
067001,Milton,ON,1120 Main St East,43.52965164,-79.86244965,206,1HR,0,9.3,,,,,,0.6,0.4,0.4,0.4,0.5,0.6,0.4,,
070301,Flin Flon,MB,143 Main Street,54.76852036,-101.8774719,339,1HR,0,0.9,0.1,0.1,0.1,0.1,0.2,0.3,0.3,,0.1,0,0,0,0.1,0.159719612
080111,Regina,SK,1621 Albert St.,50.45270157,-104.6159973,585,1HR,0,32.7,0.2,0.4,0.3,0.4,0.2,0.2,0.5,0.3,0.2,0.2,0.1,0.1,0.3,0.745613225
080211,Saskatoon,SK,511 1st Avenue North,52.13613129,-106.6629333,483,1HR,0,4.5,0.1,0.1,0,0.1,0.1,0.1,0.5,0.2,0.1,0.2,0.1,0.1,0.1,0.240749237
080402,Prince Albert,SK,63 - 12th Street East,53.20169449,-105.7520294,436,1HR,0,1.9,0.1,0.2,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.09753482
080502,Estevan,SK,528 1a Street,49.13235092,-102.984993,563,1HR,0,134,1.8,0.8,0.8,1.1,1,1.4,1,0.9,0.8,1.3,0.8,0.3,1,4.892341688
081001,Swift Current,SK,1200 Begg St. W,50.28583145,-107.8168869,753,1HR,0,10.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0,0.1,0,0.1,0.1,0.177878864
082002,Buffalo Narrows,SK,Buffalo Narrows Forest Protection Base,55.83456421,-108.4033356,425,1HR,0,5.5,0.2,0.2,0.2,0.1,0,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.214860473
090120,Edmonton,AB,6240 113 Street,53.50022125,-113.5260544,681,1HR,0,43,0.3,0.4,0.3,0.3,0.1,0.2,0.3,0.3,0.1,0.4,0.3,0.3,0.3,0.983109769
090121,Edmonton,AB,17 Street & 105 Avenue,53.54822922,-113.3681107,670,1HR,0,38,0.9,1,1,1,0.7,1.1,1.3,1,0.5,0.8,0.8,0.7,0.9,2.391224458
090133,Edmonton,AB,,53.56441116,-113.5625839,670,1HR,0,10.1,0.5,0.5,0.4,0.3,0.3,0.3,0.4,0.3,0.3,0.4,0.4,0.3,0.4,0.595639351
090134,Sherwood Park,AB,Ottwell House Park,53.53209305,-113.3209839,709,1HR,0,65.7,1.4,2.2,1.1,1.1,0.8,1.2,0.7,1.5,1.7,1.4,1.3,1.9,1.3,3.118519302
090135,Ardrossan,AB,,53.55469131,-113.1449051,707,1HR,0,29.9,0.8,0.9,0.6,0.7,0.3,0.6,0.6,0.5,0.6,0.6,1,0.8,0.7,1.550661301
090136,St. Albert,AB,37 Sunset Blvd,53.62690735,-113.6118851,681,1HR,0,27,0.5,0.6,0.5,0.3,0.2,0.3,0.3,0.1,0.1,0.3,0.2,0.1,0.3,0.880446347
090141,Edmonton,AB,11313 - 61 Avenue Nw,53.49779892,-113.5270004,671,1HR,0,5,,,,,,,,,,,,0.3,,
090229,Calgary,AB,4700 110 Avenue Se,50.9551239,-113.9697418,1032,1HR,0,7.7,0.3,0.3,0.2,0.2,0.1,0.2,0.2,0.3,0.2,0.2,0.3,0.3,0.2,0.315549929
090302,Red Deer,AB,73 Street & Riverside Drive,52.29867172,-113.7935181,858,1HR,0,6.5,0.2,0.5,0.2,0.2,0.1,0.2,0.2,0.2,0.1,0.1,0.1,0.2,0.2,0.297633774
090304,Red Deer,AB,11 Lancaster Drive,52.24095154,-113.7654419,907,1HR,0,12,0.4,0.7,0.4,0.3,0.3,0.2,0.2,0.3,0.3,0.7,0.7,0.6,0.4,0.523630484
090402,Medicine Hat,AB,12th St Nw & Division Ave.,50.04893112,-110.68116,709,1HR,0,6.3,0.1,0.3,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.1,0.1,0.3,0.1,0.224816213
090502,Lethbridge,AB,,49.71620941,-112.8005981,918,1HR,0,3,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0.146384669
090601,Fort Saskatchewan,AB,9209a-96 Ave,53.6987381,-113.222847,628,1HR,0,25.8,0.2,0.2,0.5,0.6,0.2,0.2,0.1,0.1,0.1,0.3,0.2,0.1,0.2,0.981336306
090603,Fort Saskatchewan,AB,100 Ave East Of 109st.,53.71622086,-113.1999435,620,1HR,0,31.1,0.4,0.3,0.4,0.5,0.2,0.2,0.2,0.3,0.2,0.6,0.6,0.4,0.4,1.363881466
090607,Gibbons,AB,Behind 4807 50 Ave,53.82723999,-113.3271713,673,1HR,0,20.2,0.4,0.5,0.5,0.4,0.4,0.5,1.5,0.5,0.4,0.5,0.5,0.3,0.5,1.067576683
090608,Redwater,AB,4704-49 Ave,53.95183182,-113.1058578,627,1HR,0,27.3,0.3,0.4,0.8,0.8,0.6,0.7,1.3,0.8,0.2,0.4,0.4,0.5,0.6,1.29035355
090609,Bruderheim,AB,5321 48 Street,53.80562973,-112.9258499,630,1HR,0,45.6,1.4,1.2,0.9,1.1,0.5,0.7,1,0.9,1.2,0.9,1.1,0.8,1,1.98429614
090701,Fort Mcmurray,AB,Franklin Avenue,56.73340988,-111.3904724,260,1HR,0,27.4,1.2,1.6,0.6,0.9,0.5,0.4,0.3,0.6,0.3,0.5,0.3,0.8,0.7,1.729520355
090702,Fort Mcmurray,AB,Timberlea Subdivision,56.75138855,-111.4766235,355,1HR,0,35.3,1.8,2.3,1.1,1.3,1,0.5,0.5,0.3,0.3,0.5,0.4,1.1,0.9,2.343211857
090801,Fort Mckay,AB,Main Street,57.18941116,-111.6405029,268,1HR,0,39.6,1.4,0.8,1.1,1.3,1.2,0.5,1,1.1,0.5,0.9,0.5,0.5,0.9,2.438662985
090802,Fort Mckay,AB,Lower Camp,57.02680969,-111.5007019,247,1HR,0,186.7,2,2.9,2.8,2.8,3.2,2.2,1.4,1.7,1.7,3.1,1.6,0.6,2.2,6.584912393
090805,Fort Mckay,AB,Buffalo Viewpoint,56.99647141,-111.5929489,336,1HR,0,76.2,1.1,0.9,1,1.9,1.1,1,0.7,1.3,0.2,0.3,0.2,0.2,0.8,3.229782643
090806,Fort Mckay,AB,,57.14920044,-111.6424026,342,1HR,0,64.5,1.2,0.6,1,1.2,1.8,0.9,1.1,1.4,0.6,1.2,0.6,0.6,1,2.877088196
090807,Wapasu,AB,Located Oustide Approval Boundaries At Pti Camp,57.26176071,-111.0370026,429,1HR,0,47.3,1.9,0.8,1.1,0.5,0.4,0.8,0.5,1,0.6,1.2,0.9,1.3,0.9,2.547824937
090808,Conklin,AB,1-33-076-08 W4,55.62140656,-111.1726913,673,1HR,0,14.8,0.6,0.8,0.5,0.4,0.3,0.2,0.2,0.2,0.2,0.4,0.4,0.5,0.4,0.688831592
091101,Elk Island,AB,National Park,53.68238068,-112.8681183,714,1HR,0,36.7,0.8,0.7,0.8,0.9,0.4,0.4,0.3,0.3,0.3,0.4,0.6,0.6,0.5,1.667330862
091301,Tomahawk,AB,Se 2 51 6 W5,53.37255096,-114.7683487,789,1HR,0,46.2,0.3,0.4,0.2,0.3,0.9,0.3,0.4,0.2,0.2,0.5,0.2,0.3,0.4,1.031306208
091401,Violet Grove,AB,Se 17 48 08 W5,53.14221954,-115.1380615,1000,1HR,0,14.9,0.5,0.5,0.2,0.2,0.1,0.1,0.3,0.2,,,,,,
091501,Beaverlodge,AB,Beaverlodge Research Farm,55.19633865,-119.3968201,762,1HR,0,29.3,0.7,1,0.8,0.5,0.3,0.3,0.5,0.3,0.2,0.3,0.6,0.5,0.5,1.127909198
091601,Carrot Creek,AB,Se 31 53 13 W5,53.62106323,-115.8691559,800,1HR,0,42.5,0.3,0.4,0.2,0.2,0.2,0.2,0.3,0.2,0.1,0.2,0.1,0.4,0.2,0.593308834
091701,Steeper,AB,Ne 12 48 22 W5,53.13249969,-117.0911102,1400,1HR,0,4.9,0.3,0.4,0.3,0.3,0.2,0.3,0.3,0.2,0.2,0.2,0.2,0.3,0.3,0.175083969
091801,Fort Chipewyan,AB,Fort Chipewyan,58.70878983,-111.1768265,238,1HR,0,12.1,0.5,0.4,0.2,0.1,0.1,0,0.1,0.2,0.2,0.2,0.3,0.4,0.2,0.693148063
091901,Caroline,AB,16-30-034-5 W5,51.9468689,-114.6974411,1140,1HR,0,36.5,0.8,1.2,0.9,1,0.9,0.7,1.1,1,1,1,1,0.9,0.9,0.564918552
092001,Grande Prairie,AB,10327 - 107 Avenue,55.17660141,-118.8078003,658,1HR,0,56.5,0.3,0.9,0.5,0.3,0.2,0.4,0.3,0.2,0.3,0.4,0.4,0.6,0.4,1.270987678
092201,Lamont,AB,Rge Rd 203 & Twp Rd 550,53.76036072,-112.8801727,767,1HR,0,40.9,1.9,1.3,1.1,1,0.5,0.6,0.4,0.6,1,0.8,1.4,1.4,1,2.057496914
092601,Breton,AB,Hwy 20,53.09030151,-114.4606094,900,1HR,0,19.7,0.3,0.6,0.2,0.3,0.2,0.2,0.7,0.4,0.1,0.2,0.1,0.2,0.3,0.633418142
092801,Drayton Valley,AB,48 Ave,53.22002411,-114.9842072,858,1HR,0,32.7,,,,,,,,,0.1,0.2,0.2,0.2,,
092901,Edson,AB,7 Ave,53.59377289,-116.3958206,894,1HR,0,7.2,0.6,0.6,0.4,0.2,0.3,0.3,0.5,0.4,0.4,0.4,0.5,0.6,0.4,0.554608762
093001,Grande Prairie,AB,,55.11719894,-118.7647018,645,1HR,0,50.5,0.3,0.5,0.4,0.3,0.2,0.3,0.2,0.2,0.2,0.3,,,,
093101,Genesee,AB,Range Road 15,53.30160141,-114.2210999,772,1HR,0,34.8,0.6,1.3,0.6,0.6,0.7,1,0.5,0.6,0.7,0.6,0.4,0.6,0.7,1.861522257
093202,Hinton,AB,Private Road,53.4272995,-117.5440674,1215,1HR,0,21.6,1,0.5,0.6,0.7,0.5,0.4,0.6,0.6,0.5,0.6,0.7,0.4,0.6,1.213694634
093801,Warbug,AB,Range Road 34,53.52999878,-114.6361008,753,1HR,0,21.1,0.8,1,0.4,0.4,0.7,0.5,0.8,0.4,0.4,0.7,0.5,0.8,0.6,0.900769832
093901,Thorsby,AB,Range Road 35,53.63299942,-114.419899,774,1HR,0,8.9,0.3,0.3,0.3,0.3,0.2,0.5,0.5,0.3,0.2,0.3,0.2,0.3,0.3,0.535015614
094001,Debolt,AB,Goodwin Road,55.40265656,-118.2809448,638,1HR,0,24.5,0.4,0.6,0.6,0.3,0.2,0.3,0.3,0.2,0.3,0.3,0.5,0.5,0.4,0.769424208
094202,Sunnybrook,AB,,53.42430115,-114.3749008,684,1HR,0,25.7,0.4,0.6,0.4,0.4,0.8,0.6,0.8,0.4,0.3,0.3,0.3,0.2,0.5,1.152076158
094301,Cold Lake,AB,15 Ave,54.41401291,-110.2329407,556,1HR,0,6,0.2,0.4,0.2,,0,0.1,0.1,0.1,0,0.1,0.1,0.2,0.1,0.393757646
094401,St Lina,AB,,54.21649933,-111.5026016,679,1HR,0,17,0.8,0.5,0.3,0.1,0,0.1,0,0.1,0.1,0.1,0.2,0.2,0.2,0.602619904
094601,Anzac,AB,264 Stony Mountain Rd.,56.44927979,-111.0372162,0,1HR,0,18.6,1.1,1.2,0.6,0.4,0.2,0.3,0.3,0.3,0.3,0.4,0.3,0.7,0.5,1.138234064
100110,Metro Van - Burnaby,BC,700 Hammarskjold Drive,49.27921295,-122.9707108,104,1HR,0,16.7,0.3,0.2,0.3,0.4,0.4,0.4,0.4,0.3,0.3,0.2,0.1,0.2,0.3,0.390369831
100111,Metro Van - Port Moody,BC,Moody Street & Esplanade Avenue,49.28089142,-122.8492889,6,1HR,0,44.7,0.1,0.1,0.2,0.3,0.4,0.5,0.5,0.3,0.3,0.1,0,0.1,0.2,0.743623316
100112,Metro Van - Vancouver,BC,Robson/Hornby,49.28227234,-123.1218796,32,1HR,0,28.9,0.5,0.3,0.4,0.3,0.3,0.4,0.4,0.4,0.4,0.5,0.3,0.3,0.4,0.662324811
100119,Metro Van - Burnaby,BC,5455 Rumble Street,49.21519089,-122.9856644,122,1HR,0,4.4,0.2,0.2,0.2,0.3,0.2,0.3,0.5,0.3,0.3,0.2,0.1,0.2,0.2,0.306696479
100121,Metro Van - North Vancouver,BC,75 Riverside Dr.,49.30147171,-123.0204163,4,1HR,0,17.1,0.2,0.2,0.3,0.3,0.3,0.3,0.4,0.4,0.3,0.2,0.2,0.4,0.3,0.382332257
100128,Metro Van - Richmond,BC,10371 Aragon Rd,49.14143753,-123.1082153,4,1HR,0,1.7,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0.1,0.2,0.1,0.156732588
100132,Metro Van - North Vancouver,BC,16th St. & Jones Ave,49.32399368,-123.0834961,71,1HR,0,69.5,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.3,0.2,0.4,0.2,0.2,0.3,0.99820736
100134,Metro Van - Richmond,BC,3153 Templeton Street,49.18626404,-123.15242,1,1HR,0,9.6,0.2,0.2,0.2,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.2,0.2,0.327904359
100136,Metro Van - Burnaby,BC,Grosvenor Cresent,49.2878685,-122.9856262,200,1HR,0,113.7,0.3,0.2,0.2,0.4,0.3,0.7,0.4,0.4,0.6,0.3,0.3,0.7,0.4,2.203447515
100137,Metro Van - Burnaby,BC,Eton And Madison Ave. Burnaby,49.28748322,-123.0079727,70,1HR,0,52.5,0.9,0.5,0.6,0.6,0.6,0.6,0.4,0.4,0.5,0.6,0.7,0.5,0.6,1.204207513
100140,Metro Van - Delta,BC,411 Milsom Wynd,49.00987625,-123.0820007,52,1HR,0,1.6,0.1,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.1,0.2,0.2,0.2,0.2,0.121309046
100141,Metro Van - Vancouver,BC,1290 East 11th Ave.,49.26026535,-123.077774,30,1HR,0,4.1,0.4,0.2,0.3,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.2,0.2,0.3,0.293901607
100202,Prince George,BC,"Plaza 400, 1011 4th Avenue",53.91471863,-122.7419434,588,1HR,0,60.6,1.2,1.6,0.7,1.5,1.1,2.3,2.4,1.4,2,1.7,2.1,1.3,1.6,2.768923898
100211,Prince George,BC,775 E Highway 16,53.90800858,-122.7133408,616,1HR,0,84.9,3.4,2.8,1.3,2.5,1.8,2.4,2.5,1.1,1.4,3.2,2.5,1.4,2.2,5.598944182
100304,Victoria,BC,"Sj Willis School, 923 Topaz Ave.",48.44194031,-123.3631668,29,1HR,0,6.3,0.1,0.1,0.2,0.2,0.2,0.3,0.3,0.3,0.2,0.2,0.4,0.4,0.2,0.360456932
100401,Kamloops,BC,317 Seymour St.,50.67477036,-120.3340149,381,1HR,0,10.4,0.3,0.4,0.3,0.4,0.3,0.3,0.5,0.3,0.4,0.4,0.4,0.6,0.4,0.3679353
100703,Kelowna,BC,1450 Klo Road,49.86211777,-119.4674606,,1HR,0,1.9,0.3,0.2,0.2,0.2,0.3,0.3,0.3,0.4,0.4,0.5,0.5,0.4,0.3,0.178523694
101003,Metro Van - Abbotsford,BC,32995 Bevan Ave.,49.04257965,-122.3098221,58,1HR,0,1.1,0.1,0.2,0.2,0.2,0.3,0.2,0.2,0.2,0.1,0.1,0.1,0.1,0.2,0.120356906
101005,Metro Van - Abbotsford,BC,1073 Columbia Street,49.02155304,-122.3265228,65,1HR,0,4.4,0.1,0.3,0.2,0.3,0.3,0.3,0.3,0.3,0.2,0.1,0.2,0.2,0.2,0.166666161
101101,Metro Van-Chilliwack,BC,46360 Airport Road,49.15584946,-121.9402771,12,1HR,0,1.3,0.1,0.1,0,0.1,0.1,0.1,0.2,0.1,0.1,0,0,0,0.1,0.089184305
101202,Metro Van-Pitt Meadows,BC,18477 Dewdny Trunk,49.24523163,-122.7088928,5,1HR,0,1.7,0.1,0.1,0.1,0.1,0.1,0.2,0.3,0.2,0.2,0.1,0,0,0.1,0.174529374
101301,Metro Van-Langley,BC,23752 52nd Avenue,49.09561157,-122.5671005,88,1HR,0,1.6,0,0,0,0.1,0.1,0.1,0.1,0.2,0.1,0.1,0,0.1,0.1,0.09978189
101603,Squamish,BC,38370 Buckley Avenue,49.70515823,-123.151329,6,1HR,0,3.2,0.3,0.2,0.3,0.3,0.3,0.4,0.6,0.6,0.5,0.2,0.2,0.2,0.3,0.259588112
101705,Quesnel,BC,,52.97951126,-122.4936371,,1HR,0,18.1,0.2,0.3,0.2,0.3,0.2,0.3,0.7,0.5,0.4,0.3,,,,
101706,Quesnel,BC,322 Johnston Ave,52.96936035,-122.4934006,505,1HR,0,1.1,,,,,,,,,,,0.4,0.3,,
102201,Trail,BC,1875 Columbia Ave.,49.09621811,-117.6978302,422,1HR,0,434,4,4.3,5.9,5.8,7.4,6.8,7,5.2,6.8,5.8,1.8,3.6,5.4,12.50049786
102210,Trail,BC,8995 Highway 22a,49.04640579,-117.6071091,0,1HR,0,73.9,4.5,2.1,2.2,2.6,3.2,3.6,3.9,3.1,2.7,3,1.6,2.9,3,5.259679535
102230,Trail,BC,S End,49.15785599,-117.7331238,0,1HR,0,100.4,7.6,8.3,6,2.5,1.5,1.2,2.5,2.9,3.6,3.3,4.4,5.3,4.1,8.066734725
102503,Terrace,BC,3411 Munroe Street,54.5216713,-128.6074982,81,1HR,0,4.6,0.5,0.6,0.6,0.6,0.8,0.6,0.6,0.2,0.3,0.4,0.6,0.5,0.5,0.510547769
103502,Castlegar,BC,801 9th Avenue,49.31769943,-117.6615295,407,1HR,0,61.4,2.2,2.7,1.7,0.9,0.2,0.3,0.8,1,0.8,0.9,1.2,1.8,1.2,3.211406188
103702,Pine River,BC,Gas Plant Site,55.57453156,-121.9212494,1159,1HR,0,385.1,2.3,2.5,0.8,0.2,0.2,0.2,3.4,4.3,3.4,2,1.6,3.4,2,7.79417065
103704,Pine River,BC,Pine River Gas Plant,55.60559845,-121.9721985,610,1HR,0,4.6,0.3,0.3,0.2,0.2,0.3,0.7,0.4,0.2,0.2,,0.2,0.2,0.3,0.351869779
103901,Kitimat,BC,651 Columbia Ave W,54.05389023,-128.6714325,18,1HR,0,45.2,0.3,0.6,0.4,0.6,0.7,0.7,0.5,0.2,0.2,0.2,0.2,0.2,0.4,1.52137483
103902,Kitimat,BC,Haulage Road,54.02919388,-128.7026825,11,1HR,0,100.7,0.7,4.4,6.5,6.4,6,4.1,3.9,1.1,1.6,0.8,2,1.3,3.3,7.19437482
103904,Kitimat,BC,1332 Lahakas Blvd North,54.06690979,-128.6391296,94,1HR,0,50.3,0.2,0.3,0.3,0.5,0.5,0.7,0.6,0.2,0.2,0.1,0.2,0.1,0.3,1.134477585
