*DESCRIPTION
*1HR
*8HR
*24HR
*DMAX1HR
*DAILYMEAN
************DESCRIPTION************
"File Generated On:","2024-03-25"
"",""
"Annual Summary Report",""
"Pollutant: PM10",""
"Units: ug/m3",""
"Day: from midnight to midnight.",""
"All data reported in standard local time",""
"",""
"Reporting Criteria for 1hr report:",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for 8hr report:",""
"Running 8 hour averages are calculated with reporting hour being end hour (eg. 8pm = average of 1pm to 8pm)",""
"8 hour averages are valid if at least 6 of the 8 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 8-hour average",""
"Annual average and standard deviation are reported if 50% of running 8-hour averages are valid and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for 24hr report:",""
"Running 24 hour averages are calculated with reporting hour being end hour (eg. 8pm = 24 hour average from 9pm previous day to 8pm)",""
"24 hour averages are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 24-hour average",""
"Annual average and standard deviation are reported if 50% of running 24-hour averages are valid and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for DMax1hr report:",""
"Daily max 1-hour only valid if at least 18 of 24 hours have valid data",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily 1-hr max",""
"Annual average and standard deviation are reported if 50% of days have valid daily 1-hr max and each quarter has at least 2 valid months",""
"",""
"Reporting Criteria for DailyMean report:",""
"Daily means are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily mean",""
"Annual average and standard deviation are reported if 50% of days have daily mean and each quarter has at least 2 valid months",""
************1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"100134","Metro Van - Richmond","BC","3153 Templeton Street","49.18626404","-123.15242","1","24HR","3","6","8","9","11","13","15","18","20","22","26","27","98.9298725","9","9","9","12","12","10","10","12","11","9","9","10","10","3.737035903","",""
"100137","Metro Van - Burnaby","BC","Eton And Madison Ave Burnaby","49.28748322","-123.0079727","70","24HR","3","5","7","9","11","13","15","18","19","21","23","24","87.44307832","8","8","7","","12","11","11","14","13","8","7","7","10","4.053720856","",""
"100202","Prince George","BC","Plaza 400, 1011 4th Avenue","53.91471863","-122.7419434","588","24HR","3","6","9","13","18","23","29","38","51","56","71","76","91.27959927","13","18","24","21","18","13","12","14","13","","15","15","16","10.76909077","",""
"100701","Kelowna","BC","3333 College Way","49.86233521","-119.4773636","347","24HR","4","6","8","11","14","16","20","25","34","38","46","48","98.08743169","11","17","16","16","10","10","10","13","10","12","16","9","12","6.583126187","",""
"101003","Metro Van - Abbotsford","BC","32995 Bevan Ave.","49.04257965","-122.3098221","58","24HR","3","6","7","9","11","13","15","17","19","20","23","24","78.18761384","","7","7","11","12","","9","13","11","9","8","9","10","3.727604161","",""
"101005","Metro Van - Abbotsford","BC","1073 Columbia Street","49.02155304","-122.3265228","65","24HR","2","6","8","11","15","17","22","27","35","40","50","51","86.83970856","10","10","10","16","","12","11","19","17","14","8","11","13","7.241031662","",""
"101101","Metro Van-Chilliwack","BC","46360 Airport Road","49.15584946","-121.9402771","12","24HR","3","6","8","10","12","14","17","19","21","23","26","27","99.8064663","9","7","8","13","12","11","12","16","12","10","7","10","11","4.343838175","",""
"101301","Metro Van-Langley","BC","23752 52nd Avenue","49.09561157","-122.5671005","88","24HR","2","5","7","8","10","12","14","16","19","22","30","31","95.66256831","7","7","7","14","11","9","9","12","9","9","7","7","9","3.714976492","",""
"101401","Metro Van-Hope","BC","62715 Airport Road","49.36988831","-121.4991226","40","24HR","3","5","6","8","10","12","14","16","18","19","27","27","84.68806922","6","6","6","11","10","10","11","13","","","7","7","9","3.719069869","",""
"101701","Quesnel","BC","585 Callanan Street","52.98168564","-122.4932251","490","24HR","3","5","8","9","12","15","19","24","30","36","47","52","92.04234973","10","15","13","11","10","8","7","6","","17","16","12","11","6.442852535","",""
"102302","Powell River","BC","6105 Lund St.","49.88689423","-124.5581055","136","24HR","2","4","5","6","7","8","9","11","12","13","14","15","87.85291439","5","5","5","9","8","","7","8","7","7","5","5","6","2.076547356","",""
"102303","Powell River","BC","6388 Sutherland Drive","49.88929749","-124.5624008","125","24HR","2","4","5","6","7","8","9","11","13","14","16","17","87.39754098","4","5","5","9","8","","6","7","7","6","5","6","6","2.301073343","",""
"102401","Smithers","BC","4020 Broadway Avenue","54.78330612","-127.1773224","495","24HR","1","5","8","11","14","17","23","30","44","57","66","71","97.43852459","11","17","19","14","12","8","10","11","10","17","11","17","13","9.202127713","",""
"102701","Williams Lake","BC","1045 Western Avenue","52.14427948","-122.1503906","631","24HR","2","6","9","11","15","17","21","25","29","32","44","45","99.54462659","9","16","15","15","13","11","11","13","11","12","13","13","13","6.164637283","",""
"103202","Golden","BC","835 9th Avenue South","51.2974968","-116.9668503","791","24HR","3","7","10","13","16","19","24","29","56","79","100","104","99.27140255","12","32","21","14","13","14","13","14","12","13","16","14","16","11.25212081","",""
"103502","Castlegar","BC","801 9th Avenue","49.31769943","-117.6615295","407","24HR","3","6","8","10","13","14","18","21","29","37","43","45","99.27140255","9","18","11","14","11","11","10","11","8","11","12","10","11","5.556634643","",""
"103901","Kitimat","BC","651 Columbia Ave W","54.05389023","-128.6714325","18","24HR","0","4","6","7","9","10","12","13","15","16","34","35","56.0223133","7","7","8","8","9","9","5","","","","","","","","",""
"104003","Vernon","BC","2704 Highway 6","50.2606163","-119.2707214","476","24HR","3","7","10","14","19","24","35","46","60","69","97","98","99.53324226","14","37","29","22","12","11","9","15","13","17","27","14","18","13.45811318","",""
"105101","Houston","BC","Firehall, 3382 11 Street","54.3985939","-126.6468353","602","24HR","2","6","8","11","15","18","25","33","41","48","66","70","62.6935337","9","18","22","13","","","","","12","13","11","11","","","",""
"105201","Burns Lake","BC","#8 4th Ave., Fire Centre","54.23073196","-125.7643509","710","24HR","1","5","8","11","16","20","27","39","56","75","120","128","94.95673953","8","24","29","15","10","13","10","16","11","17","12","11","15","13.15077833","",""
"105301","Langdale","BC","1551 Johnson Rd.","49.43884659","-123.479187","90","24HR","3","5","6","7","9","10","12","13","14","14","15","15","16.32513661","6","","","","9","","","","","","","","","","",""
"105504","Fort St. John","BC","10511 99 Avenue","56.2447319","-120.856102","679","24HR","2","5","8","12","18","23","32","39","52","59","118","127","91.60974499","11","14","","28","22","19","15","13","21","12","19","6","16","12.71644164","",""
"129003","Yellowknife","NT","52nd Ave & 49t Street, Sir John Franklin High School","62.45206833","-114.3639984","193","24HR","1","3","5","8","11","14","23","36","63","92","136","149","99.44216758","6","7","13","40","15","11","16","9","8","5","5","8","12","15.00792824","",""
"129102","Norman Wells","NT","#7 Forestry Road N. Wells","65.27925873","-126.8130569","60","24HR","1","3","6","10","19","29","44","58","72","88","129","133","94.86566485","5","8","13","18","27","28","44","25","14","10","9","13","18","19.21105524","",""
"129203","Inuvik","NT","Bompas Road (Block21, Lot 4084)","68.35701752","-133.7140503","30","24HR","0","4","8","13","23","28","34","39","45","51","91","92","95.46903461","8","4","7","21","22","25","26","26","26","17","6","8","17","12.72566227","",""
"129601","Fort Smith","NT","95 Conibear Crescent","60.00455093","-111.8932419","358","24HR","0","1","3","5","9","13","19","24","29","37","58","58","81.69398907","2","5","4","8","17","11","15","9","9","4","4","","8","8.1942894","",""
************DMAX1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"070119","Winnipeg","MB","65 Ellen Street","49.89799118","-97.14653015","229","DMax1HR","4","9","17","29","43","52","70","86","115","134","165","165","90.71038251","13","27","57","47","57","37","39","45","","20","21","14","35","27.02030452","",""
"070203","Brandon","MB","1430 Victoria Avenue East (Assiniboine Community College)","49.83917999","-99.92060089","385","DMax1HR","2","7","12","24","37","47","68","86","111","162","326","326","83.33333333","12","14","36","43","64","46","","","43","25","29","12","","","",""
"070301","Flin Flon","MB","143 Main Street","54.76852036","-101.8774719","339","DMax1HR","2","7","13","20","28","37","59","87","160","241","288","288","80.32786885","18","19","43","28","56","36","20","43","25","15","33","33","30","36.32987062","",""
"070501","Thompson","MB","48 Thompson Drive N","55.74718857","-97.87352753","205","DMax1HR","2","5","8","13","21","32","56","92","131","151","191","191","99.18032787","31","53","46","49","28","17","13","10","12","6","10","14","24","30.1161727","",""
"080111","Regina","SK","1621 Albert St.","50.45270157","-104.6159973","585","DMax1HR","9","18","25","39","59","75","109","138","163","233","264","264","50.81967213","","31","38","70","80","","","","","","61","28","","","",""
"100110","Metro Van - Burnaby","BC","700 Hammarskjold Drive","49.27921295","-122.9707108","104","DMax1HR","4","7","9","11","13","14","17","19","22","24","54","54","99.18032787","10","9","9","13","12","11","16","15","14","10","9","9","11","4.586724643","",""
"100111","Metro Van - Port Moody","BC","Moody & Esplanade St.","49.28089142","-122.8492889","6","DMax1HR","5","9","11","13","17","20","25","29","36","37","76","76","93.44262295","14","11","11","17","15","13","","26","20","16","13","14","15","7.394532971","",""
"100119","Metro Van - Burnaby","BC","5455 Rumble Street","49.21519089","-122.9856644","122","DMax1HR","6","9","12","14","18","21","24","30","32","38","128","128","93.44262295","14","14","12","19","18","15","19","22","18","14","13","15","16","8.758348219","",""
"100134","Metro Van - Richmond","BC","3153 Templeton Street","49.18626404","-123.15242","1","DMax1HR","6","11","14","17","21","25","34","40","54","61","110","110","99.18032787","18","17","15","22","26","18","20","27","26","16","16","21","20","11.39394318","",""
"100137","Metro Van - Burnaby","BC","Eton And Madison Ave Burnaby","49.28748322","-123.0079727","70","DMax1HR","5","9","12","17","21","26","33","37","46","50","74","74","87.43169399","16","15","16","","21","20","24","26","25","16","12","15","19","9.84658542","",""
"100202","Prince George","BC","Plaza 400, 1011 4th Avenue","53.91471863","-122.7419434","588","DMax1HR","5","14","22","30","48","59","83","123","169","230","279","279","91.2568306","28","57","78","75","49","34","33","34","30","","34","29","44","40.55825388","",""
"100701","Kelowna","BC","3333 College Way","49.86233521","-119.4773636","347","DMax1HR","7","12","17","22","29","34","49","61","94","102","335","335","98.36065574","21","37","40","51","24","23","21","29","21","21","30","15","28","24.69957905","",""
"101003","Metro Van - Abbotsford","BC","32995 Bevan Ave.","49.04257965","-122.3098221","58","DMax1HR","8","11","15","19","23","26","33","41","52","57","66","66","77.86885246","","14","16","26","33","16","18","28","22","21","14","17","21","9.90778015","",""
"101005","Metro Van - Abbotsford","BC","1073 Columbia Street","49.02155304","-122.3265228","65","DMax1HR","7","13","19","26","38","45","64","80","99","102","271","271","87.15846995","22","27","25","42","","31","22","46","46","42","31","19","33","24.75533793","",""
"101101","Metro Van-Chilliwack","BC","46360 Airport Road","49.15584946","-121.9402771","12","DMax1HR","5","10","13","17","22","26","32","39","47","50","83","83","100","15","14","17","26","24","19","20","29","23","17","12","16","19","9.787091004","",""
"101301","Metro Van-Langley","BC","23752 52nd Avenue","49.09561157","-122.5671005","88","DMax1HR","5","9","11","15","18","20","27","32","45","48","97","97","95.90163934","14","13","16","28","18","13","13","19","17","20","12","12","16","9.238090351","",""
"101401","Metro Van-Hope","BC","62715 Airport Road","49.36988831","-121.4991226","40","DMax1HR","5","9","12","15","19","22","26","29","37","42","105","105","84.69945355","10","12","13","20","20","18","20","26","","","12","13","17","9.048503035","",""
"101701","Quesnel","BC","585 Callanan Street","52.98168564","-122.4932251","490","DMax1HR","5","10","15","20","28","36","49","76","107","115","180","180","91.80327869","18","50","34","25","23","21","17","10","","38","40","25","27","22.31148968","",""
"102302","Powell River","BC","6105 Lund St.","49.88689423","-124.5581055","136","DMax1HR","5","7","10","12","14","16","20","24","27","28","48","48","87.97814208","13","11","12","16","16","","11","14","13","13","10","12","13","5.300237758","",""
"102303","Powell River","BC","6388 Sutherland Drive","49.88929749","-124.5624008","125","DMax1HR","5","7","9","11","14","16","22","26","37","51","64","64","87.97814208","11","10","13","21","20","","10","13","13","13","10","13","13","8.025679872","",""
"102401","Smithers","BC","4020 Broadway Avenue","54.78330612","-127.1773224","495","DMax1HR","5","13","21","30","40","51","72","88","114","142","249","249","97.26775956","27","53","54","42","40","28","38","43","27","34","25","41","37","29.61759366","",""
"102701","Williams Lake","BC","1045 Western Avenue","52.14427948","-122.1503906","631","DMax1HR","6","13","19","26","38","44","59","76","89","114","173","173","99.72677596","20","48","40","39","34","29","30","34","29","30","31","30","33","21.6073809","",""
"103202","Golden","BC","835 9th Avenue South","51.2974968","-116.9668503","791","DMax1HR","8","16","23","30","40","49","64","90","177","229","333","333","99.45355191","28","94","61","38","32","28","35","38","27","29","36","32","40","37.52758566","",""
"103502","Castlegar","BC","801 9th Avenue","49.31769943","-117.6615295","407","DMax1HR","5","12","17","21","26","30","43","61","94","104","148","148","99.45355191","19","51","26","37","22","23","21","31","22","18","22","18","26","18.31212205","",""
"103901","Kitimat","BC","651 Columbia Ave W","54.05389023","-128.6714325","18","DMax1HR","6","10","13","16","20","24","32","38","67","74","162","162","56.01092896","17","16","20","17","24","29","16","","","","","","","","",""
"104003","Vernon","BC","2704 Highway 6","50.2606163","-119.2707214","476","DMax1HR","8","14","20","29","43","62","97","143","190","228","272","272","99.72677596","27","109","88","57","30","24","21","33","24","35","66","26","45","43.31575442","",""
"105101","Houston","BC","Firehall, 3382 11 Street","54.3985939","-126.6468353","602","DMax1HR","6","14","22","30","42","49","73","95","157","159","170","170","62.84153005","26","56","66","35","","","","","28","31","31","28","","","",""
"105201","Burns Lake","BC","#8 4th Ave., Fire Centre","54.23073196","-125.7643509","710","DMax1HR","6","12","18","27","41","51","74","106","152","208","282","282","95.08196721","17","62","82","37","30","36","22","40","28","40","32","26","38","35.71361899","",""
"105301","Langdale","BC","1551 Johnson Rd.","49.43884659","-123.479187","90","DMax1HR","5","8","10","12","16","20","24","31","45","117","117","117","16.12021858","10","","","","21","","","","","","","","","","",""
"105504","Fort St. John","BC","10511 99 Avenue","56.2447319","-120.856102","679","DMax1HR","6","10","18","29","47","59","86","130","197","251","652","652","91.53005464","23","45","","97","66","53","34","40","58","29","51","14","44","55.12374859","",""
"129003","Yellowknife","NT","52nd Ave & 49t Street, Sir John Franklin High School","62.45206833","-114.3639984","193","DMax1HR","3","8","15","21","34","48","83","137","319","387","594","594","99.45355191","15","21","46","169","59","34","44","27","23","17","20","23","41","69.03158212","",""
"129102","Norman Wells","NT","#7 Forestry Road N. Wells","65.27925873","-126.8130569","60","DMax1HR","4","8","15","35","70","96","144","198","337","459","744","744","95.08196721","13","28","68","68","101","102","130","72","49","44","40","52","64","87.01132518","",""
"129203","Inuvik","NT","Bompas Road (Block21, Lot 4084)","68.35701752","-133.7140503","30","DMax1HR","2","10","20","31","55","72","94","111","156","169","360","360","95.35519126","18","11","18","50","62","65","69","67","80","49","20","20","45","39.66193782","",""
"129601","Fort Smith","NT","95 Conibear Crescent","60.00455093","-111.8932419","358","DMax1HR","0","4","11","21","32","44","65","96","148","166","180","180","81.42076503","11","22","19","28","68","39","41","34","33","21","16","","30","31.56597423","",""
************DAILYMEAN************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"070119","Winnipeg","MB","65 Ellen Street","49.89799118","-97.14653015","229","DMean","2","5","8","12","19","22","29","39","47","53","67","67","90.71038251","5","11","25","21","25","14","16","19","","11","11","6","15.32","11.26656531","",""
"070203","Brandon","MB","1430 Victoria Avenue East (Assiniboine Community College)","49.83917999","-99.92060089","385","DMean","0","3","6","8","16","19","24","29","41","43","69","69","83.33333333","4","5","13","14","22","17","","","15","11","13","6","","","",""
"070301","Flin Flon","MB","143 Main Street","54.76852036","-101.8774719","339","DMean","0","3","5","7","10","13","18","27","34","44","87","87","80.32786885","4","5","12","11","21","10","7","11","8","6","13","9","9.35","8.865721349","",""
"070501","Thompson","MB","48 Thompson Drive N","55.74718857","-97.87352753","205","DMean","1","3","4","6","9","12","16","19","26","34","45","45","99.18032787","7","9","12","15","12","9","7","5","7","4","5","5","7.94","6.199903706","",""
"080111","Regina","SK","1621 Albert St.","50.45270157","-104.6159973","585","DMean","4","9","14","18","25","30","44","58","65","72","100","100","50.81967213","","14","17","30","37","","","","","","24","13","","","",""
"100110","Metro Van - Burnaby","BC","700 Hammarskjold Drive","49.27921295","-122.9707108","104","DMean","2","4","5","6","8","9","9","11","12","12","14","14","99.18032787","5","5","5","8","7","7","8","9","7","5","5","5","6.47","2.232283233","",""
"100111","Metro Van - Port Moody","BC","Moody & Esplanade St.","49.28089142","-122.8492889","6","DMean","3","5","7","8","10","12","14","17","19","21","25","25","93.44262295","8","7","6","10","9","8","","16","12","9","8","8","9.17","3.771498446","",""
"100119","Metro Van - Burnaby","BC","5455 Rumble Street","49.21519089","-122.9856644","122","DMean","3","5","7","8","10","11","13","14","17","17","25","25","93.44262295","7","7","7","10","10","9","10","12","10","8","7","8","8.66","3.1890265","",""
"100134","Metro Van - Richmond","BC","3153 Templeton Street","49.18626404","-123.15242","1","DMean","3","6","8","9","11","13","16","18","20","22","25","25","99.18032787","9","9","9","12","13","10","10","12","11","9","9","10","10.31","3.780754865","",""
"100137","Metro Van - Burnaby","BC","Eton And Madison Ave Burnaby","49.28748322","-123.0079727","70","DMean","3","5","7","9","11","13","15","18","19","21","23","23","87.43169399","8","8","7","","12","11","11","14","13","8","7","8","9.64","4.074484373","",""
"100202","Prince George","BC","Plaza 400, 1011 4th Avenue","53.91471863","-122.7419434","588","DMean","3","6","10","13","18","22","28","39","50","54","70","70","91.2568306","13","19","25","21","18","13","12","14","13","","15","15","16.06","10.51899263","",""
"100701","Kelowna","BC","3333 College Way","49.86233521","-119.4773636","347","DMean","4","6","9","11","14","16","20","25","34","39","44","44","98.36065574","11","17","16","16","10","10","10","13","10","12","16","9","12.4","6.50690955","",""
"101003","Metro Van - Abbotsford","BC","32995 Bevan Ave.","49.04257965","-122.3098221","58","DMean","4","6","7","9","11","13","15","17","18","21","22","22","77.86885246","","7","7","11","12","10","9","13","11","9","7","9","9.74","3.676181027","",""
"101005","Metro Van - Abbotsford","BC","1073 Columbia Street","49.02155304","-122.3265228","65","DMean","4","6","9","11","14","17","22","29","34","36","40","40","87.15846995","10","10","10","16","","12","11","19","17","14","8","11","12.94","6.985201205","",""
"101101","Metro Van-Chilliwack","BC","46360 Airport Road","49.15584946","-121.9402771","12","DMean","3","6","8","10","12","14","17","18","21","23","25","25","100","9","7","8","13","12","10","12","15","12","10","7","10","10.5","4.314570675","",""
"101301","Metro Van-Langley","BC","23752 52nd Avenue","49.09561157","-122.5671005","88","DMean","2","5","7","8","10","12","14","15","20","20","26","26","95.90163934","7","7","8","14","11","9","9","12","9","8","7","7","9.08","3.677785346","",""
"101401","Metro Van-Hope","BC","62715 Airport Road","49.36988831","-121.4991226","40","DMean","3","5","6","8","10","12","14","16","17","19","27","27","84.69945355","6","6","6","11","10","10","11","13","","","7","7","8.86","3.669619649","",""
"101701","Quesnel","BC","585 Callanan Street","52.98168564","-122.4932251","490","DMean","3","5","8","10","12","15","19","25","32","35","43","43","91.80327869","10","15","13","11","10","8","7","6","","17","16","12","11.13","6.384509403","",""
"102302","Powell River","BC","6105 Lund St.","49.88689423","-124.5581055","136","DMean","2","4","5","6","7","8","9","10","12","12","14","14","87.97814208","5","5","5","9","8","","7","8","7","7","5","5","6.43","2.061256927","",""
"102303","Powell River","BC","6388 Sutherland Drive","49.88929749","-124.5624008","125","DMean","2","4","5","6","7","8","9","11","13","14","15","15","87.97814208","4","5","5","9","8","","6","7","7","6","5","6","6.25","2.288629808","",""
"102401","Smithers","BC","4020 Broadway Avenue","54.78330612","-127.1773224","495","DMean","2","5","8","11","14","17","23","32","38","56","71","71","97.26775956","11","17","19","14","12","8","10","11","11","17","11","17","13","9.195831666","",""
"102701","Williams Lake","BC","1045 Western Avenue","52.14427948","-122.1503906","631","DMean","2","6","9","11","14","17","21","25","29","32","45","45","99.72677596","9","16","15","15","13","11","11","14","11","12","13","13","12.67","6.214898576","",""
"103202","Golden","BC","835 9th Avenue South","51.2974968","-116.9668503","791","DMean","3","7","10","13","17","19","24","28","60","80","94","94","99.45355191","12","33","21","14","13","14","13","14","12","13","16","13","15.53","11.04898053","",""
"103502","Castlegar","BC","801 9th Avenue","49.31769943","-117.6615295","407","DMean","4","6","8","10","13","15","17","21","28","38","43","43","99.45355191","9","18","11","14","11","11","10","11","8","11","12","10","11.39","5.496573143","",""
"103901","Kitimat","BC","651 Columbia Ave W","54.05389023","-128.6714325","18","DMean","1","5","6","7","9","10","13","13","14","14","29","29","56.01092896","8","7","8","8","9","9","6","","","","","","","","",""
"104003","Vernon","BC","2704 Highway 6","50.2606163","-119.2707214","476","DMean","4","7","11","14","19","24","36","45","56","74","98","98","99.72677596","13","38","29","21","12","11","9","15","13","16","27","14","18.1","13.30187436","",""
"105101","Houston","BC","Firehall, 3382 11 Street","54.3985939","-126.6468353","602","DMean","3","6","9","11","15","19","26","33","43","48","61","61","62.84153005","9","18","22","12","","","","","12","14","11","10","","","",""
"105201","Burns Lake","BC","#8 4th Ave., Fire Centre","54.23073196","-125.7643509","710","DMean","2","5","8","11","16","20","27","39","60","75","101","101","95.08196721","9","24","29","14","10","13","10","16","11","17","11","11","14.85","13.12156341","",""
"105301","Langdale","BC","1551 Johnson Rd.","49.43884659","-123.479187","90","DMean","3","5","6","7","9","10","12","13","14","14","14","14","16.12021858","6","","","","9","","","","","","","","","","",""
"105504","Fort St. John","BC","10511 99 Avenue","56.2447319","-120.856102","679","DMean","2","5","8","12","18","24","32","39","51","57","123","123","91.53005464","11","14","","28","22","19","15","13","21","12","19","6","15.7","12.76230705","",""
"129003","Yellowknife","NT","52nd Ave & 49t Street, Sir John Franklin High School","62.45206833","-114.3639984","193","DMean","1","3","5","8","10","14","23","37","56","92","136","136","99.45355191","6","7","14","39","15","11","16","9","8","5","5","8","11.87","15.13552367","",""
"129102","Norman Wells","NT","#7 Forestry Road N. Wells","65.27925873","-126.8130569","60","DMean","1","3","6","10","18","29","44","61","75","90","129","129","95.08196721","5","8","13","18","28","29","44","24","14","11","8","13","17.82","19.40986401","",""
"129203","Inuvik","NT","Bompas Road (Block21, Lot 4084)","68.35701752","-133.7140503","30","DMean","0","4","8","13","23","27","34","40","47","49","89","89","95.35519126","8","4","7","22","22","25","26","26","27","17","6","8","16.77","12.81003088","",""
"129601","Fort Smith","NT","95 Conibear Crescent","60.00455093","-111.8932419","358","DMean","0","1","3","5","9","13","20","24","32","35","58","58","81.42076503","2","4","4","8","17","11","14","9","9","4","4","","7.85","8.065060665","",""
