*DESCRIPTION
*1HR
*8HR
*24HR
*DMAX1HR
*DAILYMEAN
************DESCRIPTION************
"File Generated On:","2024-04-04"
"",""
"Annual Summary Report",""
"Pollutant: CO",""
"Units: ppm",""
"Day: from midnight to midnight.",""
"All data reported in standard local time",""
" ",""
"Reporting Criteria for 1hr report:",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 8hr report:",""
"Running 8 hour averages are calculated with reporting hour being end hour (eg. 8pm = average of 1pm to 8pm)",""
"8 hour averages are valid if at least 6 of the 8 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 8-hour average",""
"Annual average and standard deviation are reported if 50% of running 8-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 24hr report:",""
"Running 24 hour averages are calculated with reporting hour being end hour (eg. 8pm = 24 hour average from 9pm previous day to 8pm)",""
"24 hour averages are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 24-hour average",""
"Annual average and standard deviation are reported if 50% of running 24-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DMax1hr report:",""
"Daily max 1-hour only valid if at least 18 of 24 hours have valid data",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily 1-hr max",""
"Annual average and standard deviation are reported if 50% of days have valid daily 1-hr max and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DailyMean report:",""
"Daily means are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily mean",""
"Annual average and standard deviation are reported if 50% of days have daily mean and each quarter has at least 2 valid months",""
************1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"050113","Laval","QC","1160 Boul Pie-Ix","45.54746246","-73.7483139","35","1HR","0.09","0.14","0.16","0.18","0.21","0.24","0.29","0.35","0.46","0.53","0.89","1.21","89.64611872","0.24","0.24","0.23","0.2","0.17","0.17","0.18","0.18","0.19","0.21","0.21","0.21","0.2","0.083542115","",""
"050128","Montréal","QC","90-A Rue Herve-Saint-Martin, Dorval","45.46832275","-73.74119568","33","1HR","0.09","0.13","0.15","0.17","0.2","0.23","0.27","0.33","0.42","0.48","0.72","0.88","98.51598174","0.23","0.24","0.22","0.18","0.17","0.16","0.18","0.17","0.18","0.19","0.19","0.2","0.19","0.073311922","",""
"050129","Montréal","QC","12400 Wilfrid-Ouellette (R-D-P)","45.65169144","-73.57382202","29","1HR","0.08","0.13","0.15","0.17","0.2","0.22","0.26","0.31","0.38","0.43","0.65","0.92","98.39041096","0.22","0.22","0.22","0.18","0.16","0.16","0.17","0.16","0.17","0.18","0.18","0.2","0.19","0.065746619","",""
"050135","Montréal","QC","4240 Rue Charleroi","45.59339905","-73.63726044","41","1HR","0.07","0.14","0.16","0.19","0.22","0.25","0.3","0.36","0.44","0.51","0.76","0.95","99.09817352","0.25","0.25","0.23","0.2","0.18","0.18","0.19","0.18","0.19","0.21","0.21","0.22","0.21","0.078164467","",""
"050136","Montréal","QC","75 Rue Ontario Est","45.51218796","-73.56684113","32","1HR","0.08","0.15","0.17","0.19","0.22","0.24","0.28","0.31","0.37","0.43","0.73","1.21","99.70319635","0.25","0.24","0.23","0.2","0.18","0.18","0.2","0.19","0.2","0.2","0.21","0.21","0.21","0.064105269","",""
"050204","Gatineau","QC","255 St-Redempteur, Hull","45.43598557","-75.72342682","62","1HR","0.09","0.13","0.15","0.17","0.2","0.22","0.27","0.32","0.41","0.46","0.69","0.82","95.59360731","0.21","0.23","0.22","0.18","0.17","0.16","0.18","0.17","0.17","0.18","0.19","0.21","0.19","0.070037493","",""
"050308","Quebec","QC","600 Rue Des Sables","46.82117844","-71.22049713","8","1HR","0.02","0.14","0.16","0.18","0.2","0.23","0.29","0.36","0.48","0.58","0.85","1.04","94.31506849","0.24","0.23","0.25","0.18","0.16","0.16","0.18","0.19","0.2","0.2","0.2","0.22","0.2","0.087495417","",""
"050313","Quebec","QC","Autoroute Henri Iv Nord/Sortie 138","46.78132248","-71.30871582","52","1HR","0.14","0.14","0.14","0.15","0.15","0.16","0.16","0.16","0.17","0.17","0.17","0.17","0.251141553","","","","","","","","","","","","","","","",""
"054401","Saint-Anicet","QC","1128 De La Guerre","45.12062454","-74.28959656","50","1HR","0.07","0.11","0.13","0.14","0.16","0.17","0.19","0.21","0.24","0.27","0.36","0.5","94.02968037","0.17","0.17","0.17","0.16","0.14","0.13","0.14","0.14","0.14","0.14","0.15","0.15","0.15","0.033456241","",""
"060104","Ottawa","ON","Rideau & Wurtemburg","45.43432999","-75.6760025","68","1HR","0","0.12","0.15","0.17","0.2","0.22","0.25","0.3","0.36","0.41","0.6","0.68","99.17808219","0.2","0.22","0.21","0.18","0.17","0.17","0.17","0.17","0.16","0.17","0.17","0.18","0.18","0.062914762","",""
"060204","Windsor","ON","467 University Ave. West","42.31577682","-83.04367065","176","1HR","-0.01","0.16","0.18","0.21","0.24","0.27","0.34","0.42","0.55","0.71","1.53","2.33","93.55022831","0.25","0.25","0.29","0.23","0.24","0.21","0.23","0.22","0.22","0.22","0.22","0.26","0.24","0.120634524","",""
"060430","Toronto","ON","125 Resources Road","43.70944214","-79.54350281","141","1HR","0.09","0.16","0.19","0.22","0.26","0.29","0.35","0.44","0.54","0.62","0.92","1.49","97.10045662","0.24","0.26","0.27","0.24","0.24","0.23","0.23","0.23","0.25","0.24","0.24","0.25","0.24","0.099438544","",""
"060438","Toronto","ON","401w - 125 Resources Rd.","43.71110535","-79.54342651","139","1HR","0.11","0.18","0.23","0.3","0.37","0.43","0.52","0.6","0.71","0.81","1.07","1.7","96.64383562","0.34","0.35","0.36","0.31","0.31","0.31","0.32","0.34","0.36","0.33","0.3","0.31","0.33","0.144221292","",""
"060440","Toronto","ON","4905 Dufferin Street","43.7804184","-79.46752167","","1HR","0.08","0.14","0.16","0.19","0.22","0.25","0.3","0.34","0.41","0.47","0.76","1.03","96.95205479","0.22","0.23","0.23","0.21","0.2","0.19","0.2","0.19","0.19","0.18","0.19","0.22","0.2","0.075237342","",""
"060512","Hamilton","ON","Elgin & Kelly","43.25777817","-79.86167145","90","1HR","-0.02","0.14","0.17","0.21","0.27","0.32","0.41","0.5","0.61","0.69","1.17","1.89","98.35616438","0.24","0.27","0.26","0.28","0.29","0.25","0.23","0.22","0.24","0.23","0.22","0.24","0.25","0.129796098","",""
"070119","Winnipeg","MB","65 Ellen Street","49.89799118","-97.14653015","229","1HR","0","0","0","0","0","0.01","0.04","0.07","0.14","0.23","1.16","3.59","98.76712329","0.03","0.03","0.02","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.01","0.03","0.02","0.081403424","",""
"080111","Regina","SK","1621 Albert St.","50.45270157","-104.6159973","585","1HR","-0.02","0.12","0.14","0.16","0.18","0.19","0.23","0.27","0.33","0.4","0.69","1.03","97.24885845","0.19","0.23","0.2","0.17","0.16","0.14","0.13","0.16","0.15","0.16","0.16","0.18","0.17","0.058660074","",""
"080211","Saskatoon","SK","511 1st Avenue North","52.13613129","-106.6629333","483","1HR","0.02","0.12","0.14","0.15","0.18","0.2","0.23","0.28","0.36","0.44","0.64","1.06","80.57077626","0.2","","","","0.15","0.14","0.14","0.15","0.15","0.17","0.18","0.21","","","",""
"090120","Edmonton","AB","6240 113 Street","53.50022125","-113.5260544","681","1HR","0","0.1","0.2","0.2","0.2","0.2","0.3","0.4","0.5","0.6","1.5","5.7","93.98401826","0.25","0.25","0.26","0.2","0.21","0.19","0.18","0.21","0.21","0.17","0.21","0.25","0.22","0.145244955","",""
"090121","Edmonton","AB","17 Street & 105 Avenue","53.54822922","-113.3681107","670","1HR","0.1","0.1","0.2","0.2","0.2","0.3","0.3","0.4","0.5","0.5","1.5","5.9","94.87442922","0.23","0.23","0.24","0.19","0.22","0.24","0.25","0.26","0.23","0.18","0.2","0.22","0.23","0.158505092","",""
"090130","Edmonton","AB","10255 - 104th Street","53.54444885","-113.4988403","663","1HR","0.1","0.2","0.2","0.3","0.3","0.3","0.4","0.5","0.6","0.8","1.9","5.6","89.78310502","0.33","0.35","0.32","0.26","0.29","0.26","0.28","0.3","0.29","0.27","0.32","","0.3","0.165458505","",""
"090136","St. Albert","AB","37 Sunset Blvd","53.62690735","-113.6118851","681","1HR","0","0.1","0.1","0.2","0.2","0.2","0.3","0.4","0.5","0.7","1.5","5.9","94.79452055","0.27","0.29","0.25","0.19","0.23","0.15","0.12","0.16","0.16","0.18","0.2","0.26","0.2","0.1651548","",""
"090229","Calgary","AB","4700 110 Avenue Se","50.9551239","-113.9697418","1032","1HR","0","0.13","0.15","0.2","0.21","0.27","0.33","0.41","0.52","0.63","1.43","1.65","94.9543379","0.28","0.25","0.25","0.2","0.21","0.16","0.15","0.17","0.17","0.19","0.24","0.29","0.21","0.115558407","",""
"090230","Calgary","AB","2425 9th Ave Se","51.03089905","-114.0091019","1038","1HR","0","0.13","0.17","0.2","0.26","0.3","0.42","0.6","0.78","0.9","1.42","1.77","97.0890411","0.37","0.3","0.31","0.21","0.23","0.17","0.18","0.19","0.18","0.23","0.28","0.36","0.25","0.163178888","",""
"090235","Calgary","AB","3303 - 33 Street Nw","51.08265686","-114.1388245","1100","1HR","0","0.12","0.15","0.18","0.2","0.2","0.3","0.4","0.54","0.68","1.42","1.95","96.40410959","0.23","0.25","0.24","0.19","0.21","0.16","0.15","0.17","0.16","0.18","0.2","0.26","0.2","0.116034908","",""
"090250","Airdrie","AB","Chinook Winds Park","51.26807785","-114.037796","1090","1HR","0","0.1","0.1","0.1","0.2","0.2","0.2","0.3","0.4","0.6","1.4","2.9","94.76027397","0.16","0.21","0.18","0.14","0.16","0.14","0.17","0.15","0.12","0.13","0.15","0.24","0.16","0.107442863","",""
"090302","Red Deer","AB","73 Street & Riverside Drive","52.29867172","-113.7935181","858","1HR","0.1","0.1","0.1","0.2","0.2","0.3","0.3","0.4","0.6","0.7","1.3","1.6","95.06849315","0.27","0.23","0.27","0.18","0.2","0.16","0.14","0.16","0.15","0.16","0.22","0.34","0.21","0.127265191","",""
"090304","Red Deer","AB","11 Lancaster Drive","52.24095154","-113.7654419","907","1HR","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.3","0.4","0.5","1.4","1.7","95.0456621","0.23","0.21","0.24","0.19","0.23","0.22","0.21","0.22","0.2","0.17","0.2","0.24","0.21","0.099480772","",""
"090402","Medicine Hat","AB","12th St Nw & Division Ave.","50.04893112","-110.68116","709","1HR","0","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.3","0.6","0.9","93.05936073","0.15","0.18","0.2","0.14","0.13","0.13","0.11","0.12","0.11","0.12","0.13","0.15","0.14","0.059940617","",""
"090502","Lethbridge","AB","","49.71620941","-112.8005981","918","1HR","0","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.4","0.5","0.8","0.9","93.65296804","0.2","0.23","0.23","0.18","0.16","0.15","0.14","0.18","0.15","0.17","0.17","0.19","0.18","0.080875794","",""
"090601","Fort Saskatchewan","AB","9209a-96 Ave","53.6987381","-113.222847","628","1HR","0","0.1","0.1","0.16","0.2","0.2","0.3","0.38","0.5","0.6","1","4.7","95.25114155","0.23","0.23","0.21","0.15","0.18","0.12","0.15","0.13","0.12","0.17","0.18","0.24","0.18","0.137641204","",""
"090701","Fort Mcmurray","AB","Franklin Avenue","56.73340988","-111.3904724","260","1HR","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.3","0.4","1.3","2.1","95.34246575","0.17","0.19","0.19","0.15","0.17","0.15","0.15","0.16","0.16","0.14","0.15","0.2","0.17","0.092416501","",""
"091701","Steeper","AB","Ne 12 48 22 W5","53.13249969","-117.0911102","1400","1HR","0","0.1","0.1","0.13","0.2","0.2","0.2","0.2","0.3","0.3","0.9","4.7","93.82420091","0.13","0.13","0.13","0.13","0.19","0.18","0.19","0.21","0.17","0.13","0.11","0.12","0.15","0.086179267","",""
"092001","Grande Prairie","AB","10327 - 107 Avenue","55.17660141","-118.8078003","658","1HR","0","0","0.1","0.2","0.2","0.24","0.33","0.47","0.63","0.8","2.2","3.1","94.50913242","0.28","0.28","0.07","0.02","0.23","0.14","0.15","0.17","0.17","0.19","0.25","0.32","0.19","0.181602754","",""
"100110","Metro Van - Burnaby","BC","700 Hammarskjold Drive","49.27921295","-122.9707108","104","1HR","0.08","0.13","0.15","0.17","0.2","0.22","0.26","0.3","0.37","0.42","0.57","1.52","88.03652968","","0.23","0.21","0.19","0.18","0.15","0.15","0.19","0.17","0.18","0.22","0.2","0.19","0.062008964","",""
"100111","Metro Van - Port Moody","BC","Moody & Esplanade St.","49.28089142","-122.8492889","6","1HR","0.09","0.15","0.19","0.22","0.27","0.31","0.39","0.47","0.56","0.62","0.91","2.03","96.39269406","0.3","0.27","0.25","0.2","0.2","0.17","0.22","0.27","0.24","0.28","0.33","0.29","0.25","0.107098707","",""
"100112","Metro Van - Vancouver","BC","Robson/Hornby","49.28227234","-123.1218796","32","1HR","0.1","0.17","0.21","0.24","0.29","0.32","0.39","0.47","0.59","0.69","0.93","1.27","80.51369863","0.34","0.35","0.29","0.24","0.23","0.2","0.21","0.25","","","0.3","0.25","0.27","0.106714137","",""
"100119","Metro Van - Burnaby","BC","5455 Rumble Street","49.21519089","-122.9856644","122","1HR","0.05","0.13","0.15","0.18","0.22","0.24","0.3","0.36","0.45","0.51","0.72","0.89","93.92694064","0.26","0.24","0.22","0.18","0.17","0.13","0.14","0.17","0.17","0.19","0.27","0.23","0.2","0.083063263","",""
"100121","Metro Van - North Vancouver","BC","75 Riverside Dr.","49.30147171","-123.0204163","4","1HR","0.06","0.12","0.15","0.17","0.21","0.23","0.27","0.32","0.41","0.47","0.66","1.66","98.29908676","0.24","0.26","0.23","0.19","0.18","0.15","0.15","0.19","0.16","0.15","0.2","0.19","0.19","0.076359305","",""
"100127","Metro Van - Surrey","BC","72nd Ave. And 190 St.","49.13292694","-122.6942215","79","1HR","0.06","0.11","0.13","0.15","0.17","0.2","0.25","0.3","0.38","0.44","0.72","1.46","98.34474886","0.21","0.2","0.18","0.15","0.15","0.13","0.11","0.15","0.14","0.17","0.23","0.18","0.17","0.072538719","",""
"100128","Metro Van - Richmond","BC","10371 Aragon Rd","49.14143753","-123.1082153","4","1HR","0.07","0.1","0.12","0.14","0.19","0.23","0.34","0.46","0.64","0.79","1.16","1.74","99.61187215","0.28","0.23","0.23","0.15","0.13","0.11","0.12","0.14","0.13","0.22","0.32","0.22","0.19","0.134575346","",""
"100132","Metro Van - North Vancouver","BC","16th St. & Jones Ave","49.32399368","-123.0834961","71","1HR","0.06","0.14","0.17","0.19","0.23","0.26","0.33","0.41","0.54","0.64","0.85","1.03","91.70091324","0.27","0.24","0.23","0.19","0.19","0.15","0.18","0.22","0.17","0.24","0.32","","0.22","0.099885264","",""
"100134","Metro Van - Richmond","BC","3153 Templeton Street","49.18626404","-123.15242","1","1HR","0.07","0.13","0.16","0.19","0.24","0.3","0.4","0.55","0.79","0.91","1.17","1.68","95.05707763","0.35","0.29","0.27","0.2","0.18","0.13","0.14","0.19","0.18","0.26","0.41","0.28","0.24","0.155515783","",""
"100135","Metro Van - Coquitlam","BC","1250 Pinetree Way","49.28826523","-122.7915726","38","1HR","0.05","0.12","0.16","0.18","0.21","0.24","0.28","0.34","0.43","0.48","0.67","0.72","73.04794521","0.23","0.25","0.22","0.18","0.16","0.13","0.15","0.18","","","","0.25","","","",""
"100138","Metro Van - West Vancouver","BC","6350 Marine Drive","49.36861038","-123.276741","65","1HR","0.04","0.1","0.12","0.14","0.17","0.19","0.22","0.25","0.3","0.34","0.49","0.55","98.39041096","0.16","0.16","0.16","0.14","0.14","0.13","0.13","0.17","0.14","0.15","0.18","0.15","0.15","0.054444574","",""
"100140","Metro Van - Delta","BC","411 Milsom Wynd","49.00987625","-123.0820007","52","1HR","0.05","0.1","0.12","0.13","0.15","0.17","0.21","0.24","0.29","0.32","0.43","0.58","97.69406393","0.18","0.17","0.17","0.14","0.12","0.1","0.1","0.13","0.12","0.15","0.19","0.16","0.14","0.049345058","",""
"100141","Metro Van - Vancouver","BC","1290 East 11th Ave,","49.26026535","-123.077774","29","1HR","0.1","0.18","0.24","0.3","0.39","0.47","0.68","0.94","1.3","1.5","2.06","2.54","88.18493151","","0.45","0.42","0.31","0.29","0.24","0.25","0.32","0.32","0.46","0.72","0.44","0.38","0.267158914","",""
"100304","Victoria","BC","Sj Willis School, 923 Topaz Ave.","48.44194031","-123.3631668","29","1HR","0.05","0.11","0.13","0.16","0.19","0.23","0.32","0.44","0.63","0.75","1.01","1.23","90.97031963","0.23","0.23","0.23","0.16","0.15","0.12","0.13","0.16","0.17","0.23","0.26","0.24","0.19","0.122501189","",""
"100701","Kelowna","BC","3333 College Way","49.86233521","-119.4773636","347","1HR","0.13","0.17","0.19","0.22","0.26","0.29","0.34","0.38","0.45","0.5","0.71","0.73","39.66894977","0.27","0.25","0.26","0.22","0.19","","","","","","","","","","",""
"100703","Kelowna","BC","1450 Klo Road","49.86211777","-119.4674606","","1HR","0.04","0.15","0.17","0.2","0.24","0.27","0.33","0.38","0.44","0.48","0.56","0.62","26.84931507","","","","","","","","","0.17","0.2","0.26","0.23","","","",""
"101003","Metro Van - Abbotsford","BC","32995 Bevan Ave.","49.04257965","-122.3098221","58","1HR","0.08","0.14","0.17","0.19","0.22","0.25","0.31","0.38","0.48","0.58","0.92","4.19","99.40639269","0.25","0.2","0.25","0.2","0.2","0.15","0.16","0.21","0.2","0.23","0.28","0.24","0.21","0.102292872","",""
"101005","Metro Van - Abbotsford","BC","1073 Columbia Street","49.02155304","-122.3265228","65","1HR","0.03","0.08","0.1","0.12","0.14","0.16","0.19","0.22","0.26","0.3","0.44","1.78","95.54794521","0.15","0.14","0.16","0.14","0.11","0.08","0.09","0.12","0.11","0.14","0.16","0.14","0.13","0.051914031","",""
"101101","Metro Van-Chilliwack","BC","46360 Airport Road","49.15584946","-121.9402771","12","1HR","0.07","0.12","0.14","0.16","0.18","0.2","0.24","0.29","0.36","0.42","0.58","0.7","95.21689498","0.18","0.17","0.19","0.17","0.17","0.13","0.14","0.18","0.16","0.19","0.21","0.18","0.17","0.060083012","",""
"101301","Metro Van-Langley","BC","23752 52nd Avenue","49.09561157","-122.5671005","88","1HR","0.06","0.12","0.15","0.17","0.2","0.23","0.29","0.36","0.44","0.49","0.76","1.76","95.17123288","0.24","0.2","0.23","0.2","0.17","0.12","0.13","0.19","0.18","0.23","0.25","0.18","0.19","0.084384389","",""
"101401","Metro Van-Hope","BC","62715 Airport Road","49.36988831","-121.4991226","40","1HR","0.07","0.12","0.13","0.15","0.16","0.17","0.19","0.22","0.25","0.28","0.38","0.49","99.42922374","0.14","0.15","0.16","0.15","0.14","0.13","0.13","0.17","0.16","0.16","0.17","0.17","0.15","0.035131645","",""
"101501","Metro Van - Maple Ridge","BC","23124 118th Avenue","49.21493912","-122.5820541","50","1HR","0.05","0.13","0.15","0.18","0.21","0.25","0.31","0.38","0.49","0.56","0.92","1.23","99.52054795","0.25","0.23","0.22","0.18","0.18","0.13","0.14","0.19","0.17","0.21","0.3","0.24","0.2","0.09444621","",""
"129003","Yellowknife","NT","52nd Ave & 49t Street, Sir John Franklin High School","62.45206833","-114.3639984","193","1HR","0","0.11","0.13","0.15","0.17","0.19","0.23","0.29","0.37","0.47","0.88","1.32","99.32648402","0.18","0.21","0.2","0.17","0.14","0.15","0.15","0.14","0.16","0.15","0.17","0.19","0.17","0.075128356","",""
"129203","Inuvik","NT","Bompas Road (Block21, Lot 4084)","68.35701752","-133.7140503","30","1HR","0","0.22","0.25","0.28","0.32","0.35","0.42","0.48","0.61","0.7","0.99","1.37","87.32876712","0.44","0.23","0.28","0.31","0.26","0.25","0.28","0.3","0.34","","","0.34","","","",""
"129601","Fort Smith","NT","95 Conibear Crescent","60.00455093","-111.8932419","358","1HR","0","0.12","0.21","0.25","0.27","0.28","0.32","0.39","0.54","0.64","1.1","1.89","70.76484018","0.24","0.32","0.28","0.28","0.26","0.23","0.24","0.12","","","","0.16","","","",""
************8HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"010102","St. John's","NL","354 Water Street","47.56037903","-52.71147156","7","8HR","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.5","0.6","98.35616438","0.16","0.13","0.15","0.17","0.16","0.16","0.17","0.18","0.17","0.14","0.14","0.14","0.16","0.059501484","",""
"010401","Mount Pearl","NL","Old Placentia Road","47.50513077","-52.79476166","135","8HR","0","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.3","0.3","0.4","0.4","30.82191781","0.11","0.1","","","","","","0.12","0.2","","","","","","",""
"010501","Grand Falls - Windsor","NL","Scott Avenue","48.92695999","-55.65966034","62","8HR","0","0.1","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.4","0.4","90.62785388","0.17","0.16","0.16","0.13","0.12","0.1","0.12","0.12","0.11","0.1","0.12","0.13","0.13","0.04913574","",""
"010602","Corner Brook","NL","Macpherson Ave","48.95223999","-57.92206955","100","8HR","0","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","61.97488584","0.12","0.17","0.19","0.16","0.13","0.12","0.09","","","","","0.13","","","",""
