*DESCRIPTION
*1HR
*8HR
*24HR
*DMAX1HR
*DAILYMEAN
************DESCRIPTION************
"File Generated On:","3/5/2025"
"",""
"Annual Summary Report",""
"Pollutant: PM2.5",""
"Units: micrograms per cubic metre (µg/m3)",""
"Day: from midnight to midnight.",""
"All data reported in standard local time",""
" ",""
"Reporting Criteria for 1hr report:",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 8hr report:",""
"Running 8 hour averages are calculated with reporting hour being end hour (eg. 8pm = average of 1pm to 8pm)",""
"8 hour averages are valid if at least 6 of the 8 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 8-hour average",""
"Annual average and standard deviation are reported if 50% of running 8-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 24hr report:",""
"Running 24 hour averages are calculated with reporting hour being end hour (eg. 8pm = 24 hour average from 9pm previous day to 8pm)",""
"24 hour averages are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 24-hour average",""
"Annual average and standard deviation are reported if 50% of running 24-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DMax1hr report:",""
"Daily max 1-hour only valid if at least 18 of 24 hours have valid data",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily 1-hr max",""
"Annual average and standard deviation are reported if 50% of days have valid daily 1-hr max and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DailyMean report:",""
"Daily means are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily mean",""
"Annual average and standard deviation are reported if 50% of days have daily mean and each quarter has at least 2 valid months",""
************1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"030701","Aylesford","NS","1009 Brow Mountain Road, Kings County","45.07254028","-64.84024811","235","1HR","0","1","3","4","5","6","7","9","12","15","46","183","99.02968037","4","3","4","4","4","6","5","6","4","4","3","3","4","3.852959859","",""
"030901","Pictou","NS","91 Beeches Road","45.68174362","-62.69657516","12","1HR","0","2","4","4","6","7","8","10","13","15","31","43","91.17579909","4","4","5","5","4","6","7","7","4","5","4","5","5","3.032745079","",""
"031101","Kentville","NS","32 Main Street","45.06728363","-64.47742462","60","1HR","0","2","4","5","6","7","10","12","15","18","33","51","99.76027397","5","5","5","5","5","7","7","8","5","6","5","5","6","3.584035964","",""
"040104","Fredericton","NB","486 Needham Street","45.95729065","-66.64523315","10","1HR","0","2","4","5","7","8","11","14","18","23","37","55","99.93150685","6","6","6","4","5","7","7","9","5","5","6","6","6","4.383636846","",""
"040203","Saint John","NB","Mountain Road","45.3087616","-66.0083847","41","1HR","0","2","4","5","7","8","11","13","17","21","37","66","99.89726027","4","5","6","5","6","8","7","8","5","5","5","5","6","4.144733553","",""
"040207","Saint John","NB","476 Lancaster Avenue W.","45.25289917","-66.08006287","59","1HR","0","2","4","5","6","7","9","11","14","18","32","66","90.89041096","4","4","5","4","6","7","6","6","5","5","5","","5","3.459447644","",""
"040208","Saint John","NB","111 Champlain Drive","45.2912178","-66.00305176","47","1HR","0","2","3","4","6","7","9","11","15","17","35","50","97.20319635","4","4","6","5","6","7","6","6","4","5","5","5","5","3.507435243","",""
"040209","Saint John","NB","8 Castle Street","45.28028107","-66.05610657","41","1HR","0","2","3","4","6","7","10","12","16","19","31","474","99.9086758","4","4","5","4","6","8","7","7","4","5","5","6","5","6.543947876","",""
"040302","Moncton","NB","5 Thanet Street","46.10157776","-64.78965759","9","1HR","0","2","4","5","6","8","10","12","15","17","28","54","91.74657534","","5","6","5","5","6","7","8","4","6","5","5","6","3.491312987","",""
"040901","St. Andrews","NB","Brandy Cove Road","45.08691025","-67.07403564","25","1HR","0","1","3","3","4","5","7","9","12","13","22","33","99.76027397","3","3","4","3","4","5","5","6","4","4","3","3","4","2.558398069","",""
"041302","Bathurst","NB","1255 Rough Waters Drive","47.60969162","-65.63350677","16","1HR","0","2","3","4","6","8","11","13","19","25","47","63","99.543379","6","6","6","4","4","6","7","9","4","6","6","5","6","4.697416036","",""
"041501","Edmundston","NB","19 Queen St.","47.36319351","-68.32230377","159","1HR","0","3","4","5","7","9","12","15","21","25","40","49","99.85159817","7","9","7","6","5","6","7","9","5","5","6","6","7","4.715522784","",""
"041601","Miramichi","NB","15 Gretna Green Drive","47.0256691","-65.52048492","24","1HR","0","1","3","4","5","6","8","10","13","15","21","46","99.94292237","5","4","5","3","3","4","6","7","4","5","4","4","4","3.0819524","",""
"050103","Montréal","QC","1050 A, Boul. Saint-Jean-Baptiste","45.64102554","-73.49967957","19","1HR","0","2","5","7","10","12","16","20","27","31","44","91","95.15981735","10","11","9","7","7","8","9","10","5","7","7","9","8","6.332896375","",""
"050109","Montréal","QC","2495 Duncan / Decarie, Mt-Royal","45.5026474","-73.66390991","41","1HR","0","2","5","7","11","13","18","22","30","35","51","184","97.11187215","10","11","8","7","8","10","11","11","6","8","9","10","9","7.370886644","",""
"050113","Laval","QC","1160 Boul Pie-Ix","45.54746246","-73.7483139","35","1HR","0","3","5","6","9","11","16","20","26","32","50","82","99.7260274","11","11","8","6","6","7","10","10","5","7","7","9","8","6.119318688","",""
"050119","Longueuil","QC","Face Au 1819 Rue Victoria","45.52207184","-73.48809814","32","1HR","0","3","4","6","9","10","14","18","24","30","46","85","99.7260274","10","10","7","6","6","7","10","10","5","7","6","8","8","5.587696237","",""
"050122","Brossard","QC","En Face Du 8400 Avenue Sorbonne","45.4486618","-73.4808197","17","1HR","1","3","5","6","9","11","14","17","24","32","53","107","93.71004566","","10","6","6","6","7","10","11","5","7","7","9","8","5.93522067","",""
"050124","Montréal","QC","7650 Boul. Châteauneuf","45.60284424","-73.55887604","51","1HR","0","2","4","6","9","11","15","18","24","28","44","99","98.18493151","10","10","7","7","7","7","8","9","5","7","7","7","8","5.736800465","",""
"050126","Montréal","QC","20965 Ch. Sainte-Marie","45.42654037","-73.92893219","39","1HR","0","2","3","5","8","10","13","17","23","28","48","73","99.06392694","8","9","6","6","6","7","8","8","4","6","5","7","7","5.730599134","",""
"050128","Montréal","QC","90-A Rue Herve-Saint-Martin, Dorval","45.46832275","-73.74119568","33","1HR","0","2","3","5","7","10","13","17","24","29","46","71","99.37214612","9","9","6","6","5","6","8","8","3","6","5","7","7","5.754535368","",""
"050129","Montréal","QC","12400 Wilfrid-Ouellette (R-D-P)","45.65169144","-73.57382202","29","1HR","0","1","3","6","8","11","14","18","24","28","45","76","98.41324201","9","10","7","6","6","7","8","9","3","5","5","7","7","6.047881999","",""
"050131","Montréal","QC","3259 Ste-Catherine Est","45.53992844","-73.54039001","25","1HR","0","2","4","6","9","11","15","18","23","27","43","70","95.28538813","9","9","8","7","6","6","9","9","5","8","6","8","8","5.571504556","",""
"050134","Montréal","QC","2580 Saint-Joseph Est","45.54270935","-73.57176208","53","1HR","0","1","3","5","7","9","13","16","21","25","37","57","99.7716895","8","8","7","6","6","6","6","7","2","6","5","7","6","5.10703965","",""
"050135","Montréal","QC","4240 Rue Charleroi","45.59339905","-73.63726044","41","1HR","0","2","4","6","9","11","15","18","24","29","45","93","97.19178082","9","10","8","6","7","8","8","8","4","5","5","7","7","6.075453957","",""
"050136","Montréal","QC","75 Rue Ontario Est","45.51218796","-73.56684113","32","1HR","0","2","4","6","8","10","13","16","21","25","40","71","98.92694064","8","8","6","6","6","7","8","8","5","6","6","7","7","5.057599139","",""
"050137","Terrebonne","QC","Rues Vaillant Et De Grand-Champ","45.70476151","-73.65776062","34","1HR","0","3","5","6","9","12","18","23","32","40","67","91","96.24429224","12","13","9","6","6","7","10","11","5","8","9","11","9","7.700082027","",""
"050138","Montréal","QC","1540 Roberval","45.46461105","-73.58258057","25","1HR","1","4","5","7","10","12","15","19","25","30","52","90","98.53881279","10","10","8","7","7","8","11","11","5","8","8","10","9","5.792610521","",""
"050204","Gatineau","QC","255 St-Redempteur, Hull","45.43598557","-75.72342682","62","1HR","0","3","4","6","8","10","14","18","22","27","55","65","99.56621005","9","9","8","6","6","7","11","10","4","6","6","8","7","5.771313908","",""
"050308","Quebec","QC","600 Rue Des Sables","46.82117844","-71.22049713","8","1HR","1","3","5","7","9","12","17","22","31","37","67","105","92.47716895","11","12","10","","6","8","10","12","6","7","8","7","9","7.328829947","",""
"050310","Quebec","QC","1150 Boul. Rene-Levesque O.","46.79487228","-71.24638367","69","1HR","0","3","5","6","9","11","16","22","31","37","54","80","97.65981735","10","11","9","6","6","7","10","12","6","6","9","10","8","6.901499559","",""
"050311","Quebec","QC","1465, Rue Felix-Antoine-Savard","46.77416611","-71.36972046","26","1HR","0","3","5","7","10","13","19","27","35","42","67","97","98.84703196","12","14","10","6","6","8","11","13","6","6","9","10","9","8.316833677","",""
"050313","Quebec","QC","Autoroute Henri Iv Nord/Sortie 138","46.78132248","-71.30871582","52","1HR","1","3","5","7","10","13","18","24","33","39","63","92","99.61187215","12","13","11","6","7","8","10","13","6","6","9","10","9","7.649598917","",""
"050314","Quebec","QC","Rue De L'indre","46.86147308","-71.25719452","88","1HR","0","3","4","6","9","11","16","22","32","39","71","120","99.66894977","11","11","8","5","5","8","10","12","5","6","9","10","8","7.815093687","",""
"050404","Sherbrooke","QC","655, Rue Papineau","45.41231155","-71.87460327","211","1HR","1","3","5","6","8","10","14","18","26","34","54","113","99.82876712","10","11","8","6","6","7","9","10","5","6","8","9","8","6.243775887","",""
"050504","Saguenay","QC","789 Boul Des Etudiants, Chicoutimi","48.41637421","-71.05241394","82","1HR","0","2","3","5","7","8","12","15","21","28","48","56","95.38812785","6","8","6","5","4","6","9","10","3","5","5","7","6","5.21251172","",""
"050604","Rouyn-Noranda","QC","1570 Rue Paradis","48.2340889","-78.98278046","289","1HR","0","2","3","5","7","8","12","20","35","46","104","250","99.93150685","7","12","5","5","5","6","13","11","4","6","5","5","7","8.935394119","",""
"050803","Trois Rivières","QC","Rue Whitehead","46.35717392","-72.54618835","12","1HR","0","3","4","6","8","11","15","20","27","31","50","95","60.44520548","9","11","8","5","5","7","","","","","","9","","","",""
"051111","Drummondville","QC","875 Rue Marchand","45.87134552","-72.5030899","79","1HR","33","33","33","41","41","41","41","41","41","41","41","41","0.02283105","","","","","","","","","","","","","","","",""
"051201","Shawinigan","QC","363 Rue Frigon","46.55443954","-72.73555756","113","1HR","0","2","4","6","9","11","15","20","26","33","51","76","91.47260274","8","11","7","","6","7","9","11","5","7","7","8","8","6.293016602","",""
"051501","St. Zephirin-De-Courval","QC","701 Rang Saint-Michel","46.04223251","-72.65975952","50","1HR","0","2","4","5","7","9","12","16","23","28","47","98","99.96575342","8","9","6","5","5","6","9","10","4","5","5","6","7","5.364006855","",""
"052001","Charette","QC","Au Nord Du 170 2e Rang","46.4416008","-72.89241028","114","1HR","0","2","4","5","8","10","14","18","24","29","50","72","99.96575342","8","10","8","5","5","6","9","10","4","6","6","7","7","5.833460154","",""
"052201","Saint-Simon","QC","Derriere Le 83, 4e Rang Est","45.71561432","-72.84024811","38","1HR","0","3","4","6","8","10","14","18","26","33","50","107","84.50913242","10","11","7","6","","","9","10","4","6","6","6","","","",""
"052301","Saint-Faustin-Lac-Carre","QC","4507 Chemin Du Lac (Caribou)","46.03499985","-74.48082733","413","1HR","0","2","3","4","6","8","11","14","20","25","55","67","99.23515982","4","5","5","5","5","7","10","11","4","5","4","4","6","5.198901725","",""
"052401","La Peche","QC","Lac Philippe - Masham","45.6223793","-76.01804352","191","1HR","0","2","3","4","6","8","11","13","18","23","50","64","94.15525114","5","5","5","4","5","6","9","9","4","6","5","7","6","4.81582048","",""
"052801","Auclair","QC","66 Rang St-Gregoire Nord","47.73332977","-68.70722198","301","1HR","0","1","3","4","5","6","8","11","13","20","35","64","99.7716895","3","4","4","3","3","6","7","9","4","4","3","3","4","3.707668262","",""
"053201","La Dore","QC","Route 167- La Dore","48.80971909","-72.7388916","222","1HR","0","1","2","3","5","6","9","12","20","33","53","71","94.71461187","3","3","4","4","3","5","10","10","3","4","2","3","5","5.35178856","",""
"053301","Deschambault","QC","334, 3 E Rang - Deshambault","46.68237305","-71.96590424","48","1HR","0","2","4","5","7","9","12","16","24","29","82","279","97.85388128","6","7","6","5","5","7","9","11","5","7","7","6","7","7.08755229","",""
"053601","Notre-Dame-Du-Rosaire","QC","Rang St-Louis","46.8488884","-70.45417786","411","1HR","0","2","3","4","5","7","10","13","18","29","45","70","88.33333333","4","4","5","4","4","6","8","13","4","4","4","4","5","4.782656678","",""
"053701","St-Hilaire-De-Dorset","QC","Rang Dorset","45.82485962","-70.8560257","497","1HR","0","2","3","4","5","7","9","12","15","20","41","103","99.39497717","4","4","4","4","4","5","8","9","4","5","4","4","5","4.45227325","",""
"053801","Tingwick","QC","Chemin Du Radar Et Warwick","45.90578461","-71.94869232","243","1HR","0","2","4","5","7","8","11","14","20","26","40","108","98.31050228","7","7","5","5","5","6","9","10","4","5","5","5","6","5.030699417","",""
"053901","Lac-Edouard","QC","Derriere L'hopital Village","47.64722061","-72.29055786","366","1HR","0","1","3","4","6","7","10","14","21","29","55","64","85.2739726","3","4","4","4","4","6","9","11","4","4","","","","","",""
"054401","Saint-Anicet","QC","1128 De La Guerre","45.12062454","-74.28959656","50","1HR","0","2","4","5","7","9","12","16","24","30","54","76","98.80136986","9","9","6","6","5","6","10","8","4","5","6","7","7","5.716217933","",""
"054901","Ditton","QC","Chemin Du Petit-Canada Ouest","45.37332916","-71.25016785","475","1HR","0","2","4","5","6","7","10","12","17","25","48","117","97.03196347","5","5","4","4","5","6","9","10","5","5","4","4","6","4.948324951","",""
"055001","Mont Saint-Michel","QC","215 4 Ieme Rang De Gravel","46.7686615","-75.43273163","256","1HR","0","1","3","4","6","7","10","13","19","33","54","72","99.38356164","4","5","4","4","4","6","10","11","3","4","4","4","5","5.416625825","",""
"055101","Senneterre","QC","Chemin Riviere Bell","48.43164825","-77.19667053","299","1HR","0","1","2","4","5","7","10","13","23","37","55","101","99.7716895","3","5","4","4","4","5","10","11","3","4","3","3","5","6.034391285","",""
"055301","Saint-Jean-Sur-Richelieu","QC","Ferme Exp., 1134 Route 219","45.29412842","-73.34857178","35","1HR","0","3","4","5","7","9","12","15","21","27","46","111","99.8630137","8","8","5","5","6","6","9","9","4","5","5","7","7","5.134066342","",""
"055702","Levis","QC","200 Rue Des Commandeurs","46.80603027","-71.16750336","106","1HR","0","3","4","6","8","10","14","18","26","31","49","78","98.86986301","9","9","7","5","5","7","10","12","5","5","7","7","7","5.931344369","",""
"060104","Ottawa","ON","Rideau & Wurtemburg","45.43432999","-75.6760025","68","1HR","0","2","3","5","7","9","12","15","20","24","46","54","98.82420091","8","8","7","6","5","5","8","7","4","5","5","7","6","5.065601689","",""
"060204","Windsor","ON","467 University Ave. West","42.31577682","-83.04367065","176","1HR","0","2","5","7","10","12","16","19","24","29","42","54","99.65753425","9","10","8","8","7","8","10","10","6","7","8","9","8","5.813562004","",""
"060211","Windsor","ON","College & South St. / 928 South St.","42.29288864","-83.07313538","180","1HR","0","3","6","8","12","14","18","21","26","32","45","53","97.34018265","11","12","9","9","7","9","11","11","6","8","9","10","10","6.514000819","",""
"060304","Kingston","ON","Near 23 Beechgrove Lane","44.21987152","-76.52113342","84","1HR","0","1","3","5","8","10","13","17","23","27","60","74","99.32648402","7","7","6","5","6","7","10","8","5","5","4","6","6","6.010401755","",""
"060410","Toronto","ON","Lawrence & Kennedy","43.74792099","-79.27406311","168","1HR","0","2","4","6","9","11","14","18","25","31","52","70","99.01826484","9","8","7","7","8","8","11","9","6","6","6","7","7","6.126492862","",""
"060430","Toronto","ON","125 Resources Road","43.70944214","-79.54350281","141","1HR","0","2","4","6","9","11","14","18","25","31","67","93","98.75570776","8","8","7","7","8","7","11","9","6","6","8","7","8","6.257524021","",""
"060434","Mississauga","ON","3359 Mississauga Road","43.54697037","-79.65869141","105","1HR","0","1","3","6","10","12","16","20","24","30","56","77","95.58219178","8","8","7","6","8","9","11","10","6","6","6","7","8","6.585553697","",""
"060435","Toronto","ON","461 Kipling Avenue","43.61075974","-79.52194214","92","1HR","0","2","5","7","10","12","16","20","27","34","53","79","99.78310502","9","9","9","7","10","9","11","10","6","6","8","8","9","6.666085575","",""
"060438","Toronto","ON","401w - 125 Resources Rd.","43.71110535","-79.54342651","139","1HR","0","2","5","7","11","14","18","23","30","36","74","167","95.97031963","11","11","9","8","9","8","13","10","7","7","9","10","9","7.7611383","",""
"060440","Toronto","ON","4905 Dufferin Street","43.7804184","-79.46752167","","1HR","0","2","4","6","9","11","14","18","25","31","51","69","98.29908676","8","8","8","7","7","7","10","9","5","6","7","7","7","6.009241222","",""
"060445","Toronto","ON","55 John Street","43.64543152","-79.38907623","85","1HR","0","3","5","7","10","12","16","20","26","32","71","170","99.30365297","9","8","8","8","9","8","12","10","6","6","8","8","8","7.159414425","",""
"060450","Brampton","ON","109 Mclaughlin Rd. S.","43.66956711","-79.76567078","217","1HR","0","2","4","6","8","10","14","17","23","29","54","92","99.17808219","9","7","7","7","7","6","10","8","5","6","7","7","7","5.753000317","",""
"060512","Hamilton","ON","Elgin & Kelly","43.25777817","-79.86167145","90","1HR","0","2","4","7","11","14","18","23","29","32","48","86","98.04794521","10","9","10","11","10","9","11","9","6","7","6","8","9","7.1823051","",""
"060515","Hamilton","ON","Main St. & Hwy 403","43.25743866","-79.90775299","96","1HR","0","2","4","6","9","12","16","20","25","30","45","63","98.44748858","9","9","8","9","9","8","10","8","5","5","6","8","8","6.347543399","",""
"060521","Hamilton","ON","250 Fennell Ave W.","43.24132156","-79.88941193","195","1HR","0","2","4","7","10","12","16","20","25","29","45","62","98.99543379","8","8","8","10","8","8","10","9","6","6","6","8","8","6.291800769","",""
"060610","Sudbury","ON","155 Elm Street","46.49193954","-81.00311279","271","1HR","0","2","3","4","6","8","11","15","22","28","53","163","99.24657534","5","5","6","5","5","5","11","9","4","5","5","4","6","5.982208422","",""
"060709","Sault Ste. Marie","ON","443 Northern Ave., Sault College","46.53319168","-84.30992126","244","1HR","0","2","3","4","6","8","11","15","21","31","58","101","99.29223744","4","6","5","5","6","6","11","9","4","4","4","4","6","5.97781267","",""
"060809","Thunder Bay","ON","421 James Street South","48.37939072","-89.29016876","192","1HR","1","2","3","5","7","9","12","16","29","41","83","127","99.7260274","7","7","6","5","5","7","14","11","5","4","4","6","7","7.355097287","",""
"060904","London","ON","42 St. Julien Street","42.9744606","-81.20085907","244","1HR","0","2","4","7","10","12","15","18","23","26","37","43","99.79452055","8","9","8","8","7","7","10","9","6","6","6","8","8","5.523464231","",""
"061007","Sarnia","ON","1300 Tashmoo Ave./ Lasalle Line","42.91254425","-82.41681671","180","1HR","0","2","4","6","9","11","15","19","24","29","61","69","98.60730594","8","9","7","8","7","7","9","9","6","7","8","7","8","6.326097064","",""
"061009","Sarnia","ON","700 Christina St. N.","42.99026489","-82.39533997","182","1HR","0","2","3","6","10","12","16","20","24","29","45","63","98.68721461","8","8","7","8","7","8","9","10","6","7","7","8","8","6.431281395","",""
"061104","Peterborough","ON","10 Hospital Drive","44.30183411","-78.34638977","226","1HR","0","1","2","4","8","11","15","19","25","31","56","67","99.74885845","7","6","6","5","6","8","9","9","5","5","5","6","6","6.683444332","",""
"061201","Cornwall","ON","Bedford & Third St.","45.01798248","-74.73531342","55","1HR","0","2","3","5","7","9","13","17","23","30","50","66","97.83105023","8","8","6","6","6","6","8","8","5","6","5","7","7","5.63404783","",""
"061302","St. Catharines","ON","62 Argyle Crescent/ Pump Stn.","43.16006088","-79.23474884","105","1HR","0","2","3","5","8","9","13","16","20","24","35","46","97.62557078","8","8","7","7","5","6","8","7","4","5","5","6","6","4.868272155","",""
"061402","Brantford","ON","324 Grand River Ave.","43.13861084","-80.29264069","205","1HR","0","2","4","6","9","12","15","19","23","27","45","51","99.23515982","8","8","8","7","7","7","10","9","6","6","7","8","8","5.893720028","",""
"061502","Kitchener","ON","West Ave. & Homewood","43.44382858","-80.50380707","325","1HR","0","1","3","6","10","13","17","21","27","32","50","57","97.43150685","8","8","7","7","7","8","13","10","7","7","7","8","8","7.128442554","",""
"061603","Oakville","ON","8th Line And Glenashton Dr., Halton Reservoir","43.4869194","-79.70227814","165","1HR","0","2","4","6","8","11","14","18","23","27","44","76","99.52054795","9","8","7","6","7","8","10","9","5","5","6","7","7","5.638679472","",""
"061703","Oshawa","ON","Britannia Ave W, Uofontario Property","43.95222092","-78.91249847","49","1HR","0","2","3","5","7","9","12","16","22","27","49","78","99.26940639","7","6","6","6","6","7","9","8","4","5","6","6","6","5.417006205","",""
"061802","Guelph","ON","Exhibition Park & Clark St. W.","43.55163574","-80.26415253","330","1HR","0","2","3","6","9","12","16","20","26","30","56","69","98.96118721","9","8","7","7","7","8","10","9","6","6","7","8","8","6.545183253","",""
"062001","North Bay","ON","540 Chippewa St. W./Dept. Of National Defence","46.32323074","-79.44927979","219","1HR","0","2","3","4","6","8","11","14","20","25","47","91","99.80593607","6","6","5","5","5","6","10","8","4","4","5","5","6","5.025676643","",""
"062501","Tiverton","ON","Bruce Nuclear Visitor Ctr","44.31446838","-81.54972076","226","1HR","0","1","2","4","7","8","11","14","18","22","30","41","92.1803653","6","5","5","5","5","6","7","7","4","5","4","6","5","4.527562225","",""
"062601","Simcoe","ON","Experimental Farm","42.85684967","-80.26963806","236","1HR","0","2","4","5","8","9","12","16","19","23","35","50","97.75114155","8","9","7","7","6","6","8","7","4","4","6","7","6","4.6890669","",""
"063001","Burlington","ON","North Shore Blvd E. And Lakeshore Rd.,","43.3145752","-79.80275726","78","1HR","0","2","3","6","9","11","14","18","23","29","41","60","99.89726027","8","9","7","7","7","7","9","8","5","5","6","7","7","5.79423779","",""
"063301","Dorset","ON","District Road 117 And Paint Lake Rd.","45.2242775","-78.93294525","318","1HR","0","1","2","3","6","7","11","13","18","22","44","78","99.543379","5","5","4","4","4","5","7","7","4","4","4","4","5","4.801708012","",""
