*DESCRIPTION
*1HR
*8HR
*24HR
*DMAX1HR
*DAILYMEAN
************DESCRIPTION************
"File Generated On:","2/11/2026"
"",""
"Annual Summary Report",""
"Pollutant: PM10",""
"Units: ug/m3 (S)",""
"Day: from midnight to midnight.",""
"All data reported in standard local time",""
" ",""
"Reporting Criteria for 1hr report:",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 8hr report:",""
"Running 8 hour averages are calculated with reporting hour being end hour (eg. 8pm = average of 1pm to 8pm)",""
"8 hour averages are valid if at least 6 of the 8 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 8-hour average",""
"Annual average and standard deviation are reported if 50% of running 8-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 24hr report:",""
"Running 24 hour averages are calculated with reporting hour being end hour (eg. 8pm = 24 hour average from 9pm previous day to 8pm)",""
"24 hour averages are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 24-hour average",""
"Annual average and standard deviation are reported if 50% of running 24-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DMax1hr report:",""
"Daily max 1-hour only valid if at least 18 of 24 hours have valid data",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily 1-hr max",""
"Annual average and standard deviation are reported if 50% of days have valid daily 1-hr max and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DailyMean report:",""
"Daily means are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily mean",""
"Annual average and standard deviation are reported if 50% of days have daily mean and each quarter has at least 2 valid months",""
************1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"100110","Metro Vancouver - Burnaby","BC","700 Hammarskjold Drive","49.279214","-122.970707","104","1HR","0","4","6","8","10","12","15","18","21","24","36","48","36.31278539","","","","","","","","","11","8","6","7","","","",""
"100111","Metro Vancouver - Port Moody","BC","Moody Street & Esplanade Avenue","49.280893","-122.849291","6","1HR","0","4","6","8","12","14","17","21","26","31","115","132","92.88812785","7","8","10","11","10","11","16","21","11","8","6","6","10","7.673759355","",""
"100119","Metro Vancouver - Burnaby","BC","5455 Rumble Street","49.21519","-122.985666","122","1HR","0","4","6","7","10","11","14","16","20","25","92","152","92.7283105","6","6","8","8","8","10","","13","10","8","7","6","8","6.320957883","",""
"100134","Metro Vancouver - Richmond","BC","3153 Templeton Street","49.186265","-123.152422","1","1HR","0","3","6","9","12","14","18","21","27","33","85","131","98.49315068","7","8","11","12","9","12","12","13","10","9","8","7","10","7.142253839","",""
"100137","Metro Vancouver - Burnaby","BC","Eton And Madison Ave. Burnaby","49.287483","-123.007975","70","1HR","0","4","7","10","14","17","22","27","34","42","150","187","74.42922374","7","7","9","11","11","13","18","20","13","","","","","","",""
"100202","Prince George","BC","Plaza 400, 1011 4th Avenue","53.91472","-122.74194","588","1HR","0","2","6","10","17","23","36","50","73","99","138","248","97.79680365","11","9","19","20","15","16","26","20","13","16","16","11","16","18.46457092","",""
"100703","Kelowna","BC","1450 Klo Road","49.862119","-119.467461","350","1HR","0","4","7","11","17","22","35","54","133","202","283","332","99.37214612","11","11","20","14","10","11","49","53","13","11","14","10","19","30.62425746","",""
"101003","Abbotsford","BC","32995 Bevan Ave.","49.042579","-122.309821","58","1HR","0","3","5","7","10","11","15","18","24","33","129","167","99.25799087","6","6","8","10","9","10","11","16","9","8","6","5","9","8.946375595","",""
"101005","Abbotsford","BC","1073 Columbia Street","49.021554","-122.326523","65","1HR","0","4","7","10","14","18","25","35","52","71","187","406","95","8","9","10","12","11","15","22","29","20","10","9","9","14","15.56364034","",""
"101101","Metro Vancouver - Chilliwack","BC","46360 Airport Road","49.155848","-121.940279","12","1HR","0","3","5","7","9","11","15","19","27","39","156","168","99.26940639","6","6","7","10","8","10","12","19","8","7","6","5","9","11.14573447","",""
"101301","Metro Vancouver - Langley","BC","23752 52nd Avenue","49.095613","-122.567104","88","1HR","0","4","6","8","10","12","15","18","25","33","113","160","96.94063927","7","8","8","11","10","11","11","15","9","8","6","6","9","7.990363898","",""
"101401","Metro Vancouver - Hope","BC","62715 Airport Road","49.369887","-121.499122","40","1HR","0","3","5","7","10","12","16","21","33","62","180","198","98.18493151","6","6","9","9","9","11","14","24","9","7","6","5","10","13.42767402","",""
"101705","Quesnel","BC","","52.97951","-122.49364","","1HR","0","4","9","15","23","31","53","78","129","170","372","524","83.65296804","16","14","57","28","16","17","41","22","13","17","","","","","",""
"101706","Quesnel","BC","322 Johnston Ave","52.96936","-122.4934","505","1HR","0","3","6","9","14","17","22","27","40","46","70","80","15.37671233","","","","","","","","","","","13","10","","","",""
"102303","Powell River","BC","6388 Sutherland Drive","49.889299","-124.5624","125","1HR","0","4","6","8","10","12","15","20","31","38","72","148","98.03652968","8","8","9","9","7","10","11","13","11","9","9","8","9","7.112971712","",""
"102402","Smithers","BC","1188 King Street","54.7785","-127.168542","496","1HR","0","2","7","11","16","20","30","44","64","85","182","327","92.80821918","9","10","26","23","10","12","17","11","11","18","12","16","15","17.37701991","",""
"102701","Williams Lake","BC","1045 Western Avenue","52.14428","-122.150391","631","1HR","0","3","7","11","17","22","34","47","78","109","215","984","97.93378995","10","13","19","19","10","15","37","23","10","15","12","13","16","23.29313634","",""
"103202","Golden","BC","835 9th Avenue South","51.297497","-116.966853","791","1HR","0","5","10","16","26","34","58","88","120","138","194","241","95.4109589","14","23","41","21","13","17","60","41","16","17","19","17","25","27.95548321","",""
"103502","Castlegar","BC","801 9th Avenue","49.317698","-117.661527","407","1HR","0","4","8","12","18","24","43","89","256","351","664","810","94.6347032","9","11","22","20","10","12","105","69","17","13","12","9","27","62.22105039","",""
"103901","Kitimat","BC","651 Columbia Ave W","54.05389","-128.671436","18","1HR","0","3","5","7","9","11","15","19","28","38","79","276","99.49771689","7","8","8","11","8","10","10","11","7","8","7","6","8","7.802949527","",""
"104003","Vernon","BC","2704 Highway 6","50.260617","-119.270723","476","1HR","0","5","11","17","26","34","55","91","188","242","350","505","99.62328767","18","26","45","23","12","14","64","68","17","16","19","18","28","41.85288435","",""
"105101","Houston","BC","Firehall, 3382 11 Street","54.398594","-126.646833","602","1HR","0","3","7","11","17","24","36","49","65","85","215","428","94.50913242","9","14","31","33","12","16","13","12","11","20","11","18","16","19.15125789","",""
"105201","Burns Lake","BC","#8 4th Ave., Fire Centre","54.230731","-125.764354","710","1HR","0","1","6","11","17","23","34","50","78","99","199","449","92.60273973","8","11","38","28","11","17","19","10","11","20","10","10","16","20.8007485","",""
"105504","Fort St. John","BC","10511 99 Avenue","56.24473","-120.8561","679","1HR","0","2","7","10","17","22","33","46","63","80","141","217","97.70547945","9","10","16","21","15","19","21","18","15","19","12","8","15","16.18381403","",""
"129003","Yellowknife","NT","52nd Ave. & 49th Street, Sir John Franklin High School","62.45207","-114.364","193","1HR","0","3","7","9","15","21","38","57","79","123","356","622","95.44520548","29","42","9","42","14","10","18","13","7","6","6","10","17","27.55530724","",""
"129102","Norman Wells","NT","#7 Forestry Road N. Wells","65.27926","-126.813057","60","1HR","0","2","5","8","13","20","38","58","84","102","198","297","78.73287671","","","","13","22","24","27","17","18","5","5","8","","","",""
"129203","Inuvik","NT","Bompas Road (Block21, Lot 4084)","68.35702","-133.714057","30","1HR","0","2","5","9","17","24","38","56","88","120","313","496","93.96118721","4","4","7","31","31","29","24","15","14","18","10","13","17","26.19348951","",""
"129601","Fort Smith","NT","95 Conibear Crescent","60.00455","-111.893241","358","1HR","0","2","6","9","13","17","25","38","63","88","173","523","97.37442922","9","14","12","14","13","15","27","18","17","11","4","4","13","17.42080292","",""
************8HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"010102","St. John's","NL","354 Water Street","47.56038","-52.71147","7","8HR","2","7","9","11","15","17","21","25","32","38","50","61","99.94292237","15","13","16","16","13","11","10","12","11","11","13","14","13","6.563287177","",""
"010401","Mount Pearl","NL","Old Placentia Road","47.50513","-52.79476","135","8HR","0","5","8","10","13","14","18","21","26","29","35","39","99.07534247","10","10","13","11","12","10","8","12","10","9","11","11","11","5.491238752","",""
"010501","Grand Falls - Windsor","NL","Scott Avenue","48.92696","-55.65966","62","8HR","0","4","7","10","13","15","19","23","30","36","49","56","98.07077626","12","12","13","13","10","12","11","13","9","10","8","8","11","6.725610049","",""
"010602","Corner Brook","NL","Macpherson Ave","48.95224","-57.92207","100","8HR","0","4","7","9","12","13","18","23","29","39","82","91","99.24657534","8","12","16","14","12","10","8","11","8","9","9","9","11","7.520888631","",""
"010901","Burin","NL","18 Hwy 220 (Main St.)","47.09899","-55.19852","1","8HR","1","4","7","10","12","15","18","22","26","29","36","40","98.61872146","9","10","14","11","12","10","8","10","10","7","12","10","10","5.886502177","",""
"080111","Regina","SK","1621 Albert St.","50.4527","-104.616","585","8HR","1","8","13","20","29","35","48","64","82","107","147","157","96.35844749","14","15","23","25","31","25","39","34","35","31","15","12","25","19.61370641","",""
"080211","Saskatoon","SK","511 1st Avenue North","52.13613","-106.66293","483","8HR","2","10","15","23","33","42","58","73","97","134","287","377","97.35159817","12","14","32","37","35","26","49","34","34","48","22","16","30","26.82012546","",""
"080402","Prince Albert","SK","63 - 12th Street East","53.201694","-105.75203","436","8HR","1","8","14","22","34","42","58","78","113","159","382","690","99.7716895","17","17","38","46","34","31","53","31","31","40","16","10","30","34.0325233","",""
"080502","Estevan","SK","528 1a Street","49.13235","-102.98499","563","8HR","2","8","13","21","32","39","51","67","101","127","171","214","95.15981735","12","15","25","27","28","31","37","36","42","42","19","14","27","22.76139033","",""
"081001","Swift Current","SK","1200 Begg St. W","50.285833","-107.81689","753","8HR","1","8","12","18","27","35","50","66","84","99","159","224","99.04109589","10","14","22","27","23","27","40","34","35","34","16","12","24","20.47889055","",""
"082002","Buffalo Narrows","SK","Buffalo Narrows Forest Protection Base","55.834566","-108.403332","425","8HR","1","3","6","8","12","16","23","40","79","117","313","363","96.09589041","8","8","8","8","8","15","54","25","9","8","7","6","14","24.4300892","",""
"100110","Metro Vancouver - Burnaby","BC","700 Hammarskjold Drive","49.279214","-122.970707","104","8HR","1","4","6","8","10","12","14","16","19","21","30","33","36.32420091","","","","","","","","","11","8","7","7","","","",""
"100111","Metro Vancouver - Port Moody","BC","Moody Street & Esplanade Avenue","49.280893","-122.849291","6","8HR","1","5","7","8","12","14","17","19","23","27","115","120","93.01369863","7","8","10","11","10","11","16","21","11","8","6","6","10","7.071940698","",""
"100119","Metro Vancouver - Burnaby","BC","5455 Rumble Street","49.21519","-122.985666","122","8HR","0","4","6","7","9","11","13","15","17","22","98","118","92.7739726","6","6","8","8","8","10","","13","10","8","7","6","8","5.576401465","",""
"100134","Metro Vancouver - Richmond","BC","3153 Templeton Street","49.186265","-123.152422","1","8HR","0","5","7","9","12","13","16","19","23","28","75","100","98.83561644","8","8","11","12","9","12","12","13","10","9","8","7","10","5.636919789","",""
"100137","Metro Vancouver - Burnaby","BC","Eton And Madison Ave. Burnaby","49.287483","-123.007975","70","8HR","2","5","7","10","14","17","21","25","30","36","145","161","74.46347032","7","7","9","11","11","13","18","20","13","","","","","","",""
"100202","Prince George","BC","Plaza 400, 1011 4th Avenue","53.91472","-122.74194","588","8HR","0","4","7","11","17","23","35","44","60","85","123","164","97.46575342","11","9","19","20","15","15","25","20","13","16","17","11","16","15.70343681","",""
"100703","Kelowna","BC","1450 Klo Road","49.862119","-119.467461","350","8HR","1","5","8","11","17","22","32","50","128","201","261","306","99.39497717","11","11","20","14","10","11","48","54","13","11","14","10","19","29.49924268","",""
"101003","Abbotsford","BC","32995 Bevan Ave.","49.042579","-122.309821","58","8HR","0","4","6","7","10","11","14","16","20","27","127","153","99.60045662","6","6","7","10","9","10","11","16","9","8","6","5","9","8.164595066","",""
"101005","Abbotsford","BC","1073 Columbia Street","49.021554","-122.326523","65","8HR","1","5","7","10","15","19","25","32","42","53","169","183","94.93150685","8","9","10","12","11","15","22","28","21","10","9","9","14","12.92588524","",""
"101101","Metro Vancouver - Chilliwack","BC","46360 Airport Road","49.155848","-121.940279","12","8HR","0","4","5","7","9","11","14","17","22","32","152","159","99.71461187","6","6","7","10","8","10","12","20","8","7","6","5","9","10.61138951","",""
"101301","Metro Vancouver - Langley","BC","23752 52nd Avenue","49.095613","-122.567104","88","8HR","0","4","6","8","10","12","14","17","24","31","118","142","96.68949772","7","8","8","11","10","11","11","15","9","8","6","6","9","7.405086772","",""
"101401","Metro Vancouver - Hope","BC","62715 Airport Road","49.369887","-121.499122","40","8HR","1","4","6","7","10","12","15","19","30","57","176","182","98.11643836","6","6","9","9","9","11","14","25","9","7","6","5","10","12.78442309","",""
"101705","Quesnel","BC","","52.97951","-122.49364","","8HR","0","6","11","16","23","31","51","76","123","160","263","312","83.80136986","16","14","56","29","16","17","40","23","13","16","","","","","",""
"101706","Quesnel","BC","322 Johnston Ave","52.96936","-122.4934","505","8HR","1","4","7","10","14","16","21","24","31","39","53","53","15.38812785","","","","","","","","","","","13","10","","","",""
"102303","Powell River","BC","6388 Sutherland Drive","49.889299","-124.5624","125","8HR","1","4","7","8","10","12","14","18","26","35","62","72","98.00228311","8","8","9","9","7","10","11","13","11","9","9","8","9","5.780272206","",""
"102402","Smithers","BC","1188 King Street","54.7785","-127.168542","496","8HR","0","4","8","11","16","21","29","40","57","75","138","147","92.55707763","9","10","26","23","10","12","17","11","11","18","12","16","15","13.99257438","",""
"102701","Williams Lake","BC","1045 Western Avenue","52.14428","-122.150391","631","8HR","0","4","8","11","17","22","32","42","64","108","225","241","97.96803653","10","13","19","20","10","15","36","23","10","15","12","13","16","18.79045425","",""
"103202","Golden","BC","835 9th Avenue South","51.297497","-116.966853","791","8HR","0","7","12","17","25","34","54","86","113","129","163","194","95.19406393","14","22","41","21","13","16","60","42","16","17","20","16","25","25.53355921","",""
"103502","Castlegar","BC","801 9th Avenue","49.317698","-117.661527","407","8HR","0","5","9","12","18","23","42","93","254","344","599","688","94.61187215","9","11","22","20","10","12","103","71","17","12","12","9","27","58.67733215","",""
"103901","Kitimat","BC","651 Columbia Ave W","54.05389","-128.671436","18","8HR","0","4","5","7","9","11","14","18","24","30","52","86","99.53196347","7","8","8","11","8","10","10","11","7","8","7","6","8","5.707699083","",""
"104003","Vernon","BC","2704 Highway 6","50.260617","-119.270723","476","8HR","1","7","12","17","26","34","56","83","174","230","328","353","99.543379","18","26","45","23","12","14","63","68","17","16","19","18","28","38.38825656","",""
"105101","Houston","BC","Firehall, 3382 11 Street","54.398594","-126.646833","602","8HR","0","4","8","12","18","23","34","44","57","70","154","219","94.48630137","9","14","30","33","12","16","13","12","11","20","11","18","16","15.62545091","",""
"105201","Burns Lake","BC","#8 4th Ave., Fire Centre","54.230731","-125.764354","710","8HR","0","3","7","11","17","22","33","49","71","86","151","213","92.43150685","8","11","38","29","11","17","19","10","11","20","10","10","16","17.40033833","",""
"105504","Fort St. John","BC","10511 99 Avenue","56.24473","-120.8561","679","8HR","0","4","7","11","17","22","33","43","55","65","86","91","99.23515982","9","10","16","21","15","19","21","18","15","19","13","8","15","13.0399637","",""
"129003","Yellowknife","NT","52nd Ave. & 49th Street, Sir John Franklin High School","62.45207","-114.364","193","8HR","1","4","7","10","16","23","41","52","74","107","258","343","95.28538813","29","42","9","42","14","10","18","13","7","6","6","10","17","22.25589867","",""
"129102","Norman Wells","NT","#7 Forestry Road N. Wells","65.27926","-126.813057","60","8HR","0","2","6","9","15","22","37","53","75","85","122","130","78.68721461","","","","13","22","24","26","17","19","5","5","8","","","",""
"129203","Inuvik","NT","Bompas Road (Block21, Lot 4084)","68.35702","-133.714057","30","8HR","0","3","6","10","18","25","38","54","78","90","255","296","94.07534247","4","4","7","31","31","29","24","15","14","18","9","13","17","21.292167","",""
"129601","Fort Smith","NT","95 Conibear Crescent","60.00455","-111.893241","358","8HR","0","2","7","10","14","17","26","36","51","72","145","159","97.3173516","9","14","12","14","13","15","27","18","17","11","4","4","13","13.51526613","",""
************24HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"010102","St. John's","NL","354 Water Street","47.56038","-52.71147","7","24HR","4","8","10","12","14","16","20","23","27","31","41","42","99.80593607","15","13","16","16","13","11","10","12","11","11","13","14","13","5.167919022","",""
"010401","Mount Pearl","NL","Old Placentia Road","47.50513","-52.79476","135","24HR","1","6","8","10","12","14","16","19","23","25","31","31","98.84703196","10","10","13","11","12","10","8","12","10","9","11","11","11","4.395220259","",""
"010501","Grand Falls - Windsor","NL","Scott Avenue","48.92696","-55.65966","62","24HR","0","5","8","10","13","15","18","21","24","27","35","37","97.88812785","12","12","13","13","11","12","12","13","9","10","8","8","11","5.152914065","",""
"010602","Corner Brook","NL","Macpherson Ave","48.95224","-57.92207","100","24HR","1","5","8","9","11","13","17","21","27","35","51","59","99.30365297","8","12","15","14","12","10","8","11","8","9","9","9","10","5.842028698","",""
"010901","Burin","NL","18 Hwy 220 (Main St.)","47.09899","-55.19852","1","24HR","1","5","7","10","12","14","17","20","23","26","31","33","98.29908676","9","10","14","11","12","10","9","10","10","7","12","10","10","4.970911324","",""
"080111","Regina","SK","1621 Albert St.","50.4527","-104.616","585","24HR","4","9","14","21","29","35","47","58","83","92","120","128","95.50228311","14","15","23","25","31","25","39","34","34","32","15","12","25","17.51549382","",""
"080211","Saskatoon","SK","511 1st Avenue North","52.13613","-106.66293","483","24HR","3","11","17","23","34","42","55","67","90","141","194","224","96.94063927","12","14","32","36","35","26","49","34","34","48","22","16","30","23.1448484","",""
"080402","Prince Albert","SK","63 - 12th Street East","53.201694","-105.75203","436","24HR","2","9","15","23","35","43","59","77","104","138","276","279","99.80593607","17","17","38","46","34","30","54","31","30","41","16","10","30","27.19301925","",""
"080502","Estevan","SK","528 1a Street","49.13235","-102.98499","563","24HR","2","9","14","22","32","39","49","61","92","112","147","155","94.80593607","12","15","25","27","28","31","37","36","41","43","19","14","27","20.32167437","",""
"081001","Swift Current","SK","1200 Begg St. W","50.285833","-107.81689","753","24HR","2","8","13","19","27","36","48","58","70","86","138","146","99.00684932","10","14","22","26","23","27","39","34","35","34","16","12","24","17.419926","",""
"082002","Buffalo Narrows","SK","Buffalo Narrows Forest Protection Base","55.834566","-108.403332","425","24HR","1","4","6","8","12","16","22","44","80","131","217","226","95.95890411","8","8","8","8","8","15","54","25","9","8","6","6","14","21.87196128","",""
"100110","Metro Vancouver - Burnaby","BC","700 Hammarskjold Drive","49.279214","-122.970707","104","24HR","3","5","6","8","10","11","14","15","17","18","19","19","36.34703196","","","","","","","","","11","8","7","7","","","",""
"100111","Metro Vancouver - Port Moody","BC","Moody Street & Esplanade Avenue","49.280893","-122.849291","6","24HR","3","5","7","8","12","14","16","18","21","24","93","102","92.7739726","7","8","10","11","10","11","15","21","11","8","6","6","10","6.335821324","",""
"100119","Metro Vancouver - Burnaby","BC","5455 Rumble Street","49.21519","-122.985666","122","24HR","2","5","6","7","9","11","12","13","15","23","79","83","92.46575342","6","6","8","8","8","11","","13","10","8","7","6","8","4.867404036","",""
"100134","Metro Vancouver - Richmond","BC","3153 Templeton Street","49.186265","-123.152422","1","24HR","2","6","8","9","11","13","15","17","20","25","60","64","99.14383562","8","8","11","12","9","12","12","13","10","9","8","7","10","4.69955432","",""
"100137","Metro Vancouver - Burnaby","BC","Eton And Madison Ave. Burnaby","49.287483","-123.007975","70","24HR","3","5","8","10","14","16","20","23","27","30","117","121","74.31506849","7","7","9","11","10","13","18","20","13","","","","","","",""
"100202","Prince George","BC","Plaza 400, 1011 4th Avenue","53.91472","-122.74194","588","24HR","1","5","8","12","18","23","32","40","53","68","108","113","97.51141553","11","9","19","21","15","15","24","20","13","16","17","11","16","13.02343779","",""
"100703","Kelowna","BC","1450 Klo Road","49.862119","-119.467461","350","24HR","2","6","9","12","17","22","30","47","124","201","231","238","99.05251142","11","11","20","14","10","11","45","56","13","11","14","10","19","28.13598771","",""
"101003","Abbotsford","BC","32995 Bevan Ave.","49.042579","-122.309821","58","24HR","2","4","6","7","9","11","13","15","18","26","113","121","99.5890411","6","6","7","10","8","10","11","17","9","8","6","5","9","7.397735151","",""
"101005","Abbotsford","BC","1073 Columbia Street","49.021554","-122.326523","65","24HR","2","5","8","10","15","19","24","29","35","45","133","143","94.543379","8","9","10","12","11","15","22","28","21","10","9","9","14","11.36454417","",""
"101101","Metro Vancouver - Chilliwack","BC","46360 Airport Road","49.155848","-121.940279","12","24HR","2","4","6","7","9","11","13","16","21","32","149","152","99.80593607","6","6","7","10","8","10","12","20","8","6","6","5","9","9.980264239","",""
"101301","Metro Vancouver - Langley","BC","23752 52nd Avenue","49.095613","-122.567104","88","24HR","2","5","6","8","10","11","14","16","20","32","103","110","96.59817352","7","8","8","11","10","11","11","15","9","8","6","6","9","6.674726632","",""
"101401","Metro Vancouver - Hope","BC","62715 Airport Road","49.369887","-121.499122","40","24HR","2","4","6","7","10","12","15","18","28","56","170","173","97.42009132","6","6","9","9","9","11","14","25","9","7","6","5","10","12.14570038","",""
"101705","Quesnel","BC","","52.97951","-122.49364","","24HR","2","8","12","16","23","30","51","73","114","142","189","192","83.75570776","16","15","56","29","16","17","39","24","13","16","","","","","",""
"101706","Quesnel","BC","322 Johnston Ave","52.96936","-122.4934","505","24HR","3","5","8","11","14","15","17","20","26","34","39","39","15.33105023","","","","","","","","","","","13","10","","","",""
"102303","Powell River","BC","6388 Sutherland Drive","49.889299","-124.5624","125","24HR","2","5","7","9","10","12","13","16","24","33","48","51","97.84246575","8","8","9","9","7","10","11","13","10","9","9","8","9","4.829287547","",""
"102402","Smithers","BC","1188 King Street","54.7785","-127.168542","496","24HR","2","6","9","12","16","20","29","39","51","59","80","89","92.07762557","9","10","25","24","10","12","17","12","11","18","12","16","15","11.33326143","",""
