*DESCRIPTION
*1HR
*8HR
*24HR
*DMAX1HR
*DAILYMEAN
************DESCRIPTION************
"File Generated On:","2/11/2026"
"",""
"Annual Summary Report",""
"Pollutant: PM2.5",""
"Units: micrograms per cubic metre (µg/m3)",""
"Day: from midnight to midnight.",""
"All data reported in standard local time",""
" ",""
"Reporting Criteria for 1hr report:",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid measurements",""
"Annual average and standard deviation are reported if 50% of hours in year are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 8hr report:",""
"Running 8 hour averages are calculated with reporting hour being end hour (eg. 8pm = average of 1pm to 8pm)",""
"8 hour averages are valid if at least 6 of the 8 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 8-hour average",""
"Annual average and standard deviation are reported if 50% of running 8-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for 24hr report:",""
"Running 24 hour averages are calculated with reporting hour being end hour (eg. 8pm = 24 hour average from 9pm previous day to 8pm)",""
"24 hour averages are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% of the hours during the month have valid running 24-hour average",""
"Annual average and standard deviation are reported if 50% of running 24-hour averages are valid and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DMax1hr report:",""
"Daily max 1-hour only valid if at least 18 of 24 hours have valid data",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily 1-hr max",""
"Annual average and standard deviation are reported if 50% of days have valid daily 1-hr max and each quarter has at least 2 valid months",""
" ",""
"Reporting Criteria for DailyMean report:",""
"Daily means are valid if at least 18 of the 24 hours are valid",""
"  Minimum, Maximum and Percentiles are reported regardless of data completeness",""
"Monthly averages are reported if at least 50% days have a valid daily mean",""
"Annual average and standard deviation are reported if 50% of days have daily mean and each quarter has at least 2 valid months",""
************1HR************
"NAPS ID","City","P/T","Location","Latitude","Longitude","Elevation","ID","Minimum","10th Percentile","30th Percentile","50th Percentile","70th Percentile","80th Percentile","90th Percentile","95th Percentile","98th Percentile","99th Percentile","99.9th Percentile","Maximum","Percent Completeness","January","February","March","April","May","June","July","August","September","October","November","December","Mean","Standard Deviation","",""
"030310","Sydney","NS","71 Welton Street","46.14222","-60.17252","27","1HR","0","2","4","6","8","9","11","13","16","19","28","35","97.34018265","7","7","8","8","7","7","6","7","5","4","5","5","6","3.747453103","",""
"030701","Aylesford","NS","1009 Brow Mountain Road, Kings County","45.07254","-64.84025","235","1HR","0","3","5","6","8","9","10","12","14","17","23","25","90.01141553","7","7","7","7","6","7","6","8","","6","7","8","7","3.052243113","",""
"030901","Pictou","NS","91 Beeches Road","45.681744","-62.696575","12","1HR","0","2","3","5","6","8","10","12","16","18","32","51","96.75799087","6","7","6","6","5","6","5","5","6","5","4","4","5","3.775722535","",""
"031101","Kentville","NS","32 Main Street","45.067284","-64.477425","60","1HR","0","2","3","5","6","7","9","11","14","16","21","27","98.12785388","5","5","5","6","5","5","5","7","6","4","4","3","5","3.219519209","",""
"040103","Fredericton","NB","437 Aberdeen Street","45.957318","-66.646719","21","1HR","0","1","3","5","7","9","12","16","22","24","29","31","24.12100457","6","7","5","","","","","","","","","","","","",""
"040104","Fredericton","NB","486 Needham Street","45.957289","-66.645236","10","1HR","0","2","4","6","8","10","13","17","21","24","61","80","33.35616438","","","","","","","","","10","7","6","5","","","",""
"040203","Saint John","NB","Mountain Road","45.308762","-66.008384","41","1HR","0","2","4","6","8","10","14","17","21","25","37","60","81.41552511","5","5","4","7","6","10","","","10","10","8","5","","","",""
"040207","Saint John","NB","476 Lancaster Avenue W.","45.252898","-66.080065","59","1HR","0","2","4","6","8","9","12","14","17","20","30","58","95.05707763","7","7","7","6","6","6","6","7","7","6","6","6","7","4.106922284","",""
"040208","Saint John","NB","111 Champlain Drive","45.291218","-66.00305","47","1HR","0","0","3","5","7","9","11","13","17","20","29","39","87.16894977","6","6","7","4","3","5","5","6","6","7","8","","6","4.277073955","",""
"040209","Saint John","NB","8 Castle Street","45.28028","-66.05611","41","1HR","0","1","3","5","7","8","11","16","22","27","46","122","91.70091324","4","5","4","8","6","7","7","6","5","5","5","5","6","5.505588922","",""
"040302","Moncton","NB","5 Thanet Street","46.101578","-64.789661","9","1HR","0","0","2","3","5","6","8","10","14","16","25","35","98.59589041","6","6","3","3","2","3","4","6","5","3","3","3","4","3.545392283","",""
"040901","St. Andrews","NB","Marine Science Drive, Route 127","45.086912","-67.074036","25","1HR","0","1","3","5","6","7","9","11","14","16","24","35","93.10502283","5","6","5","4","4","5","5","6","5","4","4","6","5","3.294326892","",""
"041302","Bathurst","NB","1255 Rough Waters Drive","47.609693","-65.633509","16","1HR","0","1","3","5","7","8","11","15","20","24","38","53","95.42237443","7","8","5","4","4","4","7","8","7","5","6","4","6","4.803133694","",""
"041501","Edmundston","NB","19 Queen St.","47.363195","-68.322302","159","1HR","0","1","3","4","6","8","12","16","22","26","30","31","12.1347032","","","","","","","","","","","","7","","","",""
"050103","Montréal","QC","1050 A, Boul. Saint-Jean-Baptiste","45.641026","-73.499682","19","1HR","0","2","4","6","8","10","14","19","25","30","47","78","98.63013699","10","10","9","6","5","6","6","7","8","6","7","8","7","5.866138302","",""
"050109","Montréal","QC","2495 Duncan / Decarie, Mt-Royal","45.502648","-73.663913","41","1HR","0","3","5","8","11","14","18","22","29","34","50","73","98.17351598","12","12","11","7","6","8","8","10","11","8","8","11","9","6.845819011","",""
"050113","Laval","QC","1160 Boul Pie-Ix","45.547463","-73.748317","35","1HR","0","2","5","7","10","12","17","21","30","35","54","63","94.38356164","13","14","10","6","5","5","6","8","11","7","9","12","8","7.013088041","",""
"050119","Longueuil","QC","Face Au 1819 Rue Victoria","45.52207","-73.4881","32","1HR","0","2","5","6","9","11","15","18","23","27","41","238","91.55251142","7","9","9","6","6","7","7","8","10","6","8","11","8","6.181611706","",""
"050122","Brossard","QC","En Face Du 8400 Avenue Sorbonne","45.448663","-73.480819","17","1HR","0","2","5","7","9","12","16","19","23","27","49","56","89.05251142","8","9","8","5","5","7","10","","11","7","8","10","8","5.71435795","",""
"050126","Montréal","QC","20965 Ch. Sainte-Marie","45.426542","-73.928929","39","1HR","0","1","3","4","7","10","14","18","24","29","52","70","73.75570776","8","9","7","4","","","","6","7","3","5","7","","","",""
"050128","Montréal","QC","90-A Rue Herve-Saint-Martin, Dorval","45.468322","-73.741198","33","1HR","0","1","3","5","8","10","14","17","23","28","49","63","97.78538813","8","8","7","5","4","5","6","7","8","6","6","8","7","5.830017113","",""
"050129","Montréal","QC","12400 Wilfrid-Ouellette (R-D-P)","45.651691","-73.573825","29","1HR","0","1","3","5","8","11","15","19","26","32","52","69","97.6826484","11","10","8","5","5","5","6","7","8","5","7","9","7","6.508543664","",""
"050131","Montréal","QC","3259 Ste-Catherine Est","45.539928","-73.540388","25","1HR","0","3","5","7","10","12","16","21","26","32","82","355","96.44977169","12","11","11","7","6","6","7","8","11","7","8","9","9","8.211682094","",""
"050133","Montréal","QC","8200a Rue Chenier, Arena Chenier","45.60176","-73.541992","41","1HR","0","2","4","6","9","11","14","19","25","30","45","56","98.11643836","10","10","9","6","5","5","6","7","9","6","7","9","7","5.903450103","",""
"050134","Montréal","QC","2580 Saint-Joseph Est","45.54271","-73.57176","53","1HR","0","2","3","5","7","9","12","16","21","25","38","43","99.16666667","8","9","8","5","5","5","6","6","7","5","6","7","6","4.975539314","",""
"050135","Montréal","QC","4240 Rue Charleroi","45.5934","-73.63726","41","1HR","0","2","4","6","9","11","15","20","28","34","50","79","98.19634703","10","11","9","6","6","6","6","7","8","5","7","9","8","6.587304199","",""
"050136","Montréal","QC","75 Rue Ontario Est","45.512189","-73.566842","32","1HR","0","2","4","6","8","10","13","16","21","25","38","83","99.31506849","8","8","9","6","5","6","6","7","8","6","7","8","7","4.959603755","",""
"050137","Terrebonne","QC","Rues Vaillant Et De Grand-Champ","45.70476","-73.65776","34","1HR","0","2","5","7","10","12","18","24","34","42","84","156","95.14840183","15","13","11","4","5","5","6","6","9","7","11","14","9","8.809398365","",""
"050138","Montréal","QC","1540 Roberval","45.464611","-73.582583","25","1HR","1","3","5","7","9","12","15","19","24","29","44","97","95.87899543","8","10","10","7","6","7","8","8","9","7","7","9","8","5.771514262","",""
"050204","Gatineau","QC","255 St-Redempteur, Hull","45.435987","-75.723429","62","1HR","0","0","3","5","7","9","12","16","20","23","32","38","68.78995434","6","6","5","5","5","6","","","","5","5","8","","","",""
"050308","Québec","QC","600 Rue Des Sables","46.821177","-71.220495","8","1HR","0","2","5","7","10","12","17","22","27","32","51","78","97.65981735","12","12","9","7","7","7","8","9","10","6","7","7","8","6.802597321","",""
"050310","Québec","QC","1150 Boul. Rene-Levesque O.","46.794873","-71.246387","69","1HR","0","2","5","6","9","11","15","18","23","27","38","54","95.93607306","8","9","7","6","6","8","8","7","9","6","8","8","8","5.490096605","",""
"050311","Québec","QC","1465, Rue Felix-Antoine-Savard","46.774167","-71.369722","26","1HR","0","3","5","7","10","13","18","23","31","38","59","90","97.11187215","13","12","8","6","5","8","10","9","11","7","10","10","9","7.451947288","",""
"050404","Sherbrooke","QC","655, Rue Papineau","45.41231","-71.8746","211","1HR","0","1","3","6","8","9","12","15","19","22","34","47","96.17579909","5","6","6","4","3","5","6","7","8","7","8","10","6","4.790098559","",""
"050504","Saguenay","QC","789 Boul Des Etudiants, Chicoutimi","48.416374","-71.052412","82","1HR","0","2","4","5","7","9","11","14","18","23","37","62","95.77625571","8","8","8","6","4","6","6","6","7","5","5","6","6","4.630323111","",""
"050604","Rouyn-Noranda","QC","1570 Rue Paradis","48.234087","-78.982778","289","1HR","0","1","3","5","6","8","10","14","19","27","59","84","97.20319635","8","9","7","4","4","4","5","5","6","4","5","8","6","5.281236301","",""
"050803","Trois Rivières","QC","Rue Whitehead","46.357175","-72.546187","12","1HR","0","2","4","6","9","11","15","19","25","31","53","83","95.0456621","10","10","7","5","6","9","9","8","10","5","6","7","8","6.363437651","",""
"051501","St. Zéphirin-De-Courval","QC","701 Rang Saint-Michel","46.042233","-72.659761","50","1HR","0","3","5","7","9","10","13","17","21","25","39","46","93.94977169","9","9","8","6","6","7","8","7","9","6","8","10","8","4.814537517","",""
"052001","Charette","QC","Au Nord Du 170 2e Rang","46.4416","-72.89241","114","1HR","0","1","3","5","7","9","12","16","20","23","34","100","97.8196347","8","8","5","4","4","4","5","6","8","6","8","7","6","4.909560783","",""
"052201","Saint-Simon","QC","Derriere Le 83, 4e Rang Est","45.715614","-72.840249","38","1HR","0","2","4","6","8","9","12","16","20","24","38","48","80.12557078","6","8","7","5","6","7","","","9","5","5","7","","","",""
"052301","Saint-Faustin-Lac-Carré","QC","4507 Chemin Du Lac (Caribou)","46.035","-74.48083","413","1HR","0","1","2","4","6","7","9","10","13","15","19","44","88.58447489","4","4","","3","4","4","5","5","5","5","5","5","4","3.266888481","",""
"052401","La Pêche","QC","Lac Philippe - Masham","45.622378","-76.018046","191","1HR","0","0","2","4","6","7","9","11","13","16","23","53","91.42694064","4","5","4","3","4","5","5","5","5","3","4","5","4","3.613919581","",""
"052801","Auclair","QC","66 Rang St-Gregoire Nord","47.73333","-68.70722","301","1HR","0","0","2","4","6","8","10","13","17","20","26","34","92.96803653","3","3","3","4","5","5","6","9","10","6","3","3","5","4.21662016","",""
"053201","La Doré","QC","Route 167- La Dore","48.80972","-72.73889","222","1HR","0","1","2","4","5","6","8","10","13","15","21","27","97.70547945","5","6","5","4","4","3","3","4","5","4","3","4","4","3.131949675","",""
"053301","Deschambault","QC","334, 3 E Rang - Deshambault","46.682373","-71.965903","48","1HR","0","1","3","5","7","8","11","14","17","19","29","39","96.47260274","7","7","6","4","5","4","5","6","8","5","6","6","6","4.153864094","",""
"053601","Notre-Dame-Du-Rosaire","QC","Rang St-Louis","46.84889","-70.45418","411","1HR","0","1","3","5","6","7","9","11","13","16","21","25","95.34246575","6","6","5","3","4","4","4","5","6","5","4","5","5","3.201955194","",""
"053701","St-Hilaire-De-Dorset","QC","Rang Dorset","45.824861","-70.856025","497","1HR","0","2","4","5","7","8","10","12","15","16","24","28","73.44748858","6","6","6","5","5","7","","","7","5","5","","","","",""
"053801","Tingwick","QC","Chemin Du Radar Et Warwick","45.905785","-71.948695","243","1HR","0","1","3","5","7","8","10","13","17","19","31","45","91.44977169","6","5","6","4","4","6","6","7","8","4","4","6","5","4.083631106","",""
"053901","Lac-Édouard","QC","Derriere L'hopital Village","47.64722","-72.29056","366","1HR","0","1","3","4","6","7","10","12","15","17","23","41","88.35616438","5","6","4","3","4","5","5","5","9","5","4","","5","3.584746618","",""
"054401","Saint-Anicet","QC","1128 De La Guerre","45.120624","-74.2896","50","1HR","0","3","5","6","8","10","13","16","20","23","37","65","96.67808219","8","10","8","6","6","7","7","8","8","7","5","8","7","4.678425924","",""
"054501","L'assomption","QC","801 St-Etienne/Route 344","45.80942","-73.43473","10","1HR","0","0","3","5","8","10","13","19","25","30","40","43","51.98630137","9","9","7","4","3","6","","","","","","","","","",""
"054901","Ditton","QC","Chemin Du Petit-Canada Ouest","45.37333","-71.250167","475","1HR","0","1","3","5","6","7","9","11","13","16","22","38","92.78538813","3","4","3","5","5","6","8","7","7","5","4","5","5","3.33428831","",""
"055001","Mont Saint-Michel","QC","215 4 Ieme Rang De Gravel","46.76866","-75.432728","256","1HR","0","1","3","4","6","7","9","10","12","14","19","27","94.17808219","5","5","5","3","4","5","5","6","5","4","4","4","5","3.072012938","",""
"055101","Senneterre","QC","Chemin Riviere Bell","48.431648","-77.196674","299","1HR","0","0","2","3","5","6","8","10","14","16","35","62","95.65068493","4","5","4","3","3","4","4","5","5","3","3","5","4","3.675206404","",""
"055301","Saint-Jean-Sur-Richelieu","QC","Ferme Exp., 1134 Route 219","45.29413","-73.34857","35","1HR","0","2","4","6","8","9","12","15","18","21","40","72","92.78538813","7","7","6","6","7","6","7","8","9","7","6","6","7","4.529498614","",""
"055702","Lévis","QC","200 Rue Des Commandeurs","46.806029","-71.167506","106","1HR","0","2","4","6","8","10","13","17","21","24","35","53","95.82191781","8","11","7","6","6","6","8","7","8","5","5","7","7","5.017153776","",""
"060104","Ottawa","ON","Rideau & Wurtemburg","45.43433","-75.676","68","1HR","0","2","3","5","7","8","11","14","18","21","34","42","99.62328767","8","8","6","4","4","5","5","6","7","5","6","6","6","4.188605416","",""
"060106","Ottawa","ON","960 Carling Ave (Cow Lane)","45.38287","-75.71387","79","1HR","1","2","3","5","7","8","11","14","19","22","35","69","99.57762557","8","8","6","5","4","5","5","6","7","5","5","7","6","4.474722154","",""
"060204","Windsor","ON","467 University Ave. West","42.315778","-83.043667","176","1HR","0","3","5","6","9","11","15","18","23","26","38","44","99.37214612","10","9","7","6","6","8","7","8","8","7","8","10","8","5.282242369","",""
"060211","Windsor","ON","College & South St. / 928 South St.","42.292889","-83.073139","180","1HR","-1","3","5","7","10","12","16","20","25","29","41","48","98.61872146","11","11","8","7","7","8","8","9","8","7","9","10","8","5.839419016","",""
"060304","Kingston","ON","Near 23 Beechgrove Lane","44.21987","-76.52113","84","1HR","-2","1","3","4","6","8","11","14","16","18","33","38","98.35616438","6","7","5","5","4","5","5","6","7","4","5","6","5","4.2266834","",""
"060410","Toronto","ON","Lawrence & Kennedy","43.74792","-79.27406","168","1HR","-1","2","4","6","9","11","14","17","22","25","35","40","99.49771689","8","8","7","6","6","7","8","8","9","7","6","8","7","5.131815219","",""
"060430","Toronto","ON","125 Resources Road","43.709444","-79.5435","141","1HR","-1","2","4","6","9","11","14","18","23","26","36","47","99.46347032","8","8","6","5","6","7","8","8","10","7","7","9","7","5.332536486","",""
"060433","Toronto","ON","Bay/Wellesey St.","43.66417","-79.38722","105","1HR","-1","2","4","6","9","11","14","18","22","26","39","82","98.67579909","7","7","6","5","6","6","6","9","11","8","7","9","7","5.390799392","",""
"060434","Mississauga","ON","3359 Mississauga Road","43.54697","-79.65869","105","1HR","-1","1","3","6","9","11","14","17","21","25","35","44","99.44063927","8","7","6","4","6","7","7","8","9","6","6","8","7","5.451978552","",""
"060435","Toronto","ON","461 Kipling Avenue","43.610761","-79.52194","92","1HR","-1","2","4","7","10","12","16","20","25","29","40","50","97.55707763","9","9","7","6","7","7","9","9","11","7","7","10","8","5.999553684","",""
"060438","Toronto","ON","401w - 125 Resources Rd.","43.711106","-79.543425","139","1HR","-1","3","5","8","11","13","17","22","28","33","48","103","97.956621","11","10","9","6","8","9","9","10","12","9","9","12","9","6.470809305","",""
"060440","Toronto","ON","4905 Dufferin Street","43.78042","-79.46752","","1HR","-1","2","4","6","9","11","15","18","22","26","41","58","99.62328767","8","8","7","5","6","6","8","8","9","7","7","8","7","5.543067352","",""
"060450","Brampton","ON","109 Mclaughlin Rd. S.","43.669567","-79.76567","217","1HR","-1","2","4","6","8","10","13","17","23","26","36","55","98.85844749","8","8","6","5","6","6","7","8","8","7","6","8","7","5.225007668","",""
"060512","Hamilton","ON","Elgin & Kelly","43.25778","-79.86167","90","1HR","-1","2","4","7","11","13","17","21","25","28","40","47","99.01826484","9","9","7","7","9","8","8","9","11","8","7","9","8","6.299916675","",""
"060513","Hamilton","ON","Vickers Rd. & East 18th. St.","43.22942","-79.86278","209","1HR","-1","2","4","6","9","11","14","18","24","27","39","51","99.62328767","8","8","7","7","8","6","7","8","8","6","7","9","7","5.676655565","",""
"060515","Hamilton","ON","Main St. & Hwy 403","43.25744","-79.90775","96","1HR","-1","2","4","6","9","11","15","18","23","26","38","48","99.02968037","8","8","7","6","7","6","7","8","10","7","7","9","7","5.616239966","",""
"060610","Sudbury","ON","155 Elm Street","46.49194","-81.00311","271","1HR","0","1","3","4","6","8","10","13","16","19","26","39","95.14840183","5","6","5","5","3","4","5","6","7","5","5","4","5","3.931150188","",""
"060709","Sault Ste. Marie","ON","443 Northern Ave., Sault College","46.53319","-84.30992","244","1HR","0","2","3","4","6","7","10","12","16","18","25","33","99.543379","5","6","5","4","4","5","6","6","6","4","4","4","5","3.739591405","",""
"060809","Thunder Bay","ON","421 James Street South","48.37939","-89.29017","192","1HR","0","1","3","4","6","8","10","13","17","20","29","34","98.67579909","7","5","4","4","3","4","7","6","5","5","5","5","5","4.05427014","",""
"060904","London","ON","42 St. Julien Street","42.97446","-81.20086","244","1HR","1","2","4","6","8","10","13","16","22","25","32","39","99.34931507","8","9","7","6","6","6","7","7","7","6","7","8","7","4.902345479","",""
"061007","Sarnia","ON","1300 Tashmoo Ave./ Lasalle Line","42.912545","-82.416816","180","1HR","0","2","4","6","8","10","13","15","20","23","30","49","55.94748858","","","","","","6","6","7","7","6","7","8","","","",""
"061009","Sarnia","ON","700 Christina St. N.","42.990263","-82.395341","182","1HR","-2","2","3","6","9","11","15","18","23","27","37","59","99.36073059","9","8","6","6","5","6","7","8","8","6","8","8","7","5.653522083","",""
"061104","Peterborough","ON","10 Hospital Drive","44.301833","-78.346386","226","1HR","-1","1","3","4","7","9","12","15","19","23","30","44","99.61187215","7","7","6","4","4","5","6","7","7","6","6","6","6","4.821616622","",""
"061201","Cornwall","ON","Bedford & Third St.","45.017981","-74.735314","55","1HR","-2","1","3","5","7","9","12","16","20","24","33","47","96.87214612","7","8","6","4","4","5","6","6","8","5","6","7","6","4.9204576","",""
"061302","St. Catharines","ON","62 Argyle Crescent/ Pump Stn.","43.16006","-79.23475","105","1HR","-1","2","4","6","8","10","13","17","21","25","35","51","97.1347032","8","9","6","6","6","6","7","7","8","6","7","8","7","5.099225931","",""
"061402","Brantford","ON","324 Grand River Ave.","43.13861","-80.29264","205","1HR","0","2","4","6","9","11","14","17","21","25","33","55","98.98401826","8","8","7","6","6","6","7","8","8","6","7","8","7","5.121015916","",""
"061502","Kitchener","ON","West Ave. & Homewood","43.44383","-80.50381","325","1HR","-1","1","3","5","8","11","14","18","24","28","37","42","98.42465753","8","9","6","5","5","6","7","7","8","7","7","8","7","5.745401943","",""
"061603","Oakville","ON","8th Line And Glenashton Dr., Halton Reservoir","43.48692","-79.70228","165","1HR","-1","2","3","5","8","10","14","17","22","25","32","40","99.16666667","8","7","6","5","6","6","7","8","8","6","6","8","7","5.147082598","",""
"061702","Oshawa","ON","2000 Simcoe Street North","43.94594","-78.89492","155","1HR","-1","1","3","5","7","9","12","15","20","22","31","49","99.28082192","7","7","5","4","5","6","6","7","7","5","5","7","6","4.797805229","",""
"061802","Guelph","ON","Exhibition Park & Clark St. W.","43.551636","-80.264156","330","1HR","-1","2","3","5","8","10","14","17","20","23","33","37","99.24657534","9","8","6","5","6","5","7","7","8","6","7","8","7","4.996592227","",""
"062001","North Bay","ON","540 Chippewa St. W./Dept. Of National Defence","46.32323","-79.44928","219","1HR","0","2","3","4","5","7","9","11","13","15","22","31","99.55479452","5","5","5","4","4","4","4","5","6","4","4","5","5","3.222830094","",""
"062501","Tiverton","ON","Bruce Nuclear Visitor Ctr","44.31447","-81.54972","226","1HR","-1","2","2","4","6","8","11","13","16","20","28","39","96.54109589","6","6","5","4","4","4","6","6","6","4","5","5","5","4.074309218","",""
"062601","Simcoe","ON","Experimental Farm","42.85685","-80.26964","236","1HR","-1","1","3","5","8","11","15","18","22","25","34","39","98.44748858","7","8","7","5","5","7","7","8","8","7","7","7","7","5.533109469","",""
"063001","Burlington","ON","North Shore Blvd E. And Lakeshore Rd.,","43.314575","-79.802756","78","1HR","-2","2","4","6","8","11","14","17","21","24","46","57","99.66894977","8","7","6","5","6","5","7","7","9","6","7","9","7","5.394269569","",""
"063301","Dorset","ON","District Road 117 And Paint Lake Rd.","45.224278","-78.932944","318","1HR","-1","1","2","4","6","7","9","11","14","16","23","29","97.38584475","4","5","3","3","4","4","5","6","6","5","5","5","5","3.380565854","",""
"063701","Grand Bend","ON","Point Blake Conservation Area","43.333186","-81.742822","185","1HR","0","2","3","4","6","8","10","12","15","18","25","30","99.02968037","6","7","6","4","4","3","5","6","6","4","4","6","5","3.758442953","",""
"065001","Barrie","ON","83 Perry Street","44.382314","-79.702431","226","1HR","-2","1","3","5","9","11","15","19","24","28","41","60","97.1347032","7","7","6","4","6","6","7","8","9","7","7","8","7","6.033419227","",""
"065101","Newmarket","ON","Eagle St. & Mccaffrey Rd.","44.04431","-79.48325","268","1HR","-2","1","3","5","7","9","13","16","19","23","33","43","99.82876712","7","7","6","4","5","5","6","7","7","5","6","7","6","4.925004372","",""
"065201","Parry Sound","ON","7 Bay Street","45.33786","-80.03817","176","1HR","-1","1","2","3","5","7","10","12","16","19","27","37","99.70319635","5","5","5","4","3","4","5","6","6","5","4","4","5","3.886625587","",""
"065301","Port Stanley","ON","43665 Dexter Line","42.67208","-81.16289","212","1HR","0","2","3","5","8","10","12","15","20","23","28","34","98.63013699","7","8","7","6","5","6","6","6","6","5","6","7","6","4.648189428","",""
