ClimateID,Date/Time,EventType,MaxGust_kmh,P95_Threshold,ExtremeFlag,EventValue
8401300,1995-09-14,Heavy Precipitation,,16.7,1,18.1
8401300,1995-09-18,Heavy Precipitation,,16.7,1,17.1
8401300,1995-10-08,Heavy Precipitation,,16.7,1,19.2
8401300,1995-10-15,Heavy Precipitation,,16.7,1,17.7
8401300,1995-11-04,Heavy Precipitation,,16.7,1,16.7
8401300,1995-11-26,Heavy Precipitation,,16.7,1,60.7
8401300,1996-01-13,Heavy Precipitation,,16.7,1,22.0
8401300,1996-01-17,Heavy Precipitation,,16.7,1,40.4
8401300,1996-01-25,Heavy Precipitation,,16.7,1,27.5
8401300,1996-02-09,Heavy Precipitation,,16.7,1,25.6
8401300,1996-02-17,Heavy Precipitation,,16.7,1,49.0
8401300,1996-05-15,Heavy Precipitation,,16.7,1,23.7
8401300,1996-05-31,Heavy Precipitation,,16.7,1,37.2
8401300,1996-07-03,Heavy Precipitation,,16.7,1,19.8
8401300,1996-07-14,Heavy Precipitation,,16.7,1,64.3
8401300,1996-07-20,Heavy Precipitation,,16.7,1,21.9
8401300,1996-08-14,Heavy Precipitation,,16.7,1,24.2
8401300,1996-09-23,Heavy Precipitation,,16.7,1,21.9
8401300,1996-10-14,Heavy Precipitation,,16.7,1,18.0
8401300,1996-11-21,Heavy Precipitation,,16.7,1,17.8
8401300,1996-12-11,Heavy Precipitation,,16.7,1,20.4
8401300,1996-12-25,Heavy Precipitation,,16.7,1,22.5
8401300,1996-12-30,Heavy Precipitation,,16.7,1,18.0
8401300,1997-01-25,Heavy Precipitation,,16.7,1,30.2
8401300,1997-01-26,Heavy Precipitation,,16.7,1,21.7
8401300,1997-03-02,Heavy Precipitation,,16.7,1,21.9
8401300,1997-03-26,Heavy Precipitation,,16.7,1,17.7
8401300,1997-03-30,Heavy Precipitation,,16.7,1,18.3
8401300,1997-04-02,Heavy Precipitation,,16.7,1,26.8
8401300,1997-05-26,Heavy Precipitation,,16.7,1,19.8
8401300,1997-06-23,Heavy Precipitation,,16.7,1,33.3
8401300,1997-07-14,Heavy Precipitation,,16.7,1,17.1
8401300,1997-07-18,Heavy Precipitation,,16.7,1,20.4
8401300,1997-07-19,Heavy Precipitation,,16.7,1,17.1
8401300,1997-08-23,Heavy Precipitation,,16.7,1,21.3
8401300,1997-08-30,Heavy Precipitation,,16.7,1,22.9
8401300,1997-09-04,Heavy Precipitation,,16.7,1,20.5
8401300,1997-09-20,Heavy Precipitation,,16.7,1,16.9
8401300,1997-09-29,Heavy Precipitation,,16.7,1,24.5
8401300,1997-10-28,Heavy Precipitation,,16.7,1,19.8
8401300,1997-11-10,Heavy Precipitation,,16.7,1,20.6
8401300,1998-01-14,Heavy Precipitation,,16.7,1,29.9
8401300,1998-03-10,Heavy Precipitation,,16.7,1,18.5
8401300,1998-03-11,Heavy Precipitation,,16.7,1,22.1
8401300,1998-03-22,Heavy Precipitation,,16.7,1,22.8
8401300,1998-04-13,Heavy Precipitation,,16.7,1,20.2
8401300,1998-07-09,Heavy Precipitation,,16.7,1,18.7
8401300,1998-07-14,Heavy Precipitation,,16.7,1,17.9
8401300,1998-08-11,Heavy Precipitation,,16.7,1,21.3
8401300,1998-08-12,Heavy Precipitation,,16.7,1,39.0
8401300,1998-08-18,Heavy Precipitation,,16.7,1,25.7
8401300,1998-08-25,Heavy Precipitation,,16.7,1,33.7
8401300,1998-08-26,Heavy Precipitation,,16.7,1,20.9
8401300,1998-09-05,Heavy Precipitation,,16.7,1,45.2
8401300,1998-09-09,Heavy Precipitation,,16.7,1,19.8
8401300,1998-10-24,Heavy Precipitation,,16.7,1,19.6
8401300,1998-11-16,Heavy Precipitation,,16.7,1,19.2
8401300,1998-12-18,Heavy Precipitation,,16.7,1,33.8
8401300,1998-12-22,Heavy Precipitation,,16.7,1,41.5
8401300,1999-01-09,Heavy Precipitation,,16.7,1,38.8
8401300,1999-01-24,Heavy Precipitation,,16.7,1,52.3
8401300,1999-02-05,Heavy Precipitation,,16.7,1,29.2
8401300,1999-02-14,Heavy Precipitation,,16.7,1,27.1
8401300,1999-02-20,Heavy Precipitation,,16.7,1,43.2
8401300,1999-03-16,Heavy Precipitation,,16.7,1,22.8
8401300,1999-04-28,Heavy Precipitation,,16.7,1,19.4
8401300,1999-07-23,Heavy Precipitation,,16.7,1,21.9
8401300,1999-08-07,Heavy Precipitation,,16.7,1,20.0
8401300,1999-08-09,Heavy Precipitation,,16.7,1,19.0
8401300,1999-08-14,Heavy Precipitation,,16.7,1,34.5
8401300,1999-08-26,Heavy Precipitation,,16.7,1,20.0
8401300,1999-09-07,Heavy Precipitation,,16.7,1,26.0
8401300,1999-09-17,Heavy Precipitation,,16.7,1,35.3
8401300,1999-10-18,Heavy Precipitation,,16.7,1,26.7
8401300,1999-11-27,Heavy Precipitation,,16.7,1,41.4
8401300,1999-12-07,Heavy Precipitation,,16.7,1,21.0
8401300,1999-12-17,Heavy Precipitation,,16.7,1,28.8
8401300,2000-01-04,Heavy Precipitation,,16.7,1,31.1
8401300,2000-01-05,Heavy Precipitation,,16.7,1,21.1
8401300,2000-01-20,Heavy Precipitation,,16.7,1,20.0
8401300,2000-02-14,Heavy Precipitation,,16.7,1,34.7
8401300,2000-03-12,Heavy Precipitation,,16.7,1,23.2
8401300,2000-03-16,Heavy Precipitation,,16.7,1,18.7
8401300,2000-03-17,Heavy Precipitation,,16.7,1,27.2
8401300,2000-03-31,Heavy Precipitation,,16.7,1,17.5
8401300,2000-04-24,Heavy Precipitation,,16.7,1,20.0
8401300,2000-05-02,Heavy Precipitation,,16.7,1,19.1
8401300,2000-05-12,Heavy Precipitation,,16.7,1,34.3
8401300,2000-05-18,Heavy Precipitation,,16.7,1,34.0
8401300,2000-06-03,Heavy Precipitation,,16.7,1,17.0
8401300,2000-07-04,Heavy Precipitation,,16.7,1,22.9
8401300,2000-07-17,Heavy Precipitation,,16.7,1,25.0
8401300,2000-08-10,Heavy Precipitation,,16.7,1,22.0
8401300,2000-09-04,Heavy Precipitation,,16.7,1,17.1
8401300,2000-10-09,Heavy Precipitation,,16.7,1,28.0
8401300,2000-10-10,Heavy Precipitation,,16.7,1,18.1
8401300,2000-10-19,Heavy Precipitation,,16.7,1,31.8
8401300,2000-10-28,Heavy Precipitation,,16.7,1,23.4
8401300,2000-11-18,Heavy Precipitation,,16.7,1,17.5
8401300,2000-12-12,Heavy Precipitation,,16.7,1,17.0
8401300,2000-12-20,Heavy Precipitation,,16.7,1,24.8
8401300,2001-02-21,Heavy Precipitation,,16.7,1,19.9
8401300,2001-04-27,Heavy Precipitation,,16.7,1,28.3
8401300,2001-06-13,Heavy Precipitation,,16.7,1,17.7
8401300,2001-07-05,Heavy Precipitation,,16.7,1,16.7
8401300,2001-07-24,Heavy Precipitation,,16.7,1,19.0
8401300,2001-08-18,Heavy Precipitation,,16.7,1,21.2
8401300,2001-09-01,Heavy Precipitation,,16.7,1,36.4
8401300,2001-09-13,Heavy Precipitation,,16.7,1,23.4
8401300,2001-09-26,Heavy Precipitation,,16.7,1,20.1
8401300,2001-10-04,Heavy Precipitation,,16.7,1,27.9
8401300,2001-10-17,Heavy Precipitation,,16.7,1,27.9
8401300,2001-11-07,Heavy Precipitation,,16.7,1,29.0
8401300,2001-11-20,Heavy Precipitation,,16.7,1,18.2
8401300,2001-12-27,Heavy Precipitation,,16.7,1,23.2
8401300,2002-02-11,Heavy Precipitation,,16.7,1,25.3
8401300,2002-02-16,Heavy Precipitation,,16.7,1,22.2
8401300,2002-02-28,Heavy Precipitation,,16.7,1,16.8
8401300,2002-03-03,Heavy Precipitation,,16.7,1,19.1
8401300,2002-03-27,Heavy Precipitation,,16.7,1,30.4
8401300,2002-05-30,Heavy Precipitation,,16.7,1,28.1
8401300,2002-08-05,Heavy Precipitation,,16.7,1,37.8
8401300,2002-08-25,Heavy Precipitation,,16.7,1,33.2
8401300,2002-09-11,Heavy Precipitation,,16.7,1,19.8
8401300,2002-09-12,Heavy Precipitation,,16.7,1,17.2
8401300,2002-09-24,Heavy Precipitation,,16.7,1,41.4
8401300,2002-10-27,Heavy Precipitation,,16.7,1,31.6
8401300,2002-10-28,Heavy Precipitation,,16.7,1,25.8
8401300,2002-11-13,Heavy Precipitation,,16.7,1,25.0
8401300,2002-11-14,Heavy Precipitation,,16.7,1,23.1
8401300,2002-11-18,Heavy Precipitation,,16.7,1,36.0
8401300,2002-11-23,Heavy Precipitation,,16.7,1,26.5
8401300,2002-12-15,Heavy Precipitation,,16.7,1,18.1
8401300,2002-12-26,Heavy Precipitation,,16.7,1,23.4
8401300,2003-01-28,Heavy Precipitation,,16.7,1,18.0
8401300,2003-03-03,Heavy Precipitation,,16.7,1,24.7
8401300,2003-03-30,Heavy Precipitation,,16.7,1,28.9
8401300,2003-03-31,Heavy Precipitation,,16.7,1,76.5
8401300,2003-05-09,Heavy Precipitation,,16.7,1,20.4
8401300,2003-06-06,Heavy Precipitation,,16.7,1,32.0
8401300,2003-07-08,Heavy Precipitation,,16.7,1,17.4
8401300,2003-07-27,Heavy Precipitation,,16.7,1,18.0
8401300,2003-08-10,Heavy Precipitation,,16.7,1,27.6
8401300,2003-08-23,Heavy Precipitation,,16.7,1,26.6
8401300,2003-09-29,Heavy Precipitation,,16.7,1,19.8
8401300,2003-10-18,Heavy Precipitation,,16.7,1,20.0
8401300,2003-10-21,Heavy Precipitation,,16.7,1,19.2
8401300,2003-10-22,Heavy Precipitation,,16.7,1,25.4
8401300,2003-11-29,Heavy Precipitation,,16.7,1,22.2
8401300,2003-12-15,Heavy Precipitation,,16.7,1,28.4
8401300,2004-01-09,Heavy Precipitation,,16.7,1,18.4
8401300,2004-02-19,Heavy Precipitation,,16.7,1,33.2
8401300,2004-03-12,Heavy Precipitation,,16.7,1,17.2
8401300,2004-05-29,Heavy Precipitation,,16.7,1,46.9
8401300,2004-06-26,Heavy Precipitation,,16.7,1,26.0
8401300,2004-07-09,Heavy Precipitation,,16.7,1,21.9
8401300,2004-07-19,Heavy Precipitation,,16.7,1,17.2
8401300,2004-08-09,Heavy Precipitation,,16.7,1,23.5
8401300,2004-09-09,Heavy Precipitation,,16.7,1,26.4
8401300,2004-09-10,Heavy Precipitation,,16.7,1,32.6
8401300,2004-09-19,Heavy Precipitation,,16.7,1,18.2
8401300,2004-11-25,Heavy Precipitation,,16.7,1,22.0
8401300,2004-12-08,Heavy Precipitation,,16.7,1,21.4
8401300,2004-12-20,Heavy Precipitation,,16.7,1,19.0
8401300,2004-12-24,Heavy Precipitation,,16.7,1,38.2
8401300,2004-12-27,Heavy Precipitation,,16.7,1,26.0
8401300,2005-01-17,Heavy Precipitation,,16.7,1,45.2
8401300,2005-01-23,Heavy Precipitation,,16.7,1,21.6
8401300,2005-02-26,Heavy Precipitation,,16.7,1,22.0
8401300,2005-03-29,Heavy Precipitation,,16.7,1,34.6
8401300,2005-03-30,Heavy Precipitation,,16.7,1,27.4
8401300,2005-04-13,Heavy Precipitation,,16.7,1,32.8
8401300,2005-06-18,Heavy Precipitation,,16.7,1,18.1
8401300,2005-07-02,Heavy Precipitation,,16.7,1,22.7
8401300,2005-07-10,Heavy Precipitation,,16.7,1,33.2
8401300,2005-08-02,Heavy Precipitation,,16.7,1,20.0
8401300,2005-08-10,Heavy Precipitation,,16.7,1,44.5
8401300,2005-08-29,Heavy Precipitation,,16.7,1,18.7
8401300,2005-09-21,Heavy Precipitation,,16.7,1,22.8
8401300,2005-09-23,Heavy Precipitation,,16.7,1,19.1
8401300,2005-09-26,Heavy Precipitation,,16.7,1,36.2
8401300,2005-09-27,Heavy Precipitation,,16.7,1,36.7
8401300,2005-10-15,Heavy Precipitation,,16.7,1,19.4
8401300,2005-10-26,Heavy Precipitation,,16.7,1,21.4
8401300,2005-11-10,Heavy Precipitation,,16.7,1,37.2
8401300,2005-11-23,Heavy Precipitation,,16.7,1,18.0
8401300,2005-12-14,Heavy Precipitation,,16.7,1,21.6
8401300,2005-12-26,Heavy Precipitation,,16.7,1,36.0
8401300,2006-01-16,Heavy Precipitation,,16.7,1,23.2
8401300,2006-06-05,Heavy Precipitation,,16.7,1,34.0
8401300,2006-08-08,Heavy Precipitation,,16.7,1,23.9
8401300,2006-08-11,Heavy Precipitation,,16.7,1,44.0
8401300,2006-08-12,Heavy Precipitation,,16.7,1,31.0
8401300,2006-09-17,Heavy Precipitation,,16.7,1,18.6
8401300,2006-10-02,Heavy Precipitation,,16.7,1,22.6
8401300,2006-10-13,Heavy Precipitation,,16.7,1,18.5
8401300,2006-10-30,Heavy Precipitation,,16.7,1,18.1
8401300,2006-11-09,Heavy Precipitation,,16.7,1,26.1
8401300,2006-12-08,Heavy Precipitation,,16.7,1,16.8
8401300,2007-01-24,Heavy Precipitation,,16.7,1,16.8
8401300,2007-02-03,Heavy Precipitation,,16.7,1,17.8
8401300,2007-03-14,Heavy Precipitation,,16.7,1,31.6
8401300,2007-05-20,Heavy Precipitation,,16.7,1,26.0
8401300,2007-07-20,Heavy Precipitation,,16.7,1,41.6
8401300,2007-07-21,Heavy Precipitation,,16.7,1,19.0
8401300,2007-08-04,Heavy Precipitation,,16.7,1,16.9
8401300,2007-08-08,Heavy Precipitation,,16.7,1,24.4
8401300,2007-08-09,Heavy Precipitation,,16.7,1,17.0
8401300,2007-08-14,Heavy Precipitation,,16.7,1,18.9
8401300,2007-08-18,Heavy Precipitation,,16.7,1,43.0
8401300,2007-08-21,Heavy Precipitation,,16.7,1,21.0
8401300,2007-09-01,Heavy Precipitation,,16.7,1,26.2
8401300,2007-09-11,Heavy Precipitation,,16.7,1,40.4
8401300,2007-09-15,Heavy Precipitation,,16.7,1,20.2
8401300,2007-11-08,Heavy Precipitation,,16.7,1,22.4
8401300,2007-11-11,Heavy Precipitation,,16.7,1,21.0
8401300,2008-02-13,Heavy Precipitation,,16.7,1,27.4
8401300,2008-02-18,Heavy Precipitation,,16.7,1,19.2
8401300,2008-03-05,Heavy Precipitation,,16.7,1,17.4
8401300,2008-03-08,Heavy Precipitation,,16.7,1,31.0
8401300,2008-05-23,Heavy Precipitation,,16.7,1,18.6
8401300,2008-06-08,Heavy Precipitation,,16.7,1,17.8
8401300,2008-06-30,Heavy Precipitation,,16.7,1,17.2
8401300,2008-07-26,Heavy Precipitation,,16.7,1,19.3
8401300,2008-08-25,Heavy Precipitation,,16.7,1,25.1
8401300,2008-09-04,Heavy Precipitation,,16.7,1,26.0
8401300,2008-09-07,Heavy Precipitation,,16.7,1,26.2
8401300,2008-09-30,Heavy Precipitation,,16.7,1,21.8
8401300,2008-10-29,Heavy Precipitation,,16.7,1,26.2
8401300,2008-11-07,Heavy Precipitation,,16.7,1,17.1
8401300,2008-11-19,Heavy Precipitation,,16.7,1,20.2
8401300,2008-12-07,Heavy Precipitation,,16.7,1,19.1
8401300,2008-12-09,Heavy Precipitation,,16.7,1,19.4
8401300,2008-12-10,Heavy Precipitation,,16.7,1,42.4
8401300,2008-12-12,Heavy Precipitation,,16.7,1,22.4
8401300,2008-12-15,Heavy Precipitation,,16.7,1,24.4
8401300,2008-12-24,Heavy Precipitation,,16.7,1,18.0
8401300,2008-12-25,Heavy Precipitation,,16.7,1,17.2
8401300,2009-01-06,Heavy Precipitation,,16.7,1,16.8
8401300,2009-03-02,Heavy Precipitation,,16.7,1,18.0
8401300,2009-04-12,Heavy Precipitation,,16.7,1,31.9
8401300,2009-05-06,Heavy Precipitation,,16.7,1,22.1
8401300,2009-05-10,Heavy Precipitation,,16.7,1,22.1
8401300,2009-06-12,Heavy Precipitation,,16.7,1,41.1
8401300,2009-07-04,Heavy Precipitation,,16.7,1,19.4
8401300,2009-07-05,Heavy Precipitation,,16.7,1,19.9
8401300,2009-07-27,Heavy Precipitation,,16.7,1,37.0
8401300,2009-07-30,Heavy Precipitation,,16.7,1,46.9
8401300,2009-08-08,Heavy Precipitation,,16.7,1,30.0
8401300,2009-08-17,Heavy Precipitation,,16.7,1,26.9
8401300,2009-08-18,Heavy Precipitation,,16.7,1,22.3
8401300,2009-08-30,Heavy Precipitation,,16.7,1,27.7
8401300,2009-09-13,Heavy Precipitation,,16.7,1,22.5
8401300,2009-09-14,Heavy Precipitation,,16.7,1,19.4
8401300,2009-11-03,Heavy Precipitation,,16.7,1,24.1
8401300,2009-11-27,Heavy Precipitation,,16.7,1,26.3
8401300,2009-12-01,Heavy Precipitation,,16.7,1,19.4
8401300,2010-02-12,Heavy Precipitation,,16.7,1,17.0
8401300,2010-05-03,Heavy Precipitation,,16.7,1,40.2
8401300,2010-06-04,Heavy Precipitation,,16.7,1,25.0
8401300,2010-06-20,Heavy Precipitation,,16.7,1,22.7
8401300,2010-07-11,Heavy Precipitation,,16.7,1,18.3
8401300,2010-07-24,Heavy Precipitation,,16.7,1,20.7
8401300,2010-09-28,Heavy Precipitation,,16.7,1,33.8
8401300,2010-10-15,Heavy Precipitation,,16.7,1,17.7
8401300,2010-10-17,Heavy Precipitation,,16.7,1,16.7
8401300,2010-12-18,Heavy Precipitation,,16.7,1,17.6
8401300,2011-01-03,Heavy Precipitation,,16.7,1,17.6
8401300,2011-01-16,Heavy Precipitation,,16.7,1,21.6
8401300,2011-01-23,Heavy Precipitation,,16.7,1,18.0
8401300,2011-01-27,Heavy Precipitation,,16.7,1,17.0
8401300,2011-02-06,Heavy Precipitation,,16.7,1,28.8
8401300,2011-02-10,Heavy Precipitation,,16.7,1,17.0
8401300,2011-02-25,Heavy Precipitation,,16.7,1,18.7
8401300,2011-02-26,Heavy Precipitation,,16.7,1,21.6
8401300,2011-06-19,Heavy Precipitation,,16.7,1,25.2
8401300,2011-07-09,Heavy Precipitation,,16.7,1,19.4
8401300,2011-07-12,Heavy Precipitation,,16.7,1,27.0
8401300,2011-07-21,Heavy Precipitation,,16.7,1,41.6
8401300,2011-09-05,Heavy Precipitation,,16.7,1,19.8
8401300,2011-09-06,Heavy Precipitation,,16.7,1,43.4
8401300,2011-10-01,Heavy Precipitation,,16.7,1,25.6
8401300,2011-10-26,Heavy Precipitation,,16.7,1,17.7
8401300,2011-10-30,Heavy Precipitation,,16.7,1,22.4
8401300,2011-11-11,Heavy Precipitation,,16.7,1,22.4
8401300,2011-12-10,Heavy Precipitation,,16.7,1,21.7
8401300,2012-01-04,Heavy Precipitation,,16.7,1,38.6
8401300,2012-01-27,Heavy Precipitation,,16.7,1,31.6
8401300,2012-07-16,Heavy Precipitation,,16.7,1,32.1
8401300,2012-08-12,Heavy Precipitation,,16.7,1,23.0
8401300,2012-08-23,Heavy Precipitation,,16.7,1,21.9
8401300,2012-08-28,Heavy Precipitation,,16.7,1,19.7
8401300,2012-09-09,Heavy Precipitation,,16.7,1,19.4
8401300,2012-09-10,Heavy Precipitation,,16.7,1,54.7
8401300,2012-09-20,Heavy Precipitation,,16.7,1,23.0
8401300,2012-11-03,Heavy Precipitation,,16.7,1,18.8
8401300,2012-11-09,Heavy Precipitation,,16.7,1,20.6
8401300,2012-11-25,Heavy Precipitation,,16.7,1,21.0
8401300,2012-12-10,Heavy Precipitation,,16.7,1,19.0
8401300,2012-12-24,Heavy Precipitation,,16.7,1,22.6
8401300,2012-12-30,Heavy Precipitation,,16.7,1,17.0
8401300,2013-01-30,Heavy Precipitation,,16.7,1,43.2
8401300,2013-02-04,Heavy Precipitation,,16.7,1,23.4
8401300,2013-02-17,Heavy Precipitation,,16.7,1,20.6
8401300,2013-03-03,Heavy Precipitation,,16.7,1,31.8
8401300,2013-04-26,Heavy Precipitation,,16.7,1,55.4
8401300,2013-04-27,Heavy Precipitation,,16.7,1,18.3
8401300,2013-05-14,Heavy Precipitation,,16.7,1,44.0
8401300,2013-05-23,Heavy Precipitation,,16.7,1,16.8
8401300,2013-08-05,Heavy Precipitation,,16.7,1,33.6
8401300,2013-09-13,Heavy Precipitation,,16.7,1,17.2
8401300,2013-09-14,Heavy Precipitation,,16.7,1,29.5
8401300,2013-09-23,Heavy Precipitation,,16.7,1,35.4
8401300,2013-10-01,Heavy Precipitation,,16.7,1,18.0
8401300,2013-10-17,Heavy Precipitation,,16.7,1,18.6
8401300,2013-11-01,Heavy Precipitation,,16.7,1,25.0
8401300,2013-11-07,Heavy Precipitation,,16.7,1,20.0
8401300,2013-11-18,Heavy Precipitation,,16.7,1,19.1
8401300,2013-11-19,Heavy Precipitation,,16.7,1,34.1
8401300,2013-11-27,Heavy Precipitation,,16.7,1,45.1
8401300,2013-12-15,Heavy Precipitation,,16.7,1,25.2
8401300,2013-12-18,Heavy Precipitation,,16.7,1,29.6
8401300,2014-01-06,Heavy Precipitation,,16.7,1,25.4
8401300,2014-01-08,Heavy Precipitation,,16.7,1,22.6
8401300,2014-01-11,Heavy Precipitation,,16.7,1,48.0
8401300,2014-01-14,Heavy Precipitation,,16.7,1,28.1
8401300,2014-02-14,Heavy Precipitation,,16.7,1,21.6
8401300,2014-02-16,Heavy Precipitation,,16.7,1,18.8
8401300,2014-02-20,Heavy Precipitation,,16.7,1,24.0
8401300,2014-03-13,Heavy Precipitation,,16.7,1,23.0
8401300,2014-03-26,Heavy Precipitation,,16.7,1,28.8
8401300,2014-05-10,Heavy Precipitation,,16.7,1,20.0
8401300,2014-06-05,Heavy Precipitation,,16.7,1,18.8
8401300,2014-06-15,Heavy Precipitation,,16.7,1,18.9
8401300,2014-06-19,Heavy Precipitation,,16.7,1,19.4
8401300,2014-08-08,Heavy Precipitation,,16.7,1,31.8
8401300,2014-09-21,Heavy Precipitation,,16.7,1,26.3
8401300,2014-09-22,Heavy Precipitation,,16.7,1,26.7
8401300,2014-10-18,Heavy Precipitation,,16.7,1,22.1
8401300,2014-11-07,Heavy Precipitation,,16.7,1,24.9
8401300,2014-11-14,Heavy Precipitation,,16.7,1,33.9
8401300,2014-11-17,Heavy Precipitation,,16.7,1,22.2
8401300,2014-11-26,Heavy Precipitation,,16.7,1,25.6
8401300,2014-12-03,Heavy Precipitation,,16.7,1,21.3
8401300,2014-12-25,Heavy Precipitation,,16.7,1,37.0
8401300,2015-01-05,Heavy Precipitation,,16.7,1,17.0
8401300,2015-01-24,Heavy Precipitation,,16.7,1,18.2
8401300,2015-01-27,Heavy Precipitation,,16.7,1,21.8
8401300,2015-02-02,Heavy Precipitation,,16.7,1,34.2
8401300,2015-02-05,Heavy Precipitation,,16.7,1,48.3
8401300,2015-02-06,Heavy Precipitation,,16.7,1,24.4
8401300,2015-02-15,Heavy Precipitation,,16.7,1,25.4
8401300,2015-02-16,Heavy Precipitation,,16.7,1,17.4
8401300,2015-03-11,Heavy Precipitation,,16.7,1,18.0
8401300,2015-06-13,Heavy Precipitation,,16.7,1,25.6
8401300,2015-07-28,Heavy Precipitation,,16.7,1,19.1
8401300,2015-08-09,Heavy Precipitation,,16.7,1,17.1
8401300,2015-08-10,Heavy Precipitation,,16.7,1,25.1
8401300,2015-09-14,Heavy Precipitation,,16.7,1,23.9
8401300,2015-09-30,Heavy Precipitation,,16.7,1,24.0
8401300,2015-10-22,Heavy Precipitation,,16.7,1,16.9
8401300,2015-10-29,Heavy Precipitation,,16.7,1,25.6
8401300,2015-11-27,Heavy Precipitation,,16.7,1,33.0
8401300,2015-12-02,Heavy Precipitation,,16.7,1,16.7
8401300,2015-12-11,Heavy Precipitation,,16.7,1,17.7
8401300,2016-01-13,Heavy Precipitation,,16.7,1,21.4
8401300,2016-01-29,Heavy Precipitation,,16.7,1,21.2
8401300,2016-02-05,Heavy Precipitation,,16.7,1,28.6
8401300,2016-02-17,Heavy Precipitation,,16.7,1,23.5
8401300,2016-02-24,Heavy Precipitation,,16.7,1,17.1
8401300,2016-02-25,Heavy Precipitation,,16.7,1,20.0
8401300,2016-03-05,Heavy Precipitation,,16.7,1,24.4
8401300,2016-06-29,Heavy Precipitation,,16.7,1,20.8
8401300,2016-07-05,Heavy Precipitation,,16.7,1,18.8
8401300,2016-08-05,Heavy Precipitation,,16.7,1,26.8
8401300,2016-08-25,Heavy Precipitation,,16.7,1,19.0
8401300,2016-08-29,Heavy Precipitation,,16.7,1,17.0
8401300,2016-09-07,Heavy Precipitation,,16.7,1,22.0
8401300,2016-09-08,Heavy Precipitation,,16.7,1,18.4
8401300,2016-09-09,Heavy Precipitation,,16.7,1,20.2
8401300,2016-09-18,Heavy Precipitation,,16.7,1,17.0
8401300,2016-10-09,Heavy Precipitation,,16.7,1,19.2
8401300,2016-10-10,Heavy Precipitation,,16.7,1,71.4
8401300,2016-10-22,Heavy Precipitation,,16.7,1,26.2
8401300,2016-12-01,Heavy Precipitation,,16.7,1,22.0
8401300,2016-12-18,Heavy Precipitation,,16.7,1,30.2
8401300,2017-01-12,Heavy Precipitation,,16.7,1,22.4
8401300,2017-01-26,Heavy Precipitation,,16.7,1,22.4
8401300,2017-01-28,Heavy Precipitation,,16.7,1,17.2
8401300,2017-02-06,Heavy Precipitation,,16.7,1,18.4
8401300,2017-03-01,Heavy Precipitation,,16.7,1,27.8
8401300,2017-03-11,Heavy Precipitation,,16.7,1,28.6
8401300,2017-04-07,Heavy Precipitation,,16.7,1,19.6
8401300,2017-04-26,Heavy Precipitation,,16.7,1,22.2
8401300,2017-04-27,Heavy Precipitation,,16.7,1,23.6
8401300,2017-05-16,Heavy Precipitation,,16.7,1,19.6
8401300,2017-08-06,Heavy Precipitation,,16.7,1,19.6
8401300,2017-09-07,Heavy Precipitation,,16.7,1,29.4
8401300,2017-09-12,Heavy Precipitation,,16.7,1,18.2
8401300,2017-11-06,Heavy Precipitation,,16.7,1,44.4
8401300,2017-12-09,Heavy Precipitation,,16.7,1,17.2
8401300,2018-01-12,Heavy Precipitation,,16.7,1,35.6
8401300,2018-01-13,Heavy Precipitation,,16.7,1,20.0
8401300,2018-01-23,Heavy Precipitation,,16.7,1,24.4
8401300,2018-01-30,Heavy Precipitation,,16.7,1,16.8
8401300,2018-02-02,Heavy Precipitation,,16.7,1,26.6
8401300,2018-02-05,Heavy Precipitation,,16.7,1,37.0
8401300,2018-02-07,Heavy Precipitation,,16.7,1,25.2
8401300,2018-03-22,Heavy Precipitation,,16.7,1,20.2
8401300,2018-04-08,Heavy Precipitation,,16.7,1,37.2
8401300,2018-04-29,Heavy Precipitation,,16.7,1,28.4
8401300,2018-06-18,Heavy Precipitation,,16.7,1,21.5
8401300,2018-09-11,Heavy Precipitation,,16.7,1,18.8
8401300,2018-09-17,Heavy Precipitation,,16.7,1,25.4
8401300,2018-09-26,Heavy Precipitation,,16.7,1,16.8
8401300,2018-09-28,Heavy Precipitation,,16.7,1,22.0
8401300,2018-10-16,Heavy Precipitation,,16.7,1,19.8
8401300,2018-10-18,Heavy Precipitation,,16.7,1,24.0
8401300,2018-10-20,Heavy Precipitation,,16.7,1,53.8
8401300,2018-10-28,Heavy Precipitation,,16.7,1,59.0
8401300,2018-11-03,Heavy Precipitation,,16.7,1,36.8
8401300,2018-11-14,Heavy Precipitation,,16.7,1,19.6
8401300,2019-01-20,Heavy Precipitation,,16.7,1,37.8
8401300,2019-02-16,Heavy Precipitation,,16.7,1,29.2
8401300,2019-04-15,Heavy Precipitation,,16.7,1,17.2
8401300,2019-06-02,Heavy Precipitation,,16.7,1,28.2
8401300,2019-06-12,Heavy Precipitation,,16.7,1,24.0
8401300,2019-06-21,Heavy Precipitation,,16.7,1,49.0
8401300,2019-07-14,Heavy Precipitation,,16.7,1,20.0
8401300,2019-09-03,Heavy Precipitation,,16.7,1,20.4
8401300,2019-09-25,Heavy Precipitation,,16.7,1,21.6
8401300,2019-10-31,Heavy Precipitation,,16.7,1,37.2
8401300,2019-11-03,Heavy Precipitation,,16.7,1,16.8
8401300,2019-11-06,Heavy Precipitation,,16.7,1,21.6
8401300,2019-11-12,Heavy Precipitation,,16.7,1,51.2
8401300,2019-11-18,Heavy Precipitation,,16.7,1,19.2
