"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-52.94","48.17","GRATES COVE","840B053","2009-01-01","2009","01","01","","4.6","","-1.3","","1.7","","16.3","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-01-02","2009","01","02","","3.2","","0.0","","1.6","","16.4","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-01-03","2009","01","03","","1.8","","-1.6","","0.1","","17.9","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-01-04","2009","01","04","","2.1","","-4.2","","-1.1","","19.1","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-01-05","2009","01","05","","3.1","","-3.1","","0.0","","18.0","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-01-06","2009","01","06","","3.3","","-4.5","","-0.6","","18.6","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-01-07","2009","01","07","","0.3","","-5.1","","-2.4","","20.4","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-01-08","2009","01","08","","8.3","","-1.5","","3.4","","14.6","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-01-09","2009","01","09","","3.3","","-0.3","","1.5","","16.5","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-01-10","2009","01","10","","0.6","","-2.9","","-1.2","","19.2","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-01-11","2009","01","11","","-1.9","","-6.0","","-4.0","","22.0","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-01-12","2009","01","12","","-1.3","","-5.8","","-3.6","","21.6","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-01-13","2009","01","13","","-2.0","","-6.0","","-4.0","","22.0","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-01-14","2009","01","14","","5.8","","-2.9","","1.5","","16.5","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-01-15","2009","01","15","","-2.2","","-12.0","","-7.1","","25.1","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-01-16","2009","01","16","","-9.7","","-13.3","","-11.5","","29.5","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-01-17","2009","01","17","","-9.5","","-12.6","","-11.1","","29.1","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-01-18","2009","01","18","","-6.8","","-11.9","","-9.4","","27.4","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-01-19","2009","01","19","","7.5","","-11.1","","-1.8","","19.8","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-01-20","2009","01","20","","7.4","","-3.9","","1.8","","16.2","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-01-21","2009","01","21","","-2.8","","-7.7","","-5.3","","23.3","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-01-22","2009","01","22","","-0.6","","-8.8","","-4.7","","22.7","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-01-23","2009","01","23","","-2.1","","-9.9","","-6.0","","24.0","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-01-24","2009","01","24","","7.2","","-9.3","","-1.1","","19.1","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-01-25","2009","01","25","","-3.3","","-12.1","","-7.7","","25.7","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-01-26","2009","01","26","","-9.7","","-13.6","","-11.7","","29.7","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-01-27","2009","01","27","","-9.4","","-12.7","","-11.1","","29.1","","0.0","","","M","","M","","M","","","35","","89",""
"-52.94","48.17","GRATES COVE","840B053","2009-01-28","2009","01","28","","-3.9","","-11.3","","-7.6","","25.6","","0.0","","","M","","M","","M","","","29","","74",""
"-52.94","48.17","GRATES COVE","840B053","2009-01-29","2009","01","29","","2.9","","-5.1","","-1.1","","19.1","","0.0","","","M","","M","","M","","","14","","120",""
"-52.94","48.17","GRATES COVE","840B053","2009-01-30","2009","01","30","","0.9","","-1.9","","-0.5","","18.5","","0.0","","","M","","M","","M","","","33","","54",""
"-52.94","48.17","GRATES COVE","840B053","2009-01-31","2009","01","31","","0.0","","-2.3","","-1.2","","19.2","","0.0","","","M","","M","","M","","","7","","43",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-01","2009","02","01","","0.1","","-5.4","","-2.7","","20.7","","0.0","","","M","","M","","M","","","36","","100",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-02","2009","02","02","","1.4","","-5.7","","-2.2","","20.2","","0.0","","","M","","M","","M","","","30","","70",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-03","2009","02","03","","3.7","","-0.3","","1.7","","16.3","","0.0","","","M","","M","","M","","","12","","69",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-04","2009","02","04","","10.0","","-1.2","","4.4","","13.6","","0.0","","","M","","M","","M","","","22","","93",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-05","2009","02","05","","1.8","","-5.5","","-1.9","","19.9","","0.0","","","M","","M","","M","","","27","","63",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-06","2009","02","06","","-4.9","","-8.3","","-6.6","","24.6","","0.0","","","M","","M","","M","","","28","","80",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-07","2009","02","07","","-2.8","","-7.2","","-5.0","","23.0","","0.0","","","M","","M","","M","","","29","","78",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-08","2009","02","08","","5.2","","-3.4","","0.9","","17.1","","0.0","","","M","","M","","M","","","25","","67",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-09","2009","02","09","","2.3","","-10.5","","-4.1","","22.1","","0.0","","","M","","M","","M","","","27","","69",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-10","2009","02","10","","-8.5","","-12.0","","-10.3","","28.3","","0.0","","","M","","M","","M","","","31","","65",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-11","2009","02","11","","-0.7","","-9.4","","-5.1","","23.1","","0.0","","","M","","M","","M","","","30","","61",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-12","2009","02","12","","-0.1","","-5.6","","-2.9","","20.9","","0.0","","","M","","M","","M","","","10","","70",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-13","2009","02","13","","2.4","","-0.7","","0.9","","17.1","","0.0","","","M","","M","","M","","","10","","82",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-14","2009","02","14","","0.8","","-6.0","","-2.6","","20.6","","0.0","","","M","","M","","M","","","27","","89",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-15","2009","02","15","","-0.1","","-6.8","","-3.5","","21.5","","0.0","","","M","","M","","M","","","2","","76",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-16","2009","02","16","","-0.9","","-5.7","","-3.3","","21.3","","0.0","","","M","","M","","M","","","35","","72",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-17","2009","02","17","","-1.1","","-5.5","","-3.3","","21.3","","0.0","","","M","","M","","M","","","6","","52",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-18","2009","02","18","","1.6","","-2.5","","-0.5","","18.5","","0.0","","","M","","M","","M","","","1","","111",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-19","2009","02","19","","0.2","","-3.3","","-1.6","","19.6","","0.0","","","M","","M","","M","","","22","","113",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-20","2009","02","20","","5.0","","-2.9","","1.1","","16.9","","0.0","","","M","","M","","M","","","12","","111",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-21","2009","02","21","","1.8","","-1.6","","0.1","","17.9","","0.0","","","M","","M","","M","","","23","","70",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-22","2009","02","22","","1.1","","-1.7","","-0.3","","18.3","","0.0","","","M","","M","","M","","","24","","67",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-23","2009","02","23","","5.3","","-2.5","","1.4","","16.6","","0.0","","","M","","M","","M","","","13","","100",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-24","2009","02","24","","3.1","","-2.8","","0.2","","17.8","","0.0","","","M","","M","","M","","","22","","69",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-25","2009","02","25","","0.9","","-3.2","","-1.2","","19.2","","0.0","","","M","","M","","M","","","23","","65",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-26","2009","02","26","","0.2","","-3.9","","-1.9","","19.9","","0.0","","","M","","M","","M","","","28","","44",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-27","2009","02","27","","1.4","","-2.8","","-0.7","","18.7","","0.0","","","M","","M","","M","","","25","","59",""
"-52.94","48.17","GRATES COVE","840B053","2009-02-28","2009","02","28","","9.9","","-0.7","","4.6","","13.4","","0.0","","","M","","M","","M","","","23","","80",""
"-52.94","48.17","GRATES COVE","840B053","2009-03-01","2009","03","01","","5.6","","-5.3","","0.2","","17.8","","0.0","","","M","","M","","M","","","22","","72",""
"-52.94","48.17","GRATES COVE","840B053","2009-03-02","2009","03","02","","9.9","","-1.7","","4.1","","13.9","","0.0","","","M","","M","","M","","","21","","52",""
"-52.94","48.17","GRATES COVE","840B053","2009-03-03","2009","03","03","","13.0","","6.3","","9.7","","8.3","","0.0","","","M","","M","","M","","","20","","96",""
"-52.94","48.17","GRATES COVE","840B053","2009-03-04","2009","03","04","","8.8","","-3.9","","2.5","","15.5","","0.0","","","M","","M","","M","","","23","","63",""
"-52.94","48.17","GRATES COVE","840B053","2009-03-05","2009","03","05","","-4.3","E","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-52.94","48.17","GRATES COVE","840B053","2009-03-06","2009","03","06","","-1.7","","-8.4","","-5.1","","23.1","","0.0","","","M","","M","","M","","","28","","65",""
"-52.94","48.17","GRATES COVE","840B053","2009-03-07","2009","03","07","","4.6","E","-6.0","E","-0.7","E","18.7","E","0.0","E","","M","","M","","M","","","17","E","87","E"
"-52.94","48.17","GRATES COVE","840B053","2009-03-08","2009","03","08","","1.5","","-3.4","","-1.0","","19.0","","0.0","","","M","","M","","M","","","26","E","65","E"
"-52.94","48.17","GRATES COVE","840B053","2009-03-09","2009","03","09","","-0.2","","-4.2","","-2.2","","20.2","","0.0","","","M","","M","","M","","","34","","76",""
"-52.94","48.17","GRATES COVE","840B053","2009-03-10","2009","03","10","","-1.4","","-3.2","","-2.3","","20.3","","0.0","","","M","","M","","M","","","32","","67",""
"-52.94","48.17","GRATES COVE","840B053","2009-03-11","2009","03","11","","1.2","","-3.9","","-1.4","","19.4","","0.0","","","M","","M","","M","","","16","","35",""
"-52.94","48.17","GRATES COVE","840B053","2009-03-12","2009","03","12","","5.8","","-9.2","","-1.7","","19.7","","0.0","","","M","","M","","M","","","23","","96",""
"-52.94","48.17","GRATES COVE","840B053","2009-03-13","2009","03","13","","-7.6","","-10.6","","-9.1","","27.1","","0.0","","","M","","M","","M","","","27","","83",""
"-52.94","48.17","GRATES COVE","840B053","2009-03-14","2009","03","14","","-2.2","","-10.3","","-6.3","","24.3","","0.0","","","M","","M","","M","","","27","","74",""
"-52.94","48.17","GRATES COVE","840B053","2009-03-15","2009","03","15","","2.6","","-9.0","","-3.2","","21.2","","0.0","","","M","","M","","M","","","22","","82",""
"-52.94","48.17","GRATES COVE","840B053","2009-03-16","2009","03","16","","-4.7","","-10.1","","-7.4","","25.4","","0.0","","","M","","M","","M","","","","","<31",""
"-52.94","48.17","GRATES COVE","840B053","2009-03-17","2009","03","17","","-2.1","E","-8.1","E","-5.1","E","23.1","E","0.0","E","","M","","M","","M","","","30","","46",""
"-52.94","48.17","GRATES COVE","840B053","2009-03-18","2009","03","18","","0.1","","-8.9","","-4.4","","22.4","","0.0","","","M","","M","","M","","","","","<31",""
"-52.94","48.17","GRATES COVE","840B053","2009-03-19","2009","03","19","","2.6","E","-3.6","E","-0.5","E","18.5","E","0.0","E","","M","","M","","M","","","23","E","69","E"
"-52.94","48.17","GRATES COVE","840B053","2009-03-20","2009","03","20","","2.9","E","","M","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-52.94","48.17","GRATES COVE","840B053","2009-03-21","2009","03","21","","-1.5","","-4.5","","-3.0","","21.0","","0.0","","","M","","M","","M","","","3","","76",""
"-52.94","48.17","GRATES COVE","840B053","2009-03-22","2009","03","22","","-0.2","","-4.0","","-2.1","","20.1","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-03-23","2009","03","23","","0.8","","-5.7","","-2.5","","20.5","","0.0","","","M","","M","","M","","","","M","","M"
"-52.94","48.17","GRATES COVE","840B053","2009-03-24","2009","03","24","","1.2","","-1.5","","-0.2","","18.2","","0.0","","","M","","M","","M","","","17","","102",""
