File generated on // Fichier créé sur, 2023-12-18

Pollutant // Polluant:, PM10
Units // Unités, µg/m3
Note // Note,Data is hour ending local standard time // Données en heure normale locale
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles

Pollutant//Polluant,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
PM10,010901,Burin,NL,47.09899,-55.19852,2014-02-27,11,13,15,12,19,12,9,8,8,6,11,9,8,8,12,8,7,6,7,8,10,8,8,7
PM10,010901,Burin,NL,47.09899,-55.19852,2014-02-28,8,9,11,11,13,9,10,8,7,6,6,6,5,4,9,13,17,20,20,23,22,14,15,15
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-01,13,13,13,15,22,20,22,22,19,12,11,14,12,12,11,22,15,12,10,10,12,14,10,9
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-02,10,12,9,12,12,9,11,11,12,11,14,16,18,17,21,17,12,12,9,9,6,5,7,6
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-03,10,9,8,10,9,7,11,9,11,13,10,12,10,11,14,11,9,9,7,8,9,12,11,12
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-04,8,10,10,11,10,10,15,14,12,16,17,16,32,56,39,36,14,13,11,8,11,10,8,11
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-05,14,10,10,11,12,17,11,8,8,10,20,21,19,21,39,18,28,9,8,9,10,9,11,9
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-06,9,8,8,7,6,7,8,8,11,14,21,14,16,11,16,6,12,7,7,7,7,7,6,4
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-07,8,7,5,6,7,12,10,10,11,12,11,11,13,11,13,13,12,11,12,10,14,15,12,13
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-08,17,17,16,17,14,19,17,14,14,17,17,15,7,14,12,17,12,8,12,13,12,11,8,11
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-09,8,8,8,8,7,6,4,8,11,10,9,8,8,5,9,8,5,12,12,9,12,11,9,9
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-10,9,8,7,6,6,9,6,6,8,7,5,4,3,7,6,3,5,9,6,39,33,27,25,13
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-11,9,9,8,9,10,9,7,6,10,9,12,11,15,22,15,19,17,14,12,8,10,12,14,11
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-12,10,11,8,8,7,8,9,7,8,7,9,9,8,7,6,4,4,5,9,10,9,12,9,11
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-13,14,11,12,12,10,11,12,15,18,24,25,13,9,7,8,10,7,9,11,8,8,8,6,6
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-14,6,11,15,27,28,29,25,22,19,22,23,20,27,28,21,20,22,15,16,14,13,15,15,9
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-15,10,17,8,8,8,8,7,17,17,12,9,14,14,13,11,9,6,11,22,19,13,18,9,13
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-16,9,8,8,10,10,11,11,17,15,14,14,22,17,11,8,9,10,22,22,24,24,25,26,12
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-17,13,10,7,10,10,12,14,14,16,16,21,-999,17,13,16,16,14,16,13,12,12,11,8,8
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-18,9,14,11,8,9,10,8,10,14,10,18,15,19,18,14,13,10,11,11,8,7,7,4,5
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-19,6,8,6,8,7,36,15,8,8,11,6,7,6,6,7,9,10,8,7,9,11,18,86,10
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-20,8,7,5,8,12,26,16,61,16,12,20,18,21,16,17,15,16,14,15,14,10,9,10,10
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-21,10,15,14,11,9,8,11,13,9,8,9,11,7,8,12,12,19,17,12,21,21,21,20,21
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-22,23,20,27,23,22,19,10,11,9,9,8,10,9,10,9,10,14,13,11,12,12,11,9,12
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-23,11,12,14,12,7,5,5,29,14,10,7,6,7,9,7,9,10,13,14,13,11,10,7,14
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-24,12,10,14,11,17,16,12,10,10,9,7,7,8,9,10,7,5,6,6,8,8,13,11,9
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-25,9,6,9,9,9,8,16,17,18,16,13,21,21,13,18,16,19,18,17,10,13,9,8,8
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-26,10,8,9,10,21,94,23,24,22,19,15,22,18,15,19,18,18,8,8,8,10,13,14,13
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-27,18,13,10,18,42,50,47,42,19,24,41,28,28,26,18,17,20,31,29,24,21,17,16,15
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-28,17,19,17,22,16,18,18,13,18,16,18,20,21,18,22,20,17,16,13,12,17,27,9,11
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-29,11,9,6,5,9,7,8,12,8,5,7,6,3,9,10,9,9,18,14,18,21,22,13,11
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-30,10,7,12,11,12,9,6,9,8,15,13,12,9,15,14,11,18,11,18,19,13,13,13,12
PM10,010901,Burin,NL,47.09899,-55.19852,2014-03-31,10,13,9,8,16,10,8,9,9,9,11,8,8,10,12,8,7,8,8,7,9,9,8,8
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-01,12,12,11,9,6,11,9,10,9,9,6,9,8,7,6,14,10,9,10,6,4,7,7,7
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-02,9,9,11,10,8,13,16,9,11,10,8,8,13,14,14,15,16,13,12,17,14,11,13,10
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-03,8,11,10,11,14,14,11,15,10,13,14,11,10,7,6,8,10,7,8,6,5,7,5,8
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-04,9,6,7,12,14,17,43,24,11,13,11,9,10,7,7,9,9,8,7,10,13,10,8,17
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-05,17,12,17,15,11,8,9,8,10,14,13,16,15,17,11,12,13,15,10,15,13,13,16,10
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-06,13,16,18,18,12,17,16,9,8,7,8,10,13,17,15,13,14,17,12,10,14,10,12,12
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-07,9,11,13,17,16,16,19,18,20,16,17,13,17,8,14,15,18,23,19,17,19,24,16,13
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-08,15,11,13,10,9,12,30,19,12,9,5,15,15,17,14,18,18,16,23,12,13,16,15,11
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-09,14,11,11,12,16,4,10,9,6,7,7,6,6,4,1,4,5,6,6,7,5,6,7,5
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-10,5,5,4,6,7,10,10,17,17,17,17,15,14,18,18,16,13,19,19,19,19,18,20,18
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-11,13,14,17,18,18,16,21,23,20,23,22,22,28,22,27,28,27,26,24,27,26,23,25,26
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-12,25,17,10,13,10,10,10,9,8,8,15,10,9,9,7,9,6,5,7,7,9,6,5,4
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-13,7,7,11,9,10,7,8,8,10,8,9,15,17,14,16,12,13,12,14,14,15,11,10,8
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-14,12,10,9,10,17,9,10,18,11,10,12,11,15,13,10,15,9,9,9,9,9,8,9,12
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-15,8,9,10,8,10,8,7,4,8,9,10,14,12,9,9,11,13,14,16,10,13,12,7,6
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-16,7,7,10,13,8,9,12,11,13,21,20,19,21,15,25,28,29,24,14,10,11,9,7,15
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-17,13,15,13,13,14,15,14,16,13,11,11,14,13,16,11,11,9,14,12,14,9,18,14,13
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-18,12,11,9,9,14,10,9,14,14,20,18,19,17,23,17,19,16,16,22,17,15,18,11,12
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-19,16,12,15,20,20,19,21,23,25,20,15,14,17,12,10,6,6,8,8,9,8,8,9,9
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-20,9,7,8,10,9,7,6,6,6,9,8,7,7,6,13,13,9,9,7,10,9,10,12,12
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-21,12,13,12,18,20,18,22,24,26,19,16,9,11,11,12,10,11,12,14,19,18,15,17,17
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-22,23,17,21,23,19,22,24,19,20,19,17,21,30,33,36,29,30,33,32,31,17,10,11,12
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-23,11,10,8,8,11,15,8,17,9,13,14,13,14,17,17,17,16,10,9,15,15,19,14,13
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-24,13,15,16,14,13,11,19,18,23,27,36,36,-999,27,30,24,27,21,19,10,14,11,9,7
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-25,6,9,6,5,8,5,3,8,8,5,3,2,4,6,12,8,5,6,7,5,4,5,3,4
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-26,6,7,5,4,6,7,6,6,4,4,6,7,6,7,6,5,9,5,3,6,6,8,7,8
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-27,5,2,3,5,2,6,6,5,7,8,7,5,5,8,8,9,11,10,12,7,4,3,6,7
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-28,9,17,21,14,13,10,8,19,18,21,19,13,25,22,17,17,15,14,14,11,7,5,6,7
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-29,7,8,7,9,8,5,11,11,9,7,10,6,6,9,8,8,11,8,6,8,16,14,17,15
PM10,010901,Burin,NL,47.09899,-55.19852,2014-04-30,14,13,13,13,15,16,12,18,14,14,11,14,9,11,10,11,8,10,10,17,16,17,16,10
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-01,9,8,11,13,15,9,10,20,16,16,20,12,13,11,9,37,12,16,14,20,17,16,15,11
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-02,11,10,14,8,17,6,11,23,18,12,11,16,20,17,22,15,12,15,14,11,18,13,18,7
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-03,14,13,14,12,7,9,8,10,6,12,9,6,7,11,7,5,4,3,6,6,9,10,6,7
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-04,6,6,6,4,8,6,16,10,9,10,9,7,9,8,9,7,5,5,7,5,3,10,13,7
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-05,4,8,9,5,3,5,8,7,5,4,5,7,6,6,8,6,7,7,6,7,9,9,9,9
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-06,6,5,6,6,8,6,6,7,8,9,8,4,6,4,6,6,8,6,6,6,5,5,3,4
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-07,12,7,4,7,8,7,4,3,6,7,5,4,6,7,6,3,3,2,8,6,5,5,6,5
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-08,6,8,6,6,8,7,11,11,10,8,13,13,13,12,24,24,14,13,8,12,12,19,15,13
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-09,10,11,7,6,17,18,14,14,17,12,14,12,15,21,15,7,6,6,10,7,7,9,9,9
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-10,8,12,10,7,11,10,10,9,10,21,20,26,25,19,18,16,18,20,16,16,17,11,11,14
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-11,11,13,7,2,8,8,6,5,4,5,5,5,25,10,24,14,8,6,10,10,9,8,6,8
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-12,6,2,8,9,9,10,11,7,9,7,5,8,6,5,7,8,6,6,5,6,16,9,16,13
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-13,10,13,10,10,10,12,9,6,6,9,8,7,6,6,8,10,12,13,12,13,11,12,10,12
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-14,11,9,12,8,13,19,6,7,8,7,8,10,6,4,8,10,7,8,15,8,12,8,15,9
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-15,12,14,10,12,12,10,13,10,10,12,18,24,18,22,35,17,16,19,18,17,16,16,18,10
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-16,10,18,15,12,18,12,15,15,22,18,17,18,17,17,21,16,15,16,15,13,17,14,15,18
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-17,17,19,18,14,14,19,13,17,16,22,18,20,20,15,16,17,15,15,10,14,15,18,12,11
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-18,8,6,8,7,6,7,9,8,7,6,7,6,12,10,7,5,5,5,3,0,2,6,7,5
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-19,3,2,5,6,8,5,2,3,3,5,7,8,7,9,11,8,10,11,12,12,10,9,8,6
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-20,6,7,6,7,7,6,4,7,5,5,7,11,6,11,11,13,15,17,13,9,8,8,9,8
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-21,8,5,7,7,11,7,8,8,5,6,9,15,14,18,9,16,13,12,24,16,13,13,11,9
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-22,11,7,7,9,7,6,4,6,5,6,10,8,4,3,6,6,6,6,5,7,6,7,7,6
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-23,5,3,9,7,7,6,6,5,6,9,8,7,9,6,13,9,7,7,12,15,16,12,11,13
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-24,8,6,4,4,8,5,3,4,5,7,7,8,9,8,6,6,7,7,9,8,6,7,5,10
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-25,7,7,6,3,6,4,3,9,7,7,10,8,12,7,13,9,9,9,11,7,6,4,6,8
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-26,6,7,5,6,6,9,5,7,6,7,7,4,7,7,10,8,5,5,6,5,7,6,8,8
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-27,8,11,8,6,5,12,7,2,7,6,7,9,5,1,2,7,10,8,4,2,8,5,5,8
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-28,7,8,9,6,3,7,8,7,10,7,9,10,10,12,8,11,10,10,10,9,12,7,8,6
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-29,4,6,10,6,10,7,6,8,7,8,9,8,7,10,7,9,8,8,13,20,17,18,19,18
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-30,14,22,11,13,10,17,13,18,16,14,12,17,15,12,21,19,15,17,14,11,9,15,11,11
PM10,010901,Burin,NL,47.09899,-55.19852,2014-05-31,13,18,16,15,14,11,17,9,15,17,17,18,18,19,16,15,12,12,10,7,8,10,11,18
PM10,010901,Burin,NL,47.09899,-55.19852,2014-06-01,21,11,14,8,14,13,8,9,8,18,16,17,18,20,22,17,17,15,14,20,16,8,10,11
PM10,010901,Burin,NL,47.09899,-55.19852,2014-06-02,16,15,13,9,7,10,9,10,13,9,7,9,24,15,27,16,27,10,15,11,14,12,9,7
PM10,010901,Burin,NL,47.09899,-55.19852,2014-06-03,8,10,6,6,6,9,7,9,7,8,9,11,26,19,38,37,12,21,10,9,9,7,5,4
PM10,010901,Burin,NL,47.09899,-55.19852,2014-06-04,6,6,4,6,6,4,8,7,8,8,7,8,8,5,6,13,9,10,6,5,5,4,6,3
PM10,010901,Burin,NL,47.09899,-55.19852,2014-06-05,5,6,5,7,6,4,6,5,3,8,10,9,5,2,6,7,9,7,6,4,4,4,4,3
PM10,010901,Burin,NL,47.09899,-55.19852,2014-06-06,3,7,6,4,5,6,8,7,3,10,7,5,5,9,6,8,6,6,9,6,5,7,6,3
PM10,010901,Burin,NL,47.09899,-55.19852,2014-06-07,4,4,5,8,8,6,2,5,6,4,9,8,9,10,7,10,6,7,8,8,7,9,7,7
PM10,010901,Burin,NL,47.09899,-55.19852,2014-06-08,6,6,7,9,7,5,4,3,8,6,4,3,4,6,6,5,7,9,7,6,6,5,5,6
PM10,010901,Burin,NL,47.09899,-55.19852,2014-06-09,7,6,6,7,8,6,5,5,4,4,5,6,9,8,11,6,6,6,7,5,3,7,6,9
PM10,010901,Burin,NL,47.09899,-55.19852,2014-06-10,5,9,6,7,3,5,8,7,8,8,8,11,11,9,8,10,8,6,4,4,2,3,10,9
PM10,010901,Burin,NL,47.09899,-55.19852,2014-06-11,8,9,6,6,11,9,13,11,6,3,8,7,5,6,8,7,8,7,5,8,6,10,10,9
PM10,010901,Burin,NL,47.09899,-55.19852,2014-06-12,11,9,6,12,10,10,11,10,9,7,7,12,8,9,9,10,11,9,9,9,10,12,9,17
PM10,010901,Burin,NL,47.09899,-55.19852,2014-06-13,10,10,9,8,8,23,8,8,7,9,8,15,8,6,7,7,13,9,10,14,23,11,9,10
PM10,010901,Burin,NL,47.09899,-55.19852,2014-06-14,10,12,11,9,10,12,17,9,8,8,11,11,14,11,16,10,10,9,19,15,13,13,16,7
PM10,010901,Burin,NL,47.09899,-55.19852,2014-06-15,8,8,8,9,10,8,11,15,17,14,9,5,12,10,12,10,12,14,10,7,10,8,10,13
