File generated on // Fichier créé sur, 2026-02-27

Pollutant // Polluant:, PM10
Units // Unités, µg/m3
Note // Note,Data is hour ending local standard time // Données en heure normale locale
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles

Pollutant//Polluant,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-01-21,6,8,9,8,8,7,5,5,8,6,9,10,11,13,13,14,18,16,16,15,14,12,11,9
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-01-22,8,7,7,7,8,8,7,8,7,7,8,8,12,15,17,20,21,54,46,57,53,9,9,9
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-01-23,9,12,12,15,18,18,15,11,13,12,10,9,9,9,10,10,10,9,8,8,8,8,8,8
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-01-24,11,12,9,8,9,11,11,16,22,22,22,18,21,21,15,19,15,19,22,18,9,8,6,3
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-01-25,5,11,8,8,2,1,2,3,6,5,5,6,5,7,7,9,11,15,19,22,18,20,20,20
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-01-26,17,21,19,14,12,12,18,17,14,15,14,10,11,9,10,11,14,15,12,10,12,16,11,12
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-01-27,14,14,16,16,17,18,16,16,15,19,14,13,12,12,10,9,10,12,11,10,9,10,12,15
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-01-28,9,12,14,13,11,12,14,16,20,17,18,17,10,9,8,10,10,11,10,11,12,12,10,10
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-01-29,11,12,12,12,12,14,13,14,15,14,14,13,16,20,19,18,19,21,24,26,31,19,15,10
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-01-30,6,4,3,2,2,2,3,2,3,3,3,5,12,27,30,26,31,39,41,45,41,41,36,35
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-01-31,31,33,32,29,27,28,29,26,24,24,29,28,23,21,18,18,19,23,23,21,21,19,17,18
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-01,17,19,17,15,14,11,10,11,13,12,10,10,9,12,12,12,14,12,10,10,9,8,9,8
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-02,9,9,8,9,10,9,11,16,19,21,18,22,21,21,26,21,30,25,20,21,17,13,11,10
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-03,9,10,9,9,9,10,11,12,13,15,23,20,21,19,17,18,17,16,14,14,15,17,18,14
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-04,7,2,1,2,2,2,2,4,7,7,9,7,7,8,8,10,10,10,13,14,13,10,8,6
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-05,4,4,4,6,8,11,12,12,7,2,2,2,1,1,2,2,2,3,2,2,2,2,3,3
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-06,3,1,3,6,15,15,16,14,13,11,10,10,9,9,10,10,9,9,9,9,9,9,8,9
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-07,9,9,8,8,9,8,10,13,20,16,9,9,8,8,8,10,15,17,12,10,11,10,9,10
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-08,10,11,10,9,9,8,8,11,14,13,11,9,10,12,12,12,9,12,12,13,20,22,25,22
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-09,28,28,24,12,14,19,16,11,9,8,7,7,4,4,6,12,18,13,14,17,17,16,14,13
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-10,9,6,4,5,4,3,3,5,7,5,7,17,30,35,27,25,28,25,20,21,18,6,5,5
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-11,6,6,8,8,10,9,11,12,11,10,11,15,22,22,23,20,20,22,24,22,21,19,20,20
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-12,17,18,18,17,17,17,18,17,17,15,14,12,13,11,18,19,17,16,17,16,16,19,17,15
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-13,12,9,9,7,5,4,8,9,9,11,12,17,15,15,16,15,16,15,16,18,22,22,26,30
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-14,27,22,18,15,14,14,12,11,11,10,11,13,13,15,13,13,14,12,11,12,11,10,10,13
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-15,16,15,13,11,10,10,9,9,9,10,13,13,12,10,11,10,9,8,8,9,9,8,7,7
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-16,5,6,6,7,7,9,10,12,14,15,16,15,13,14,10,9,9,9,8,9,9,10,10,11
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-17,12,12,12,13,13,14,14,18,20,20,15,11,13,22,25,26,27,29,27,26,24,22,22,22
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-18,22,22,20,19,16,13,9,8,7,8,8,13,19,12,10,15,20,16,15,16,8,6,4,2
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-19,2,4,16,27,10,14,12,10,11,11,14,15,16,14,13,15,17,16,21,17,15,14,15,16
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-20,19,16,15,16,12,12,16,17,14,12,13,13,12,11,11,11,10,9,9,9,12,16,28,23
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-21,16,11,11,10,13,11,11,13,17,22,40,41,34,34,33,23,28,30,32,38,35,35,34,32
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-22,31,27,19,16,13,11,12,16,40,60,43,42,32,33,28,27,30,39,38,19,25,14,12,15
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-23,16,27,30,20,22,21,22,27,32,29,29,17,10,8,10,7,5,5,4,2,1,1,2,2
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-24,2,1,1,2,3,3,4,7,10,12,12,11,19,16,15,13,13,13,12,11,10,9,10,9
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-25,9,8,7,7,7,9,11,13,14,15,13,12,11,12,12,11,14,13,14,14,16,16,16,18
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-26,15,11,8,10,14,13,13,13,10,11,11,10,10,9,9,9,9,13,19,16,14,17,21,19
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-27,12,9,9,9,11,9,10,10,13,17,19,16,15,14,14,15,17,18,19,19,16,15,13,13
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-02-28,12,13,14,13,8,7,8,11,15,13,10,10,10,9,10,10,9,11,12,21,29,31,24,11
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-01,15,18,10,14,13,11,11,13,12,12,11,11,12,15,20,18,19,23,26,28,20,17,16,18
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-02,17,15,13,13,15,13,13,19,21,38,59,52,38,45,36,33,30,25,21,18,19,27,29,30
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-03,21,7,3,1,2,3,7,14,21,20,15,11,12,16,19,18,24,25,27,26,20,19,15,13
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-04,11,10,10,8,8,7,8,10,12,14,12,11,9,11,12,11,11,11,11,10,11,9,11,12
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-05,11,14,13,14,11,11,11,13,13,12,12,13,14,14,14,14,16,17,17,17,17,15,11,10
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-06,10,9,8,8,7,8,8,9,9,9,12,14,11,11,12,14,14,18,25,26,22,20,19,16
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-07,15,12,10,8,7,8,9,10,12,14,15,19,20,20,19,21,21,23,25,26,24,23,22,27
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-08,28,24,31,23,14,4,2,5,6,6,9,8,6,8,12,15,23,18,22,25,25,24,12,10
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-09,9,10,10,11,9,9,10,13,21,17,16,14,12,12,11,12,12,15,16,16,18,17,18,18
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-10,14,13,14,13,12,16,21,24,39,46,33,30,31,27,23,19,22,23,19,20,16,15,14,13
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-11,11,13,15,14,13,15,15,18,18,17,16,14,12,11,14,15,17,16,14,20,18,20,16,18
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-12,19,18,21,19,18,15,15,18,29,26,16,14,13,15,20,19,16,13,17,14,17,19,20,6
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-13,3,2,2,2,4,10,9,11,8,5,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,18,12,17,21,15,16,15,21,26,33
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-17,38,35,26,20,22,22,25,32,35,36,16,20,20,21,16,14,14,17,18,25,24,24,20,17
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-18,11,8,5,7,11,11,12,9,12,14,13,11,12,16,17,12,8,9,6,7,7,8,11,4
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-19,3,3,4,4,7,8,9,10,9,12,16,15,12,11,11,11,13,13,17,20,20,17,17,17
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-20,14,13,11,13,12,14,20,25,39,16,18,18,18,19,19,19,11,10,11,8,9,10,9,8
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-21,6,6,6,8,8,10,13,15,12,12,15,11,14,12,14,19,15,9,7,9,6,4,3,2
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-22,3,11,10,8,10,11,11,12,12,13,13,12,13,14,14,17,18,17,17,18,19,19,13,12
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-23,16,16,16,17,15,15,18,20,19,16,16,18,20,18,15,16,17,22,22,19,19,20,20,20
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-24,17,12,12,22,23,22,18,17,15,12,12,26,34,39,34,30,20,16,13,14,16,15,13,12
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-25,12,12,13,13,13,12,16,21,24,20,19,18,20,17,27,46,45,55,74,53,33,28,44,39
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-26,25,19,21,23,20,16,13,16,16,11,8,8,9,11,20,17,14,11,10,7,7,7,5,4
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-27,7,7,8,6,7,7,9,10,10,22,27,15,14,16,17,16,14,16,17,16,16,18,20,24
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-28,24,14,8,7,5,5,6,7,8,14,17,20,17,18,29,23,29,20,30,30,19,11,11,15
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-29,15,6,7,10,11,15,14,14,15,22,23,22,33,30,20,7,8,9,8,9,8,6,7,1
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-30,2,4,8,10,11,11,12,13,11,10,12,12,13,12,12,12,13,13,13,13,16,17,16,15
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-03-31,14,11,7,7,9,11,13,11,8,8,8,7,7,8,7,9,11,9,10,10,8,8,7,8
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-01,6,6,7,7,7,6,7,12,15,16,22,17,22,47,23,24,10,11,11,9,8,6,5,6
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-02,7,7,3,5,8,10,11,14,7,2,3,2,5,10,13,13,11,13,12,19,18,17,16,11
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-03,8,6,9,6,3,5,7,11,14,7,8,15,19,18,19,17,17,19,22,20,19,20,19,20
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-04,19,20,20,22,22,22,19,23,32,20,20,17,17,33,23,21,19,21,11,14,16,18,26,21
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-05,9,13,19,21,27,30,34,15,10,11,16,9,3,4,5,9,6,8,5,5,4,4,4,5
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-06,5,5,4,4,3,2,4,6,6,6,6,6,7,6,4,7,6,6,7,7,4,4,5,5
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-07,5,5,5,6,4,3,4,4,3,5,5,6,5,9,8,7,6,15,34,54,46,43,36,20
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-08,12,9,13,33,38,39,33,30,27,21,18,20,21,16,12,16,27,31,32,27,22,17,14,11
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-09,11,14,9,10,11,11,8,8,9,10,10,10,13,14,17,16,20,17,9,5,3,4,4,6
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-10,5,8,6,14,13,2,2,1,2,3,7,11,17,14,12,12,12,14,10,8,4,5,5,7
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-11,4,3,6,7,6,6,9,8,6,2,3,-999,2,3,5,4,4,4,4,5,6,8,8,9
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-12,9,11,11,16,16,24,18,15,13,13,14,14,11,15,13,13,11,10,10,10,9,8,8,9
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-13,9,10,12,12,13,16,19,21,14,12,16,11,7,4,4,3,7,11,25,39,44,37,38,38
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-14,36,30,25,23,22,20,20,21,17,17,18,17,16,14,14,15,17,17,15,23,23,22,20,13
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-15,10,11,11,11,13,13,17,13,9,8,9,9,10,17,10,12,13,12,17,22,23,14,14,13
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-16,12,15,17,18,23,19,9,7,6,6,4,6,6,8,10,11,13,14,13,15,17,20,24,20
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-17,18,17,17,14,15,19,24,32,34,19,21,27,27,19,8,8,8,10,22,20,8,4,4,4
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-18,4,7,6,5,6,4,6,8,9,10,14,12,12,14,17,19,18,19,15,13,14,13,14,14
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-19,9,8,9,9,10,12,16,22,21,20,20,20,19,22,21,22,26,28,24,26,32,30,28,30
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-20,29,30,30,30,32,38,40,41,38,39,45,49,48,47,41,38,36,36,32,15,9,4,3,3
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-21,5,6,8,9,11,11,13,20,20,16,12,11,13,12,9,10,9,16,20,22,20,19,25,28
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-22,25,19,14,13,11,12,15,20,13,11,14,14,17,20,20,21,20,17,15,16,21,19,20,19
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-23,18,17,19,19,25,27,28,30,30,31,29,27,28,30,33,34,34,38,40,41,38,33,26,21
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-24,23,21,27,31,30,23,27,23,22,22,24,27,27,19,15,22,25,26,35,47,36,36,36,38
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-25,35,26,25,15,28,45,44,41,38,27,27,34,36,32,32,37,39,36,28,24,19,24,33,32
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-26,30,25,21,18,16,16,16,18,16,16,15,15,16,20,15,16,16,16,16,14,12,10,10,9
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-27,10,12,10,5,7,18,17,13,19,38,24,15,15,14,16,16,36,14,17,16,22,23,27,28
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-28,29,30,29,27,24,25,29,14,14,17,8,11,9,11,10,13,12,13,10,11,11,12,14,12
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-29,13,15,17,13,11,9,7,9,11,12,12,14,13,20,19,12,15,22,34,28,37,21,19,16
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-04-30,13,10,7,21,16,19,16,14,11,11,15,7,8,10,10,12,22,23,17,18,15,9,11,16
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-01,9,6,6,4,4,7,5,5,5,10,10,9,12,10,10,11,9,11,12,22,24,16,16,17
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-02,14,12,12,11,4,4,6,4,5,10,12,11,13,10,9,14,8,9,10,8,10,9,8,9
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-03,4,3,4,6,5,7,9,9,7,8,8,8,7,7,7,8,8,7,9,9,9,7,7,6
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-04,3,3,2,3,3,3,5,7,7,16,13,10,11,13,11,12,16,15,13,9,7,9,11,9
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-05,6,5,5,6,5,6,13,17,17,15,15,16,13,11,12,9,7,6,6,6,5,5,6,8
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-06,10,7,5,2,1,5,1,2,3,3,8,4,2,3,4,5,7,11,13,10,10,7,8,8
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-07,9,10,10,7,6,6,8,9,8,8,7,8,8,9,7,7,7,8,12,22,14,13,13,18
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-08,17,20,20,14,10,9,8,8,8,8,8,8,8,11,14,13,10,14,20,20,15,12,17,16
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-09,15,15,82,17,17,21,25,19,18,16,14,16,11,12,15,15,15,17,14,15,14,24,33,30
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-10,27,22,19,14,13,16,23,37,22,26,28,17,15,17,15,17,14,12,12,25,27,15,12,11
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-11,11,10,10,10,10,12,18,18,17,14,17,17,14,14,20,21,25,21,17,14,11,7,5,3
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-12,2,2,1,1,2,4,7,8,6,4,4,8,8,11,13,11,16,16,19,22,23,23,19,16
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-13,15,17,11,10,9,9,10,9,8,6,9,8,12,10,14,11,15,24,23,24,19,23,23,24
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-14,19,22,21,17,13,12,9,10,13,16,16,14,15,18,23,29,32,34,32,32,34,35,27,34
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-15,29,25,21,20,19,14,11,10,10,11,10,10,12,13,14,14,15,14,17,20,22,23,33,27
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-16,25,22,20,19,17,17,19,24,18,12,11,10,11,15,15,23,11,13,12,12,12,-999,-999,-999
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-19,-999,-999,-999,-999,-999,-999,-999,-999,-999,10,11,12,9,11,11,11,10,12,16,16,19,21,21,16
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-20,12,11,9,8,9,10,9,9,9,8,8,8,17,14,11,11,10,9,9,10,26,30,28,22
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-21,23,27,26,25,20,15,12,9,7,11,11,10,16,16,14,13,17,14,16,19,29,44,33,18
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-22,14,10,10,9,9,8,9,10,10,9,9,9,12,10,9,10,12,13,15,11,11,10,9,7
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-23,7,6,6,7,7,7,8,12,13,11,14,11,11,15,13,16,13,13,10,8,7,4,4,6
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-24,6,3,4,13,21,20,18,21,28,24,23,17,17,13,13,14,15,18,21,20,21,23,24,21
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-25,19,18,17,16,16,16,18,17,10,7,7,6,5,8,10,12,9,8,12,8,15,16,13,12
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-26,12,12,10,10,10,11,15,21,12,10,22,20,16,15,17,21,24,22,19,19,18,18,18,17
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-27,15,14,13,11,11,10,10,9,12,12,12,10,13,13,13,10,9,11,11,13,12,11,13,12
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-28,12,14,14,14,13,13,14,13,12,10,11,14,14,12,12,13,13,14,14,15,14,13,10,9
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-29,10,7,5,3,3,4,5,6,6,20,4,4,6,7,7,8,8,7,7,8,10,9,10,10
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-30,14,11,12,13,11,14,20,18,15,19,27,18,23,12,12,11,11,11,10,11,12,14,14,14
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-05-31,11,10,13,10,12,13,12,14,14,16,14,13,12,14,13,15,15,18,9,8,6,5,6,2
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-06-01,2,1,1,2,3,3,3,2,1,2,2,4,6,15,16,9,10,12,14,9,2,3,3,2
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-06-02,4,3,2,2,2,2,1,2,2,3,4,6,8,10,13,12,12,12,17,27,21,20,17,21
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-06-03,14,10,11,7,5,7,8,5,4,7,10,10,13,14,18,22,25,18,18,17,14,12,10,8
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-06-04,8,4,4,2,2,3,4,4,4,4,4,5,5,5,5,6,5,7,6,6,7,7,8,14
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-06-05,5,4,4,4,4,4,4,5,5,6,6,6,4,4,5,5,4,5,6,9,9,9,8,9
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-06-06,9,9,9,8,9,9,11,11,8,8,7,8,7,6,7,10,10,18,18,16,14,16,14,15
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-06-07,12,13,15,14,15,17,16,18,18,11,20,20,18,16,14,18,21,32,32,34,34,25,26,28
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-06-08,30,28,27,25,21,22,19,17,16,15,14,23,25,26,27,26,25,23,27,27,23,22,24,26
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-06-09,25,23,22,20,17,20,27,23,10,9,18,20,17,12,14,12,10,7,8,8,9,9,10,9
PM10,010102,St. John's,NL,47.56038,-52.71147,2022-06-10,8,11,10,5,2,3,2,3,3,8,10,3,7,8,5,6,13,15,8,4,3,2,2,2
