"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-64.00","47.06","NORTH CAPE","8300516","2010-01-01","2010","01","01","","-2.3","","-11.0","","-6.7","","24.7","","0.0","","","M","","M","0.0","","","","5","","35",""
"-64.00","47.06","NORTH CAPE","8300516","2010-01-02","2010","01","02","","2.9","","-2.7","","0.1","","17.9","","0.0","","","M","","M","5.1","","","","7","","104",""
"-64.00","47.06","NORTH CAPE","8300516","2010-01-03","2010","01","03","","2.2","","0.5","","1.4","","16.6","","0.0","","","M","","M","13.1","","","","8","","95",""
"-64.00","47.06","NORTH CAPE","8300516","2010-01-04","2010","01","04","","1.8","","0.1","","1.0","","17.0","","0.0","","","M","","M","6.1","","","","33","","50",""
"-64.00","47.06","NORTH CAPE","8300516","2010-01-05","2010","01","05","","1.4","","0.1","","0.8","","17.2","","0.0","","","M","","M","0.0","","","","33","","44",""
"-64.00","47.06","NORTH CAPE","8300516","2010-01-06","2010","01","06","","0.8","","-0.3","","0.3","","17.7","","0.0","","","M","","M","0.0","","","","23","","41",""
"-64.00","47.06","NORTH CAPE","8300516","2010-01-07","2010","01","07","","0.5","","-0.8","","-0.2","","18.2","","0.0","","","M","","M","0.0","","","","28","","46",""
"-64.00","47.06","NORTH CAPE","8300516","2010-01-08","2010","01","08","","-0.3","","-1.7","","-1.0","","19.0","","0.0","","","M","","M","0.0","","","","27","","44",""
"-64.00","47.06","NORTH CAPE","8300516","2010-01-09","2010","01","09","","-1.3","","-3.8","","-2.6","","20.6","","0.0","","","M","","M","0.6","","","","36","","54",""
"-64.00","47.06","NORTH CAPE","8300516","2010-01-10","2010","01","10","","-3.4","","-8.4","","-5.9","","23.9","","0.0","","","M","","M","0.0","","","","30","","46",""
"-64.00","47.06","NORTH CAPE","8300516","2010-01-11","2010","01","11","","-5.2","","-8.7","","-7.0","","25.0","","0.0","","","M","","M","0.0","","","","29","","61",""
"-64.00","47.06","NORTH CAPE","8300516","2010-01-12","2010","01","12","","-5.2","","-7.1","","-6.2","","24.2","","0.0","","","M","","M","0.7","","","","29","","61",""
"-64.00","47.06","NORTH CAPE","8300516","2010-01-13","2010","01","13","","-2.7","","-6.0","","-4.4","","22.4","","0.0","","","M","","M","0.0","","","","1","","48",""
"-64.00","47.06","NORTH CAPE","8300516","2010-01-14","2010","01","14","","-2.5","","-5.6","","-4.1","","22.1","","0.0","","","M","","M","0.0","","","","24","","59",""
"-64.00","47.06","NORTH CAPE","8300516","2010-01-15","2010","01","15","","0.2","","-3.6","","-1.7","","19.7","","0.0","","","M","","M","0.0","","","","23","","59",""
"-64.00","47.06","NORTH CAPE","8300516","2010-01-16","2010","01","16","","-0.8","","-8.0","","-4.4","","22.4","","0.0","","","M","","M","2.1","","","","32","","72",""
"-64.00","47.06","NORTH CAPE","8300516","2010-01-17","2010","01","17","","-4.9","","-9.1","","-7.0","","25.0","","0.0","","","M","","M","1.2","","","","32","","56",""
"-64.00","47.06","NORTH CAPE","8300516","2010-01-18","2010","01","18","","-2.8","","-6.1","","-4.5","","22.5","","0.0","","","M","","M","0.0","","","","5","","35",""
