"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-63.17","46.34","HARRINGTON CDA CS","830P001","2008-01-01","2008","01","01","","-4.0","","-10.6","","-7.3","","25.3","","0.0","","","M","","M","1.4","","31","","28","","41",""
"-63.17","46.34","HARRINGTON CDA CS","830P001","2008-01-02","2008","01","02","","-0.9","","-11.7","","-6.3","","24.3","","0.0","","0.0","","","M","12.0","","33","","36","","76",""
"-63.17","46.34","HARRINGTON CDA CS","830P001","2008-01-03","2008","01","03","","-8.8","","-13.6","","-11.2","","29.2","","0.0","","","M","","M","2.5","","35","","34","","43",""
"-63.17","46.34","HARRINGTON CDA CS","830P001","2008-01-04","2008","01","04","","-6.3","","-16.7","","-11.5","","29.5","","0.0","","","M","","M","0.0","","32","","22","","43",""
"-63.17","46.34","HARRINGTON CDA CS","830P001","2008-01-05","2008","01","05","","-4.1","","-10.2","","-7.2","","25.2","","0.0","","","M","","M","0.0","","31","","24","","41",""
"-63.17","46.34","HARRINGTON CDA CS","830P001","2008-01-06","2008","01","06","","0.8","","-5.0","","-2.1","","20.1","","0.0","","","M","","M","0.0","","29","","","","<31",""
"-63.17","46.34","HARRINGTON CDA CS","830P001","2008-01-07","2008","01","07","","5.3","","-0.6","","2.4","","15.6","","0.0","","","M","","M","0.0","","29","","24","","35",""
"-63.17","46.34","HARRINGTON CDA CS","830P001","2008-01-08","2008","01","08","","6.1","","2.4","","4.3","","13.7","","0.0","","","M","","M","0.7","","19","","20","","32",""
"-63.17","46.34","HARRINGTON CDA CS","830P001","2008-01-09","2008","01","09","","8.0","","2.7","","5.4","","12.6","","0.0","","","M","","M","2.0","","9","","22","","48",""
"-63.17","46.34","HARRINGTON CDA CS","830P001","2008-01-10","2008","01","10","","4.9","","-0.2","","2.4","","15.6","","0.0","","","M","","M","0.0","","","","22","","48",""
