"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-64.00","47.06","NORTH CAPE","8300516","2017-01-01","2017","01","01","","1.7","","-6.7","","-2.5","","20.5","","0.0","","","M","","M","4.7","","","","29","","57",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-02","2017","01","02","","-1.1","","-5.0","","-3.1","","21.1","","0.0","","","M","","M","0.7","","","","29","","59",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-03","2017","01","03","","-1.7","","-4.6","","-3.2","","21.2","","0.0","","","M","","M","0.0","","","","11","","46",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-04","2017","01","04","","4.9","","-1.7","","1.6","","16.4","","0.0","","","M","","M","5.9","","","","10","","85",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-05","2017","01","05","","1.0","","-4.7","","-1.9","","19.9","","0.0","","","M","","M","5.3","","","","25","","93",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-06","2017","01","06","","-3.7","","-7.5","","-5.6","","23.6","","0.0","","","M","","M","0.6","","","","25","","69",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-07","2017","01","07","","-7.1","","-10.2","","-8.7","","26.7","","0.0","","","M","","M","1.5","","","","30","","46",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-08","2017","01","08","","-4.3","","-12.9","","-8.6","","26.6","","0.0","","","M","","M","2.5","","","","36","","70",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-09","2017","01","09","","-11.0","","-14.1","","-12.6","","30.6","","0.0","","","M","","M","0.6","","","","28","","61",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-10","2017","01","10","","-0.7","","-12.9","","-6.8","","24.8","","0.0","","","M","","M","0.0","","","","24","","46",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-11","2017","01","11","","5.8","","-1.5","","2.2","","15.8","","0.0","","","M","","M","1.6","","","","15","","61",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-12","2017","01","12","","7.8","","1.6","","4.7","","13.3","","0.0","","","M","","M","4.0","","","","19","","54",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-13","2017","01","13","","6.6","","-11.6","","-2.5","","20.5","","0.0","","","M","","M","5.2","","","","29","","98",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-14","2017","01","14","","-9.8","","-13.5","","-11.7","","29.7","","0.0","","","M","","M","1.9","","","","29","","80",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-15","2017","01","15","","-9.0","","-11.4","","-10.2","","28.2","","0.0","","","M","","M","0.0","","","","25","","57",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-16","2017","01","16","","-2.2","","-13.5","","-7.9","","25.9","","0.0","","","M","","M","0.0","","","","26","","61",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-17","2017","01","17","","-2.2","","-7.8","","-5.0","","23.0","","0.0","","","M","","M","0.0","","","","34","","57",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-18","2017","01","18","","-4.3","","-8.0","","-6.2","","24.2","","0.0","","","M","","M","0.0","","","","","","<31",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-19","2017","01","19","","-1.0","","-6.5","","-3.8","","21.8","","0.0","","","M","","M","1.3","","","","","","<31",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-20","2017","01","20","","-1.7","","-3.1","","-2.4","","20.4","","0.0","","","M","","M","0.0","","","","2","","35",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-21","2017","01","21","","-1.3","","-3.4","","-2.4","","20.4","","0.0","","","M","","M","0.0","","","","","","<31",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-22","2017","01","22","","-1.1","","-2.9","","-2.0","","20.0","","0.0","","","M","","M","0.0","","","","1","","46",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-23","2017","01","23","","-1.9","","-4.1","","-3.0","","21.0","","0.0","","","M","","M","0.0","","","","36","","41",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-24","2017","01","24","","-0.4","","-2.2","","-1.3","","19.3","","0.0","","","M","","M","3.1","","","","8","","65",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-25","2017","01","25","","0.1","","-0.8","","-0.4","","18.4","","0.0","","","M","","M","23.9","","","","","","<31",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-26","2017","01","26","","0.4","","-1.4","","-0.5","","18.5","","0.0","","","M","","M","2.1","","","","","","<31",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-27","2017","01","27","","-0.5","","-4.4","","-2.5","","20.5","","0.0","","","M","","M","1.9","","","","25","","70",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-28","2017","01","28","","-2.2","","-5.3","","-3.8","","21.8","","0.0","","","M","","M","0.0","","","","25","","74",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-29","2017","01","29","","-0.3","","-3.7","","-2.0","","20.0","","0.0","","","M","","M","12.4","","","","26","","65",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-30","2017","01","30","","-2.5","","-5.4","","-4.0","","22.0","","0.0","","","M","","M","0.0","","","","27","","35",""
"-64.00","47.06","NORTH CAPE","8300516","2017-01-31","2017","01","31","","-5.4","","-12.1","","-8.8","","26.8","","0.0","","","M","","M","0.0","","","","29","","41",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-01","2017","02","01","","-3.0","","-12.2","","-7.6","","25.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-02","2017","02","02","","-3.7","","-7.7","","-5.7","","23.7","","0.0","","","M","","M","0.7","","","","29","","61",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-03","2017","02","03","","-7.7","","-12.4","","-10.1","","28.1","","0.0","","","M","","M","0.9","","","","27","","69",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-04","2017","02","04","","-10.9","","-14.2","","-12.6","","30.6","","0.0","","","M","","M","0.0","","","","29","","56",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-05","2017","02","05","","-2.5","","-12.5","","-7.5","","25.5","","0.0","","","M","","M","3.5","","","","14","","43",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-06","2017","02","06","","-2.5","","-15.1","","-8.8","","26.8","","0.0","","","M","","M","1.3","","","","29","","78",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-07","2017","02","07","","-9.8","","-17.3","","-13.6","","31.6","","0.0","","","M","","M","0.6","","","","30","","65",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-08","2017","02","08","","-0.4","","-10.2","","-5.3","","23.3","","0.0","","","M","","M","7.4","","","","13","","67",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-09","2017","02","09","","-5.6","","-10.0","","-7.8","","25.8","","0.0","","","M","","M","5.8","","","","2","","78",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-10","2017","02","10","","-6.9","","-13.3","","-10.1","","28.1","","0.0","","","M","","M","5.3","","","","33","","85",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-11","2017","02","11","","-12.5","","-16.8","","-14.7","","32.7","","0.0","","","M","","M","0.0","","","","29","","39",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-12","2017","02","12","","-5.7","","-15.1","","-10.4","","28.4","","0.0","","","M","","M","0.0","","","","8","","43",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-13","2017","02","13","","-3.0","","-6.0","","-4.5","","22.5","","0.0","","","M","","M","2.7","","","","5","","83",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-14","2017","02","14","","-3.0","","-5.0","","-4.0","","22.0","","0.0","","","M","","M","1.2","","","","3","","69",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-15","2017","02","15","","-2.6","","-4.2","","-3.4","","21.4","","0.0","","","M","","M","0.6","","","","7","","39",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-16","2017","02","16","","-2.2","","-3.6","","-2.9","","20.9","","0.0","","","M","","M","6.5","","","","36","","82",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-17","2017","02","17","","-0.8","","-3.9","","-2.4","","20.4","","0.0","","","M","","M","0.0","","","","29","","69",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-18","2017","02","18","","-0.9","","-5.5","","-3.2","","21.2","","0.0","","","M","","M","0.0","","","","28","","46",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-19","2017","02","19","","-0.6","","-3.9","","-2.3","","20.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-20","2017","02","20","","-2.2","","-4.1","","-3.2","","21.2","","0.0","","","M","","M","0.7","","","","36","","48",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-21","2017","02","21","","-0.7","","-6.4","","-3.6","","21.6","","0.0","","","M","","M","0.0","","","","35","","35",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-22","2017","02","22","","1.0","","-5.3","","-2.2","","20.2","","0.0","","","M","","M","0.0","","","","23","","41",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-23","2017","02","23","","6.7","","-4.4","","1.2","","16.8","","0.0","","","M","","M","0.0","","","","21","","52",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-24","2017","02","24","","7.4","","-0.1","","3.7","","14.3","","0.0","","","M","","M","0.0","","","","23","","52",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-25","2017","02","25","","2.8","","-2.0","","0.4","","17.6","","0.0","","","M","","M","4.4","","","","16","","33",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-26","2017","02","26","","6.4","","-5.0","","0.7","","17.3","","0.0","","","M","","M","24.9","","","","29","","70",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-27","2017","02","27","","2.0","","-5.3","","-1.7","","19.7","","0.0","","","M","","M","0.0","","","","27","","61",""
"-64.00","47.06","NORTH CAPE","8300516","2017-02-28","2017","02","28","","1.3","","-6.4","","-2.6","","20.6","","0.0","","","M","","M","0.0","","","","30","","46",""
