"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-01","2009","01","01","","-6.6","","-11.0","","-8.8","","26.8","","0.0","","0.0","","","M","3.0","","27","","30","","63",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-02","2009","01","02","","-3.0","","-10.8","","-6.9","","24.9","","0.0","","","M","","M","0.0","","42","","28","","65",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-03","2009","01","03","","-3.5","","-10.3","","-6.9","","24.9","","0.0","","","M","","M","0.6","","34","","28","","46",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-04","2009","01","04","","-1.4","","-10.1","","-5.8","","23.8","","0.0","","","M","","M","0.0","","31","","27","","46",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-05","2009","01","05","","1.3","","-5.1","","-1.9","","19.9","","0.0","","","M","","M","0.7","","29","","27","","41",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-06","2009","01","06","","-3.2","","-8.2","","-5.7","","23.7","","0.0","","","M","","M","0.0","","27","","31","","57",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-07","2009","01","07","","-0.4","","-9.2","","-4.8","","22.8","","0.0","","0.0","","","M","22.4","","26","","","","<31",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-08","2009","01","08","","9.0","","-4.6","","2.2","","15.8","","0.0","","0.0","","","M","7.2","","27","","23","","65",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-09","2009","01","09","","-4.5","","-9.2","","-6.9","","24.9","","0.0","","","M","","M","0.6","","30","","30","","32",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-10","2009","01","10","","-5.1","","-11.6","","-8.4","","26.4","","0.0","","","M","","M","0.0","","28","","28","","33",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-11","2009","01","11","","-7.6","","-14.2","","-10.9","","28.9","","0.0","","0.0","","","M","6.6","","27","","","","<31",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-12","2009","01","12","","-6.4","","-13.8","","-10.1","","28.1","","0.0","","","M","","M","1.2","","38","","","","<31",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-13","2009","01","13","","1.4","","-12.9","","-5.8","","23.8","","0.0","","","M","","M","0.0","","36","","","","<31",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-14","2009","01","14","","1.7","","-15.2","","-6.8","","24.8","","0.0","","","M","","M","0.6","","34","","26","","63",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-15","2009","01","15","","-12.4","","-19.7","","-16.1","","34.1","","0.0","","","M","","M","0.0","","31","","","","<31",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-16","2009","01","16","","-13.7","","-26.2","","-20.0","","38.0","","0.0","","0.0","","","M","0.7","","31","","29","","35",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-17","2009","01","17","","-14.7","","-22.4","","-18.6","","36.6","","0.0","","","M","","M","0.0","","32","","27","","32",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-18","2009","01","18","","3.2","","-22.4","","-9.6","","27.6","","0.0","","0.0","","","M","6.5","","32","","16","","39",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-19","2009","01","19","","8.7","","-1.8","","3.5","","14.5","","0.0","","","M","","M","6.1","","31","","26","","41",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-20","2009","01","20","","-1.7","","-6.8","","-4.3","","22.3","","0.0","","","M","","M","0.0","","21","","27","","32",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-21","2009","01","21","","-3.7","","-10.7","","-7.2","","25.2","","0.0","","","M","","M","0.0","","21","","","","<31",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-22","2009","01","22","","-0.7","","-6.8","","-3.8","","21.8","","0.0","","0.0","","","M","0.7","","27","","29","","59",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-23","2009","01","23","","-1.0","","-13.5","","-7.3","","25.3","","0.0","","","M","","M","0.0","","27","","28","","48",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-24","2009","01","24","","4.4","","-13.9","","-4.8","","22.8","","0.0","","","M","","M","0.0","","23","","29","","48",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-25","2009","01","25","","-7.5","","-17.2","","-12.4","","30.4","","0.0","","0.0","","","M","1.5","","21","","30","","39",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-26","2009","01","26","","-13.8","","-22.1","","-18.0","","36.0","","0.0","","","M","","M","0.0","","24","","","","<31",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-27","2009","01","27","","-7.2","","-20.8","","-14.0","","32.0","","0.0","","","M","","M","0.7","","24","","32","","46",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-28","2009","01","28","","1.4","","-19.1","","-8.9","","26.9","","0.0","","0.0","","","M","19.2","","23","","12","","56",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-29","2009","01","29","","6.5","","-5.5","","0.5","","17.5","","0.0","","","M","","M","1.6","","31","","28","","74",""
"-64.48","45.07","KENTVILLE CDA CS","8202810","2009-01-30","2009","01","30","","-0.9","","-9.5","","-5.2","","23.2","","0.0","","","M","","M","0.0","","31","","","","<31",""
