"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-67.25","45.21","ST. STEPHEN","8104935","2018-01-01","2018","01","01","","-15.0","","-22.8","","-18.9","","36.9","","0.0","","","M","","M","0.0","","8","","29","","32",""
"-67.25","45.21","ST. STEPHEN","8104935","2018-01-02","2018","01","02","","-11.2","","-23.5","","-17.4","","35.4","","0.0","","","M","","M","0.0","","8","","","","<31",""
"-67.25","45.21","ST. STEPHEN","8104935","2018-01-03","2018","01","03","","-2.5","","-24.8","","-13.7","","31.7","","0.0","","","M","","M","0.0","","8","","","","<31",""
"-67.25","45.21","ST. STEPHEN","8104935","2018-01-04","2018","01","04","","0.7","","-15.1","","-7.2","","25.2","","0.0","","","M","","M","36.7","","8","","2","","74",""
"-67.25","45.21","ST. STEPHEN","8104935","2018-01-05","2018","01","05","","-1.6","","-19.5","","-10.6","","28.6","","0.0","","","M","","M","1.0","","21","","26","","50",""
"-67.25","45.21","ST. STEPHEN","8104935","2018-01-06","2018","01","06","","-17.8","","-20.7","","-19.3","","37.3","","0.0","","","M","","M","0.0","","20","","26","","44",""
"-67.25","45.21","ST. STEPHEN","8104935","2018-01-07","2018","01","07","","-12.8","","-23.4","","-18.1","","36.1","","0.0","","","M","","M","0.0","","19","","30","","32",""
"-67.25","45.21","ST. STEPHEN","8104935","2018-01-08","2018","01","08","","-2.6","","-14.1","","-8.4","","26.4","","0.0","","","M","","M","7.8","","19","","","","<31",""
"-67.25","45.21","ST. STEPHEN","8104935","2018-01-09","2018","01","09","","2.4","","-11.1","","-4.4","","22.4","","0.0","","","M","","M","1.1","","27","","27","","61",""
"-67.25","45.21","ST. STEPHEN","8104935","2018-01-10","2018","01","10","","0.1","","-18.7","","-9.3","","27.3","","0.0","","","M","","M","0.2","","26","","","","<31",""
"-67.25","45.21","ST. STEPHEN","8104935","2018-01-11","2018","01","11","","7.4","","-7.0","","0.2","","17.8","","0.0","","","M","","M","0.0","","24","","","","<31",""
"-67.25","45.21","ST. STEPHEN","8104935","2018-01-12","2018","01","12","","13.8","","6.7","","10.3","","7.7","","0.0","","","M","","M","29.5","","17","","17","","48",""
"-67.25","45.21","ST. STEPHEN","8104935","2018-01-13","2018","01","13","","14.2","","-9.9","","2.2","","15.8","","0.0","","","M","","M","59.8","","1","","19","","54",""
"-67.25","45.21","ST. STEPHEN","8104935","2018-01-14","2018","01","14","","-8.9","","-16.9","","-12.9","","30.9","","0.0","","","M","","M","0.2","","4","","32","","37",""
"-67.25","45.21","ST. STEPHEN","8104935","2018-01-15","2018","01","15","","-7.1","","-18.9","","-13.0","","31.0","","0.0","","","M","","M","0.0","","4","","3","","35",""
"-67.25","45.21","ST. STEPHEN","8104935","2018-01-16","2018","01","16","","","M","-10.1","E","","M","","M","","M","","M","","M","","M","4","","","","<31",""
"-67.25","45.21","ST. STEPHEN","8104935","2018-01-17","2018","01","17","","-1.8","","-11.1","","-6.5","","24.5","","0.0","","","M","","M","11.2","","5","","","","<31",""
"-67.25","45.21","ST. STEPHEN","8104935","2018-01-18","2018","01","18","","-0.3","","-15.4","","-7.9","","25.9","","0.0","","","M","","M","0.0","","11","","","","<31",""
"-67.25","45.21","ST. STEPHEN","8104935","2018-01-19","2018","01","19","","-2.9","","-17.8","","-10.4","","28.4","","0.0","","","M","","M","0.0","","10","","","","<31",""
"-67.25","45.21","ST. STEPHEN","8104935","2018-01-20","2018","01","20","","4.5","","-8.2","","-1.9","","19.9","","0.0","","","M","","M","0.0","","8","","27","","39",""
