"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-64.95","45.60","FUNDY PARK (ALMA) CS","8101746","2025-02-01","2025","02","01","","-7.7","","-17.5","","-12.6","","30.6","","0.0","","","","","","0.0","","33","","33","","40",""
"-64.95","45.60","FUNDY PARK (ALMA) CS","8101746","2025-02-02","2025","02","02","","-7.2","","-18.5","","-12.8","","30.8","","0.0","","","","","","0.0","","32","","35","","38",""
"-64.95","45.60","FUNDY PARK (ALMA) CS","8101746","2025-02-03","2025","02","03","","1.3","","-10.7","","-4.7","","22.7","","0.0","","","","","","5.8","","30","","","","",""
"-64.95","45.60","FUNDY PARK (ALMA) CS","8101746","2025-02-04","2025","02","04","","0.9","","-11.4","","-5.3","","23.3","","0.0","","","","","","2.3","","29","","35","","35",""
"-64.95","45.60","FUNDY PARK (ALMA) CS","8101746","2025-02-05","2025","02","05","","-11.4","","-18.1","","-14.7","","32.7","","0.0","","","","","","0.2","","29","","32","","38",""
"-64.95","45.60","FUNDY PARK (ALMA) CS","8101746","2025-02-06","2025","02","06","","-0.8","","-19.1","","-10.0","","28.0","","0.0","","","","","","9.4","","28","","19","","35",""
"-64.95","45.60","FUNDY PARK (ALMA) CS","8101746","2025-02-07","2025","02","07","","3.4","","-6.5","","-1.5","","19.5","","0.0","","","","","","1.0","","35","","","","",""
"-64.95","45.60","FUNDY PARK (ALMA) CS","8101746","2025-02-08","2025","02","08","","-2.8","","-12.4","","-7.6","","25.6","","0.0","","","","","","0.0","","33","","29","","37",""
"-64.95","45.60","FUNDY PARK (ALMA) CS","8101746","2025-02-09","2025","02","09","","-8.1","","-17.5","","-12.8","","30.8","","0.0","","","","","","1.2","","32","","","","",""
"-64.95","45.60","FUNDY PARK (ALMA) CS","8101746","2025-02-10","2025","02","10","","-6.9","","-18.8","","-12.8","","30.8","","0.0","","","","","","0.2","","33","","","","",""
"-64.95","45.60","FUNDY PARK (ALMA) CS","8101746","2025-02-11","2025","02","11","","-4.3","","-20.1","","-12.2","","30.2","","0.0","","","","","","0.3","","32","","","","",""
"-64.95","45.60","FUNDY PARK (ALMA) CS","8101746","2025-02-12","2025","02","12","","-5.5","","-16.5","","-11.0","","29.0","","0.0","","","","","","0.0","","32","","","","",""
"-64.95","45.60","FUNDY PARK (ALMA) CS","8101746","2025-02-13","2025","02","13","","-0.9","","-16.0","","-8.5","","26.5","","0.0","","","","","","8.8","","33","","","","",""
"-64.95","45.60","FUNDY PARK (ALMA) CS","8101746","2025-02-14","2025","02","14","","","M","","M","","M","","M","","M","","","","","","M","35","","","M","","M"
"-64.95","45.60","FUNDY PARK (ALMA) CS","8101746","2025-02-15","2025","02","15","","-5.9","","-14.1","","-10.0","","28.0","","0.0","","","","","","0.2","","34","","34","","32",""
"-64.95","45.60","FUNDY PARK (ALMA) CS","8101746","2025-02-16","2025","02","16","","-0.1","","-12.4","","-6.2","","24.2","","0.0","","","","","","23.0","","34","","","","",""
"-64.95","45.60","FUNDY PARK (ALMA) CS","8101746","2025-02-17","2025","02","17","","2.6","","-12.1","","-4.7","","22.7","","0.0","","","","","","10.6","","38","","22","","42",""
"-64.95","45.60","FUNDY PARK (ALMA) CS","8101746","2025-02-18","2025","02","18","","-7.7","","-14.0","","-10.8","","28.8","","0.0","","","","","","0.7","","38","","32","","35",""
"-64.95","45.60","FUNDY PARK (ALMA) CS","8101746","2025-02-19","2025","02","19","","-0.2","","-11.0","","-5.6","","23.6","","0.0","","","","","","0.0","","38","","","","",""
"-64.95","45.60","FUNDY PARK (ALMA) CS","8101746","2025-02-20","2025","02","20","","0.2","","-9.5","","-4.6","","22.6","","0.0","","","","","","0.0","","38","","","","",""
"-64.95","45.60","FUNDY PARK (ALMA) CS","8101746","2025-02-21","2025","02","21","","0.5","","-6.9","","-3.2","","21.2","","0.0","","","","","","0.0","","38","","33","","38",""
"-64.95","45.60","FUNDY PARK (ALMA) CS","8101746","2025-02-22","2025","02","22","","-2.0","","-12.4","","-7.2","","25.2","","0.0","","","","","","0.0","","38","","35","","36",""
"-64.95","45.60","FUNDY PARK (ALMA) CS","8101746","2025-02-23","2025","02","23","","3.1","","-13.1","","-5.0","","23.0","","0.0","","","","","","0.0","","38","","","","",""
