"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-01","2025","02","01","","-7.4","","-18.1","","-12.8","","30.8","","0.0","","","","","","0.0","","5","","29","","37",""
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-02","2025","02","02","","-8.1","","-21.0","","-14.5","","32.5","","0.0","","","","","","0.0","","5","","25","","38",""
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-03","2025","02","03","","0.3","","-12.5","","-6.1","","24.1","","0.0","","","","","","2.8","","6","","23","","40",""
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-04","2025","02","04","","-0.7","","-11.8","","-6.2","","24.2","","0.0","","","","","","0.0","","8","","30","","46",""
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-05","2025","02","05","","-11.6","","-21.6","","-16.6","","34.6","","0.0","","","","","","0.0","","8","","30","","39",""
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-06","2025","02","06","","-4.8","","-19.8","","-12.3","","30.3","","0.0","","","","","","5.5","","7","","","","",""
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-07","2025","02","07","","2.1","","-8.0","","-3.0","","21.0","","0.0","","","","","","1.1","","15","","27","","55",""
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-08","2025","02","08","","-6.1","","-21.1","","-13.6","","31.6","","0.0","","","","","","0.0","","10","","30","","46",""
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-09","2025","02","09","","-7.8","","-19.8","","-13.8","","31.8","","0.0","","","","","","0.0","","10","","","","",""
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-10","2025","02","10","","-7.0","","-21.5","","-14.3","","32.3","","0.0","","","","","","0.0","","9","","","","",""
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-11","2025","02","11","","-6.0","","-21.3","","-13.7","","31.7","","0.0","","","","","","0.0","","9","","26","","36",""
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-12","2025","02","12","","-6.5","","-19.5","","-13.0","","31.0","","0.0","","","","","","0.0","","9","","27","","32",""
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-13","2025","02","13","","-5.2","","-19.5","","-12.4","","30.4","","0.0","","","","","","16.4","","10","","8","","40",""
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-14","2025","02","14","","-5.5","","-13.0","","-9.3","","27.3","","0.0","","","","","","0.2","","23","","29","","64",""
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-15","2025","02","15","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-16","2025","02","16","","-5.2","","-15.5","","-10.4","","28.4","","0.0","","","","","","10.6","","13","","7","","60",""
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-17","2025","02","17","","-2.5","","-12.4","","-7.4","","25.4","","0.0","","","","","","8.2","","26","","25","","69",""
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-18","2025","02","18","","-3.9","","-13.1","","-8.5","","26.5","","0.0","","","","","","0.9","","28","","26","","42",""
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-19","2025","02","19","","4.9","","-9.9","","-2.5","","20.5","","0.0","","","","","","0.0","","27","","","","",""
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-20","2025","02","20","","5.8","","-9.6","","-1.9","","19.9","","0.0","","","","","","0.0","","27","","","","",""
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-21","2025","02","21","","1.2","","-8.1","","-3.4","","21.4","","0.0","","","","","","0.0","","27","","31","","37",""
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-22","2025","02","22","","-1.6","","-13.9","","-7.7","","25.7","","0.0","","","","","","0.0","","26","","27","","35",""
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-23","2025","02","23","","1.4","","-14.6","","-6.6","","24.6","","0.0","","","","","","0.0","","26","","","","",""
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-24","2025","02","24","","1.2","","-14.5","","-6.7","","24.7","","0.0","","","","","","0.0","","26","","18","","41",""
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-25","2025","02","25","","9.5","","-0.8","","4.3","","13.7","","0.0","","","","","","0.8","","26","","22","","55",""
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-26","2025","02","26","","3.0","","-5.4","","-1.2","","19.2","","0.0","","","","","","9.6","","20","","31","","38",""
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-27","2025","02","27","","1.2","","-8.8","","-3.8","","21.8","","0.0","","","","","","8.2","","19","","16","","46",""
"-65.47","47.01","MIRAMICHI RCS","8100989","2025-02-28","2025","02","28","","4.3","","-12.5","","-4.1","","22.1","","0.0","","","","","","0.2","","30","","29","","51",""
