station_id,Month,Day,Baseline Mean Temp (°C)
8202252,6,12,16.5
8202252,6,13,15.557142857142859
8202252,6,14,13.514285714285716
8202252,6,15,13.857142857142858
8202252,6,16,15.757142857142856
8202252,6,17,15.014285714285714
8202252,6,18,15.700000000000001
8202252,6,19,16.82857142857143
8202252,6,20,17.214285714285715
8202252,6,21,16.585714285714285
8202252,6,22,16.071428571428573
8202252,6,23,16.342857142857145
8202252,6,24,17.8
8202252,6,25,18.55
8202252,6,26,17.46666666666667
8202252,6,27,17.016666666666666
8202252,6,28,17.166666666666668
8202252,6,29,16.3
8202252,6,30,17.985714285714288
8202252,7,1,18.542857142857144
8202252,7,2,17.142857142857142
8202252,7,3,17.514285714285712
8202252,7,4,18.014285714285712
8202252,7,5,18.085714285714285
8202252,7,6,17.314285714285713
8202252,7,7,19.414285714285715
8202252,7,8,18.47142857142857
8202252,7,9,18.842857142857145
8202252,7,10,18.957142857142856
8202252,7,11,17.27142857142857
8202252,7,12,19.442857142857143
8202252,7,13,19.6125
8202252,7,14,18.325
8202252,7,15,19.3375
8202252,7,16,20.35
8202252,7,17,19.9
8202252,7,18,20.4625
8202252,7,19,19.85
8202252,7,20,20.625
8202252,7,21,20.35
8202252,7,22,20.0375
8202252,7,23,19.85
8202252,7,24,20.75
8202252,7,25,20.725
8202252,7,26,20.9
8202252,7,27,20.1875
8202252,7,28,20.575
8202252,7,29,20.5
8202252,7,30,20.225
8202252,7,31,21.7875
8202252,8,1,20.3375
8202252,8,2,20.125
8202252,8,3,20.2
8202252,8,4,21.525
8202252,8,5,20.6375
8202252,8,6,20.5875
8202252,8,7,20.4125
8202252,8,8,19.675
8202252,8,9,19.7
8202252,8,10,19.985714285714288
8202252,8,11,20.325
8202252,8,12,20.9375
8202252,8,13,20.575
8202252,8,14,20.4375
8202252,8,15,19.875
8202252,8,16,19.1375
8202252,8,17,18.7
8202252,8,18,19.2375
8202252,8,19,20.175
8202252,8,20,20.4
8202252,8,21,19.675
8202252,8,22,19.75
8202252,8,23,19.525
8202252,8,24,20.2375
8202252,8,25,20.375
8202252,8,26,19.0125
8202252,8,27,19.1
8202252,8,28,18.9125
8202252,8,29,18.7625
8202252,8,30,19.2
8202252,8,31,18.525000000000002
8202252,9,1,18.4625
8202252,9,2,17.7
8202252,9,3,17.725
8202252,9,4,18.0625
8202252,9,5,18.4
8202252,9,6,18.525
8202252,9,7,18.285714285714285
8202252,9,8,17.3875
8202252,9,9,17.3
8202252,9,10,17.85
8202252,9,11,17.5125
8202252,9,12,16.9
8202252,9,13,16.925
8202252,9,14,16.9625
8202252,9,15,16.1875
8202252,9,16,16.5625
8202252,9,17,17.075
8202252,9,18,17.4
8202252,9,19,14.8125
8202252,9,20,13.8625
8202252,9,21,14.525
8202252,9,22,15.1125
8202252,9,23,15.3875
8202252,9,24,14.375
8202252,9,25,15.187500000000002
8202252,9,26,15.200000000000001
8202252,9,27,16.375
8202252,9,28,16.075
8202252,9,29,15.787500000000001
8202252,9,30,14.1
8202252,10,1,13.125
8202252,10,2,12.375
8202252,10,3,12.9625
8202252,10,4,13.025
8202252,10,5,12.775
8202252,10,6,14.525
8202252,10,7,14.757142857142858
8202252,10,8,12.242857142857144
8202252,10,9,11.028571428571428
8202252,10,10,11.442857142857141
8202252,10,11,11.271428571428572
8202252,10,12,11.7625
8202252,10,13,10.742857142857144
8202252,10,14,12.075
8202252,10,15,12.025
8202252,10,16,11.6
8202252,10,17,10.7625
8202252,10,18,10.05
8202252,10,19,10.225
8202252,10,20,12.2625
8202252,10,21,12.475
8202252,10,22,12.1125
8202252,10,23,11.387500000000001
8202252,10,24,11.3125
8202252,10,25,9.9875
8202252,10,26,9.3375
8202252,10,27,8.35
8202252,10,28,8.425
8202252,10,29,8.075
8202252,10,30,7.5
8202252,10,31,9.875
8202252,11,1,9.175
8202252,11,2,7.1
8202252,11,3,6.071428571428571
8202252,11,4,6.7125
8202252,11,5,8.0375
8202252,11,6,9.525
8202252,11,7,8.6875
8202252,11,8,6.8625
8202252,11,9,5.4375
8202252,11,10,7.785714285714286
8202252,11,11,8.6
8202252,11,12,7.528571428571429
8202252,11,13,5.214285714285714
8202252,11,14,3.3857142857142857
8202252,11,15,3.275
8202252,11,16,5.1625
8202252,11,17,3.1624999999999996
8202252,11,18,3.8
8202252,11,19,3.9375
8202252,11,20,3.9625
8202252,11,21,3.6125
8202252,11,22,3.6125
8202252,11,23,3.1625
8202252,11,24,1.6875
8202252,11,25,2.15
8202252,11,26,5.5
8202252,11,27,6.3625
8202252,11,28,3.8125
8202252,11,29,1.9285714285714286
8202252,11,30,1.925
8202252,12,1,3.625
8202252,12,2,3.3625
8202252,12,3,3.4749999999999996
8202252,12,4,1.0250000000000001
8202252,12,5,0.025000000000000133
8202252,12,6,0.5375000000000001
8202252,12,7,-0.15714285714285717
8202252,12,8,-2.4571428571428577
8202252,12,9,-0.9999999999999999
8202252,12,10,2.0571428571428574
8202252,12,11,2.9625
8202252,12,12,0.025000000000000133
8202252,12,13,-1.6653345369377348e-16
8202252,12,14,0.03750000000000001
8202252,12,15,-0.32499999999999996
8202252,12,16,-0.8375
8202252,12,17,1.7750000000000001
8202252,12,18,1.6571428571428573
8202252,12,19,0.6428571428571429
8202252,12,20,-0.8285714285714286
8202252,12,21,0.8
8202252,12,22,-1.0125000000000002
8202252,12,23,-2.6125
8202252,12,24,-2.025
8202252,12,25,-0.9625000000000001
8202252,12,26,-1.5625
8202252,12,27,-2.0875
8202252,12,28,-0.65
8202252,12,29,1.0125
8202252,12,30,0.15000000000000002
8202252,12,31,0.9624999999999998
8202255,1,1,0.8800000000000001
8202255,1,2,-1.06
8202255,1,3,-3.966666666666667
8202255,1,4,-2.1333333333333333
8202255,1,5,-4.033333333333333
8202255,1,6,-4.633333333333334
8202255,1,7,-4.125
8202255,1,8,-4.5200000000000005
8202255,1,9,-2.1166666666666667
8202255,1,10,-1.0833333333333333
8202255,1,11,-2.4714285714285715
8202255,1,12,-2.957142857142857
8202255,1,13,-0.9571428571428572
8202255,1,14,-0.5000000000000001
8202255,1,15,-3.557142857142857
8202255,1,16,-2.4142857142857146
8202255,1,17,-2.042857142857143
8202255,1,18,-3.357142857142857
8202255,1,19,-2.8857142857142857
8202255,1,20,-3.314285714285714
8202255,1,21,-6.285714285714286
8202255,1,22,-7.457142857142857
8202255,1,23,-2.8428571428571425
8202255,1,24,-2.142857142857143
8202255,1,25,-1.6285714285714283
8202255,1,26,-0.9142857142857143
8202255,1,27,-1.885714285714286
8202255,1,28,-1.9000000000000001
8202255,1,29,-3.385714285714286
8202255,1,30,-4.1571428571428575
8202255,1,31,-5.328571428571428
8202255,2,1,-6.485714285714287
8202255,2,2,-4.442857142857143
8202255,2,3,-2.0285714285714285
8202255,2,4,-3.357142857142857
8202255,2,5,-3.057142857142857
8202255,2,6,-2.7571428571428567
8202255,2,7,-1.4428571428571428
8202255,2,8,-1.5285714285714285
8202255,2,9,-4.142857142857143
8202255,2,10,-2.7142857142857144
8202255,2,11,-3.1333333333333333
8202255,2,12,-1.6428571428571428
8202255,2,13,-2.8833333333333333
8202255,2,14,-5.928571428571429
8202255,2,15,-4.683333333333334
8202255,2,16,1.1500000000000001
8202255,2,17,-0.19999999999999987
8202255,2,18,-4.942857142857143
8202255,2,19,-3.9857142857142853
8202255,2,20,-5.0
8202255,2,21,-3.914285714285714
8202255,2,22,-2.457142857142857
8202255,2,23,-1.2142857142857146
8202255,2,24,-2.3285714285714287
8202255,2,25,-2.8428571428571425
8202255,2,26,-4.714285714285714
8202255,2,27,-3.142857142857143
8202255,2,28,-1.5999999999999999
8202255,2,29,-0.30000000000000004
8202255,3,1,-3.6
8202255,3,2,-1.8428571428571432
8202255,3,3,-2.0
8202255,3,4,-2.471428571428571
8202255,3,5,-1.442857142857143
8202255,3,6,0.914285714285714
8202255,3,7,-1.0
8202255,3,8,-1.5999999999999999
8202255,3,9,-0.6142857142857144
8202255,3,10,0.042857142857142864
8202255,3,11,1.9000000000000001
8202255,3,12,3.8333333333333335
8202255,3,13,1.1
8202255,3,14,0.7428571428571428
8202255,3,15,0.7000000000000002
8202255,3,16,0.24285714285714274
8202255,3,17,1.7000000000000004
8202255,3,18,3.9
8202255,3,19,1.385714285714286
8202255,3,20,2.4142857142857146
8202255,3,21,3.2714285714285714
8202255,3,22,2.5285714285714285
8202255,3,23,1.5857142857142856
8202255,3,24,3.057142857142857
8202255,3,25,3.2142857142857144
8202255,3,26,2.8857142857142857
8202255,3,27,3.0142857142857147
8202255,3,28,4.014285714285714
8202255,3,29,3.8428571428571425
8202255,3,30,2.0428571428571427
8202255,3,31,3.7142857142857144
8202255,4,1,5.771428571428571
8202255,4,2,3.5285714285714285
8202255,4,3,3.142857142857143
8202255,4,4,2.7857142857142856
8202255,4,5,3.5
8202255,4,6,4.257142857142857
8202255,4,7,4.928571428571429
8202255,4,8,3.4714285714285715
8202255,4,9,3.457142857142857
8202255,4,10,3.5714285714285716
8202255,4,11,5.2
8202255,4,12,6.742857142857143
8202255,4,13,7.614285714285714
8202255,4,14,8.585714285714285
8202255,4,15,6.742857142857143
8202255,4,16,5.971428571428571
8202255,4,17,5.028571428571429
8202255,4,18,5.714285714285714
8202255,4,19,7.214285714285714
8202255,4,20,8.6
8202255,4,21,8.257142857142856
8202255,4,22,7.114285714285714
8202255,4,23,5.228571428571429
8202255,4,24,7.228571428571429
8202255,4,25,6.8428571428571425
8202255,4,26,7.2
8202255,4,27,6.028571428571429
8202255,4,28,7.6000000000000005
8202255,4,29,6.757142857142857
8202255,4,30,6.542857142857143
8202255,5,1,6.828571428571428
8202255,5,2,7.828571428571428
8202255,5,3,8.8
8202255,5,4,8.17142857142857
8202255,5,5,8.314285714285715
8202255,5,6,8.2
8202255,5,7,8.842857142857143
8202255,5,8,8.871428571428572
8202255,5,9,7.414285714285714
8202255,5,10,7.828571428571428
8202255,5,11,9.714285714285714
8202255,5,12,9.814285714285715
8202255,5,13,9.87142857142857
8202255,5,14,11.528571428571428
8202255,5,15,11.9875
8202255,5,16,10.6375
8202255,5,17,10.625
8202255,5,18,9.95
8202255,5,19,9.9125
8202255,5,20,10.3375
8202255,5,21,11.7875
8202255,5,22,11.925
8202255,5,23,10.8875
8202255,5,24,10.225
8202255,5,25,11.85
8202255,5,26,11.775
8202255,5,27,12.775
8202255,5,28,14.337499999999999
8202255,5,29,13.875
8202255,5,30,13.125
8202255,5,31,13.025
8202255,6,1,14.4625
8202255,6,2,13.3125
8202255,6,3,11.5625
8202255,6,4,14.228571428571428
8202255,6,5,13.35
8202255,6,6,13.9875
8202255,6,7,14.3
8202255,6,8,14.65
8202255,6,9,15.7125
8202255,6,10,13.5
8202255,6,11,14.6625
8202255,6,12,16.6875
8202255,6,13,17.1875
8202255,6,14,13.8375
8202255,6,15,14.925
8202255,6,16,16.8875
8202255,6,17,15.887500000000001
8202255,6,18,16.175
8202255,6,19,17.7875
8202255,6,20,18.4375
8202255,6,21,17.5
8202255,6,22,17.1125
8202255,6,23,17.5
8202255,6,24,18.8875
8202255,6,25,18.4375
8202255,6,26,17.75
8202255,6,27,17.4125
8202255,6,28,17.4125
8202255,6,29,17.2125
8202255,6,30,19.125
8202255,7,1,19.2125
8202255,7,2,17.85
8202255,7,3,18.7375
8202255,7,4,19.157142857142855
8202255,7,5,19.9625
8202255,7,6,18.6
8202255,7,7,20.125
8202255,7,8,20.085714285714285
8202255,7,9,20.475
8202255,7,10,20.075
8202255,7,11,18.575
8202255,7,12,20.175
8202255,7,13,20.7
8202255,7,14,19.6625
8202255,7,15,20.3
8202255,7,16,21.3375
8202255,7,17,20.8625
8202255,7,18,21.3375
8202255,7,19,21.075
8202255,7,20,21.7625
8202255,7,21,21.35
8202255,7,22,21.15
8202255,7,23,20.9375
8202255,7,24,22.099999999999998
8202255,7,25,21.4125
8202255,7,26,21.6875
8202255,7,27,21.2875
8202255,7,28,21.7375
8202255,7,29,21.525000000000002
8202255,7,30,21.375
8202255,7,31,21.875
8202255,8,1,21.15
8202255,8,2,20.9625
8202255,8,3,20.975
8202255,8,4,21.9125
8202255,8,5,21.225
8202255,8,6,21.150000000000002
8202255,8,7,21.5875
8202255,8,8,20.725
8202255,8,9,20.125
8202255,8,10,20.685714285714287
8202255,8,11,21.0125
8202255,8,12,21.9125
8202255,8,13,21.7
8202255,8,14,21.575
8202255,8,15,20.8875
8202255,8,16,20.0125
8202255,8,17,19.3875
8202255,8,18,19.175
8202255,8,19,20.6875
8202255,8,20,20.65
8202255,8,21,20.2875
8202255,8,22,20.475
8202255,8,23,20.0125
8202255,8,24,20.7375
8202255,8,25,20.8625
8202255,8,26,19.2375
8202255,8,27,19.675
8202255,8,28,19.425
8202255,8,29,19.2875
8202255,8,30,19.725
8202255,8,31,18.925
8202255,9,1,19.125
8202255,9,2,18.385714285714283
8202255,9,3,18.142857142857142
8202255,9,4,18.65
8202255,9,5,18.825
8202255,9,6,19.2
8202255,9,7,18.0875
8202255,9,8,17.8125
8202255,9,9,18.0
8202255,9,10,18.1375
8202255,9,11,17.825
8202255,9,12,17.175
8202255,9,13,17.6
8202255,9,14,17.325
8202255,9,15,16.7625
8202255,9,16,17.075
8202255,9,17,17.675
8202255,9,18,16.9875
8202255,9,19,15.35
8202255,9,20,14.1625
8202255,9,21,14.475
8202255,9,22,15.25
8202255,9,23,15.485714285714286
8202255,9,24,14.675
8202255,9,25,14.6
8202255,9,26,16.0625
8202255,9,27,16.1
8202255,9,28,16.25
8202255,9,29,16.4
8202255,9,30,14.2875
8202255,10,1,13.1375
8202255,10,2,12.350000000000001
8202255,10,3,13.1625
8202255,10,4,13.175
8202255,10,5,12.8125
8202255,10,6,14.6125
8202255,10,7,15.2125
8202255,10,8,12.225
8202255,10,9,10.75
8202255,10,10,11.2
8202255,10,11,11.1
8202255,10,12,11.950000000000001
8202255,10,13,11.0125
8202255,10,14,12.4625
8202255,10,15,12.2625
8202255,10,16,11.7875
8202255,10,17,11.2625
8202255,10,18,10.285714285714286
8202255,10,19,10.2
8202255,10,20,12.5375
8202255,10,21,12.475
8202255,10,22,11.9
8202255,10,23,11.4625
8202255,10,24,11.375
8202255,10,25,9.975000000000001
8202255,10,26,9.425
8202255,10,27,8.2875
8202255,10,28,8.425
8202255,10,29,7.987500000000001
8202255,10,30,7.2375
8202255,10,31,9.95
8202255,11,1,9.2
8202255,11,2,7.225
8202255,11,3,6.1000000000000005
8202255,11,4,6.5125
8202255,11,5,7.825
8202255,11,6,9.75
8202255,11,7,8.775
8202255,11,8,6.825
8202255,11,9,5.4875
8202255,11,10,7.675000000000001
8202255,11,11,7.887499999999999
8202255,11,12,6.775
8202255,11,13,4.814285714285715
8202255,11,14,3.35
8202255,11,15,3.25
8202255,11,16,4.925
8202255,11,17,3.185714285714286
8202255,11,18,3.6125
8202255,11,19,3.675
8202255,11,20,3.6875
8202255,11,21,3.5714285714285716
8202255,11,22,3.5
8202255,11,23,3.1
8202255,11,24,1.55
8202255,11,25,2.042857142857143
8202255,11,26,5.4125
8202255,11,27,6.4375
8202255,11,28,3.7
8202255,11,29,1.4249999999999998
8202255,11,30,1.5
8202255,12,1,3.5875
8202255,12,2,3.1875
8202255,12,3,3.0625
8202255,12,4,0.7250000000000001
8202255,12,5,-0.25
8202255,12,6,0.21250000000000002
8202255,12,7,0.12500000000000008
8202255,12,8,-2.0875
8202255,12,9,-1.475
8202255,12,10,1.1625
8202255,12,11,3.1
8202255,12,12,-0.1250000000000001
8202255,12,13,-0.22500000000000003
8202255,12,14,0.06250000000000001
8202255,12,15,-0.19999999999999996
8202255,12,16,-1.025
8202255,12,17,1.4
8202255,12,18,1.7875
8202255,12,19,0.8624999999999998
8202255,12,20,-0.4875000000000001
8202255,12,21,0.7500000000000001
8202255,12,22,-0.9749999999999998
8202255,12,23,-2.4625
8202255,12,24,-2.0625
8202255,12,25,-0.9124999999999999
8202255,12,26,-1.5875000000000001
8202255,12,27,-2.1125000000000003
8202255,12,28,-0.24285714285714288
8202255,12,29,0.8142857142857143
8202255,12,30,-0.6000000000000002
8202255,12,31,-0.24285714285714294
8202318,1,1,-2.138709677419355
8202318,1,2,-2.8033333333333337
8202318,1,3,-2.49
8202318,1,4,-1.6700000000000002
8202318,1,5,-1.8
8202318,1,6,-2.4033333333333333
8202318,1,7,-1.2466666666666666
8202318,1,8,-2.2266666666666666
8202318,1,9,-1.5733333333333335
8202318,1,10,-1.2533333333333334
8202318,1,11,-1.3033333333333332
8202318,1,12,-1.3766666666666665
8202318,1,13,-0.7466666666666666
8202318,1,14,-1.213793103448276
8202318,1,15,-2.966666666666667
8202318,1,16,-2.47
8202318,1,17,-2.7666666666666666
8202318,1,18,-3.036666666666667
8202318,1,19,-1.6448275862068966
8202318,1,20,-1.6758620689655173
8202318,1,21,-3.596551724137931
8202318,1,22,-5.003225806451613
8202318,1,23,-4.258064516129032
8202318,1,24,-2.8
8202318,1,25,-3.238709677419355
8202318,1,26,-3.6548387096774193
8202318,1,27,-3.667741935483871
8202318,1,28,-3.1129032258064515
8202318,1,29,-3.1193548387096777
8202318,1,30,-3.509677419354839
8202318,1,31,-3.6933333333333334
8202318,2,1,-3.903225806451613
8202318,2,2,-2.57
8202318,2,3,-2.94
8202318,2,4,-3.3366666666666664
8202318,2,5,-2.94
8202318,2,6,-3.88
8202318,2,7,-3.8766666666666665
8202318,2,8,-3.2266666666666666
8202318,2,9,-4.01
8202318,2,10,-3.07
8202318,2,11,-3.3517241379310345
8202318,2,12,-3.05
8202318,2,13,-4.48
8202318,2,14,-4.430000000000001
8202318,2,15,-2.9645161290322584
8202318,2,16,-2.466666666666667
8202318,2,17,-2.55
8202318,2,18,-3.3333333333333335
8202318,2,19,-2.768965517241379
8202318,2,20,-2.7548387096774194
8202318,2,21,-2.6225806451612903
8202318,2,22,-3.003333333333333
8202318,2,23,-2.503333333333333
8202318,2,24,-2.0612903225806454
8202318,2,25,-2.372413793103448
8202318,2,26,-3.3633333333333337
8202318,2,27,-2.782758620689655
8202318,2,28,-2.55
8202318,2,29,-2.0749999999999997
8202318,3,1,-2.86551724137931
8202318,3,2,-1.19
8202318,3,3,-1.6533333333333333
8202318,3,4,-2.9466666666666668
8202318,3,5,-2.6862068965517243
8202318,3,6,-2.124137931034483
8202318,3,7,-1.8533333333333333
8202318,3,8,-1.1666666666666667
8202318,3,9,-1.5870967741935482
8202318,3,10,-1.4733333333333334
8202318,3,11,-1.3866666666666667
8202318,3,12,-0.16999999999999998
8202318,3,13,-1.34
8202318,3,14,-1.4833333333333334
8202318,3,15,-0.3096774193548387
8202318,3,16,-0.7516129032258063
8202318,3,17,-1.2483870967741937
8202318,3,18,-0.5741935483870968
8202318,3,19,-1.0483870967741935
8202318,3,20,-0.0870967741935484
8202318,3,21,0.7766666666666667
8202318,3,22,0.535483870967742
8202318,3,23,-0.29032258064516137
8202318,3,24,-0.15161290322580645
8202318,3,25,-0.10645161290322583
8202318,3,26,0.41290322580645156
8202318,3,27,0.9133333333333333
8202318,3,28,0.8225806451612904
8202318,3,29,1.2233333333333334
8202318,3,30,1.3599999999999999
8202318,3,31,1.7935483870967743
8202318,4,1,1.941935483870968
8202318,4,2,1.567741935483871
8202318,4,3,1.464516129032258
8202318,4,4,1.8161290322580643
8202318,4,5,1.2548387096774194
8202318,4,6,1.441935483870968
8202318,4,7,2.1258064516129034
8202318,4,8,2.0129032258064514
8202318,4,9,2.3666666666666667
8202318,4,10,2.5966666666666667
8202318,4,11,2.6
8202318,4,12,3.2233333333333336
8202318,4,13,3.0933333333333333
8202318,4,14,3.1266666666666665
8202318,4,15,2.96
8202318,4,16,2.996666666666667
8202318,4,17,2.893333333333333
8202318,4,18,2.874193548387097
8202318,4,19,3.103225806451613
8202318,4,20,3.990322580645161
8202318,4,21,3.8193548387096774
8202318,4,22,4.490322580645161
8202318,4,23,3.980645161290323
8202318,4,24,4.132258064516129
8202318,4,25,4.416129032258064
8202318,4,26,4.65483870967742
8202318,4,27,4.283870967741936
8202318,4,28,4.567741935483871
8202318,4,29,4.5600000000000005
8202318,4,30,4.756666666666666
8202318,5,1,4.986666666666666
8202318,5,2,5.2733333333333325
8202318,5,3,5.873333333333333
8202318,5,4,6.506666666666666
8202318,5,5,6.576666666666667
8202318,5,6,6.373333333333333
8202318,5,7,6.85
8202318,5,8,6.956666666666666
8202318,5,9,6.2733333333333325
8202318,5,10,6.48
8202318,5,11,6.296666666666667
8202318,5,12,6.048275862068966
8202318,5,13,6.336666666666667
8202318,5,14,6.6
8202318,5,15,7.739999999999999
8202318,5,16,8.713793103448275
8202318,5,17,7.758620689655173
8202318,5,18,7.706666666666666
8202318,5,19,8.109677419354838
8202318,5,20,8.338709677419354
8202318,5,21,8.686206896551724
8202318,5,22,8.639999999999999
8202318,5,23,7.453333333333333
8202318,5,24,8.475862068965517
8202318,5,25,8.574193548387097
8202318,5,26,9.07
8202318,5,27,9.37741935483871
8202318,5,28,8.982758620689655
8202318,5,29,9.619354838709677
8202318,5,30,9.693548387096774
