File generated on // Fichier créé sur, 2026-02-03

Pollutant // Polluant:, PM10
Units // Unités, µg/m3
Note // Note,Data is hour ending local standard time // Données en heure normale locale
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles

Pollutant//Polluant,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
PM10,010901,Burin,NL,47.09899,-55.19852,2013-01-17,0,0,1,0,0,1,1,0,0,3,4,2,0,0,1,1,1,2,1,0,0,0,4,9
PM10,010901,Burin,NL,47.09899,-55.19852,2013-01-18,8,10,11,11,17,9,8,4,3,7,8,5,2,1,2,1,1,1,1,1,0,0,0,0
PM10,010901,Burin,NL,47.09899,-55.19852,2013-01-19,0,1,2,1,1,4,5,3,2,5,4,17,12,12,12,7,7,6,8,7,2,4,5,3
PM10,010901,Burin,NL,47.09899,-55.19852,2013-01-20,1,2,3,2,3,5,3,1,0,1,3,3,3,6,6,2,6,8,4,0,1,3,8,5
PM10,010901,Burin,NL,47.09899,-55.19852,2013-01-21,6,6,4,2,0,6,11,24,8,7,11,16,12,13,12,22,8,32,11,9,13,14,8,10
PM10,010901,Burin,NL,47.09899,-55.19852,2013-01-22,11,10,7,4,8,7,6,7,19,23,12,11,25,6,3,0,2,2,0,0,1,2,1,1
PM10,010901,Burin,NL,47.09899,-55.19852,2013-01-23,3,3,0,3,4,3,3,4,7,5,2,4,6,8,12,11,10,12,9,11,10,7,4,7
PM10,010901,Burin,NL,47.09899,-55.19852,2013-01-24,6,11,10,8,5,3,3,3,3,4,7,6,7,8,7,6,6,6,5,5,5,3,2,3
PM10,010901,Burin,NL,47.09899,-55.19852,2013-01-25,7,5,3,2,1,0,1,2,1,3,3,3,7,4,2,2,4,8,7,6,7,12,11,9
PM10,010901,Burin,NL,47.09899,-55.19852,2013-01-26,15,9,9,8,5,11,13,9,5,3,4,6,7,4,4,4,4,6,3,2,2,2,3,2
PM10,010901,Burin,NL,47.09899,-55.19852,2013-01-27,1,0,0,0,0,0,2,1,0,1,3,3,3,1,0,1,1,1,1,1,0,0,2,2
PM10,010901,Burin,NL,47.09899,-55.19852,2013-01-28,0,2,4,4,4,3,1,4,6,8,4,4,6,5,6,10,7,4,4,5,4,6,7,3
PM10,010901,Burin,NL,47.09899,-55.19852,2013-01-29,0,3,3,-999,-999,-999,-999,-999,11,18,12,7,1,0,2,2,1,1,20,23,24,18,17,-999
PM10,010901,Burin,NL,47.09899,-55.19852,2013-01-30,-999,-999,-999,-999,-999,-999,-999,-999,37,23,12,-999,-999,13,-999,5,7,7,8,10,7,11,7,7
PM10,010901,Burin,NL,47.09899,-55.19852,2013-01-31,13,15,19,16,4,7,4,3,7,4,3,4,5,5,2,2,2,2,2,4,4,4,7,5
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-01,-999,1,1,3,18,28,38,31,37,30,28,25,98,30,36,24,25,20,20,31,21,41,8,5
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-02,12,17,14,13,17,6,8,7,4,2,3,3,2,3,5,7,9,9,8,5,6,4,3,6
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-03,6,6,6,7,7,7,6,6,8,5,5,6,8,11,17,21,9,9,12,8,14,13,22,17
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-04,25,22,27,26,21,18,25,4,6,5,-999,-999,-999,-999,42,-999,-999,-999,23,20,23,20,8,13
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-05,16,16,15,14,17,17,16,42,27,17,13,15,15,21,26,22,17,24,10,11,11,9,46,73
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-06,10,12,12,8,7,12,14,14,23,20,23,17,26,-999,6,4,4,-999,0,2,4,3,3,5
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-07,6,4,2,5,5,4,4,5,8,15,9,10,6,4,6,6,14,11,12,7,9,13,15,16
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-08,12,18,15,11,8,7,5,6,7,5,5,7,7,13,8,4,5,2,2,4,4,5,3,5
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-09,6,4,3,2,5,4,2,3,3,4,7,6,4,6,6,7,7,9,5,7,6,2,5,5
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-10,-999,5,4,3,1,1,2,1,3,-999,-999,0,0,-999,-999,2,2,1,0,-999,5,4,3,4
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-11,5,11,8,5,9,8,5,6,6,7,7,5,4,21,2,3,4,3,2,7,7,13,13,7
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-12,2,3,2,0,6,19,9,14,9,11,9,15,13,8,5,0,0,2,5,5,7,10,6,4
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-13,4,11,12,10,8,10,7,4,4,6,10,8,7,10,16,9,15,10,12,10,6,8,6,3
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-14,7,10,7,8,8,9,5,4,3,0,-999,-999,-999,2,21,3,3,4,5,6,5,3,2,0
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-15,1,4,5,5,5,4,3,3,2,1,1,3,4,4,20,7,4,2,11,7,6,5,4,3
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-16,2,6,6,5,6,6,5,6,8,8,13,-999,13,19,17,13,11,22,14,9,16,11,7,11
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-17,13,14,13,9,7,6,5,14,10,9,11,8,8,14,8,6,12,12,13,13,13,7,9,24
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-18,38,59,44,44,38,45,37,33,30,32,27,31,25,24,17,14,10,15,17,21,9,18,16,14
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-19,14,18,18,14,11,7,8,6,10,9,8,5,4,5,3,7,7,6,7,6,4,4,4,3
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-20,3,6,6,5,7,9,6,8,8,18,6,39,5,15,17,3,6,23,17,25,5,3,1,2
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-21,3,3,4,3,5,6,6,3,0,1,4,3,0,0,2,7,5,4,3,2,2,5,6,5
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-22,3,2,0,1,4,1,0,2,4,3,4,10,8,12,14,7,4,5,13,8,7,7,5,5
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-23,6,4,5,6,5,4,6,4,3,5,11,6,2,5,4,4,2,2,2,3,6,31,30,6
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-24,5,4,6,7,6,5,4,5,6,13,10,19,8,10,6,4,5,6,7,18,16,24,10,10
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-25,10,25,5,4,11,41,38,22,59,17,23,9,13,9,11,9,12,7,9,29,32,36,7,4
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-26,1,4,4,4,5,5,10,18,10,6,6,4,2,4,6,6,4,2,17,15,7,5,4,6
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-27,4,1,7,6,4,5,5,4,5,4,5,4,7,8,5,2,2,4,12,11,7,3,4,5
PM10,010901,Burin,NL,47.09899,-55.19852,2013-02-28,4,5,4,3,3,3,6,7,8,7,6,-999,44,12,12,14,11,5,1,1,0,3,5,2
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-01,1,3,3,3,5,3,0,2,0,0,0,5,10,7,4,5,5,6,4,5,3,3,5,5
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-02,4,3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-03,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-04,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-05,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-06,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-07,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-08,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,27,22,19,19,21,14,10,11,7,5,7,9
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-09,12,11,13,28,12,10,17,15,13,44,23,14,21,20,21,19,15,29,13,14,17,12,12,15
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-10,-999,15,10,12,10,11,8,8,7,24,29,29,24,20,21,13,17,10,9,8,9,8,6,7
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-11,6,6,5,4,5,7,6,3,4,3,3,8,13,15,20,18,17,13,12,8,10,9,8,14
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-12,14,10,9,5,3,5,7,9,13,11,17,26,22,25,26,62,25,22,13,17,18,8,8,8
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-13,8,13,7,5,8,11,8,11,18,16,22,29,17,27,24,20,19,18,14,16,14,8,9,7
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-14,5,10,10,13,13,10,7,3,4,4,6,4,2,5,7,6,9,6,11,21,24,28,23,29
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-15,19,6,7,10,8,5,3,9,8,8,9,12,7,8,8,10,9,12,11,10,16,12,13,18
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-16,15,11,7,10,8,5,8,10,10,16,18,19,0,5,3,4,11,7,4,22,13,11,8,10
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-17,6,8,8,4,9,9,10,6,8,10,12,24,17,11,11,19,9,10,15,12,12,10,8,9
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-18,7,8,8,6,4,30,15,6,8,18,8,8,9,8,10,6,8,11,7,7,3,0,5,4
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-19,5,16,4,12,8,6,5,5,5,4,4,4,5,6,14,8,11,8,7,5,7,5,4,5
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-20,7,7,5,3,3,3,4,10,13,21,26,28,30,36,40,45,41,37,23,9,7,3,6,9
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-21,10,10,12,11,16,17,15,20,20,20,20,21,24,30,47,29,19,20,16,48,26,21,17,15
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-22,14,21,19,15,8,5,8,10,12,9,31,50,51,47,48,43,43,35,32,29,20,22,17,20
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-23,11,11,13,9,9,10,14,13,12,15,19,14,8,22,28,17,26,17,18,14,14,15,15,12
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-24,11,11,7,6,12,9,8,11,15,18,13,17,36,21,13,9,7,9,14,34,14,10,10,10
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-25,14,10,7,13,8,15,6,10,7,9,8,17,6,17,8,6,7,7,3,9,7,5,6,6
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-26,5,2,0,2,4,3,5,5,7,4,2,4,9,11,18,9,14,12,10,8,6,3,5,5
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-27,3,7,8,8,5,1,5,9,10,23,7,7,10,6,5,7,24,44,7,6,9,6,9,10
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-28,11,8,7,4,5,6,5,5,5,5,10,6,18,10,6,6,6,5,10,8,6,5,4,2
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-29,4,6,10,5,3,6,6,4,6,5,5,4,6,5,4,9,6,7,6,6,7,5,2,6
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-30,6,3,3,4,4,6,6,5,6,5,7,25,22,3,6,6,4,3,6,5,4,4,6,4
PM10,010901,Burin,NL,47.09899,-55.19852,2013-03-31,3,4,4,2,3,4,4,5,6,6,6,10,7,6,7,5,4,7,6,8,11,28,11,12
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-01,19,9,8,5,3,5,8,12,29,15,8,17,14,28,21,11,27,19,10,9,12,9,7,7
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-02,8,12,12,11,13,8,8,10,7,4,5,6,4,5,6,5,6,9,6,3,4,16,14,11
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-03,15,15,11,8,10,11,15,20,13,11,9,22,19,32,21,51,34,17,23,17,11,14,19,5
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-04,7,12,11,12,7,4,6,8,12,9,6,13,0,13,-999,29,17,6,9,9,10,9,17,6
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-05,18,16,15,10,11,16,17,15,20,19,22,14,18,18,23,19,21,23,27,26,30,20,21,27
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-06,19,24,20,9,5,3,4,8,8,7,5,7,12,9,10,14,10,8,4,5,18,10,14,19
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-07,24,27,21,31,20,16,18,18,16,24,32,19,16,20,19,19,13,18,15,17,21,16,15,17
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-08,13,16,24,14,11,15,26,20,15,18,26,18,18,20,13,17,29,14,9,4,8,7,11,16
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-09,15,15,15,17,15,12,15,17,13,12,11,12,14,21,19,19,14,8,7,8,11,11,9,8
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-10,8,10,7,7,10,10,16,12,12,11,8,8,7,7,4,2,4,4,3,4,5,4,3,2
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-11,4,5,8,8,6,5,8,7,8,10,11,11,8,9,8,8,6,7,13,10,12,11,19,16
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-12,6,8,7,8,14,10,6,6,7,7,11,24,16,25,19,2,6,9,8,11,21,27,18,9
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-13,8,5,1,3,5,4,3,8,10,10,16,8,5,8,7,13,9,9,15,11,13,13,10,10
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-14,11,14,10,10,12,8,8,5,3,4,11,9,7,8,13,11,16,12,10,18,20,21,23,18
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-15,18,24,15,12,10,10,8,12,9,44,32,13,23,14,15,19,15,13,9,13,9,12,10,9
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-16,9,7,7,8,7,6,12,20,25,20,14,14,18,36,16,34,18,17,11,10,12,8,14,10
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-17,13,13,15,14,15,14,11,13,11,11,14,12,9,14,10,6,16,14,16,11,16,18,28,25
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-18,22,22,20,12,7,6,8,5,7,46,20,6,17,12,10,12,10,9,11,23,15,16,17,18
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-19,15,14,14,9,13,14,11,13,18,21,16,21,18,18,19,17,15,15,9,5,7,7,7,10
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-20,6,3,3,4,4,4,5,5,4,2,3,3,3,7,9,8,13,10,10,13,8,8,11,10
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-21,12,7,10,7,6,5,7,5,4,19,8,13,9,10,36,24,16,14,8,24,18,19,20,13
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-22,12,10,8,8,8,10,10,10,11,64,26,10,9,7,7,6,9,11,12,10,21,11,13,18
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-23,9,11,14,15,18,15,11,19,17,25,31,40,26,24,20,15,14,13,12,20,16,14,16,16
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-24,13,12,8,13,13,12,18,17,25,33,25,40,31,40,52,33,26,28,29,31,31,23,27,30
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-25,24,18,14,27,12,9,17,25,33,29,32,0,32,32,0,0,43,56,44,31,31,32,31,26
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-26,33,30,30,13,18,12,11,9,18,12,10,17,38,38,35,35,38,34,37,41,33,31,31,25
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-27,23,30,24,25,25,27,30,29,34,27,30,39,32,28,31,31,37,33,28,31,32,20,21,22
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-28,24,25,20,24,25,26,25,20,13,24,23,26,23,17,30,26,20,19,23,16,13,20,23,17
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-29,16,14,9,9,7,17,14,14,31,17,25,21,40,12,17,22,21,7,16,8,10,12,14,12
PM10,010901,Burin,NL,47.09899,-55.19852,2013-04-30,9,6,7,8,8,6,8,11,10,12,16,57,20,24,18,17,17,9,12,11,22,8,8,9
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-01,9,10,6,7,5,4,7,16,16,23,16,9,12,22,10,6,9,9,5,10,9,5,3,2
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-02,4,6,6,6,3,6,6,7,9,12,11,8,9,17,11,22,47,27,21,24,25,25,21,17
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-03,23,21,19,21,15,19,16,20,22,41,27,22,26,25,26,17,20,18,16,20,25,17,19,29
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-04,13,12,13,12,13,12,14,15,22,40,31,24,25,23,18,14,19,15,18,23,17,15,15,16
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-05,14,10,8,10,9,8,7,12,13,27,20,12,12,17,20,17,10,10,13,18,13,17,21,21
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-06,25,9,9,9,8,15,13,11,13,13,11,11,10,16,17,16,12,19,13,13,14,11,9,7
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-07,6,9,7,6,5,5,6,7,9,8,5,67,33,31,27,15,12,12,9,7,4,6,7,5
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-08,7,6,4,4,4,4,5,4,3,9,7,3,7,36,49,33,22,27,16,14,19,10,13,12
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-09,13,11,20,3,3,6,5,3,6,10,9,10,-999,13,14,29,13,13,10,7,8,5,2,2
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-10,3,2,1,4,2,0,3,5,5,9,11,8,6,7,6,4,7,14,11,12,13,14,11,7
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-11,7,7,3,0,3,4,8,8,9,10,6,1,6,5,8,8,8,5,6,6,5,5,5,4
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-12,4,4,4,3,3,3,4,2,4,4,1,5,3,5,11,12,11,9,10,8,6,6,8,14
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-13,10,13,10,9,9,6,6,5,12,20,15,15,12,23,29,24,22,13,7,6,6,8,4,6
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-14,7,4,4,5,2,3,6,7,6,15,13,7,3,12,24,31,33,26,27,32,33,30,30,33
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-15,31,29,28,26,28,29,25,26,32,16,14,11,16,19,19,43,14,18,15,8,15,15,21,19
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-16,17,13,10,8,6,3,5,5,11,7,7,10,11,26,57,7,16,13,12,32,15,12,7,4
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-17,5,10,8,8,4,6,8,5,2,8,8,13,8,21,11,9,6,8,10,11,7,9,9,9
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-18,6,6,7,5,2,2,4,10,11,6,4,10,7,2,3,4,2,2,2,5,3,3,2,0
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-19,1,2,1,2,3,1,6,5,3,2,3,4,9,7,5,5,5,4,3,3,3,7,6,8
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-20,5,4,7,8,9,9,9,7,7,6,10,20,5,5,10,17,16,9,7,12,9,7,7,11
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-21,8,6,7,6,7,6,8,12,10,7,21,16,3,11,6,4,14,9,7,11,11,9,7,6
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-22,7,8,8,13,11,9,9,11,12,15,14,16,14,17,18,9,11,12,14,12,7,3,4,4
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-23,3,2,8,5,2,7,10,6,7,111,18,9,14,14,-999,-999,-999,-999,8,9,7,7,7,8
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-24,4,6,7,5,5,9,12,8,6,9,5,10,6,5,7,7,4,7,4,2,7,8,6,3
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-25,3,4,6,8,10,9,7,6,6,9,14,14,12,11,7,11,8,9,8,10,6,7,14,7
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-26,7,5,4,5,8,5,6,7,5,6,12,8,7,4,7,4,0,4,6,4,6,7,14,8
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-27,6,7,8,6,4,6,6,8,9,6,7,11,8,6,6,5,5,7,4,5,4,4,9,10
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-28,9,8,7,8,9,10,9,6,6,5,6,5,4,8,10,8,8,8,6,7,6,4,10,7
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-29,9,8,5,9,8,9,6,10,6,3,5,9,8,5,4,4,4,3,3,6,6,4,10,6
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-30,5,8,6,3,2,6,6,5,4,2,3,4,6,5,3,2,2,4,1,1,8,5,4,6
PM10,010901,Burin,NL,47.09899,-55.19852,2013-05-31,4,6,5,4,8,7,6,7,6,3,4,7,5,5,4,5,4,5,5,3,2,8,4,4
PM10,010901,Burin,NL,47.09899,-55.19852,2013-06-01,10,7,7,6,0,6,8,4,5,5,3,3,3,2,3,7,7,7,4,4,6,7,10,7
PM10,010901,Burin,NL,47.09899,-55.19852,2013-06-02,5,7,8,5,6,7,5,2,8,6,4,6,4,4,6,6,-999,1,2,4,5,4,7,6
PM10,010901,Burin,NL,47.09899,-55.19852,2013-06-03,7,6,3,2,1,2,7,4,0,0,2,4,9,9,6,2,3,6,14,13,7,5,3,2
PM10,010901,Burin,NL,47.09899,-55.19852,2013-06-04,0,3,3,0,0,0,0,0,2,1,5,5,5,8,7,3,3,6,3,0,0,0,0,0
PM10,010901,Burin,NL,47.09899,-55.19852,2013-06-05,0,0,0,2,1,1,5,4,2,8,6,31,17,7,5,4,6,6,4,2,10,12,8,9
PM10,010901,Burin,NL,47.09899,-55.19852,2013-06-06,11,11,11,12,8,5,5,5,12,20,16,21,20,3,4,8,6,2,2,9,9,13,9,6
PM10,010901,Burin,NL,47.09899,-55.19852,2013-06-07,3,5,5,6,5,7,14,23,14,14,8,11,18,5,12,8,4,38,17,2,11,12,16,14
PM10,010901,Burin,NL,47.09899,-55.19852,2013-06-08,8,9,9,6,4,5,7,7,2,6,6,7,12,8,9,6,16,8,6,8,7,9,5,3
PM10,010901,Burin,NL,47.09899,-55.19852,2013-06-09,2,0,0,6,5,3,3,0,0,0,3,3,0,0,5,6,3,11,15,8,12,6,5,5
PM10,010901,Burin,NL,47.09899,-55.19852,2013-06-10,4,4,4,4,2,1,5,4,2,2,12,8,4,9,12,8,6,7,8,5,3,6,6,3
PM10,010901,Burin,NL,47.09899,-55.19852,2013-06-11,4,4,2,0,1,0,2,3,6,5,5,6,8,7,10,9,10,9,6,4,6,6,4,3
PM10,010901,Burin,NL,47.09899,-55.19852,2013-06-12,4,5,7,10,6,11,7,9,12,7,9,7,5,8,29,11,12,9,18,14,12,11,17,5
