File generated on // Fichier créé sur, 2023-12-15

Pollutant // Polluant:, PM10
Units // Unités, µg/m3
Note // Note,Data is hour ending local standard time // Données en heure normale locale
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles

Pollutant//Polluant,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-01-30,7,8,9,8,10,13,15,18,17,20,12,10,6,5,4,5,2,2,2,3,3,3,3,4
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-01-31,4,4,4,4,4,4,4,6,4,5,4,4,4,4,4,4,3,3,4,5,5,5,5,7
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-01,6,5,6,9,6,6,7,7,9,12,13,11,5,6,8,6,6,6,7,7,8,6,7,6
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-02,6,5,5,5,5,5,6,7,8,9,9,10,13,16,19,15,8,7,17,13,8,8,9,6
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-03,6,7,6,5,4,5,5,5,5,5,8,8,5,7,9,9,8,9,10,9,8,10,8,7
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-04,6,9,11,11,12,14,16,21,21,25,25,22,14,10,10,8,10,11,13,9,8,10,14,14
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-05,13,10,10,8,7,7,7,7,8,8,8,10,8,8,10,10,9,8,8,8,8,6,6,5
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-06,6,6,6,6,7,7,7,8,9,10,10,10,9,9,10,10,9,9,10,8,7,7,7,8
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-07,10,8,7,4,1,1,1,1,1,5,3,4,3,4,5,4,5,5,5,5,7,11,9,6
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-08,6,4,5,4,4,4,4,5,7,10,7,7,3,5,3,3,2,2,3,3,4,4,6,5
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-09,6,5,5,3,4,3,4,5,8,13,9,10,8,4,9,6,6,6,3,4,6,9,13,6
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-10,6,4,5,10,13,12,13,13,13,13,4,6,8,7,4,5,4,3,4,4,5,4,4,4
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-11,5,3,4,4,3,4,4,5,6,7,6,5,5,5,5,4,5,6,7,5,4,5,7,8
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-12,7,9,8,8,8,7,7,7,7,7,7,5,7,7,9,11,12,9,8,8,8,7,9,9
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-13,9,10,9,10,9,10,9,8,6,5,3,2,2,1,2,4,4,2,5,4,4,3,2,1
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-14,2,2,3,2,2,3,2,2,4,6,4,4,5,3,3,3,4,3,3,2,2,2,2,2
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-15,2,2,2,2,2,3,2,3,3,4,4,5,4,4,4,5,7,7,5,5,6,5,8,5
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-16,4,3,3,4,4,5,7,8,9,8,10,11,10,10,11,11,7,9,7,5,5,5,5,8
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-17,5,5,5,6,7,8,9,13,19,14,7,7,15,12,9,7,7,7,9,8,9,10,10,9
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-18,10,13,14,18,19,12,6,14,14,29,34,33,20,18,19,10,7,7,8,9,8,8,8,7
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-19,8,7,7,7,9,9,10,12,14,13,10,11,9,8,8,8,6,7,9,10,11,12,8,8
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-20,8,9,8,9,9,9,10,11,11,11,12,11,8,8,8,8,8,7,10,13,12,11,10,11
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-21,8,6,9,7,9,6,6,8,9,11,8,6,6,7,4,5,7,6,7,9,12,11,11,10
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-22,11,10,10,10,10,9,10,11,10,10,10,10,12,12,9,10,10,9,7,4,1,0,1,1
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-23,1,3,2,3,1,2,3,4,4,6,4,4,2,3,4,5,3,4,4,5,6,6,6,4
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-24,3,4,5,4,5,4,4,4,5,8,6,5,7,6,4,5,4,3,3,3,3,3,4,3
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-25,4,4,3,3,3,4,5,6,7,6,8,10,8,9,9,9,10,9,7,7,6,6,7,7
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-26,7,7,7,6,7,7,7,8,9,12,13,11,12,11,11,10,11,11,8,7,9,9,8,10
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-27,9,10,10,10,8,10,12,15,20,29,23,12,16,14,15,11,8,8,10,11,12,15,14,11
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-02-28,8,7,8,8,7,6,5,5,8,15,9,8,13,13,14,8,4,7,13,23,16,14,15,17
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-01,15,19,19,17,11,8,12,15,19,9,13,19,16,19,12,8,10,11,10,8,7,8,8,8
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-02,5,5,6,6,7,7,9,13,18,19,26,23,32,16,15,7,5,9,10,9,14,10,14,9
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-03,9,12,19,17,10,13,12,19,14,16,13,18,19,15,12,11,8,8,7,10,7,6,9,7
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-04,9,2,2,2,2,3,4,4,6,9,10,12,11,9,8,8,8,7,8,8,7,7,7,7
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-05,6,5,6,8,12,7,9,10,11,10,11,8,4,11,13,9,6,7,8,12,12,9,8,7
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-06,4,3,5,7,11,9,9,8,4,4,4,3,7,11,15,18,18,17,12,11,9,10,5,3
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-07,4,3,4,4,5,5,4,4,7,14,10,8,14,18,17,14,10,13,15,13,10,10,9,9
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-08,6,6,4,2,3,4,5,5,6,9,11,11,11,8,4,5,6,7,5,6,7,6,5,6
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-09,6,5,5,6,4,4,5,7,9,13,15,12,3,5,8,8,10,6,6,6,6,6,7,7
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-10,8,8,7,8,7,5,5,6,7,7,5,7,6,7,6,7,7,5,6,5,4,5,6,6
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-11,6,6,6,6,8,8,8,8,8,8,8,10,11,11,10,11,12,9,9,8,9,8,9,8
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-12,8,9,7,7,6,6,7,7,10,11,14,10,11,15,9,8,11,10,10,11,12,11,11,11
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-13,12,15,14,12,11,13,11,10,10,13,20,20,18,18,18,17,14,15,12,10,9,8,4,3
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-14,3,5,7,8,9,11,13,15,19,23,13,14,15,11,8,6,5,5,4,8,10,5,6,5
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-15,5,6,5,4,5,4,4,5,6,4,8,12,11,10,10,11,7,6,4,3,4,4,4,4
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-16,2,3,3,3,5,4,5,8,8,8,9,12,15,12,15,15,8,8,6,10,9,6,2,2
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-17,2,2,1,1,1,2,3,6,11,15,21,22,22,23,30,24,16,10,6,6,6,5,5,3
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-18,4,7,4,4,4,3,2,5,5,7,13,10,10,10,4,10,6,5,5,5,5,4,3,3
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-19,3,4,3,3,2,4,3,8,6,7,10,7,7,7,9,8,7,7,5,4,7,4,5,5
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-20,6,4,4,4,3,3,3,4,6,8,8,12,9,11,10,11,8,7,6,7,5,4,5,5
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-21,4,4,3,4,4,6,4,5,6,7,5,7,4,6,6,7,8,5,9,6,5,5,5,4
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-22,3,5,4,4,4,6,10,19,20,13,14,13,11,11,10,11,10,9,5,5,6,8,7,12
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-23,13,8,3,5,3,4,6,11,9,8,9,7,7,6,6,11,7,6,7,7,10,13,8,11
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-24,7,5,6,9,5,5,6,7,9,5,6,5,2,6,3,3,6,9,6,7,6,5,5,6
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-25,4,2,4,3,4,4,7,8,7,6,6,9,8,7,7,9,7,6,5,6,6,8,7,7
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-26,4,5,3,5,9,6,8,12,15,10,-999,-999,10,10,11,14,14,12,13,6,9,9,8,7
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-27,7,8,12,6,7,7,7,7,8,9,8,8,8,10,8,8,9,8,9,10,10,9,11,11
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-28,9,9,8,8,6,6,6,7,9,12,14,11,11,13,10,10,10,9,11,11,10,9,8,8
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-29,7,7,8,7,7,7,6,10,11,10,15,15,15,16,17,14,13,10,11,9,8,8,7,7
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-30,6,6,5,5,6,7,7,8,11,15,13,11,11,12,12,18,13,13,13,11,5,7,8,10
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-03-31,11,9,9,6,7,8,6,7,10,6,5,8,8,8,13,21,11,9,7,9,10,9,9,14
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-01,10,8,6,6,6,11,18,18,24,38,35,13,11,7,11,10,9,6,9,18,14,6,6,3
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-02,4,2,2,3,4,3,2,2,7,3,4,3,1,6,3,3,3,4,1,2,2,1,2,2
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-03,2,3,3,3,4,4,5,5,6,6,6,6,7,9,10,8,8,7,10,9,9,10,12,10
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-04,6,6,6,5,5,5,5,7,10,10,15,12,15,10,9,10,7,7,8,6,8,7,7,5
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-05,5,4,5,5,6,7,8,12,10,12,12,11,12,8,13,10,9,8,8,12,20,16,12,3
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-06,5,6,6,6,7,9,16,22,12,12,10,9,18,13,16,19,14,9,7,9,7,8,7,10
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-07,6,6,9,8,8,11,20,20,12,8,9,8,10,6,8,8,9,7,10,7,9,8,7,9
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-08,5,5,6,7,6,9,11,12,11,9,7,9,8,8,9,11,10,9,9,10,12,11,7,4
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-09,4,4,5,6,5,6,11,12,22,12,13,13,13,11,17,15,22,15,9,9,10,12,12,13
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-10,10,9,7,7,6,6,7,10,8,8,11,22,20,25,19,15,10,8,9,10,14,16,12,12
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-11,12,18,13,10,9,8,8,9,7,6,7,6,7,6,6,11,8,8,7,8,6,7,6,5
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-12,5,5,5,7,8,9,15,17,14,11,10,5,-999,-999,-999,10,8,7,6,7,8,8,9,4
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-13,4,5,4,6,6,13,16,15,14,16,13,15,15,17,20,20,22,22,13,11,14,12,12,11
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-14,10,11,15,15,16,18,20,20,18,15,11,10,10,12,16,15,14,16,10,7,9,8,5,5
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-15,4,3,5,6,6,5,7,7,9,9,10,8,8,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-16,-999,-999,-999,-999,-999,-999,-999,-999,-999,7,8,7,8,7,10,14,9,8,8,10,13,14,26,20
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-17,13,9,12,12,10,8,9,10,9,9,8,8,8,7,7,8,9,9,12,17,17,21,20,15
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-18,15,26,47,37,33,25,21,14,16,12,13,9,10,10,11,12,13,14,13,18,18,17,16,24
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-19,20,14,15,15,21,33,64,36,51,28,16,13,13,14,14,15,14,12,18,17,16,16,15,13
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-20,13,14,16,11,9,8,8,10,6,7,10,8,8,7,7,12,9,8,8,11,8,10,6,7
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-21,8,8,8,7,9,7,9,10,8,10,6,6,7,8,9,11,12,10,12,17,26,15,14,13
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-22,16,17,15,14,15,18,21,20,16,15,13,14,14,20,12,19,16,12,13,18,19,19,21,23
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-23,20,18,16,18,21,24,27,26,21,19,19,16,12,13,14,15,13,14,15,18,20,21,20,20
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-24,27,19,16,15,21,9,6,7,5,6,6,3,3,4,4,5,6,7,6,9,12,12,11,12
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-25,16,6,7,7,7,8,10,9,11,10,9,9,7,8,7,9,8,9,11,11,14,16,12,8
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-26,14,17,14,12,11,8,6,8,8,8,4,7,6,7,11,8,8,8,8,11,16,15,12,12
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-27,13,12,14,14,8,9,10,15,13,13,11,5,5,6,6,7,7,8,8,11,15,11,13,13
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-28,10,9,9,10,11,14,16,17,14,12,21,33,11,11,11,12,11,18,12,7,5,3,6,6
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-29,5,5,8,8,7,10,9,11,11,15,12,9,11,11,11,11,11,8,6,6,7,6,5,3
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-04-30,7,7,7,7,6,6,8,5,9,7,8,7,6,7,7,4,4,5,6,6,6,5,2,2
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-01,3,3,3,3,4,4,5,5,5,6,7,7,7,5,5,9,8,8,6,9,5,2,3,4
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-02,3,3,4,4,4,5,6,5,4,4,5,3,4,2,3,5,3,3,3,3,4,3,2,2
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-03,2,3,2,2,3,3,3,2,3,4,3,4,5,5,5,6,6,4,3,3,5,4,4,6
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-04,5,3,5,5,5,6,9,7,7,7,9,7,8,7,9,8,7,8,4,3,3,3,4,3
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-05,2,2,3,4,4,4,4,4,5,4,5,4,4,5,5,5,5,6,6,6,6,6,6,5
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-06,3,5,4,5,5,5,6,7,5,6,6,6,5,4,5,7,8,6,6,7,7,7,5,5
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-07,5,5,5,3,4,6,7,6,5,6,6,6,5,6,8,6,7,7,6,6,6,7,8,9
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-08,8,7,6,6,6,6,6,5,6,5,5,6,6,7,6,5,6,6,6,6,14,10,11,20
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-09,21,15,11,10,9,11,16,10,8,5,5,5,5,6,5,8,7,7,8,11,11,9,9,11
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-10,8,7,6,7,8,9,7,6,6,6,7,8,9,9,7,9,7,7,8,8,9,8,8,7
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-11,6,7,8,10,9,11,14,13,8,8,6,9,10,5,11,6,9,9,8,7,9,6,6,6
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-12,7,7,5,7,8,8,10,12,7,8,5,5,6,6,5,5,6,7,6,8,11,11,10,8
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-13,6,5,10,7,6,8,8,10,8,8,6,8,6,6,10,11,8,12,11,8,9,8,6,6
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-14,9,7,6,8,8,5,7,8,8,7,8,6,6,8,9,9,9,10,12,14,14,12,12,9
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-15,9,9,9,8,7,8,9,12,13,13,14,13,13,10,10,13,14,10,11,11,18,24,30,28
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-16,22,14,10,8,7,6,8,8,8,8,7,5,8,7,7,9,10,10,10,10,11,10,8,9
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-17,9,10,11,9,11,10,12,13,13,10,8,8,8,9,11,11,11,10,12,18,15,15,18,12
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-18,10,11,12,13,12,12,14,15,15,11,9,11,14,11,13,13,15,12,11,13,15,18,17,15
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-19,15,14,14,15,15,15,18,19,17,14,10,9,11,12,11,11,11,11,12,15,14,16,13,10
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-20,10,12,15,17,16,16,18,18,18,12,6,10,9,9,9,12,14,16,14,14,17,19,17,15
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-21,16,17,16,15,16,16,18,20,20,16,16,9,9,11,29,13,15,12,9,10,12,10,9,13
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-22,10,8,9,12,12,15,14,13,9,10,10,8,6,6,9,8,10,11,8,9,10,8,8,9
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-23,10,13,9,8,8,10,7,0,0,3,7,3,2,2,3,5,7,7,6,9,8,10,11,7
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-24,7,12,14,17,15,11,6,7,6,9,4,3,3,6,9,7,7,15,9,12,18,4,5,11
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-25,12,4,0,3,8,4,0,7,8,8,11,10,11,13,13,11,18,13,9,6,5,4,3,3
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-26,4,3,5,3,2,4,4,4,4,4,5,5,4,5,5,6,5,7,8,7,7,6,9,6
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-27,2,3,4,4,4,4,5,6,6,3,6,6,6,5,5,6,5,4,7,2,3,3,3,2
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-28,2,1,4,5,15,6,5,10,11,10,3,11,7,8,9,10,10,17,12,12,6,2,7,8
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-29,5,4,7,7,7,6,6,17,10,5,10,5,7,11,19,5,1,12,9,4,1,3,7,2
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-30,1,2,1,2,2,5,4,2,0,0,3,1,1,3,3,5,3,4,3,6,7,5,6,6
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-05-31,7,6,5,4,5,10,10,13,11,5,8,11,6,4,3,3,5,2,9,6,9,8,7,4
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-06-01,3,3,4,6,6,4,5,5,4,4,4,4,3,4,8,4,4,7,3,4,8,5,6,6
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-06-02,5,7,5,4,6,7,8,6,6,6,5,5,5,7,8,7,8,8,8,10,11,17,16,12
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-06-03,9,8,6,8,10,11,15,15,15,13,12,4,9,8,9,12,10,10,11,17,14,12,10,7
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-06-04,9,8,6,5,6,6,7,7,8,4,8,7,5,15,8,11,9,6,7,9,12,14,12,15
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-06-05,11,12,12,9,6,5,7,6,4,3,7,3,4,3,5,6,6,10,6,12,8,7,4,4
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-06-06,4,4,4,3,4,5,4,3,4,4,6,2,3,2,4,4,4,4,3,7,11,22,6,6
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-06-07,4,5,3,5,5,7,10,10,7,5,2,4,3,3,8,9,7,6,8,8,8,14,12,12
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-06-08,7,6,5,2,1,13,8,9,9,8,8,7,3,5,3,11,7,3,9,3,9,4,3,1
PM10,070119,Winnipeg,MB,49.89799,-97.14653,2010-06-09,7,8,5,0,0,3,2,4,3,4,2,3,4,4,5,6,5,5,4,3,4,3,2,2
