File generated on // Fichier créé sur, 2026-03-02

Pollutant // Polluant:, PM10
Units // Unités, µg/m3
Note // Note,Data is hour ending local standard time // Données en heure normale locale
Note // Note,Zeros are valid. -999 denotes no data available // Zéros sont valides .-999 Données non disponibles

Pollutant//Polluant,NAPS ID//Identifiant SNPA,City//Ville,Province/Territory//Province/Territoire,Latitude//Latitude,Longitude//Longitude,Date//Date,H01//H01,H02//H02,H03//H03,H04//H04,H05//H05,H06//H06,H07//H07,H08//H08,H09//H09,H10//H10,H11//H11,H12//H12,H13//H13,H14//H14,H15//H15,H16//H16,H17//H17,H18//H18,H19//H19,H20//H20,H21//H21,H22//H22,H23//H23,H24//H24
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-02-09,23,20,22,27,24,18,15,16,18,18,21,19,18,18,23,15,12,13,14,14,13,12,12,-999
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-02-10,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-02-11,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-02-12,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-02-13,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-02-14,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-02-15,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-02-16,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-02-17,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-02-18,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-02-19,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-02-20,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-02-21,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,12,12,11,12,15,16,19,24,32,31,28,32
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-02-22,27,24,20,18,13,15,16,17,24,30,26,14,15,19,19,21,24,23,15,11,8,7,8,10
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-02-23,10,10,10,9,15,13,8,8,17,10,9,8,9,9,8,10,10,8,7,10,12,17,14,12
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-02-24,9,9,10,10,8,7,10,8,15,13,10,9,14,19,20,15,18,14,19,14,19,14,16,18
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-02-25,13,12,6,12,8,5,6,12,19,18,19,22,26,24,22,20,23,23,24,24,22,20,21,23
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-02-26,17,12,15,13,13,16,15,25,14,14,14,17,14,14,14,14,15,15,17,12,10,12,10,13
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-02-27,14,19,16,15,16,17,19,19,26,24,19,9,12,12,14,17,21,24,23,24,24,25,24,20
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-02-28,18,18,16,17,18,19,19,21,22,18,20,12,12,14,14,16,17,15,21,19,16,16,15,19
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-02-29,19,15,15,23,17,16,21,20,12,11,7,5,6,6,8,8,5,8,11,7,8,4,10,11
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-01,14,6,13,19,22,17,24,32,16,20,20,30,23,30,27,26,31,18,15,15,15,19,16,15
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-02,16,16,15,16,13,14,12,15,18,15,15,15,14,13,12,16,19,23,24,26,26,25,24,19
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-03,19,22,26,30,31,29,29,31,32,35,31,24,20,18,19,18,23,20,18,18,13,8,10,7
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-04,6,5,4,6,7,7,18,13,16,18,17,15,14,14,13,14,16,19,20,22,27,37,29,33
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-05,27,28,24,15,22,19,16,22,60,51,27,23,22,23,23,24,31,32,24,18,19,24,20,18
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-06,22,25,28,26,21,24,12,13,11,13,12,8,9,19,12,21,15,14,15,12,8,7,7,6
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-07,8,8,7,13,13,21,22,17,16,20,25,18,19,17,18,15,16,15,14,22,14,10,12,15
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-08,15,16,16,13,14,17,14,14,15,13,14,18,19,17,15,14,12,12,14,12,14,10,11,16
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-09,15,21,17,18,20,22,27,30,32,39,44,41,39,40,37,36,36,36,35,33,32,31,28,24
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-10,22,18,20,14,18,17,15,16,16,19,20,20,18,18,17,15,18,17,16,16,16,17,17,19
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-11,18,12,14,15,20,27,27,23,27,32,32,29,29,33,33,35,39,45,45,43,45,46,43,45
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-12,41,39,33,29,21,19,16,16,13,16,8,12,16,48,52,53,67,88,75,54,41,40,42,70
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-13,51,46,25,34,27,19,16,12,6,8,9,9,21,22,38,38,34,31,24,24,24,16,10,35
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-14,37,38,44,43,38,42,42,36,32,32,33,33,35,36,37,33,34,26,25,21,17,13,13,14
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-15,16,15,14,12,12,11,12,11,13,12,12,13,9,7,13,15,32,28,15,19,15,22,17,15
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-16,15,9,11,9,8,8,13,10,11,14,17,17,13,14,14,15,18,21,22,30,24,21,13,13
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-17,12,14,10,10,13,11,6,8,18,15,20,13,11,14,15,23,14,17,20,19,32,28,29,29
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-18,21,25,24,24,16,16,20,12,12,17,17,18,18,14,10,10,12,8,11,10,13,14,10,12
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-19,13,16,15,14,21,17,19,15,22,16,16,16,14,20,25,20,19,20,44,23,24,14,15,20
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-20,17,16,17,14,14,13,13,10,13,13,15,12,14,19,15,18,16,16,19,19,19,19,16,19
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-21,15,18,18,18,18,18,22,35,31,29,28,29,11,8,16,23,22,24,16,20,16,7,5,3
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-22,8,14,29,28,27,26,30,30,28,30,34,31,29,28,28,31,31,30,31,22,20,16,19,17
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-23,14,16,18,16,18,20,21,22,27,28,30,30,30,29,23,24,25,28,29,28,29,26,21,24
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-24,26,20,21,19,16,17,23,28,27,34,34,36,41,45,37,26,29,30,28,35,27,13,10,14
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-25,20,38,30,18,21,19,25,28,18,16,15,18,16,15,14,15,15,16,14,13,17,24,40,39
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-26,35,24,20,24,19,22,39,84,79,24,18,16,17,17,18,23,28,43,50,34,34,27,26,26
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-27,25,24,24,27,35,31,62,73,17,15,21,14,15,13,18,18,16,16,15,13,10,11,11,12
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-28,12,8,10,11,10,14,9,12,10,12,14,18,15,17,15,14,11,10,7,10,6,8,8,11
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-29,8,10,10,10,12,10,9,9,9,9,16,22,18,18,20,19,17,15,13,19,20,36,28,13
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-30,16,10,7,9,8,5,6,7,8,8,8,10,11,13,12,12,13,18,17,20,19,21,20,20
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-03-31,21,23,27,31,35,30,25,20,17,21,19,17,13,15,13,15,14,14,16,18,17,19,19,16
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-01,16,17,17,17,17,16,20,21,16,17,15,17,25,23,26,30,25,22,14,14,8,9,15,17
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-02,13,10,14,36,41,40,46,44,44,46,50,57,61,65,67,67,67,67,63,61,61,61,58,57
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-03,55,50,53,52,56,51,44,26,29,12,13,30,57,58,53,46,33,23,20,16,11,12,15,16
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-04,17,17,15,15,19,23,17,16,15,18,16,21,19,17,18,20,23,31,34,46,49,44,38,28
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-05,19,19,17,15,18,16,25,20,20,25,22,22,30,28,35,34,33,29,26,27,18,15,14,18
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-06,15,18,21,21,29,37,35,32,33,30,35,41,36,31,30,32,44,40,41,38,40,41,38,37
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-07,36,36,32,33,33,32,36,33,40,35,35,34,34,34,32,35,35,36,36,31,32,30,31,28
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-08,27,20,24,23,22,20,20,29,22,25,28,27,29,23,25,27,26,27,26,26,23,24,21,23
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-09,24,22,23,23,28,24,24,22,24,25,20,15,17,13,18,19,25,22,26,29,27,31,29,28
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-10,27,26,21,26,28,23,18,17,16,15,-999,-999,16,12,14,14,20,16,19,21,19,16,17,10
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-11,14,47,47,53,49,44,41,38,30,32,28,28,22,30,26,33,36,35,23,24,29,25,25,20
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-12,19,22,24,19,16,21,20,30,27,25,23,24,21,23,20,19,15,19,24,26,21,19,19,16
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-13,20,15,16,14,5,18,13,18,20,20,20,22,21,22,27,24,20,20,20,23,27,24,27,21
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-14,22,19,21,22,23,21,19,23,18,14,21,21,23,21,18,18,16,20,15,9,13,15,12,6
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-15,4,5,9,6,10,9,10,12,16,15,18,18,15,16,17,15,14,14,14,21,25,25,18,23
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-16,18,14,13,14,10,9,8,13,14,11,10,8,10,15,17,14,14,14,14,20,27,8,8,7
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-17,9,14,9,13,10,4,7,8,12,9,16,19,20,11,8,10,19,14,11,11,12,8,7,7
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-18,8,11,7,12,8,11,8,13,8,9,9,14,12,10,9,13,17,16,21,20,24,27,16,28
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-19,18,10,10,10,9,10,14,14,21,29,50,54,48,47,41,39,38,39,37,42,35,38,34,34
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-20,28,26,24,21,21,24,19,20,21,21,26,15,16,17,19,19,16,18,22,26,28,26,21,20
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-21,22,25,24,30,25,28,31,33,39,40,44,34,22,12,10,7,12,9,16,12,22,20,17,17
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-22,18,17,15,15,21,19,27,34,40,23,14,14,10,19,15,14,9,13,11,14,12,10,16,18
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-23,18,19,22,18,24,31,31,27,28,27,26,27,21,20,17,17,25,21,24,27,26,27,38,75
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-24,60,54,27,27,27,31,29,31,32,27,24,33,26,27,15,12,15,9,10,15,9,15,17,8
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-25,9,9,5,9,5,4,6,5,8,17,11,16,21,25,24,26,23,29,20,23,33,28,24,27
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-26,31,24,28,27,25,27,27,22,23,19,24,21,19,17,22,22,18,14,16,16,21,18,18,22
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-27,25,22,25,21,19,22,18,29,22,23,29,23,26,31,28,26,27,28,27,30,25,23,20,18
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-28,22,20,18,16,21,21,21,21,20,20,18,18,16,14,22,16,16,22,15,10,13,9,9,9
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-29,12,11,12,9,9,10,7,11,12,17,11,11,9,18,16,15,16,12,14,14,15,16,16,15
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-04-30,17,26,25,35,31,20,13,12,12,12,12,16,15,11,15,9,16,18,19,14,13,14,11,12
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-01,17,17,12,16,21,17,11,18,21,17,19,17,14,15,15,13,12,14,16,16,16,16,11,14
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-02,12,9,4,8,5,7,8,8,8,9,8,8,8,9,12,8,8,14,13,17,24,20,13,28
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-03,21,13,21,13,13,12,8,14,30,44,46,48,52,51,45,47,48,50,48,39,34,24,30,19
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-04,32,36,42,49,47,45,38,37,43,46,36,38,48,52,54,57,63,65,64,64,60,59,58,57
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-05,56,51,50,50,52,46,35,38,37,34,37,37,35,35,32,33,32,36,40,42,44,40,41,42
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-06,35,37,24,27,26,25,23,25,21,19,19,21,19,14,16,18,19,19,21,24,22,12,13,12
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-07,14,11,10,14,12,11,11,12,13,9,38,23,15,13,17,20,31,32,40,30,44,29,24,23
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-08,23,20,15,17,18,18,10,9,9,10,9,10,14,10,10,12,11,7,13,11,11,16,16,13
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-09,9,8,12,8,8,9,5,8,10,10,14,10,8,14,15,12,10,17,16,14,8,14,11,25
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-10,13,13,13,13,12,20,19,15,14,17,17,19,33,27,27,44,52,40,32,29,20,17,13,12
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-11,16,22,20,19,18,17,14,19,18,22,23,22,22,16,17,23,29,35,26,26,26,15,14,15
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-12,16,20,20,20,21,22,20,20,15,19,15,11,10,9,12,10,11,11,12,15,20,22,24,13
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-13,14,9,10,13,16,19,13,19,12,13,34,28,20,33,21,15,11,24,26,19,20,17,16,13
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-14,13,9,11,7,6,11,16,14,10,13,11,10,16,9,10,13,15,16,20,16,17,21,21,28
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-15,23,24,20,21,38,30,16,17,17,16,16,12,13,16,21,23,22,17,10,12,15,9,17,18
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-16,18,21,19,16,20,23,29,44,21,22,18,12,10,12,12,19,15,13,11,16,12,12,13,10
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-17,8,14,11,8,6,11,11,17,17,9,14,19,16,20,16,19,19,22,22,20,16,15,13,13
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-18,9,12,14,14,15,16,11,9,8,11,11,16,13,16,23,22,31,29,29,41,45,43,42,37
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-19,37,35,36,34,31,29,28,30,33,31,30,29,29,27,26,28,26,32,32,26,25,23,23,24
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-20,23,23,21,27,24,24,24,26,26,26,24,25,28,29,31,77,55,54,44,34,29,14,18,22
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-21,23,22,17,18,19,23,20,14,13,17,23,22,21,20,17,18,17,11,15,17,16,12,13,21
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-22,14,11,10,9,8,12,9,12,14,13,14,13,11,12,14,13,22,18,21,19,19,14,12,9
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-23,8,14,13,16,12,12,14,12,10,13,15,14,15,16,14,21,17,14,18,17,19,15,17,14
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-24,15,13,16,16,19,20,20,17,14,16,9,9,7,8,10,21,22,24,35,37,42,27,22,25
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-25,22,21,18,15,10,12,13,21,16,13,9,16,16,18,18,22,32,32,34,19,20,28,24,16
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-26,13,12,9,13,9,9,4,11,16,14,14,21,22,33,36,32,29,30,31,35,32,30,28,22
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-27,19,18,18,17,18,24,20,20,24,20,25,19,17,22,17,12,20,21,24,30,32,26,25,19
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-28,22,19,20,22,18,20,26,26,26,21,19,16,16,17,20,22,23,27,21,13,15,11,11,12
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-29,13,10,12,12,14,17,18,21,21,17,15,13,17,15,17,22,17,21,16,15,7,14,6,10
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-30,15,10,7,13,11,10,18,18,35,28,20,17,13,14,15,15,14,12,12,14,12,15,18,21
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-05-31,21,25,17,19,19,21,29,-999,-999,-999,9,17,15,21,28,27,18,23,23,29,25,15,13,10
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-06-01,11,10,13,13,10,9,12,13,12,12,11,20,10,13,12,16,18,16,24,25,16,12,10,13
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-06-02,14,11,13,15,16,13,17,9,15,17,20,15,16,12,14,17,12,20,21,15,29,24,13,8
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-06-03,8,7,8,9,8,15,10,16,9,20,13,18,14,10,8,9,10,14,10,13,10,11,12,10
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-06-04,9,11,9,10,16,15,9,12,26,14,15,23,13,14,15,9,10,10,12,13,10,13,10,8
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-06-05,8,12,10,18,13,11,11,8,11,7,8,8,14,16,16,22,27,26,16,13,12,15,19,16
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-06-06,16,16,18,14,17,9,16,12,15,13,13,14,8,14,11,8,9,8,18,12,8,7,8,6
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-06-07,7,8,6,6,8,10,12,16,9,20,18,11,11,13,9,10,10,8,9,9,9,14,14,11
PM10,010102,St. John's,NL,47.56038,-52.71147,2024-06-08,14,17,9,12,8,8,8,7,10,10,10,9,8,9,8,9,12,21,29,26,21,14,20,22
