NAPS_ID,Station_Name,City,Province/Territory_EN,Province_Code,Latitude,Longitude,Status,Start_Date,End_Date
90805,BUFFALO VIEWPOINT,FORT MCKAY,ALBERTA,AB,56.99647,-111.59295,1,2001-01-01,
90806,FORT MCKAY - SOUTH,FORT MCKAY,ALBERTA,AB,57.1492,-111.6424,1,2004-01-01,
90807,WAPASU CREEK,WAPASU,ALBERTA,AB,57.26176,-111.037,1,2015-01-01,
90808,STONY MOUNTAIN,CONKLIN,ALBERTA,AB,55.621408,-111.17269,1,2016-04-01,
90809,CONKLIN,CONKLIN,ALBERTA,AB,55.632331,-111.078872,1,2022-01-01,
91001,ESTHER,ESTHER,ALBERTA,AB,51.66975,-110.20653,0,1994-07-11,2015-11-04
91101,ELK ISLAND,ELK ISLAND,ALBERTA,AB,53.68238,-112.86812,1,2002-02-01,
91301,TOMAHAWK,TOMAHAWK,ALBERTA,AB,53.37255,-114.76835,0,1997-01-29,2022-09-30
91401,VIOLET GROVE,VIOLET GROVE,ALBERTA,AB,53.14222,-115.13806,0,1997-01-01,2021-08-24
91501,BEAVERLODGE,BEAVERLODGE,ALBERTA,AB,55.19634,-119.39682,1,1998-01-01,
91601,CARROT CREEK,CARROT CREEK,ALBERTA,AB,53.621062,-115.869155,1,1998-05-01,
91701,STEEPER,STEEPER,ALBERTA,AB,53.1325,-117.09111,1,1998-01-01,
91801,FORT CHIPEWYAN,FORT CHIPEWYAN,ALBERTA,AB,58.70879,-111.17683,1,1999-01-01,
91901,CAROLINE,CAROLINE,ALBERTA,AB,51.94687,-114.69744,1,2000-08-05,
92001,GRANDE PRAIRIE - HENRY PIRKER,GRANDE PRAIRIE,ALBERTA,AB,55.1766,-118.8078,1,2004-02-01,
92102,MUSKEG RIVER,BITUMOUNT,ALBERTA,AB,57.24933,-111.5085,0,2010-01-01,2015-12-31
92201,LAMONT COUNTY,LAMONT,ALBERTA,AB,53.76036,-112.88017,0,2004-01-01,2022-10-31
92202,LAMONT,LAMONT,ALBERTA,AB,53.75733,-112.778,1,2022-11-08,
92301,REDWATER - INDUSTRIAL,REDWATER,ALBERTA,AB,53.84369,-113.09922,0,2004-01-01,2016-12-31
92601,BRETON,BRETON,ALBERTA,AB,53.0903,-114.46061,1,2005-04-01,
92801,DRAYTON VALLEY,DRAYTON VALLEY,ALBERTA,AB,53.220024,-114.984207,1,2005-02-02,
92901,EDSON,EDSON,ALBERTA,AB,53.593771,-116.395822,1,2005-01-01,
93001,EVERGREEN PARK,GRANDE PRAIRIE,ALBERTA,AB,55.1172,-118.7647,0,2005-03-01,2021-10-31
93005,DUNES,GRANDE PRAIRIE,ALBERTA,AB,55.10224,-118.77256,1,2022-01-01,
93101,GENESEE,GENESEE,ALBERTA,AB,53.3016,-114.2211,1,2005-01-01,
93202,HINTON - DRINNAN,HINTON,ALBERTA,AB,53.427301,-117.544067,1,2005-01-01,
93205,HINTON - HILLCREST,HINTON,ALBERTA,AB,53.392757,-117.584645,1,2022-09-01,
93801,MEADOWS,WARBUG,ALBERTA,AB,53.53,-114.6361,1,2005-01-01,
93901,POWER,THORSBY,ALBERTA,AB,53.633,-114.4199,1,2005-01-01,
94001,SMOKY HEIGHTS,DEBOLT,ALBERTA,AB,55.402658,-118.280945,1,2005-04-01,
94202,WAGNER - 2,SUNNYBROOK,ALBERTA,AB,53.4243,-114.3749,1,2010-01-01,
94301,COLD LAKE - SOUTH,COLD LAKE,ALBERTA,AB,54.41401389,-110.2329389,1,2007-01-01,
94401,ST. LINA,ST LINA,ALBERTA,AB,54.2165,-111.5026,1,2010-01-01,
94500,JOUSSARD,JOUSSARD,ALBERTA,AB,55.34625,-115.89975,1,2018-05-29,
94601,ANZAC,ANZAC,ALBERTA,AB,56.44928,-111.03722,1,2006-01-23,
94701,JANVIER,JANVIER,ALBERTA,AB,55.903242,-110.749744,1,2022-01-01,
100103,NEW WESTMINSTER,METRO VANCOUVER - NEW WESTMINSTER,BRITISH COLUMBIA,BC,49.227045,-122.894487,1,2015-11-01,
100110,BURNABY - KENSINGTON PARK,METRO VANCOUVER - BURNABY,BRITISH COLUMBIA,BC,49.279214,-122.970707,1,1975-03-01,
100111,PORT MOODY - ROCKY POINT PARK,METRO VANCOUVER - PORT MOODY,BRITISH COLUMBIA,BC,49.280893,-122.849291,1,1977-05-25,
100112,VANCOUVER - DOWNTOWN,METRO VANCOUVER - VANCOUVER,BRITISH COLUMBIA,BC,49.282272,-123.12188,1,1980-03-25,
100119,BURNABY - SOUTH,METRO VANCOUVER - BURNABY,BRITISH COLUMBIA,BC,49.21519,-122.985666,1,1995-01-01,
100121,NORTH VANCOUVER - SECOND NARROWS,METRO VANCOUVER - NORTH VANCOUVER,BRITISH COLUMBIA,BC,49.301472,-123.020417,1,1982-05-01,
100125,DELTA - NORTH,METRO VANCOUVER - DELTA,BRITISH COLUMBIA,BC,49.158348,-122.90173,1,1984-04-01,
100126,BURNABY - BURNABY MOUNTAIN,METRO VANCOUVER - BURNABY,BRITISH COLUMBIA,BC,49.279809,-122.922267,1,1984-06-01,
100127,SURREY - EAST,METRO VANCOUVER - SURREY,BRITISH COLUMBIA,BC,49.132928,-122.694224,1,1983-12-22,
100128,RICHMOND - SOUTH,METRO VANCOUVER - RICHMOND,BRITISH COLUMBIA,BC,49.141437,-123.108215,1,1986-07-01,
100132,NORTH VANCOUVER - MAHON PARK,METRO VANCOUVER - NORTH VANCOUVER,BRITISH COLUMBIA,BC,49.323994,-123.083496,1,1990-05-23,
100133,BURNABY - BURMOUNT,METRO VANCOUVER - BURNABY,BRITISH COLUMBIA,BC,49.266702,-122.935471,1,1990-03-18,
100134,RICHMOND - VANCOUVER INTL. AIRPORT,METRO VANCOUVER - RICHMOND,BRITISH COLUMBIA,BC,49.186265,-123.152422,1,1998-02-01,
100135,COQUITLAM - DOUGLAS COLLEGE,METRO VANCOUVER - COQUITLAM,BRITISH COLUMBIA,BC,49.288265,-122.79157,1,2000-10-01,
100136,BURNABY - CAPITOL HILL,METRO VANCOUVER - BURNABY,BRITISH COLUMBIA,BC,49.287869,-122.98563,1,1998-01-01,
100137,BURNABY - NORTH,METRO VANCOUVER - BURNABY,BRITISH COLUMBIA,BC,49.287483,-123.007975,1,1999-06-09,
100138,WEST VANCOUVER - HORSESHOE BAY,METRO VANCOUVER - WEST VANCOUVER,BRITISH COLUMBIA,BC,49.36861,-123.276741,1,2002-04-19,
100140,TSAWWASSEN,METRO VANCOUVER - DELTA,BRITISH COLUMBIA,BC,49.009877,-123.081997,1,2010-05-06,
100141,VANCOUVER - CLARK DR. ROADSIDE,METRO VANCOUVER - VANCOUVER,BRITISH COLUMBIA,BC,49.260267,-123.077776,1,2015-05-01,
100143,AGASSIZ - 7170 CHEAM AVE.,AGASSIZ,BRITISH COLUMBIA,BC,49.238008,-121.762264,1,2013-12-31,
100144,VANCOUVER - PANDORA PARK,METRO VANCOUVER - VANCOUVER,BRITISH COLUMBIA,BC,49.28229,-123.05761,1,2023-03-20,
100145,AGASSIZ - CENTENNIAL PARK,AGASSIZ,BRITISH COLUMBIA,BC,49.238356,-121.774783,1,2024-07-09,
100202,PRINCE GEORGE - PLAZA 400,PRINCE GEORGE,BRITISH COLUMBIA,BC,53.91472,-122.74194,1,1995-01-01,
100203,PRINCE GEORGE - BC RAIL WAREHOUSE,PRINCE GEORGE,BRITISH COLUMBIA,BC,53.87111,-122.74361,0,1996-09-28,2015-11-06
100205,PRINCE GEORGE - GLADSTONE SCHOOL,PRINCE GEORGE,BRITISH COLUMBIA,BC,53.85784722,-122.7614222,0,1998-01-01,2015-11-12
100210,PRINCE GEORGE - CBC TRANSMITTER,PRINCE GEORGE,BRITISH COLUMBIA,BC,53.90333,-122.70361,0,2005-01-01,2020-10-16
100211,PRINCE GEORGE - JAIL,PRINCE GEORGE,BRITISH COLUMBIA,BC,53.90800833,-122.7133444,1,2005-01-01,
100212,PRINCE GEORGE - MARSULEX ACID PLANT,PRINCE GEORGE,BRITISH COLUMBIA,BC,53.8416,-122.7344,0,2010-01-01,2020-12-31
100304,VICTORIA - TOPAZ,VICTORIA,BRITISH COLUMBIA,BC,48.441942,-123.363165,1,1998-05-01,
100308,COLWOOD - CITY HALL,COLWOOD,BRITISH COLUMBIA,BC,48.42369,-123.49432,1,2000-02-01,
100318,VICTORIA - JAMES BAY THE REEF,VICTORIA,BRITISH COLUMBIA,BC,48.42141667,-123.3841778,0,2014-12-31,2019-12-31
100401,KAMLOOPS - FEDERAL BUILDING,KAMLOOPS,BRITISH COLUMBIA,BC,50.67477,-120.334016,1,1978-04-01,
100606,PENTICTON - DEBECK RD.,PENTICTON,BRITISH COLUMBIA,BC,49.4914,-119.5715,1,2024-12-01,
100701,KELOWNA - COLLEGE,KELOWNA,BRITISH COLUMBIA,BC,49.862336,-119.477367,0,1987-07-01,2019-06-12
100703,KELOWNA - 1450 KLO RD.,KELOWNA,BRITISH COLUMBIA,BC,49.862119,-119.467461,1,2019-09-11,
101003,ABBOTSFORD - MILL LAKE,ABBOTSFORD,BRITISH COLUMBIA,BC,49.042579,-122.309821,1,1998-09-18,
101005,ABBOTSFORD - AIRPORT - 3,ABBOTSFORD,BRITISH COLUMBIA,BC,49.021554,-122.326523,1,2012-02-21,
101101,CHILLIWACK - AIRPORT,METRO VANCOUVER - CHILLIWACK,BRITISH COLUMBIA,BC,49.155848,-121.940279,1,1982-08-01,
101202,PITT MEADOWS - 18477 DEWDNY TRUNK RD.,METRO VANCOUVER - PITT MEADOWS,BRITISH COLUMBIA,BC,49.245233,-122.70889,1,1998-02-02,
101301,LANGLEY - CENTRAL,METRO VANCOUVER - LANGLEY,BRITISH COLUMBIA,BC,49.095613,-122.567104,1,1992-06-03,
101401,HOPE - AIRPORT,METRO VANCOUVER - HOPE,BRITISH COLUMBIA,BC,49.369887,-121.499122,1,1996-08-19,
101501,MAPLE RIDGE - GOLDEN EARS ELEM. SCHOOL,METRO VANCOUVER - MAPLE RIDGE,BRITISH COLUMBIA,BC,49.214939,-122.582057,1,1998-02-05,
101601,SQUAMISH - GOVERNMENT BUILDING,SQUAMISH,BRITISH COLUMBIA,BC,49.700098,-123.154216,0,1995-07-05,2015-12-31
101603,SQUAMISH - SQUAMISH ELEMETARY SCHOOL,SQUAMISH,BRITISH COLUMBIA,BC,49.70516,-123.15133,1,2015-12-15,
101701,QUESNEL - SENIOR SECONDARY,QUESNEL,BRITISH COLUMBIA,BC,52.981686,-122.493227,0,1995-01-01,2020-04-30
101702,QUESNEL - MAPLE DR.,QUESNEL,BRITISH COLUMBIA,BC,52.96306,-122.45056,0,1995-05-24,2015-06-17
101705,QUESNEL - KINCHANT ST.,QUESNEL,BRITISH COLUMBIA,BC,52.97951,-122.49364,0,2020-05-07,2021-11-03
101706,QUESNEL - JOHNSTON AVE.,QUESNEL,BRITISH COLUMBIA,BC,52.96936,-122.4934,1,2021-11-05,
101801,CRESTON - PC SCHOOL,CRESTON,BRITISH COLUMBIA,BC,49.09440556,-116.50505,0,1995-01-01,2015-09-10
101904,CRANBROOK - MURIEL BAXTER,CRANBROOK,BRITISH COLUMBIA,BC,49.302582,-115.451314,1,2018-08-21,
102001,SATURNA,SATURNA ISLAND,BRITISH COLUMBIA,BC,48.77524,-123.12821,1,1991-05-28,
102102,NANAIMO - LABIEUX RD. - GOV BLDG,NANAIMO,BRITISH COLUMBIA,BC,49.20083,-123.99389,1,1998-01-01,
102103,NANAIMO - HARMAC CEDAR WOOBANK,NANAIMO,BRITISH COLUMBIA,BC,49.11301111,-123.8489972,1,2000-04-01,
102201,TRAIL - BUTLER PARK,TRAIL,BRITISH COLUMBIA,BC,49.096218,-117.697828,1,1994-12-16,
102210,TRAIL - COLUMBIA GARDENS AIRPORT,TRAIL,BRITISH COLUMBIA,BC,49.046405,-117.60711,1,2014-12-31,
102220,TRAIL - WARFIELD ELEMENTARY,TRAIL,BRITISH COLUMBIA,BC,49.0952,-117.7469,0,2014-12-31,2020-12-31
102225,TRAIL - WARFIELD HALEY PARK,TRAIL,BRITISH COLUMBIA,BC,49.09729,-117.74366,1,2022-10-27,
102230,TRAIL - BIRCHBANK GOLF COURSE,TRAIL,BRITISH COLUMBIA,BC,49.157855,-117.73312,1,2016-01-01,
102301,POWELL RIVER - CRANBERRY LAKE,POWELL RIVER,BRITISH COLUMBIA,BC,49.866905,-124.521819,0,1996-07-14,2018-01-31
102302,POWELL RIVER - WILDWOOD MOTORS,POWELL RIVER,BRITISH COLUMBIA,BC,49.886894,-124.558104,0,2001-01-01,2018-01-31
102303,POWELL RIVER - JAMES THOMSON SCHOOL,POWELL RIVER,BRITISH COLUMBIA,BC,49.889299,-124.5624,0,2009-01-01,2023-08-08
102401,SMITHERS - ST. JOSEPHS,SMITHERS,BRITISH COLUMBIA,BC,54.783308,-127.177324,0,1997-10-01,2018-12-07
102402,SMITHERS - MUHEIM MEMORIAL,SMITHERS,BRITISH COLUMBIA,BC,54.7785,-127.168542,1,2019-01-16,
102501,TERRACE - BC ACCESS CENTRE,TERRACE,BRITISH COLUMBIA,BC,54.51828,-128.59778,0,1997-11-01,2015-05-06
102503,TERRACE - SKEENA MIDDLE SCHOOL,TERRACE,BRITISH COLUMBIA,BC,54.52167,-128.6075,1,2015-01-07,
102602,PORT ALBERNI - ALBERNI ELEMENTARY,PORT ALBERNI,BRITISH COLUMBIA,BC,49.261014,-124.806628,1,2010-05-31,
102701,WILLIAMS LAKE - COLUMNEETZA SCHOOL,WILLIAMS LAKE,BRITISH COLUMBIA,BC,52.14428,-122.150391,1,1992-04-15,
102801,CAMPBELL RIVER - ELK FALLS DOGWOOD,CAMPBELL RIVER,BRITISH COLUMBIA,BC,50.018425,-125.24844,1,1995-12-08,
103011,ELKFORD -  ROCKY MOUNTAIN ELEMENTARY SCHOOL,ELKFORD,BRITISH COLUMBIA,BC,50.00779,-114.93342,1,2024-01-01,
103021,SPARWOOD - CENTENNIAL SQUARE,SPARWOOD,BRITISH COLUMBIA,BC,49.73279,-114.88766,1,2024-01-01,
103202,GOLDEN - HOSPITAL HELIPAD,GOLDEN,BRITISH COLUMBIA,BC,51.29749722,-116.9668528,1,1999-02-11,
103302,NELSON - KUTENAI PLACE,NELSON,BRITISH COLUMBIA,BC,49.49055,-117.295381,0,2005-03-23,2015-04-23
103502,CASTLEGAR - ZINIO PLACE,CASTLEGAR,BRITISH COLUMBIA,BC,49.317698,-117.661527,1,2011-07-11,
103602,MISSION,MISSION,BRITISH COLUMBIA,BC,49.14149,-122.311078,1,2014-07-31,
103701,CHETWYND,CHETWYND,BRITISH COLUMBIA,BC,55.6699,-121.632,0,2006-12-22,2020-01-28
103702,PINE RIVER - GAS PLANT,PINE RIVER,BRITISH COLUMBIA,BC,55.57453056,-121.9212472,0,2005-02-01,2021-12-31
103704,PINE RIVER - HASLER - 2,PINE RIVER,BRITISH COLUMBIA,BC,55.6056,-121.9722,0,2010-01-06,2021-12-31
103901,KITIMAT - RIVERLODGE,KITIMAT,BRITISH COLUMBIA,BC,54.05389,-128.671436,1,1998-08-11,
103902,KITIMAT - HAUL ROAD,KITIMAT,BRITISH COLUMBIA,BC,54.029194,-128.70269,0,2005-01-01,2022-12-31
103904,KITIMAT - WHITESAIL,KITIMAT,BRITISH COLUMBIA,BC,54.066909,-128.639131,1,2005-01-01,
103905,KITIMAT - HAISLA VILLAGE,KITIMAT,BRITISH COLUMBIA,BC,53.973228,-128.650768,1,2010-08-23,
103906,KITIMAT - RIO TINTO ALCAN PLANT,KITIMAT,BRITISH COLUMBIA,BC,54.0194,-128.7042,0,2010-09-07,2015-01-01
104003,VERNON - SCIENCE CENTRE,VERNON,BRITISH COLUMBIA,BC,50.260617,-119.270723,1,2002-10-15,
104101,GRAND FORKS - CITY HALL,GRAND FORKS,BRITISH COLUMBIA,BC,49.031168,-118.439088,1,2007-01-01,
104301,TAYLOR - TOWNSITE,TAYLOR,BRITISH COLUMBIA,BC,56.150186,-120.686985,1,1998-01-01,
104302,TAYLOR - SOUTH HALL,TAYLOR,BRITISH COLUMBIA,BC,56.105871,-120.662779,1,2005-01-01,
104303,BESSBOROUGH - 237 RD.,BESSBOROUGH,BRITISH COLUMBIA,BC,55.7919,-120.4836,1,2016-01-01,
104304,FARMINGTON - COMMUNITY HALL,FARMINGTON,BRITISH COLUMBIA,BC,55.913779,-120.533749,0,2014-01-28,2021-12-31
104305,TOMSLAKE - 197 RD. EAST,TOMSLAKE,BRITISH COLUMBIA,BC,55.62684722,-120.0741028,0,2014-01-01,2015-01-01
104601,TELKWA,TELKWA,BRITISH COLUMBIA,BC,54.691482,-127.054334,0,1999-01-02,2015-05-08
104801,DUNCAN - DEYKIN AVE.,DUNCAN,BRITISH COLUMBIA,BC,48.80255,-123.646402,1,1999-01-01,
104803,DUNCAN - CAIRNSMORE,DUNCAN,BRITISH COLUMBIA,BC,48.784854,-123.715846,0,2009-07-28,2018-01-15
104804,DUNCAN - COLLEGE ST.,DUNCAN,BRITISH COLUMBIA,BC,48.786114,-123.717307,1,2018-01-20,
105001,WHISTLER - MEADOW PARK,WHISTLER,BRITISH COLUMBIA,BC,50.144285,-122.960402,1,2001-06-01,
105101,HOUSTON - FIREHALL,HOUSTON,BRITISH COLUMBIA,BC,54.398594,-126.646833,1,2000-01-01,
105201,BURNS LAKE - FIRE CENTRE,BURNS LAKE,BRITISH COLUMBIA,BC,54.230731,-125.764354,1,2000-01-01,
105301,LANGDALE - LANGDALE ELEMENTARY,LANGDALE,BRITISH COLUMBIA,BC,49.438848,-123.479185,1,1998-01-01,
105501,FORT ST. JOHN - NP CULTURAL CENTRE,FORT ST. JOHN,BRITISH COLUMBIA,BC,56.245855,-120.848363,0,2001-03-08,2015-10-15
105503,DOIG RIVER - CULTURAL CENTRE,DOIG RIVER,BRITISH COLUMBIA,BC,56.5781,-120.4975,0,2014-01-01,2015-01-01
105504,FORT ST. JOHN - LEARNING CENTRE,FORT ST. JOHN,BRITISH COLUMBIA,BC,56.24473,-120.8561,1,2014-11-06,
106101,VALEMOUNT - FIREHALL,VALEMOUNT,BRITISH COLUMBIA,BC,52.832459,-119.269821,1,2015-09-11,
106701,CROFTON - SUBSTATION,CROFTON,BRITISH COLUMBIA,BC,48.874529,-123.653929,0,2009-01-01,2020-12-31
106702,1821 ESCARPMENT WAY,CROFTON,BRITISH COLUMBIA,BC,48.849649,-123.637031,0,2014-02-13,2018-12-20
106705,CROFTON - CROFTON ELEMENTARY,CROFTON,BRITISH COLUMBIA,BC,48.86,-123.64389,1,2019-04-04,
106800,UCLUELET - AMPHITRITE POINT,UCLUELET,BRITISH COLUMBIA,BC,48.921799,-125.541209,0,2010-05-13,2017-07-18
106900,VANDERHOOF - BAM,VANDERHOOF,BRITISH COLUMBIA,BC,54.016516,-124.005856,1,2009-08-12,
107000,PORT ALICE - RUMBLE BEACH HOSPITAL,PORT ALICE,BRITISH COLUMBIA,BC,50.425418,-127.488513,0,2009-02-03,2015-06-23
107001,PORT ALICE - LAKE ROAD,PORT ALICE,BRITISH COLUMBIA,BC,50.377968,-127.435293,0,2009-01-01,2015-06-23
107100,COURTENAY - COURTENAY ELEMENTARY SCHOOL,COURTENAY,BRITISH COLUMBIA,BC,49.682603,-124.996222,1,2010-05-13,
119004,WHITEHORSE - STEELE ST.,WHITEHORSE,YUKON,YT,60.71972,-135.05875,1,2011-09-23,
129003,YELLOWKNIFE - SIR JOHN FRANKLIN HIGH SCHOOL,YELLOWKNIFE,NORTHWEST TERRITORIES,NT,62.45207,-114.364,1,2003-01-01,
129102,NORMAN WELLS - ECC REGIONAL OFFICE,NORMAN WELLS,NORTHWEST TERRITORIES,NT,65.27926,-126.813057,1,2006-01-01,
129203,INUVIK - BOMPAS RD.,INUVIK,NORTHWEST TERRITORIES,NT,68.35702037,-133.7140565,1,2011-01-01,
129302,IQALUIT - WILDLIFE SERVICES GARAGE,IQALUIT,NUNAVUT,NU,63.749194,-68.520925,0,2006-07-28,2017-11-15
129303,IQALUIT - WATERLAB,IQALUIT,NUNAVUT,NU,63.751619,-68.522433,1,2013-12-31,
129401,ALERT,ALERT,NUNAVUT,NU,82.45083,-62.5056,1,2003-06-19,
129501,SNARE RAPIDS,SNARE RAPIDS,NORTHWEST TERRITORIES,NT,63.50825,-116.00867,1,2005-11-30,
129601,FORT SMITH - CONIBEAR CRES.,FORT SMITH,NORTHWEST TERRITORIES,NT,60.00455,-111.893241,1,2015-01-01,
129602,WOOD BUFFALO NATIONAL PARK,WOOD BUFFALO NATIONAL PARK,NORTHWEST TERRITORIES,NT,60.1465,-113.63769,1,2017-01-01,
129701,FORT SIMPSON - HELIPORT,FORT SIMPSON,NORTHWEST TERRITORIES,NT,61.8628,-121.353,1,2023-07-23,
